"rownum","Mod","TiersWhitelist","TransformAchievement","ModFamilies"
233,25334,[4],"","[4206,1522,50,125]"
234,25335,[1],"","[125,4207,1161,54]"
235,25336,[2],"","[125,4207,1161,54]"
236,25337,[3],"","[125,4207,1161,54]"
237,25338,[4],"","[125,4207,1161,54]"
238,25339,[1],"","[4207,1161,54,125]"
239,25340,[2],"","[4207,1161,54,125]"
240,25341,[3],"","[4207,1161,54,125]"
241,25342,[4],"","[4207,1161,54,125]"
242,25343,[1],"","[4207,1161,54,125]"
243,25344,[2],"","[4207,1161,54,125]"
244,25345,[3],"","[4207,1161,54,125]"
245,25346,[4],"","[4207,1161,54,125]"
246,25347,[1],"","[1259,71]"
247,25348,[2],"","[1259,71]"
248,25349,[3],"","[1259,71]"
249,25350,[4],"","[1259,71]"
250,25351,[1],"","[1259,71]"
251,25352,[2],"","[1259,71]"
252,25353,[3],"","[1259,71]"
253,25354,[4],"","[1259,71]"
254,25355,[1],"","[3416,1163,1091]"
255,25356,[2],"","[3416,1163,1091]"
256,25357,[3],"","[3416,1163,1091]"
257,25358,[4],"","[3416,1163,1091]"
258,25359,[1],"","[3416,1163,1091]"
259,25360,[2],"","[3416,1163,1091]"
260,25361,[3],"","[3416,1163,1091]"
261,25362,[4],"","[3416,1163,1091]"
262,25363,[1],"","[3416,1163,1091]"
263,25364,[2],"","[3416,1163,1091]"
264,25365,[3],"","[3416,1163,1091]"
265,25366,[4],"","[3416,1163,1091]"
266,25367,[1],"",[]
267,25368,[2],"",[]
268,25369,[3],"",[]
269,25370,[4],"",[]
270,25371,[1],"","[125,4205,19,115,1523,52]"
271,25372,[2],"","[125,4205,19,115,1523,52]"
272,25373,[3],"","[125,4205,19,115,1523,52]"
273,25374,[4],"","[125,4205,19,115,1523,52]"
274,25375,[1],"","[4205,19,115,1523,52,125]"
275,25376,[2],"","[4205,19,115,1523,52,125]"
276,25377,[3],"","[4205,19,115,1523,52,125]"
277,25378,[4],"","[4205,19,115,1523,52,125]"
278,25379,[1],"","[125,4206,19,115,1522,50]"
279,25380,[2],"","[125,4206,19,115,1522,50]"
280,25381,[3],"","[125,4206,19,115,1522,50]"
281,25382,[4],"","[125,4206,19,115,1522,50]"
282,25383,[1],"","[4206,19,115,1522,50,125]"
283,25384,[2],"","[4206,19,115,1522,50,125]"
284,25385,[3],"","[4206,19,115,1522,50,125]"
285,25386,[4],"","[4206,19,115,1522,50,125]"
286,25387,[1],"","[125,4207,19,115,1161,54]"
287,25388,[2],"","[125,4207,19,115,1161,54]"
288,25389,[3],"","[125,4207,19,115,1161,54]"
289,25390,[4],"","[125,4207,19,115,1161,54]"
290,25391,[1],"","[4207,19,115,1161,54,125]"
291,25392,[2],"","[4207,19,115,1161,54,125]"
292,25393,[3],"","[4207,19,115,1161,54,125]"
293,25394,[4],"","[4207,19,115,1161,54,125]"
294,25395,[1],"","[1259,19,115,71]"
295,25396,[2],"","[1259,19,115,71]"
296,25397,[3],"","[1259,19,115,71]"
297,25398,[4],"","[1259,19,115,71]"
298,25399,[1],"","[1259,19,115,71]"
299,25400,[2],"","[1259,19,115,71]"
300,25401,[3],"","[1259,19,115,71]"
301,25402,[4],"","[1259,19,115,71]"
302,25403,[1],"",[115]
303,25404,[1],"",[115]
304,25405,[2],"",[115]
305,25406,[2],"",[115]
306,25407,[3],"",[115]
307,25408,[4],"",[115]
308,25409,[1],"",[115]
309,25410,[1],"",[115]
310,25411,[2],"",[115]
311,25412,[2],"",[115]
312,25413,[3],"",[115]
313,25414,[4],"",[115]
314,25415,[1],"","[125,4205,1523]"
315,25416,[1],"","[125,4205,1523]"
316,25417,[2],"","[125,4205,1523]"
317,25418,[2],"","[125,4205,1523]"
318,25419,[3],"","[125,4205,1523]"
319,25420,[4],"","[125,4205,1523]"
320,25421,[1],"","[4205,1523,125]"
321,25422,[1],"","[4205,1523,125]"
322,25423,[2],"","[4205,1523,125]"
323,25424,[2],"","[4205,1523,125]"
324,25425,[3],"","[4205,1523,125]"
325,25426,[4],"","[4205,1523,125]"
326,25427,[1],"","[125,4206,1522]"
327,25428,[1],"","[125,4206,1522]"
328,25429,[2],"","[125,4206,1522]"
329,25430,[2],"","[125,4206,1522]"
330,25431,[3],"","[125,4206,1522]"
331,25432,[4],"","[125,4206,1522]"
332,25433,[1],"","[4206,1522,125]"
333,25434,[1],"","[4206,1522,125]"
334,25435,[2],"","[4206,1522,125]"
335,25436,[2],"","[4206,1522,125]"
336,25437,[3],"","[4206,1522,125]"
337,25438,[4],"","[4206,1522,125]"
338,25439,[1],"","[125,4207,1161]"
339,25440,[1],"","[125,4207,1161]"
340,25441,[2],"","[125,4207,1161]"
341,25442,[2],"","[125,4207,1161]"
342,25443,[3],"","[125,4207,1161]"
343,25444,[4],"","[125,4207,1161]"
344,25445,[1],"","[4207,1161,125]"
345,25446,[1],"","[4207,1161,125]"
346,25447,[2],"","[4207,1161,125]"
347,25448,[2],"","[4207,1161,125]"
348,25449,[3],"","[4207,1161,125]"
349,25450,[4],"","[4207,1161,125]"
350,25451,[1],"",[1259]
351,25452,[1],"",[1259]
352,25453,[2],"",[1259]
353,25454,[2],"",[1259]
354,25455,[3],"",[1259]
355,25456,[4],"",[1259]
356,25457,[1],"",[1259]
357,25458,[1],"",[1259]
358,25459,[2],"",[1259]
359,25460,[2],"",[1259]
360,25461,[3],"",[1259]
361,25462,[4],"",[1259]
362,25463,[1],"",[]
363,25464,[1],"",[]
364,25465,[2],"",[]
365,25466,[2],"",[]
366,25467,[3],"",[]
367,25468,[4],"",[]
368,25469,[1],"",[]
369,25470,[1],"",[]
370,25471,[2],"",[]
371,25472,[2],"",[]
372,25473,[3],"",[]
373,25474,[4],"",[]
374,25475,[1],"","[3416,1163]"
375,25476,[1],"","[3416,1163]"
376,25477,[2],"","[3416,1163]"
377,25478,[2],"","[3416,1163]"
378,25479,[3],"","[3416,1163]"
379,25480,[4],"","[3416,1163]"
380,25481,[1],"","[3416,1163]"
381,25482,[1],"","[3416,1163]"
382,25483,[2],"","[3416,1163]"
383,25484,[2],"","[3416,1163]"
384,25485,[3],"","[3416,1163]"
385,25486,[4],"","[3416,1163]"
386,25487,[1],"",[]
387,25488,[2],"",[]
388,25489,[3],"",[]
389,25490,[4],"",[]
390,25491,[1],"",[]
391,25492,[2],"",[]
392,25493,[3],"",[]
393,25494,[4],"",[]
394,25495,[2],"",[]
395,25496,[3],"",[]
396,25497,[4],"",[]
397,25498,[2],"",[2169]
398,25499,[3],"",[2169]
399,25500,[4],"",[2169]
400,25501,[2],"",[4731]
401,25502,[3],"",[4731]
402,25503,[4],"",[4731]
403,25504,[2],"",[4731]
404,25505,[3],"",[4731]
405,25506,[4],"",[4731]
406,25507,[3],"","[4206,50,125]"
407,25508,[4],"","[4206,50,125]"
408,25509,[3],"","[4206,50,125]"
409,25510,[4],"","[4206,50,125]"
410,25511,[3],"","[4205,52,125]"
411,25512,[4],"","[4205,52,125]"
412,25513,[3],"","[4205,52,125]"
413,25514,[4],"","[4205,52,125]"
414,25515,[3],"","[1259,71]"
415,25516,[4],"","[1259,71]"
416,25517,[3],"","[1259,71]"
417,25518,[4],"","[1259,71]"
418,25519,[3],"","[3416,1091]"
419,25520,[4],"","[3416,1091]"
420,25521,[3],"","[3416,1091]"
421,25522,[4],"","[3416,1091]"
422,25523,[2],"",[]
423,25524,[3],"",[]
424,25525,[4],"",[]
425,25526,[1],8421,[]
426,25527,[2],8421,[]
427,25528,[3],8421,[]
428,25529,[4],8421,[]
429,25530,[1],8421,[]
430,25531,[2],8421,[]
431,25532,[3],8421,[]
432,25533,[4],8421,[]
433,25534,[1],8421,[]
434,25535,[2],8421,[]
435,25536,[3],8421,[]
436,25537,[4],8421,[]
437,25538,[3],"",[]
438,25539,[4],"",[]
439,25540,[3],"",[]
440,25541,[4],"",[]
441,25542,[3],"",[]
442,25543,[4],"",[]
443,25544,[2],"",[]
444,25545,[3],"",[]
445,25546,[4],"",[]
446,25547,"[3,4]",8329,[115]
447,25548,"[3,4]",8329,[115]
448,25549,"[3,4]",8329,"[155,115]"
449,25550,"[3,4]",8329,[115]
450,25551,"[3,4]",8329,[115]
451,25552,"[3,4]",8329,[115]
452,25553,"[3,4]",8329,[115]
453,25554,"[3,4]",8329,[115]
454,25555,"[3,4]",8329,[115]
455,25556,"[3,4]",8329,"[4207,115,1161,54,125]"
456,25557,"[3,4]",8329,"[3416,115,1163,1091]"
457,25558,"[3,4]",8329,"[4206,115,1522,50,125]"
458,25559,"[3,4]",8329,"[4205,115,1523,52,125]"
459,25560,"[3,4]",8329,[115]
460,25561,"[3,4]",8329,[115]
461,25562,"[3,4]",8329,"[3416,19,115,1163,1091]"
462,25563,"[3,4]",8329,"[3416,19,115,1163,1091]"
463,25564,"[3,4]",8329,"[4207,19,115,1161,54,125]"
464,25565,"[3,4]",8329,"[4207,19,115,1161,54,125]"
465,25566,"[3,4]",8329,"[4206,19,115,1522,50,125]"
466,25567,"[3,4]",8329,"[4206,19,115,1522,50,125]"
467,25568,"[3,4]",8329,"[4205,19,115,1523,52,125]"
468,25569,"[3,4]",8329,"[4205,19,115,1523,52,125]"
469,25570,"[3,4]",8329,"[1259,19,115,71]"
470,25571,"[3,4]",8329,"[1259,19,115,71]"
471,25572,"[2,3,4]","",[]
472,25573,"[2,3,4]","",[]
473,25574,[1],"",[]
474,25575,[2],"",[]
475,25576,[3],"",[]
476,25577,[4],"",[]
477,25578,[1],"",[]
478,25579,[2],"",[]
479,25580,[3],"",[]
480,25581,[4],"",[]
481,25582,[2],"","[4728,4729,4730]"
482,25583,[3],"","[4728,4729,4730]"
483,25584,[4],"","[4728,4729,4730]"
484,25585,[1],"",[]
485,25586,[2],"",[]
486,25587,[3],"",[]
487,25588,[4],"",[]
488,25589,[2],"",[1596]
489,25590,[3],"",[1596]
490,25591,[4],"",[1596]
491,25592,[1],"","[1596,880]"
492,25593,[1],"","[1596,880]"
493,25594,[1],"","[1596,880]"
494,25595,[2],"","[1596,880]"
495,25596,[2],"","[1596,880]"
496,25597,[2],"","[1596,880]"
497,25598,[3],"","[1596,880]"
498,25599,[3],"","[1596,880]"
499,25600,[3],"","[1596,880]"
500,25601,[4],"","[1596,880]"
501,25602,[2],"",[]
502,25603,[2],"",[]
503,25604,[3],"",[]
504,25605,[4],"",[]
505,25606,[2],"",[]
506,25607,[3],"",[]
507,25608,[4],"",[]
508,25609,[1],8421,[]
509,25610,[2],8421,[]
510,25611,[3],8421,[]
511,25612,[4],8421,[]
512,25613,[1],"",[]
513,25614,[2],"",[]
514,25615,[3],"",[]
515,25616,[4],"",[]
516,25617,[1],"",[601]
517,25618,[2],"",[601]
518,25619,[2],"",[601]
519,25620,[3],"",[601]
520,25621,[3],"",[601]
521,25622,[4],"",[601]
522,25623,[1],"",[]
523,25624,[1],"",[]
524,25625,[1],"",[]
525,25626,[1],"",[]
526,25627,[2],"",[]
527,25628,[2],"",[]
528,25629,[3],"",[]
529,25630,[4],"",[]
530,25631,[2],"","[1259,2267,71]"
531,25632,[3],"","[1259,2267,71]"
532,25633,[4],"","[1259,2267,71]"
533,25634,[2],"","[417,1259]"
534,25635,[3],"","[417,1259]"
535,25636,[4],"","[417,1259]"
536,25637,[2],"",[]
537,25638,[3],"",[]
538,25639,[4],"",[]
539,25640,[2],"",[]
540,25641,[3],"",[]
541,25642,[4],"",[]
542,25643,[2],"",[]
543,25644,[3],"",[]
544,25645,[4],"",[]
545,25646,[2],"",[]
546,25647,[3],"",[]
547,25648,[4],"",[]
548,25649,[2],"",[]
549,25650,[3],"",[]
550,25651,[4],"",[]
551,25652,[2],"",[]
552,25653,[3],"",[]
553,25654,[4],"",[]
554,25655,[1],"",[]
555,25656,[2],"",[]
556,25657,[3],"",[]
557,25658,[4],"",[]
558,25659,[1],"",[]
559,25660,[2],"",[]
560,25661,[3],"",[]
561,25662,[4],"",[]
562,25663,[1],"",[]
563,25664,[2],"",[]
564,25665,[3],"",[]
565,25666,[4],"",[]
566,25667,[2],"","[533,4205,1523,52,125]"
567,25668,[3],"","[533,4205,1523,52,125]"
568,25669,[4],"","[533,4205,1523,52,125]"
569,25670,[2],"","[533,4205,1523,52,125]"
570,25671,[3],"","[533,4205,1523,52,125]"
571,25672,[4],"","[533,4205,1523,52,125]"
572,25673,[2],"","[533,4206,1522,50,125]"
573,25674,[3],"","[533,4206,1522,50,125]"
574,25675,[4],"","[533,4206,1522,50,125]"
575,25676,[2],"","[533,4206,1522,50,125]"
576,25677,[3],"","[533,4206,1522,50,125]"
577,25678,[4],"","[533,4206,1522,50,125]"
578,25679,[2],"","[533,4207,1161,54,125]"
579,25680,[3],"","[533,4207,1161,54,125]"
580,25681,[4],"","[533,4207,1161,54,125]"
581,25682,[2],"","[533,4207,1161,54,125]"
582,25683,[3],"","[533,4207,1161,54,125]"
583,25684,[4],"","[533,4207,1161,54,125]"
584,25685,[2],"",[1038]
585,25686,[3],"",[1038]
586,25687,[4],"",[1038]
587,25688,[2],"",[427]
588,25689,[3],"",[427]
589,25690,[4],"",[427]
590,25691,[1],"",[]
591,25692,[2],"",[]
592,25693,[3],"",[]
593,25694,[4],"",[]
594,25695,[3],"",[]
595,25696,[4],"",[]
596,25697,[3],"",[]
597,25698,[4],"",[]
598,25699,[3],"",[0]
599,25700,[4],"",[0]
600,25701,[3],"",[]
601,25702,[4],"",[]
602,25703,[3],"",[]
603,25704,[4],"",[]
604,25705,[3],"",[]
605,25706,[4],"",[]
606,25707,[2],"",[]
607,25708,[3],"",[]
608,25709,[4],"",[]
609,25710,[2],"",[]
610,25711,[3],"",[]
611,25712,[4],"",[]
612,25713,[2],"",[]
613,25714,[3],"",[]
614,25715,[4],"",[]
615,25716,"[3,4]",8328,[]
616,25717,"[3,4]",8328,[]
617,25718,"[3,4]",8328,[]
618,25719,"[3,4]",8328,[]
619,25720,"[3,4]",8328,[]
620,25721,[2],8421,[]
621,25722,[3],8421,[]
622,25723,[4],8421,[]
623,25724,[2],8328,[]
624,25725,[3],8328,[]
625,25726,[4],"",[]
626,25727,[2],"",[]
627,25728,[3],"",[]
628,25729,[4],"",[]
629,25730,[2],"",[]
630,25731,[3],"",[]
631,25732,[4],"",[]
632,25733,[2],"",[]
633,25734,[3],"",[]
634,25735,[4],"",[]
635,25736,[2],"",[]
636,25737,[3],"",[]
637,25738,[4],"",[]
638,25739,[2],"",[]
639,25740,[3],"",[]
640,25741,[4],"",[]
641,25742,[2],"",[]
642,25743,[3],"",[]
643,25744,[4],"",[]
644,25745,[2],"",[]
645,25746,[3],"",[]
646,25747,[4],"",[]
647,25748,[2],"",[]
648,25749,[3],"",[]
649,25750,[4],"",[]
650,25751,[2],"",[]
651,25752,[3],"",[]
652,25753,[4],"",[]
653,25754,[2],"",[]
654,25755,[3],"",[]
655,25756,[4],"",[]
656,25757,[2],"",[]
657,25758,[3],"",[]
658,25759,[4],"",[]
659,25760,[2],"",[]
660,25761,[3],"",[]
661,25762,[4],"",[]
662,25763,[2],"",[]
663,25764,[3],"",[]
664,25765,[4],"",[]
665,25766,[2],"",[]
666,25767,[3],"",[]
667,25768,[4],"",[]
668,25769,[2],"",[]
669,25770,[3],"",[]
670,25771,[4],"",[]
671,25772,[4],"",[]
672,25773,[2],"","[4205,52,125]"
673,25774,[3],"","[4205,52,125]"
674,25775,[4],"","[4205,52,125]"
675,25776,[2],"","[4205,52,125]"
676,25777,[3],"","[4205,52,125]"
677,25778,[4],"","[4205,52,125]"
678,25779,[2],"","[4206,50,125]"
679,25780,[3],"","[4206,50,125]"
680,25781,[4],"","[4206,50,125]"
681,25782,[2],"","[4206,50,125]"
682,25783,[3],"","[4206,50,125]"
683,25784,[4],"","[4206,50,125]"
684,25785,[2],"","[4207,54,125]"
685,25786,[3],"","[4207,54,125]"
686,25787,[4],"","[4207,54,125]"
687,25788,[2],"","[4207,54,125]"
688,25789,[3],"","[4207,54,125]"
689,25790,[4],"","[4207,54,125]"
690,25791,[2],"","[3416,1091]"
691,25792,[3],"","[3416,1091]"
692,25793,[4],"","[3416,1091]"
693,25794,[2],"","[3416,1091]"
694,25795,[3],"","[3416,1091]"
695,25796,[4],"","[3416,1091]"
696,25797,"[1,2,3,4]","",[]
697,25798,"[3,4]",8330,[170]
698,25799,"[3,4]",8330,[170]
699,25800,"[3,4]",8330,[170]
700,25801,"[3,4]",8330,[170]
701,25802,"[3,4]",8330,[170]
702,25803,"[3,4]",8330,[170]
703,25804,"[3,4]",8330,[170]
704,25805,"[3,4]",8330,[170]
705,25806,[1],"","[3436,135]"
706,25807,[2],"","[3436,135]"
707,25808,[3],"","[3436,135]"
708,25809,[4],"","[3436,135]"
709,25810,[1],"","[3436,565]"
710,25811,[2],"","[3436,565]"
711,25812,[3],"","[3436,565]"
712,25813,[4],"","[3436,565]"
713,25814,[1],"","[3436,516]"
714,25815,[2],"","[3436,516]"
715,25816,[3],"","[3436,516]"
716,25817,[4],"","[3436,516]"
717,25818,[2],8421,[]
718,25819,[3],8421,[]
719,25820,[4],8421,[]
720,25821,[2],8421,[]
721,25822,[3],8421,[]
722,25823,[4],8421,[]
723,25824,"[3,4]","",[]
724,25825,"[3,4]","",[]
725,25826,"[3,4]","",[]
726,25827,"[3,4]","",[]
727,25828,"[3,4]","",[]
728,25829,[3],"",[]
729,25830,[4],"",[]
730,25831,[3],"",[]
731,25832,[4],"",[]
732,25833,[3],"",[]
733,25834,[4],"",[]
734,25835,[2],"","[3416,1163,1091]"
735,25836,[3],"","[3416,1163,1091]"
736,25837,[4],"","[3416,1163,1091]"
737,25838,[2],"","[3416,1163,1091]"
738,25839,[3],"","[3416,1163,1091]"
739,25840,[4],"","[3416,1163,1091]"
740,25841,[2],"","[533,4206,1522,50,125]"
741,25842,[3],"","[533,4206,1522,50,125]"
742,25843,[4],"","[533,4206,1522,50,125]"
743,25844,[2],"","[533,4206,1522,50,125]"
744,25845,[3],"","[533,4206,1522,50,125]"
745,25846,[4],"","[533,4206,1522,50,125]"
746,25847,[2],"","[1259,71]"
747,25848,[3],"","[1259,71]"
748,25849,[4],"","[1259,71]"
749,25850,[2],"","[1259,71]"
750,25851,[3],"","[1259,71]"
751,25852,[4],"","[1259,71]"
752,25853,"[3,4]","",[]
753,25854,"[3,4]","",[]
754,25855,"[3,4]","",[]
755,25856,"[3,4]","",[]
756,25857,[2],"",[]
757,25858,[3],"",[]
758,25859,[4],"",[]
759,25860,[2],"",[]
760,25861,[3],"",[]
761,25862,[4],"",[]
762,25863,[3],"",[]
763,25864,[4],"",[]
764,25865,[3],"",[]
765,25866,[4],"",[]
766,25867,[3],"",[]
767,25868,[4],"",[]
768,25869,[3],"",[]
769,25870,[4],"",[]
770,25871,[3],"",[]
771,25872,[4],"",[]
772,25873,[3],"",[]
773,25874,[4],"",[]
774,25875,[2],"",[]
775,25876,[3],"",[]
776,25877,[4],"",[]
777,25878,[2],"","[1259,71]"
778,25879,[3],"","[1259,71]"
779,25880,[4],"","[1259,71]"
780,25881,[2],"","[1259,71]"
781,25882,[3],"","[1259,71]"
782,25883,[4],"","[1259,71]"
783,25884,[2],"","[4205,1523,52,125]"
784,25885,[3],"","[4205,1523,52,125]"
785,25886,[4],"","[4205,1523,52,125]"
786,25887,[2],"","[4205,1523,52,125]"
787,25888,[3],"","[4205,1523,52,125]"
788,25889,[4],"","[4205,1523,52,125]"
789,25890,[2],"","[4206,1522,50,125]"
790,25891,[3],"","[4206,1522,50,125]"
791,25892,[4],"","[4206,1522,50,125]"
792,25893,[2],"","[4206,1522,50,125]"
793,25894,[3],"","[4206,1522,50,125]"
794,25895,[4],"","[4206,1522,50,125]"
795,25896,[2],"","[4207,1161,54,125]"
796,25897,[3],"","[4207,1161,54,125]"
797,25898,[4],"","[4207,1161,54,125]"
798,25899,[2],"","[4207,1161,54,125]"
799,25900,[3],"","[4207,1161,54,125]"
800,25901,[4],"","[4207,1161,54,125]"
801,25902,[2],"",[]
802,25903,[3],"",[]
803,25904,[4],"",[]
804,25905,[3],8331,[]
805,25906,[4],8331,[]
806,25907,[2],8421,[]
807,25908,[3],8421,[]
808,25909,[4],8421,[]
809,25910,[2],"",[]
810,25911,[3],"",[]
811,25912,[4],"",[]
812,25913,[2],"",[]
813,25914,[3],"",[]
814,25915,[4],"",[]
815,25916,[2],"",[]
