"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
60,108,7639,17,2,0,0,0,1,1,"","",""
61,109,7640,17,4,0,0,0,1,1,"","",""
62,110,7641,17,6,0,0,0,1,1,"","",""
63,111,7642,17,8,0,0,0,1,1,"","",""
64,112,8032,7,2,0,0,0,1,1,"","",""
65,113,8033,6,8,0,2,4,1,1,"","",""
66,263,8034,6,10,0,1,4,1,1,"","",""
67,114,8034,6,0,0,0,0,"","",66,"",""
68,115,8035,15,6,0,0,0,1,1,"","",""
69,117,8037,17,10,0,0,0,1,1,"","",""
70,118,8038,16,22,0,0,0,1,1,"","",""
71,119,8039,5,0,0,1,3,1,1,"","",""
72,129,8040,16,24,0,0,0,1,1,"","",""
73,121,8041,17,12,0,0,0,1,1,"","",""
74,122,8042,17,14,0,0,0,1,1,"","",""
75,123,8043,8,4,0,0,0,1,1,"","",""
76,124,8044,1,8,0,0,0,1,1,"","",""
77,126,8045,13,16,0,0,0,1,1,"","",""
78,127,8046,13,18,0,0,0,1,1,"","",""
79,128,8047,14,14,0,0,0,1,1,"","",""
80,130,8048,4,2,0,0,0,1,1,"","",""
81,132,8050,14,16,0,0,0,1,1,"","",""
82,133,8051,14,18,0,0,0,1,1,"","",""
83,135,8053,8,6,0,2,3,1,1,"","",""
84,136,8054,15,8,0,0,0,1,1,"","",""
85,137,8055,9,6,0,0,0,1,1,"","",""
86,139,8057,9,8,0,0,0,1,1,"","",""
87,140,8058,7,4,0,0,0,1,1,"","",""
88,141,8059,8,8,0,0,0,1,1,"","",""
89,142,8060,5,1,0,0,0,1,1,"","",""
90,144,8062,9,10,0,0,0,1,1,"","",""
91,145,8063,14,20,0,0,0,1,1,"","",""
92,146,8064,15,10,0,0,0,1,1,"","",""
93,148,8066,15,12,0,0,0,1,1,"","",""
94,149,8067,15,14,0,0,0,1,1,"","",""
95,150,8068,9,12,0,0,0,1,1,"","",""
96,152,8070,3,0,0,0,0,1,1,"","",""
97,154,8071,17,16,0,0,0,1,1,"","",""
98,153,8071,17,0,0,0,0,"","",97,"",""
99,155,8072,15,16,0,0,0,1,1,"","",""
100,156,8073,10,0,0,0,0,1,1,"","",""
101,157,8074,16,26,0,0,0,1,1,"","",""
102,158,8075,17,18,0,0,0,1,1,"","",""
103,159,8076,8,10,0,2,3,1,1,"","",""
104,160,8077,15,18,0,0,0,1,1,"","",""
105,161,8078,15,20,0,0,0,1,1,"","",""
106,162,8079,3,2,0,0,0,1,1,"","",""
107,163,8080,6,12,0,2,4,1,1,"","",""
108,164,8081,17,20,0,0,0,"","","","",""
109,165,8552,7,6,0,0,0,1,1,"","",""
110,166,8553,9,14,0,0,0,1,1,"","",""
111,167,8554,16,28,0,0,0,"","","","",""
112,168,8640,17,22,0,0,0,1,1,"","",""
113,169,8641,4,3,0,0,0,1,1,"","",""
114,172,8644,15,22,0,0,0,1,1,"","",""
115,173,8645,2,5,0,0,0,1,1,"","",""
116,174,8661,17,24,0,0,0,1,1,"","",""
117,176,8673,8,12,0,2,3,1,1,"","",""
118,178,8706,16,30,0,0,0,1,1,"","",""
119,179,8707,3,4,0,0,0,1,1,"","",""
120,180,8708,8,14,0,0,0,1,1,"","",""
121,181,8709,16,32,0,0,0,1,1,"","",""
122,183,8711,17,26,0,0,0,1,1,"","",""
123,184,8712,15,24,0,0,0,1,1,"","",""
124,185,8713,15,26,0,0,0,1,1,"","",""
125,186,8714,14,22,0,0,0,1,1,"","",""
126,187,8715,15,28,0,0,0,1,1,"","",""
127,188,8716,14,24,0,0,0,1,1,"","",""
128,189,8717,10,2,0,0,0,1,1,"","",""
129,190,8718,15,30,0,0,0,1,1,"","",""
130,191,8719,15,32,0,0,0,1,1,"","",""
131,193,8722,13,20,0,0,0,1,1,"","",""
132,194,8723,13,22,0,0,0,1,1,"","",""
133,262,8726,13,24,0,0,0,1,1,"","",""
134,198,8727,13,26,0,0,0,1,1,"","",""
135,200,8729,16,34,0,0,0,1,1,"","",""
136,203,8732,16,36,0,0,0,1,1,"","",""
137,205,8736,6,14,0,1,4,1,1,"","",""
138,206,8737,2,6,0,0,0,1,1,"","",""
139,209,8740,16,38,0,0,0,1,1,"","",""
140,210,8741,3,6,0,0,0,1,1,"","",""
141,213,8744,3,8,0,0,0,1,1,"","",""
142,215,8746,1,9,0,0,0,1,1,"","",""
143,217,8748,2,7,0,0,0,1,1,"","",""
144,218,8749,16,40,0,0,0,1,1,"","",""
145,220,8750,15,34,0,0,0,1,1,"","",""
146,221,8751,15,36,0,0,0,1,1,"","",""
147,222,8752,5,2,0,0,0,1,1,"","",""
148,223,8753,6,16,0,2,3,1,1,"","",""
149,233,8758,2,8,0,0,0,1,1,"","",""
150,234,8759,18,0,0,0,0,1,1,"","",""
151,235,8764,7,8,0,2,3,1,1,"","",""
152,237,8819,18,1,0,0,0,1,1,"","",""
153,239,8821,1,10,0,0,0,1,1,"","",""
154,240,8822,1,11,0,0,0,1,1,"","",""
155,241,8823,1,12,0,0,0,1,1,"","",""
156,242,8824,2,9,0,0,0,1,1,"","",""
157,243,8825,2,10,0,0,0,1,1,"","",""
158,244,8826,2,11,0,0,0,1,1,"","",""
159,245,8827,12,8,0,0,0,1,1,"","",""
160,247,8829,14,26,0,0,0,1,1,"","",""
161,248,8830,8,16,0,0,0,1,1,"","",""
162,250,8832,6,18,0,2,3,1,1,"","",""
163,251,8833,1,13,0,0,0,1,1,"","",""
164,252,8834,8,18,0,2,3,1,1,"","",""
165,253,8835,2,12,0,0,0,1,1,"","",""
166,254,8836,2,13,0,0,0,1,1,"","",""
167,255,8837,0,0,0,0,0,1,1,"","",""
168,257,8838,16,42,0,0,0,1,1,"","",""
169,256,8839,15,38,0,0,0,1,1,"","",""
170,258,6837,14,28,0,0,0,"","","","",""
171,259,8840,9,16,0,0,0,1,1,"","",""
172,261,8852,15,40,0,0,0,1,1,"","",""
173,279,8868,7,10,0,0,0,1,1,"","",""
174,264,8853,15,42,0,0,0,1,1,"","",""
175,266,8854,16,44,0,0,0,1,1,"","",""
176,265,8856,16,46,0,0,0,1,1,"","",""
177,268,8857,14,30,0,0,0,1,1,"","",""
178,269,8858,14,32,0,0,0,1,1,"","",""
179,271,8860,7,12,0,0,0,1,1,"","",""
180,272,8861,8,20,0,0,0,1,1,"","",""
181,281,8871,9,18,0,0,0,1,1,"","",""
182,282,8872,0,1,0,0,0,1,1,"","",""
183,283,8878,1,14,0,0,0,1,1,"","",""
184,285,8888,15,44,0,0,0,1,1,"","",""
185,286,8892,6,20,0,0,0,1,1,"","",""
186,288,8894,3,10,0,0,0,1,1,"","",""
187,289,8895,6,22,0,2,3,1,1,"","",""
188,290,8896,15,46,0,0,0,1,1,"","",""
189,292,8911,2,14,0,0,0,1,1,"","",""
190,293,8912,15,48,0,0,0,1,1,"","",""
191,294,8913,2,15,0,0,0,1,1,"","",""
192,295,8916,7,14,0,2,3,1,1,"","",""
193,296,8914,12,10,0,0,0,1,1,"","",""
194,297,8915,14,34,0,0,0,1,1,"","",""
195,298,8917,2,16,0,0,0,1,1,"","",""
196,299,8918,2,17,0,0,0,1,1,"","",""
197,300,8919,2,18,0,0,0,1,1,"","",""
198,301,8920,2,19,0,0,0,1,1,"","",""
199,302,8925,0,2,0,0,0,1,1,"","",""
200,303,8926,0,3,0,0,0,1,1,"","",""
201,305,8928,16,48,0,0,0,1,1,"","",""
202,306,8921,12,12,0,0,0,1,1,"","",""
203,309,8923,12,14,0,0,0,1,1,"","",""
204,308,8924,15,50,0,0,0,1,1,"","",""
205,321,8951,5,3,0,0,0,1,1,"","",""
206,320,8952,8,22,0,2,3,1,1,"","",""
207,322,8964,13,28,0,0,0,"","","","",""
208,324,8973,18,2,0,0,0,1,1,"","",""
209,326,8977,15,52,0,0,0,1,1,"","",""
210,327,8978,17,28,0,0,0,1,1,"","",""
211,329,8980,17,30,0,0,0,1,1,"","",""
212,333,8984,7,16,0,2,3,1,1,"","",""
213,337,8988,10,4,0,0,0,1,1,"","",""
214,339,8990,4,4,0,0,0,1,1,"","",""
215,340,8991,16,50,0,0,0,1,1,"","",""
216,342,8890,8,24,0,1,4,"","","","",""
217,343,9108,16,52,0,0,0,1,1,"","",""
218,344,9005,13,30,0,0,0,1,1,"","",""
219,345,9007,8,26,0,2,3,1,1,"","",""
220,346,9009,10,6,0,0,0,1,1,"","",""
221,347,9010,13,32,0,0,0,1,1,"","",""
222,348,9011,14,36,0,0,0,1,1,"","",""
223,350,9013,16,54,0,0,0,1,1,"","",""
224,351,9015,2,20,0,0,0,1,1,"","",""
225,353,9017,13,34,0,0,0,1,1,"","",""
226,354,9018,11,2,0,0,0,1,1,"","",""
227,355,9019,11,4,0,0,0,1,1,"","",""
228,356,9023,10,8,0,0,0,1,1,"","",""
229,357,9024,14,38,0,0,0,1,1,"","",""
230,358,9025,12,16,0,0,0,1,1,"","",""
231,359,9026,0,4,0,0,0,1,1,"","",""
232,360,9027,13,36,0,0,0,1,1,"","",""
233,362,9102,15,54,0,0,0,1,1,"","",""
234,363,9103,16,56,0,0,0,1,1,"","",""
235,364,9104,7,18,0,0,0,1,1,"","",""
236,365,9106,15,56,0,0,0,1,1,"","",""
237,366,9107,8,28,0,2,3,1,1,"","",""
238,65,7069,11,6,0,0,0,1,1,"","",""
239,367,9109,5,4,0,0,0,1,1,"","",""
240,368,6656,12,18,0,0,0,"","","","",""
241,370,9121,11,8,0,0,0,1,1,"","",""
242,371,9122,15,58,0,0,0,1,1,"","",""
243,372,9128,11,10,0,0,0,1,1,"","",""
244,373,9131,9,20,0,0,0,1,1,"","",""
245,374,9132,6,24,0,2,3,1,1,"","",""
246,378,9133,14,40,0,0,0,1,1,"","",""
247,379,9135,6,26,0,1,3,1,1,"","",""
248,380,9136,11,12,0,0,0,1,1,"","",""
249,382,9138,0,5,0,0,0,1,1,"","",""
250,383,9139,10,10,0,0,0,1,1,"","",""
251,386,9140,18,3,0,0,0,1,1,"","",""
252,387,9142,17,32,0,0,0,1,1,"","",""
253,388,9141,17,34,0,0,0,1,1,"","",""
254,390,9179,2,21,0,0,0,1,1,"","",""
255,391,9180,4,5,0,0,0,1,1,"","",""
256,392,9236,0,6,0,0,0,1,1,"","",""
257,394,9238,6,28,0,2,3,1,1,"","",""
258,396,9377,14,42,0,0,0,1,1,"","",""
259,397,9378,14,44,0,0,0,1,1,"","",""
260,398,9379,15,60,0,0,0,1,1,"","",""
261,399,9380,5,5,0,0,0,1,1,"","",""
262,400,8976,7,20,0,2,3,1,1,"","",""
263,401,9382,13,38,0,0,0,1,1,"","",""
264,402,9383,13,40,0,0,0,1,1,"","",""
265,403,9384,13,42,0,0,0,1,1,"","",""
266,404,9385,7,22,0,0,0,1,1,"","",""
267,406,9387,6,30,0,0,0,1,1,"","",""
268,407,9388,8,30,0,2,3,1,1,"","",""
269,408,9873,11,14,0,0,0,1,1,"","",""
270,410,9903,2,22,0,0,0,1,1,"","",""
271,412,9876,17,36,0,0,0,1,1,"","",""
272,413,9877,6,32,0,0,0,1,1,"","",""
273,414,9878,17,38,0,0,0,1,1,"","",""
274,418,6621,2,23,0,0,0,"","","","",""
275,420,9880,10,12,0,0,0,1,1,"","",""
276,421,6641,1,15,0,0,0,"","","","",""
277,422,9891,10,14,0,0,0,1,1,"","",""
278,424,9881,10,16,0,0,0,1,1,"","",""
279,425,9893,12,20,0,0,0,1,1,"","",""
280,427,9895,12,22,0,0,0,1,1,"","",""
281,429,9897,2,24,0,0,0,1,1,"","",""
282,430,9898,5,6,0,0,0,1,1,"","",""
283,431,9899,1,16,0,0,0,1,1,"","",""
284,432,9900,17,40,0,0,0,1,1,"","",""
285,433,9901,12,24,0,0,0,1,1,"","",""
286,434,9902,16,58,0,0,0,1,1,"","",""
287,435,9905,11,16,0,0,0,1,1,"","",""
288,436,10366,13,44,0,0,0,1,1,"","",""
289,437,10371,12,26,0,0,0,1,1,"","",""
290,438,10372,2,25,0,0,0,1,1,"","",""
291,439,10373,2,26,0,0,0,"","","","",""
292,440,10374,9,22,0,0,0,1,1,"","",""
293,441,10375,1,17,0,0,0,1,1,"","",""
294,442,10376,2,27,0,0,0,1,1,"","",""
295,443,10377,2,28,0,0,0,1,1,"","",""
296,445,10379,2,29,0,0,0,1,1,"","",""
297,446,10380,15,62,0,0,0,1,1,"","",""
298,447,10381,16,60,0,0,0,1,1,"","",""
299,448,10382,8,32,0,2,3,1,1,"","",""
300,449,10383,0,7,0,0,0,1,1,"","",""
301,450,10394,15,64,0,0,0,1,1,"","",""
302,451,10400,1,18,0,0,0,1,1,"","",""
303,452,10407,16,62,0,0,0,1,1,"","",""
304,453,10408,16,64,0,0,0,1,1,"","",""
305,454,9882,10,18,0,0,0,1,1,"","",""
306,455,10414,13,46,0,0,0,1,1,"","",""
307,464,10421,2,30,0,0,0,1,1,"","",""
308,465,10422,2,31,0,0,0,1,1,"","",""
309,466,10423,12,28,0,0,0,1,1,"","",""
310,467,10424,10,20,0,0,0,1,1,"","",""
311,469,10425,15,66,0,0,0,1,1,"","",""
312,470,10426,4,6,0,0,0,1,1,"","",""
313,471,7105,1,19,0,0,0,1,1,"","",""
314,472,10427,10,22,0,0,0,1,1,"","",""
315,473,10433,7,24,0,2,3,1,1,"","",""
316,474,10428,8,34,0,2,3,1,1,"","",""
317,475,10509,13,48,0,0,0,1,1,"","",""
318,476,10429,8,36,0,2,3,1,1,"","",""
319,477,10430,8,38,0,2,3,1,1,"","",""
320,478,10431,6,34,0,2,3,"","","","",""
321,479,10434,6,36,0,1,3,1,1,"","",""
322,480,10435,13,50,0,0,0,1,1,"","",""
323,481,10436,15,68,0,0,0,1,1,"","",""
324,483,10438,0,8,0,0,0,1,1,"","",""
325,484,10439,3,12,0,0,0,1,1,"","",""
326,485,10440,10,24,0,0,0,1,1,"","",""
327,486,10441,1,20,0,0,0,1,1,"","",""
328,487,10442,1,21,0,0,0,1,1,"","",""
329,488,10443,15,70,0,0,0,1,1,"","",""
330,489,10444,13,52,0,0,0,1,1,"","",""
331,171,8643,18,4,0,0,0,1,1,"","",""
332,177,8705,18,5,0,0,0,1,1,"","",""
333,207,8738,18,6,0,0,0,1,1,"","",""
334,230,8755,18,7,0,0,0,1,1,"","",""
335,409,9874,18,8,0,0,0,1,1,"","",""
336,490,10507,5,7,0,0,0,1,1,"","",""
337,492,10517,7,26,0,0,0,1,1,"","",""
338,936,10518,19,0,0,0,0,1,1,"","",""
339,493,10518,19,0,0,0,0,"","",338,"",""
340,495,10519,19,1,0,0,0,"",1,"","",""
341,496,10520,19,2,0,0,0,1,1,"","",""
342,497,10521,19,3,0,0,0,"","","","",""
343,498,10522,19,4,0,0,0,1,1,"","",""
344,499,10523,19,5,0,0,0,1,1,"","",""
345,502,10525,19,6,0,0,0,"","","","",""
346,501,10526,19,7,0,0,0,"","","","",""
347,503,10527,19,8,0,0,0,"","","","",""
348,504,10528,19,9,0,0,0,1,1,"","",""
349,505,10529,19,10,0,0,0,1,1,"","",""
350,507,10531,19,11,0,0,0,"","","","",""
351,508,10532,19,12,0,0,0,"","","","",""
352,509,10533,19,13,0,0,0,"","","","",""
353,510,10534,19,14,0,0,0,"","","","",""
354,512,10536,19,15,0,0,0,"","","","",""
355,514,10538,19,16,0,0,0,"","","","",""
356,515,10539,19,17,0,0,0,"","","","",""
357,516,10540,19,18,0,0,0,1,1,"","",""
358,518,10541,19,19,0,0,0,"","","","",""
359,520,10543,19,20,0,0,0,1,1,"","",""
360,521,10544,19,21,0,0,0,1,1,"","",""
361,522,10545,19,22,0,0,0,"","","","",""
362,523,10546,19,23,0,0,0,"","","","",""
363,524,10547,19,24,0,0,0,"","","","",""
364,527,10550,19,25,0,0,0,1,1,"","",""
365,528,10551,19,26,0,0,0,1,1,"","",""
366,530,10552,19,27,0,0,0,1,1,"","",""
367,529,10553,19,28,0,0,0,1,1,"","",""
368,531,10554,19,29,0,0,0,"","","","",""
369,532,10555,19,30,0,0,0,1,1,"","",""
370,533,10556,19,31,0,0,0,"","","","",""
371,534,10557,19,32,0,0,0,"","","","",""
372,535,10558,19,33,0,0,0,"","","","",""
373,536,10559,19,34,0,0,0,"","","","",""
374,537,10560,19,35,0,0,0,"","","","",""
375,539,10562,19,36,0,0,0,"","","","",""
376,540,10563,19,37,0,0,0,"","","","",""
377,542,10564,19,38,0,0,0,1,1,"","",""
378,541,10565,19,39,0,0,0,"","","","",""
379,543,10566,19,40,0,0,0,"","","","",""
380,544,10567,19,41,0,0,0,"","","","",""
381,546,10569,19,42,0,0,0,"","","","",""
382,547,10570,19,43,0,0,0,1,1,"","",""
383,548,10571,19,44,0,0,0,"","","","",""
384,550,10573,19,45,0,0,0,"","","","",""
385,551,10574,19,46,0,0,0,1,1,"","",""
386,552,10575,19,47,0,0,0,1,1,"","",""
387,553,10576,19,48,0,0,0,1,1,"","",""
388,554,10577,2,32,0,0,0,1,1,"","",""
389,555,10578,19,49,0,0,0,"","","","",""
390,556,10579,19,50,0,0,0,"","","","",""
391,557,10580,19,51,0,0,0,"","","","",""
392,558,10581,19,52,0,0,0,1,1,"","",""
393,559,10582,19,53,0,0,0,1,1,"","",""
394,560,10583,19,54,0,0,0,"","","","",""
395,561,10584,19,55,0,0,0,"","","","",""
396,562,10585,19,56,0,0,0,1,1,"","",""
397,563,10588,19,57,0,0,0,"","","","",""
398,564,10589,15,72,0,0,0,1,1,"","",""
399,565,10590,4,7,0,0,0,1,1,"","",""
400,566,10591,4,8,0,0,0,1,1,"","",""
401,568,10593,5,8,0,0,0,1,1,"","",""
402,569,10594,10,26,0,0,0,1,1,"","",""
403,570,10595,3,14,0,0,0,1,1,"","",""
404,571,10596,17,42,0,0,0,1,1,"","",""
405,572,10597,7,28,0,2,3,1,1,"","",""
406,573,10598,7,30,0,2,3,1,1,"","",""
407,574,10599,6,38,0,1,3,1,1,"","",""
408,575,10600,6,40,0,2,3,1,1,"","",""
409,576,10601,8,40,0,2,3,1,1,"","",""
410,577,10602,8,42,0,2,3,1,1,"","",""
411,578,10603,8,44,0,2,3,1,1,"","",""
412,579,10604,10,28,0,0,0,1,1,"","",""
413,580,10639,2,33,0,0,0,1,1,"","",""
414,581,10640,2,34,0,0,0,1,1,"","",""
415,582,10641,2,35,0,0,0,1,1,"","",""
416,583,10642,17,44,0,0,0,1,1,"","",""
417,584,10643,17,46,0,0,0,1,1,"","",""
418,585,10644,17,48,0,0,0,1,1,"","",""
419,586,10499,17,50,0,2,3,"","","","",""
420,587,11048,14,46,0,0,0,1,1,"","",""
421,588,11049,14,48,0,0,0,1,1,"","",""
422,589,11050,14,50,0,0,0,1,1,"","",""
423,590,11051,17,52,0,0,0,1,1,"","",""
424,591,11052,8,46,0,0,0,1,1,"","",""
425,592,11053,16,66,0,0,0,1,1,"","",""
426,593,11054,16,68,0,0,0,1,1,"","",""
427,594,11055,2,36,0,0,0,1,1,"","",""
428,597,11060,3,16,0,0,0,1,1,"","",""
429,599,11069,14,52,0,0,0,1,1,"","",""
430,600,11070,17,54,0,0,0,1,1,"","",""
431,601,11071,2,37,0,0,0,1,1,"","",""
432,602,11072,0,9,0,0,0,1,1,"","",""
433,603,11073,1,22,0,0,0,1,1,"","",""
434,604,11074,19,58,0,0,0,"","","","",""
435,605,11075,19,59,0,0,0,"","","","",""
436,606,11076,19,60,0,0,0,"","","","",""
437,607,11077,19,61,0,0,0,"","","","",""
438,608,11078,19,62,0,0,0,"","","","",""
439,609,9883,10,30,0,0,0,1,1,"","",""
440,610,9875,18,9,0,0,0,1,1,"","",""
441,611,11102,12,30,0,0,0,1,1,"","",""
442,612,11103,12,32,0,0,0,1,1,"","",""
443,613,11104,12,34,0,0,0,1,1,"","",""
444,614,11105,1,23,0,0,0,1,1,"","",""
445,615,11112,7,32,0,0,0,1,1,"","",""
446,616,11113,0,10,0,0,0,1,1,"","",""
447,617,11114,17,56,0,0,0,1,1,"","",""
448,618,11115,14,54,0,0,0,1,1,"","",""
449,619,11116,19,63,0,0,0,1,1,"","",""
450,621,11118,9,24,0,0,0,1,1,"","",""
451,622,11119,13,54,0,0,0,1,1,"","",""
452,623,11120,0,11,0,0,0,1,1,"","",""
453,624,11121,19,64,0,0,0,"","","","",""
454,625,11122,19,65,0,0,0,"","","","",""
455,626,11123,19,66,0,0,0,"","","","",""
456,627,11124,19,67,0,0,0,"","","","",""
457,628,11125,10,32,0,0,0,1,1,"","",""
458,634,11126,5,9,0,0,0,1,1,"","",""
459,635,11127,13,56,0,0,0,1,1,"","",""
460,636,11128,8,48,0,2,3,"","","","",""
461,637,11129,19,68,0,0,0,"","","","",""
462,638,11133,6,42,0,1,4,"","","","",""
463,639,11134,3,18,0,0,0,"","","","",""
464,640,11135,1,24,0,0,0,1,1,"","",""
465,641,11136,6,44,0,2,4,1,1,"","",""
466,642,11138,19,69,0,0,0,1,1,"","",""
467,643,11139,19,70,0,0,0,"","","","",""
468,644,11140,19,71,0,0,0,"","","","",""
469,645,11141,19,72,0,0,0,1,1,"","",""
470,646,11157,9,26,0,0,0,1,1,"","",""
471,648,11142,5,10,0,0,0,1,1,"","",""
472,649,11143,5,11,0,0,0,1,1,"","",""
473,651,11145,8,50,0,2,3,1,1,"","",""
474,652,11146,8,52,0,2,3,1,1,"","",""
475,654,11148,12,36,0,0,0,1,1,"","",""
476,655,11159,1,25,0,0,0,1,1,"","",""
477,656,11162,2,38,0,0,0,1,1,"","",""
478,657,11164,1,26,0,0,0,1,1,"","",""
479,658,11166,1,27,0,0,0,1,1,"","",""
480,659,11167,1,28,0,0,0,1,1,"","",""
481,660,11168,1,29,0,0,0,1,1,"","",""
482,661,11169,1,30,0,0,0,1,1,"","",""
483,662,11170,2,39,0,0,0,1,1,"","",""
484,663,11171,7,34,0,2,3,1,1,"","",""
485,664,11172,6,46,0,2,3,1,1,"","",""
486,665,11173,11,18,0,0,0,1,1,"","",""
487,666,11174,18,10,0,0,0,1,1,"","",""
488,669,10586,15,74,0,0,0,"","","","",""
489,670,11201,0,12,0,0,0,1,1,"","",""
490,672,11202,7,36,0,0,0,1,1,"","",""
491,671,11203,17,58,0,0,0,1,1,"","",""
492,675,11149,12,38,0,0,0,1,1,"","",""
493,667,11176,1,31,0,0,0,1,1,"","",""
494,677,11188,3,20,0,0,0,1,1,"","",""
495,679,11190,10,34,0,0,0,1,1,"","",""
496,686,11204,8,54,0,0,0,1,1,"","",""
497,688,11206,4,9,0,0,0,1,1,"","",""
498,689,11207,8,56,0,2,3,1,1,"","",""
499,690,11208,8,58,0,2,3,1,1,"","",""
500,692,11210,6,48,0,2,3,1,1,"","",""
501,694,11212,6,50,0,1,4,1,1,"","",""
502,695,11213,5,12,0,0,0,1,1,"","",""
503,696,11214,8,60,0,1,4,"","","","",""
504,697,11215,0,13,0,0,0,1,1,"","",""
505,699,11217,15,76,0,0,0,1,1,"","",""
506,700,11218,8,62,0,2,3,1,1,"","",""
507,701,11219,6,52,0,2,3,1,1,"","",""
508,702,11220,15,78,0,0,0,"","","","",""
509,703,11221,14,56,0,0,0,1,1,"","",""
510,704,11222,15,80,0,0,0,1,1,"","",""
511,705,11223,0,14,0,0,0,1,1,"","",""
512,707,11227,3,22,0,0,0,1,1,"","",""
513,708,11228,19,73,0,0,0,"","","","",""
514,710,11230,17,60,0,0,0,"","","","",""
515,711,11231,19,74,0,0,0,"","","","",""
516,712,11232,9,28,0,0,0,1,1,"","",""
517,713,11233,19,75,0,0,0,"","","","",""
518,714,11234,19,76,0,0,0,"","","","",""
519,716,11236,16,70,0,0,0,1,1,"","",""
520,717,11237,19,77,0,0,0,1,1,"","",""
521,718,11238,19,78,0,0,0,1,1,"","",""
522,719,11239,19,79,0,0,0,1,1,"","",""
523,720,11240,19,80,0,0,0,1,1,"","",""
524,721,11241,17,62,0,0,0,1,1,"","",""
525,723,11243,18,11,0,0,0,"","","","",""
526,724,11244,6,54,0,2,3,1,1,"","",""
527,728,11374,14,58,0,0,0,1,1,"","",""
528,731,11377,15,82,0,0,0,1,1,"","",""
529,732,11378,19,81,0,0,0,1,1,"","",""
530,732,11379,19,82,0,0,0,1,1,"","",""
531,732,11380,19,83,0,0,0,1,1,"","",""
532,733,11381,12,40,0,0,0,1,1,"","",""
533,734,11382,16,72,0,0,0,1,1,"","",""
534,735,11383,1,32,0,0,0,1,1,"","",""
