"rownum","WorldAreasKey","InheritsFrom","RecipeId"
48,55,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",144
49,92,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",136
50,106,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",164
51,108,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",156
52,124,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",192
53,142,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockLabyrinth",145
54,1098,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",172
55,1236,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",191
56,1217,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",175
57,1141,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",154
58,1166,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",179
59,1145,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",199
60,1190,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",153
61,1136,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",157
62,1200,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",229
63,1202,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",167
64,1237,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",195
65,1109,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",189
66,1210,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",165
67,1120,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",252
68,1227,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",261
69,1229,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",151
70,1193,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",197
71,1186,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",262
72,1256,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",193
73,1149,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",142
74,1104,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",109
75,1143,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",190
76,1258,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",198
77,1174,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",196
78,1267,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",253
79,1198,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",249
80,1220,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",250
81,1187,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",251
82,1156,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",247
83,1114,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",248
84,1192,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",237
85,1091,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",238
86,1135,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",242
87,1238,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",243
88,1189,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",155
89,1208,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",182
90,1167,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",186
91,1263,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",226
92,1265,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",227
93,1099,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",231
94,1228,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",254
95,1097,"Metadata/Terrain/Missions/CraftingUnlocks/RecipeUnlockMap",255
