"rownum","BaseItemTypesKey","Critical","Speed","DamageMin","DamageMax","RangeMax","i32"
100,4846,500,833,45,83,11,0
101,4847,500,769,45,75,11,0
102,4848,500,741,40,71,11,0
103,4849,500,769,49,77,11,0
104,4850,500,667,38,70,11,0
105,4851,500,833,38,114,11,0
106,4852,500,769,47,87,11,0
107,4853,500,714,30,90,11,0
108,4854,500,833,54,100,11,0
109,4855,500,769,51,85,11,0
110,4856,500,741,44,79,11,0
111,4857,500,769,21,44,11,0
112,4858,500,769,32,67,11,0
113,4859,500,769,38,79,11,0
114,4860,500,690,5,11,11,0
115,4861,500,909,3,23,11,0
116,4862,500,645,4,9,11,0
117,4863,500,667,6,14,11,0
118,4864,500,645,5,22,11,0
119,4865,500,690,15,21,11,0
120,4866,500,714,16,30,11,0
121,4867,500,690,18,33,11,0
122,4868,500,667,20,33,11,0
123,4869,500,769,19,54,11,0
124,4870,500,870,28,60,11,0
125,4871,500,769,25,53,11,0
126,4872,500,645,13,53,11,0
127,4873,500,769,37,53,11,0
128,4874,500,833,38,70,11,0
129,4875,500,769,36,66,11,0
130,4876,500,667,34,55,11,0
131,4877,500,769,30,86,11,0
132,4878,500,870,44,94,11,0
133,4879,500,769,39,83,11,0
134,4880,500,645,20,80,11,0
135,4881,500,769,54,78,11,0
136,4882,500,833,53,98,11,0
137,4883,500,769,46,86,11,0
138,4884,500,667,41,68,11,0
139,4885,500,769,35,99,11,0
140,4886,500,714,37,80,11,0
141,4887,600,625,18,33,11,0
142,4888,600,625,27,51,11,0
143,4889,600,625,34,63,11,0
144,4890,550,645,5,11,14,0
145,4891,550,625,4,17,14,0
146,4892,600,667,11,20,14,0
147,4893,550,645,11,25,14,0
148,4894,550,625,12,29,14,0
149,4895,650,769,12,46,14,0
150,4896,550,625,18,33,14,0
151,4897,570,714,19,44,14,0
152,4898,600,645,19,40,14,0
153,4899,550,667,13,51,14,0
154,4900,600,714,25,46,14,0
155,4901,550,667,21,50,14,0
156,4902,550,625,21,49,14,0
157,4903,650,769,18,73,14,0
158,4904,550,625,28,51,14,0
159,4905,570,714,29,67,14,0
160,4906,600,645,29,60,14,0
161,4907,550,667,19,75,14,0
162,4908,600,714,35,65,14,0
163,4909,550,667,29,69,14,0
164,4910,550,625,27,64,14,0
165,4911,650,769,22,87,14,0
166,4912,550,625,32,60,14,0
167,4913,570,714,31,72,14,0
168,4914,600,667,32,66,14,0
169,4915,500,690,6,8,11,0
170,4916,500,714,8,13,11,0
171,4917,500,690,13,16,11,0
172,4918,500,769,15,27,11,0
173,4919,500,690,13,31,11,0
174,4920,500,714,19,32,11,0
175,4921,500,833,32,40,11,0
176,4922,500,714,21,43,11,0
177,4923,500,741,28,42,11,0
178,4924,500,800,31,51,11,0
179,4925,500,714,33,42,11,0
180,4926,500,870,37,69,11,0
181,4927,500,714,25,59,11,0
182,4928,500,769,38,63,11,0
183,4929,500,833,53,67,11,0
184,4930,500,714,33,69,11,0
185,4931,500,741,44,66,11,0
186,4932,500,800,48,80,11,0
187,4933,500,714,49,62,11,0
188,4934,500,870,54,101,11,0
189,4935,500,714,35,81,11,0
190,4936,500,769,49,82,11,0
191,4937,500,833,65,82,11,0
192,4938,500,714,38,80,11,0
193,4939,500,741,49,74,11,0
194,4940,500,769,20,41,11,0
195,4941,500,769,31,64,11,0
196,4942,500,769,39,81,11,0
197,4943,600,833,8,11,11,0
198,4944,600,833,11,17,11,0
199,4945,600,909,15,29,11,0
200,4946,650,909,21,32,11,0
201,4947,600,909,27,40,11,0
202,4948,600,870,24,45,11,0
203,4949,600,833,21,50,11,0
204,4950,620,800,29,44,11,0
205,4951,600,769,27,50,11,0
206,4952,600,667,24,36,11,0
207,4953,600,800,30,55,11,0
208,4954,650,800,35,52,11,0
209,4955,600,800,38,57,11,0
210,4956,600,714,30,55,11,0
211,4957,600,833,34,80,11,0
212,4958,620,800,45,67,11,0
213,4959,600,769,39,72,11,0
214,4960,600,667,37,55,11,0
215,4961,600,800,43,80,11,0
216,4962,650,800,49,73,11,0
217,4963,600,800,51,76,11,0
218,4964,600,714,37,70,11,0
219,4965,600,833,41,95,11,0
220,4966,620,800,50,76,11,0
221,4967,600,769,42,78,11,0
222,4968,630,690,23,34,11,0
223,4969,630,690,35,52,11,0
224,4970,630,690,41,61,11,0
225,4971,500,714,5,13,120,0
226,4972,500,667,6,16,120,0
227,4973,600,769,8,33,120,0
228,4974,600,769,16,34,120,0
229,4975,670,800,15,45,120,0
230,4976,650,714,15,45,120,0
231,4977,500,690,14,56,120,0
232,4978,500,833,28,73,120,0
233,4979,550,714,37,56,120,0
234,4980,500,667,20,61,120,0
235,4981,600,800,24,96,120,0
236,4982,600,769,37,76,120,0
237,4983,670,800,32,96,120,0
238,4984,650,714,29,86,120,0
239,4985,500,690,24,94,120,0
240,4986,500,833,44,116,120,0
241,4987,550,714,58,86,120,0
242,4988,500,667,32,96,120,0
243,4989,600,800,36,144,120,0
244,4990,600,769,56,117,120,0
245,4991,670,800,43,130,120,0
246,4992,650,714,38,115,120,0
247,4993,500,690,29,117,120,0
248,4994,500,833,50,133,120,0
249,4995,550,714,61,92,120,0
250,4996,550,769,9,13,120,0
251,4997,550,769,13,20,120,0
252,4998,550,769,16,24,120,0
253,4999,500,741,4,10,120,0
254,5000,600,769,9,19,13,0
255,5001,620,769,10,31,13,0
256,5002,600,769,24,41,13,0
257,5003,640,769,14,42,13,0
258,5004,620,769,27,57,13,0
259,5005,650,870,27,81,13,0
260,5006,610,769,41,76,13,0
261,5007,600,833,41,85,13,0
262,5008,620,870,34,102,13,0
263,5009,600,769,51,86,13,0
264,5010,660,800,38,114,13,0
265,5011,630,800,56,117,13,0
266,5012,650,870,48,145,13,0
267,5013,610,769,65,121,13,0
268,5014,600,833,66,138,13,0
269,5015,620,870,55,165,13,0
270,5016,600,769,72,120,13,0
271,5017,730,800,53,160,13,0
272,5018,680,800,71,147,13,0
273,5019,700,870,57,171,13,0
274,5020,650,769,73,136,13,0
275,5021,600,833,70,145,13,0
276,5022,600,800,36,66,13,0
277,5023,600,800,55,102,13,0
278,5024,600,800,65,120,13,0
279,5025,700,800,39,73,13,0
280,5026,700,800,61,113,13,0
281,5027,700,800,78,144,13,0
282,5028,500,769,12,20,13,0
283,5029,500,800,19,30,13,0
284,5030,500,769,19,39,13,0
285,5031,500,769,29,43,13,0
286,5032,500,800,36,60,13,0
287,5033,500,769,43,58,13,0
288,5034,500,800,49,73,13,0
289,5036,500,870,58,91,13,0
290,5035,500,833,53,83,13,0
291,5037,500,800,48,99,13,0
292,5038,500,769,61,92,13,0
293,5039,500,833,74,123,13,0
294,5040,500,769,76,103,13,0
295,5041,500,800,81,121,13,0
296,5042,500,833,88,138,13,0
297,5043,500,952,121,189,13,0
298,5044,500,769,74,155,13,0
299,5045,570,741,87,131,13,0
300,5046,500,870,104,174,13,0
301,5047,500,714,90,122,13,0
302,5048,600,800,96,144,13,0
303,5049,500,833,97,152,13,0
304,5050,500,741,36,56,13,0
305,5051,500,741,55,86,13,0
306,5052,500,741,65,101,13,0
307,5053,500,690,8,16,13,0
308,5054,500,714,11,26,13,0
309,5055,500,690,17,29,13,0
310,5056,500,714,20,38,13,0
311,5057,500,714,23,48,13,0
312,5058,500,714,30,50,13,0
313,5059,500,741,31,65,13,0
314,5060,600,741,41,68,13,0
315,5061,500,769,34,79,13,0
316,5062,500,690,39,65,13,0
317,5063,500,741,45,84,13,0
318,5064,500,769,49,102,13,0
319,5065,500,714,54,89,13,0
320,5066,500,741,52,109,13,0
321,5067,600,741,63,104,13,0
322,5068,500,769,55,128,13,0
323,5069,500,667,62,104,13,0
324,5070,650,714,62,115,13,0
325,5071,500,769,68,142,13,0
326,5072,500,690,69,115,13,0
327,5073,500,741,62,129,13,0
328,5074,570,741,67,112,13,0
329,5075,600,769,34,63,13,0
330,5076,600,769,52,97,13,0
331,5077,600,769,61,114,13,0
332,5078,500,769,10,16,13,0
333,5079,500,800,17,25,13,0
334,5080,500,769,16,33,13,0
335,5081,500,769,25,38,13,0
336,5082,500,769,27,49,13,0
337,5083,500,833,40,60,13,0
338,5084,500,800,46,62,13,0
339,5085,500,800,45,68,13,0
340,5086,500,909,57,85,13,0
341,5087,500,800,43,88,13,0
342,5088,500,769,54,81,13,0
343,5089,500,800,55,103,13,0
344,5090,500,833,72,108,13,0
345,5091,500,800,77,104,13,0
346,5092,500,800,75,113,13,0
347,5093,500,1000,112,168,13,0
348,5094,550,769,65,135,13,0
349,5095,500,741,77,115,13,0
350,5096,500,800,74,138,13,0
351,5097,500,909,102,153,13,0
352,5098,600,870,101,137,13,0
353,5099,500,833,91,136,13,0
354,5100,500,870,39,64,13,0
355,5101,500,870,62,103,13,0
356,5102,500,870,81,135,13,0
357,5103,500,833,8,15,13,0
358,9350,600,667,4,8,10,0
359,9666,700,588,0,0,11,0
360,9667,700,625,0,0,13,0
