"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
172,"SkeletonCasterCold",100,"",0,15,100,20,2,"","",""
173,"SkeletonCasterGold",100,"",0,15,100,20,8,"","",""
174,"SkeletonCasterBlack",100,"",0,15,100,20,8,"","",""
175,"ConstructCasterCold",100,"",0,15,100,20,19,"","",""
176,"SkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
177,"IntMissionSkeletonCasterLightning",100,"",0,0,100,20,23,"","",""
178,"SkeletonCasterMalachai",100,"",0,0,100,20,23,"","",""
179,"ConstructCasterLightning",100,"",0,0,100,20,20,"","",""
180,"ConstructCasterLightningAtziri",100,"",0,0,100,20,20,"","",""
181,"SkeletonCasterBossInvasion",100,"",0,0,100,20,37,"","",""
182,"SkeletonCasterDescent2Lightning",100,"",0,0,100,20,3,"","",""
183,"SkeletonCasterLightningBoss",100,"",0,0,100,20,34,"","",""
184,"SkeletonBoss",100,"",15,0,0,20,26,"","",""
185,"SkeletonBossLake",100,"",15,0,0,20,37,"","",""
186,"SkeletonBossMapChatters",100,"",15,0,0,20,34,"","",""
187,"LabyrinthLieutenantSkeletonBoss",100,"",15,0,0,20,25,"","",""
188,"LabyrinthLieutenantSkeletonBossCold",100,"",15,0,0,20,26,"","",""
189,"ProphecySkeletonBossFire",100,"",15,0,0,20,25,"","",""
190,"ProphecySkeletonBossCold",100,"",15,0,0,20,26,"","",""
191,"ProphecySkeletonBossLightning",100,"",15,0,0,20,27,"","",""
192,"SkeletonBossDescent",100,"",15,0,0,20,0,"","",""
193,"SkeletonMeleeBossInvasion",100,"",15,0,0,20,37,"","",""
194,"SkeletonBossEndlessLedge",100,"",15,0,0,20,26,"","",""
195,"SkeletonMapBoss",100,"",15,0,0,20,34,"","",""
196,"SkeletonBurnBossMinion",100,"",15,0,0,30,3,"","",""
197,"SkeletonSoldierMelee",100,"",100,0,0,30,3,"","",1
198,"SkeletonSoldierMeleeChampion",100,"",100,0,0,30,3,"","",1
199,"SkeletonSoldierMeleeBoss",100,"",100,0,0,20,27,"","",1
200,"SkeletonSoldierMeleeBossSideArea",100,"",50,0,50,20,37,"","",1
201,"SkeletonSoldierMeleeMapBoss",100,"",100,0,0,20,34,"","",1
202,"SkeletonSoldierRanged",100,"",0,10,0,20,3,"","",1
203,"SkeletonSoldierRangedChampion",100,"",0,10,0,20,3,"","",1
204,"SkeletonSoldierElite",100,"",100,0,0,30,20,"","",""
205,"SkeletonSoldierRangedBoss",100,"",0,10,0,20,27,"","",1
206,"SkeletonSoldierRangedBossClone",100,"",0,10,0,20,27,"","",1
207,"SkeletonSoldierRangedMapBoss",100,"",0,10,0,20,34,"","",1
208,"SkeletonSoldierRangedMapBoss2",100,"",0,10,0,20,34,"","",1
209,"SkeletonSoldierRangedMapBossClone",100,"",0,10,0,20,34,"","",1
210,"VollBoss",100,"",25,0,0,20,38,"","",""
211,"VollMapBoss",100,"",25,0,0,20,34,"","",""
212,"VollMapBoss2",100,"",25,0,0,20,34,"","",""
213,"Maligaro",100,"",0,50,50,20,26,"","",""
214,"MaligaroMapBoss",100,"",0,50,50,20,34,"","",""
215,"MaligaroMapBoss2",100,"",0,50,50,20,34,"","",""
216,"MaligaroProphecy",100,"",0,50,50,20,26,"","",""
217,"Doedre",100,"",0,0,100,20,25,"","",""
218,"DoedreMapBoss",100,"",0,0,100,20,34,"","",""
219,"DoedreMapBoss2",100,"",0,0,100,20,34,"","",""
220,"DoedreUniqueMapBoss",100,"",0,0,100,20,34,"","",""
221,"DoedreProphecy",100,"",0,0,100,20,25,"","",""
222,"Shavronne",100,"",0,0,100,20,27,"","",""
223,"ShavronneMapBoss",100,"",0,0,100,20,34,"","",""
224,"ShavronneMapBoss2",100,"",0,0,100,20,34,"","",""
225,"Malachai",100,"",25,0,0,30,38,"","",""
226,"MalachaiMapBoss",100,"",25,0,0,30,34,"","",""
227,"MalachaiMapBossShaper",100,"",25,0,0,30,34,"","",""
228,"MalachaiMapBossSimplified",100,"",25,0,0,30,34,"","",""
229,"DaressoBoss",100,"",50,50,0,30,38,"","",""
230,"DaressoBossMerciless",100,"",50,50,0,30,38,"","",""
231,"DaressoMapBoss",100,"",50,50,0,30,34,"","",""
232,"DaressoProphecy",100,"",50,50,0,30,26,"","",""
233,"Bandit",100,"",20,20,0,20,0,"","",1
234,"BanditChestGuard",100,"",20,20,0,20,8,"","",""
235,"BanditLordMinion",100,"",20,20,0,20,0,"","",""
236,"BanditSpectator",100,"",0,0,0,0,0,"","",""
237,"BanditShaped",100,"",20,20,0,20,8,"","",""
238,"BanditChampion",100,"",20,20,0,20,0,"","",""
239,"BanditBoar",100,"",20,20,0,20,0,"","",""
240,"Hostage",100,"",20,0,0,20,23,"","",""
241,"BanditBoss",100,"",20,20,0,20,33,"","",""
242,"BanditBossInvasion",100,"",20,20,0,20,37,"","",""
243,"BanditMapBoss",100,"",20,20,0,20,34,"","",""
244,"BanditBossDescent",100,"",20,20,0,20,0,"","",""
245,"BanditBossEndlessLedge",100,"",20,20,0,20,33,"","",""
246,"BanditMartyr",100,"",20,20,0,20,0,"","",""
247,"BanditMartyrBossSideArea",100,"",20,20,0,20,37,"","",""
248,"BanditBossMinor",100,"",20,20,0,20,23,"","",""
249,"BanditTwoHandedWeapon",100,"",50,0,0,20,0,"","",""
250,"BanditDockChampionType",100,"",50,0,0,20,0,"","",""
251,"BanditTwoHandedWeaponShaped",100,"",50,0,0,20,8,"","",""
252,"BanditTwoHandedWeaponBear",100,"",50,0,0,20,0,"","",""
253,"BanditBowBossSideArea",100,"",20,20,0,20,23,"","",""
254,"BanditMageMapBoss",100,"",0,0,20,20,34,"","",""
255,"BanditAnimalTrioBoss",100,"",20,80,0,20,33,"","",""
256,"BanditAnimalTrioBossLake",100,"",20,80,0,20,37,"","",""
257,"BanditAnimalTrioBossSpawned",100,"",40,40,0,20,33,"","",""
258,"Ghost",100,"",0,50,50,20,3,"","",1
259,"GhostCaster",100,"",0,50,50,20,3,"","",1
260,"GhostEssence",100,"",0,50,50,20,3,"","",1
261,"GhostMaps",100,"",0,50,50,20,3,"","",1
262,"GhostMapBoss",100,"",0,50,50,20,34,"","",1
263,"GhostPirateGreenBladeVortex",100,"",0,50,50,20,3,"","",1
264,"GhostChampion",100,"",0,50,50,20,3,"","",1
265,"GhostBossInvasion",100,"",0,50,50,20,37,"","",1
266,"GhostRanged",100,"",0,50,50,20,3,"","",1
267,"GhostRangedMaps",100,"",0,50,50,20,3,"","",1
268,"GhostWand",100,"",0,50,50,20,3,"","",1
269,"GhostWandMaps",100,"",0,50,50,20,3,"","",1
270,"GhostBossSideArea",100,"",0,50,50,20,37,"","",1
271,"GhostBossLake",100,"",0,50,50,20,37,"","",1
272,"GhostBossSideAreaLowbie",100,"",0,50,50,20,37,"","",1
273,"Ghost2",100,"",0,50,50,20,3,"","",1
274,"BanditBow",100,"",0,10,0,20,0,"","",1
275,"BanditBowChestGuard",100,"",0,10,0,20,8,"","",""
276,"BanditBowChampion",100,"",0,10,0,20,0,"","",""
277,"BanditBowBossInvasion",100,"",0,10,0,20,0,"","",""
278,"BanditBowBossBlackwood",100,"",0,10,0,20,0,"","",""
279,"BanditBowMapBoss",100,"",0,10,0,20,34,"","",""
280,"BanditBowMapBossFire",100,"",0,10,0,20,34,"","",""
281,"BanditBowStag",100,"",0,10,0,20,0,"","",""
282,"Goatman",100,"",15,5,0,20,1,"","",1
283,"GoatmanAbberath",100,"",15,5,0,20,18,"","",""
284,"MountainGoatman",100,"",15,5,0,20,2,"","",1
285,"GoatmanChimera",100,"",15,5,0,20,1,"","",""
286,"GoatmanChimeraTough",100,"",15,5,0,20,8,"","",""
287,"GoatmanChimeraBoss",100,"",15,5,0,20,1,"","",""
288,"GoatmanMapSubBoss",100,"",15,5,0,20,34,"","",""
289,"GoatmanMapBoss",100,"",15,5,0,20,34,"","",""
290,"GoatmanMaps",100,"",15,5,0,20,1,"","",""
291,"GoatmanBossInvasion",100,"",15,5,0,20,37,"","",""
292,"GoatmanBossNavali",100,"",15,5,0,20,1,"","",""
293,"GoatmanBossSideArea",100,"",15,5,0,20,37,"","",""
294,"GoatmanBossSideAreaLowbie",100,"",15,5,0,20,37,"","",""
295,"GoatmanShaman",100,"",0,0,50,20,18,"","",1
296,"GoatmanShamanAbberath",100,"",0,0,50,20,18,"","",""
297,"MountainGoatmanShaman",100,"",0,0,50,20,19,"","",1
298,"MountainGoatmanShamanLakeBoss",100,"",0,0,50,20,37,"","",1
299,"MountainGoatmanChampion",100,"",15,5,0,20,19,"","",1
300,"GoatmanShamanFireChampion",100,"",0,0,50,20,18,"","",""
301,"GoatmanShamanLightning",100,"",0,0,50,20,20,"","",1
302,"GoatmanShamanLightningChampion",100,"",0,0,50,20,20,"","",""
303,"GoatmanShamanBossInvasion",100,"",0,0,50,20,37,"","",""
304,"GoatmanShamanBossPrisonersGate",100,"",0,0,50,20,25,"","",""
305,"GoatmanShamanBossSideArea",100,"",0,0,50,20,37,"","",""
306,"GoatmanShamanBossSideAreaLowbie",100,"",0,0,50,20,37,"","",""
307,"Lion",100,"",10,10,0,20,1,"","",1
308,"LionRyslathaMinion",100,"",10,10,0,20,1,"","",""
309,"LionWolf",100,"",10,10,0,20,2,"","",""
310,"LionWolfChampion",100,"",10,10,0,20,2,"","",""
311,"LionWolfDelve",100,"",30,30,0,20,2,"","",""
312,"LionWolfDelveMedium",100,"",20,20,0,20,2,"","",""
313,"LionWolfDelveSmall",100,"",10,10,0,20,2,"","",""
314,"LionWolfChampionDelve",100,"",10,10,0,20,2,"","",""
315,"LionAlpha",100,"",10,10,0,20,18,"","",1
316,"LionChimera",100,"",10,10,0,20,1,"","",""
317,"LionChimeraTough",100,"",10,10,0,20,8,"","",""
318,"LionChimeraBoss",100,"",10,10,0,20,1,"","",""
319,"LionBoss",100,"",10,10,0,20,25,"","",""
320,"LionBossPrisonersGate",100,"",10,10,0,20,25,"","",""
321,"LionBossInvasion",100,"",10,10,0,20,37,"","",""
322,"LionBossDexMission",100,"",10,10,0,20,37,"","",""
323,"LionBossEndlessLedge",100,"",10,10,0,20,25,"","",""
324,"LionTalisman",100,"",10,10,0,20,1,"","",""
325,"SummonedWolfRigwald",100,"",10,10,0,20,2,"","",""
326,"MapWolf",100,"",0,0,0,20,2,"","",""
327,"MapWolfBoss1",100,"",0,0,0,20,34,"","",""
328,"MapWolfBoss2",100,"",0,0,0,20,34,"","",""
329,"WolfBossGreust",100,"",0,0,0,20,0,"","",""
330,"SummonedSpectralWolf",340,1,0,0,0,20,41,"","",""
331,"SummonedWolf",340,1,0,0,0,20,41,"","",""
332,"Hellion",100,"",10,10,0,20,1,"","",""
333,"HellionBoss",100,"",10,10,0,20,25,"","",""
334,"Hound",100,"",10,10,0,20,1,"","",1
335,"Hound2",100,"",10,10,0,20,1,"","",1
336,"HoundBoss",100,"",10,10,0,20,25,"","",1
337,"HoundBoss2",100,"",10,10,0,20,25,"","",1
338,"HoundMapBoss",100,"",10,10,0,20,34,"","",1
339,"AlbinoRhoa",100,"",20,0,0,20,2,"","",""
340,"Rhoa",100,"",20,0,0,20,2,"","",""
341,"RhoaUntaintedBoss",100,"",20,0,0,20,34,"","",""
342,"RhoaDexMissionMinion",100,"",20,0,0,20,2,"","",""
343,"RhoaDexMissionBoss",100,"",20,0,0,20,26,"","",""
344,"RhoaTalisman",100,"",20,0,0,20,2,"","",""
345,"ProphecyRhoa",100,"",20,0,0,20,26,"","",""
346,"Spiker",100,"",15,15,0,20,2,"","",1
347,"SpikerChrome",100,"",15,15,0,20,2,"","",1
348,"SpikerMaps",100,"",15,15,0,20,2,"","",1
349,"SpikerBossInvasion",100,"",15,15,0,20,37,"","",1
350,"BloodChieftain",100,"",20,0,0,20,18,"","",""
351,"BloodChieftainUpdatedRig",100,"",20,0,0,20,18,"","",""
352,"BloodChieftainUntaintedBoss",100,"",20,0,0,20,34,"","",""
353,"BloodChieftainDexMissionBoss",100,"",20,0,0,20,25,"","",""
354,"BloodChieftainBossSideArea",100,"",20,0,0,20,37,"","",""
355,"BloodChieftainBoss",100,"",20,0,0,20,25,"","",""
356,"BloodChieftainBossInvasion",100,"",20,0,0,20,37,"","",""
357,"BloodChieftainBossLake",100,"",20,0,0,20,37,"","",""
358,"BloodChieftainMapBoss",100,"",20,0,0,20,34,"","",""
359,"BloodChieftainBossEndlessLedge",100,"",20,0,0,20,25,"","",""
360,"BloodChieftainTalisman",100,"",20,0,0,20,18,"","",""
361,"BloodChieftainParasite",100,"",20,0,0,20,18,"","",""
362,"BloodChieftainParasiteBoss",100,"",20,0,0,20,26,"","",""
363,"BloodChieftainUltimatum",100,"",20,0,0,20,18,1,"",""
364,"ShieldCrab",100,"",25,0,0,20,1,"","",1
365,"ShieldCrabAddedCold",100,"",25,0,0,20,9,"","",1
366,"ShieldCrabColdConvertMaps",100,"",25,0,0,20,1,"","",1
367,"ShieldCrabBoss",100,"",25,0,0,20,25,"","",1
368,"ShieldCrabBossInvasion",100,"",25,0,0,20,37,"","",1
369,"ShieldCrabBossLake",100,"",25,0,0,20,37,"","",1
370,"ShieldCrabBossDexMission",100,"",25,0,0,20,37,"","",1
371,"ShieldCrabNoTransform",100,"",25,0,0,20,37,"","",1
372,"ShieldCrab2",100,"",25,0,0,20,1,"","",1
373,"SeaWitch",100,"",0,0,100,20,19,"","",1
374,"SeaWitchWeak",100,"",0,0,100,20,19,"","",1
375,"SeaWitchFrostbolt",100,"",0,0,100,20,19,"","",1
376,"SeaWitchMerveilDaughter",100,"",0,0,100,20,19,"","",1
377,"SeaWitchBossEndlessLedge",100,"",0,0,100,20,26,"","",""
378,"SeaWitchSummoned",100,"",0,0,0,20,19,"","",""
379,"SeaWitchBossMinor",100,"",0,0,100,20,19,"","",""
380,"SeaWitchMapBoss",100,"",0,0,100,20,34,"","",""
381,"SeaWitchMapBossLightning",100,"",0,0,100,20,34,"","",""
382,"SeaWitchBossSideArea",100,"",0,0,100,20,37,"","",""
383,"SeaWitchBossLake",100,"",0,0,100,20,37,"","",""
384,"DarkSeaWitch",100,"",0,0,100,20,34,"","",1
385,"ProphecySeaWitch",100,"",0,0,100,20,19,"","",1
386,"RootSpider",100,"",0,0,0,20,19,"","",1
387,"RootSpiderBossType",100,"",0,0,0,20,19,"","",1
388,"RootSpiderBossMinionType",100,"",0,0,0,20,19,"","",1
389,"RootSpiderUntaintedBoss",100,"",0,0,0,20,34,"","",1
390,"RootSpiderMinionMapBoss",100,"",0,0,0,20,2,"","",1
391,"RootSpiderMaps",100,"",0,0,0,20,19,"","",1
392,"RootSpiderBossSideArea",100,"",0,0,0,20,37,"","",1
393,"RootSpiderBoss",100,"",0,0,0,20,26,"","",1
394,"RootSpiderBossInvasion",100,"",0,0,0,20,37,"","",1
395,"RootSpiderBossLake",100,"",0,0,0,20,37,"","",1
396,"RootSpiderBossEndlessLedge",100,"",0,0,0,20,26,"","",1
397,"RootSpiderMapBoss",100,"",0,0,0,20,34,"","",1
398,"ProphecyRootSpider",100,"",0,0,0,20,19,"","",1
399,"WaterElemental",100,"",0,0,50,20,1,"","",1
400,"WaterElementalBeacon",100,"",0,0,50,20,1,"","",1
401,"WaterElementalLarge",100,"",0,0,50,20,1,"","",1
402,"WaterElementalStranglecharm",100,"",0,0,50,20,1,"","",1
403,"ProphecyWaterElemental",100,"",0,0,50,20,1,"","",1
404,"WaterElementalMaps",100,"",0,0,50,20,1,"","",1
405,"WaterElementalVortex",100,"",0,0,50,20,1,"","",1
406,"WaterElementalMagmaStrMission",100,"",0,0,50,20,1,"","",1
407,"WaterElementalMagmaWbMinion",100,"",0,0,50,20,1,"","",1
408,"WaterElementalLightningStrMission",100,"",0,0,50,20,3,"","",1
