"rownum","BaseItemTypesKey","BK2File","BoxId","BundleId","bool_40","string_41","string_49","undefined (French)","undefined (German)","undefined (Japanese)","undefined (Korean)","undefined (Portuguese)","undefined (Russian)","undefined (Spanish)","undefined (Thai)","undefined (Traditional Chinese)"
20,6847,"Art/Videos/MysteryBox_Opening_Carnival.bk2","MysteryPackTencentGoddessBox","","","","","","","","","","","","",""
21,6848,"Art/Videos/MysteryBox_Opening_Carnival.bk2","MysteryPackTencentJingweiBox","","","","","","","","","","","","",""
22,6849,"Art/Videos/MysteryBox_Opening_Carnival.bk2","MysteryPackTencentGodOfThunderBox","","","","","","","","","","","","",""
23,6853,"Art/Videos/MysteryBox_Opening_Polaris.bk2","MysteryPackPolarisBox","MysteryPackPolarisBoxBundle","","","","","","","","","","","",""
24,6856,"Art/Videos/MysteryBox_Opening_Thaumaturgy.bk2","MysteryPackThaumaturgyBox","MysteryPackThaumaturgyBoxBundle","","","","","","","","","","","",""
25,6859,"Art/Videos/MysteryBox_Opening_AngelsAndDemons.bk2","MysteryPackAngelsAndDemonsBox","MysteryPackAngelsAndDemonsBoxBundle","","","","","","","","","","","",""
26,6862,"Art/Videos/MysteryBox_Opening_Twilight.bk2","MysteryPackTwilightBox","MysteryPackTwilightBoxBundle","","","","","","","","","","","",""
27,6897,"Art/Videos/LightDarkBox_Opening.bk2","MysteryPackFreyaPouch","","","","","","","","","","","","",""
28,6898,"Art/Videos/LightDarkBox_Opening.bk2","MysteryPackFreyaBox","","","","","","","","","","","","",""
29,6865,"Art/Videos/MysteryBox_Opening_Warlord.bk2","MysteryPackWarlordBox","MysteryPackWarlordBoxBundle","","","","","","","","","","","",""
30,6868,"Art/Videos/MysteryBox_Opening_Apollyon.bk2","MysteryPackApollyonBox","MysteryPackApollyonBoxBundle","","","","","","","","","","","",""
31,6899,"Art/Videos/LightDarkBox_Opening.bk2","MysteryPackHasinaPouch","","","","","","","","","","","","",""
32,6901,"Art/Videos/LightDarkBox_Opening.bk2","MysteryPackBladeSoul","","","","","","","","","","","","",""
33,6871,"Art/Videos/MysteryBox_Opening_Midnight_Pact.bk2","MysteryPackMidnightPactBox","MysteryPackMidnightPactBoxBundle","","","","","","","","","","","",""
34,6874,"Art/Videos/MysteryBox_Opening_Atlantis.bk2","MysteryPackAtlantisBox","MysteryPackAtlantisBoxBundle","","","","","","","","","","","",""
35,6900,"Art/Videos/LightDarkBox_Opening.bk2","MysteryPackSkadiPetBowl","","","","","","","","","","","","",""
36,6877,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackHarmonyBox","MysteryPackHarmonyBoxBundle","","","","","","","","","","","",""
37,6880,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSentinelBox","MysteryPackSentinelBoxBundle","","","","","","","","","","","",""
38,6863,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTwilightBox","MysteryPackTencentTwilightBoxBundleFive","","","","","","","","","","","",""
39,6866,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentWarlordBox","MysteryPackTencentWarlordBoxBundleFive","","","","","","","","","","","",""
40,6857,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentThaumaturgyBox","MysteryPackTencentThaumaturgyBoxBundleFive","","","","","","","","","","","",""
41,6854,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentPolarisBox","MysteryPackTencentPolarisBoxBundleFive","","","","","","","","","","","",""
42,6830,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentOriathBox","MysteryPackTencentOriathFireworksBundleFive","","","","","","","","","","","",""
43,6872,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentMidnightPactBox","MysteryPackTencentMidnightPactBoxBundleFive","","","","","","","","","","","",""
44,6878,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentHarmonyBox","MysteryPackTencentHarmonyBoxBundleFive","","","","","","","","","","","",""
45,6836,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentGlimmerwoodBox","MysteryPackTencentGlimmerwoodBoxBundleFive","","","","","","","","","","","",""
46,6839,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentFrontierBox","MysteryPackTencentFrontierBoxBundleFive","","","","","","","","","","","",""
47,6821,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentFireAndIceBox","MysteryPackTencentFireAndIceBoxBundle","","","","","","","","","","","",""
48,6833,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentFairgravesBox","MysteryPackTencentFairgravesFireworksBundleFive","","","","","","","","","","","",""
49,6842,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentCircusBox","MysteryPackTencentCircusBoxBundleFive","","","","","","","","","","","",""
50,6875,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAtlantisBox","MysteryPackTencentAtlantisBoxBundleFive","","","","","","","","","","","",""
51,6869,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentApollyonBox","MysteryPackTencentApollyonBoxBundleFive","","","","","","","","","","","",""
52,6827,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentApocalypseBox","MysteryPackTencentApocalypseBoxBundleFive","","","","","","","","","","","",""
53,6860,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAngelsAndDemonsBox","MysteryPackTencentAngelsAndDemonsBoxBundleFive","","","","","","","","","","","",""
54,6881,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSentinelBox","MysteryPackTencentSentinelBoxBundleFive","","","","","","","","","","","",""
55,6828,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableApocalypseBox","MysteryPackTencentTradeableApocalypseBoxBundleFive","","","","","","","","","","","",""
56,6831,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableOriathBox","MysteryPackTencentTradeableOriathFireworksBundleFive","","","","","","","","","","","",""
57,6834,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableFairgravesBox","MysteryPackTencentTradeableFairgravesFireworksBundleFive","","","","","","","","","","","",""
58,6837,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableGlimmerwoodBox","MysteryPackTradeableGlimmerwoodFireworksBundleFive","","","","","","","","","","","",""
59,6840,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableFrontierBox","MysteryPackTencentTradeableFrontierFireworksBundleFive","","","","","","","","","","","",""
60,6843,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableCircusBox","MysteryPackTencentTradeableCircusFireworksBundleFive","","","","","","","","","","","",""
61,6855,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeablePolarisBox","MysteryPackTencentTradeablePolarisFireworksBundleFive","","","","","","","","","","","",""
62,6858,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableThaumaturgyBox","MysteryPackTencentTradeableThaumaturgyFireworksBundleFive","","","","","","","","","","","",""
63,6861,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAngelsAndDemonsBox","MysteryPackTencentTradeableAngelsAndDemonsFireworksBundleFive","","","","","","","","","","","",""
64,6864,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableTwilightBox","MysteryPackTencentTradeableTwilightFireworksBundleFive","","","","","","","","","","","",""
65,6867,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableWarlordBox","MysteryPackTencentTradeableWarlordFireworksBundleFive","","","","","","","","","","","",""
66,6870,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableApollyonBox","MysteryPackTencentTradeableApollyonFireworksBundleFive","","","","","","","","","","","",""
67,6873,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableMidnightPactBox","MysteryPackTencentTradeableMidnightPactFireworksBundleFive","","","","","","","","","","","",""
68,6876,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableAtlantisBox","MysteryPackTencentTradeableAtlantisFireworksBundleFive","","","","","","","","","","","",""
69,6879,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentTradeableHarmonyBox","MysteryPackTencentTradeableHarmonyFireworksBundleFive","","","","","","","","","","","",""
70,6882,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackLakeOfKalandraBox","MysteryPackLakeOfKalandraBoxBundle","","","","","","","","","","","",""
71,6883,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentKalandraBox","MysteryPackTencentKalandraBoxBundleFive","","","","","","","","","","","",""
72,6884,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSanctumBox","MysteryPackSanctumBoxBundle","","","","","","","","","","","",""
73,6885,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSanctumBox","MysteryPackTencentSanctumBoxBundleFive","","","","","","","","","","","",""
74,6850,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentLunarBox","","","","","","","","","","","","",""
75,6886,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackCrucibleBox","MysteryPackCrucibleBoxBundle","","","","","","","","","","","",""
76,6887,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentCrucibleBox","MysteryPackTencentCrucibleBoxBundleFive","","","","","","","","","","","",""
77,6844,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideBox","","","","","","","","","","","","",""
78,6845,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAltDeicideTradeableBox","","","","","","","","","","","","",""
79,6888,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackAncestorBox","MysteryPackAncestorBoxBundle","","","","","","","","","","","",""
80,6889,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAncestorBox","MysteryPackTencentAncestorBoxBundleFive","","","","","","","","","","","",""
81,6890,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackAfflictionBox","MysteryPackAfflictionBoxBundle","","","","","","","","","","","",""
82,6891,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentAfflictionBox","MysteryPackTencentAfflictionBoxBundleFive","","","","","","","","","","","",""
83,6892,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackNecropolisBox","MysteryPackNecropolisBoxBundle","","","","","","","","","","","",""
84,6893,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentNecropolisBox","MysteryPackTencentNecropolisBoxBundle","","","","","","","","","","","",""
85,6851,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentWuzhiqiBox","","","","","","","","","","","","",""
86,6894,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackSettlersBox","MysteryPackSettlersBoxBundle","","","","","","","","","","","",""
87,6895,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackTencentSettlersBox","MysteryPackTencentSettlersBoxBundle","","","","","","","","","","","",""
88,6896,"Art/Videos/MysteryBox_Opening_Generic.bk2","MysteryPackDawnoftheHuntBox","MysteryPackDawnoftheHuntBoxBundle","","Art/2DArt/Logos/POELeagueLogoDawnoftheHunt.dds","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{Mystery Box}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{Boîte mystère}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{Überraschungskiste}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{ミステリーボックス}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{미스터리 박스}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{Caixa Misteriosa}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{Загадочная коробка}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{Caja misteriosa}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{กล่องปริศนา}}","<fg:rgb(243,236,218)>{<gradient:rgb(136,122,106)>{神秘寶箱}}"
