"rownum","BaseItemTypesKey","ArmourMin","ArmourMax","EvasionMin","EvasionMax","EnergyShieldMin","EnergyShieldMax","IncreasedMovementSpeed","WardMin","WardMax","i32","i32"
73,5807,65,81,0,0,15,18,-3,0,0,0,0
74,5808,62,73,0,0,13,16,-3,0,0,0,0
75,5809,77,89,0,0,16,19,-3,0,0,0,0
76,5810,127,142,0,0,27,30,-3,0,0,0,0
77,5811,146,167,0,0,30,35,-3,0,0,0,0
78,5812,113,133,0,0,23,27,-3,0,0,0,0
79,5813,124,142,0,0,25,29,-3,0,0,0,0
80,5814,186,208,0,0,38,43,-3,0,0,0,0
81,5815,215,247,0,0,44,50,-3,0,0,0,0
82,5816,147,169,0,0,30,34,-3,0,0,0,0
83,5817,156,179,0,0,32,37,-3,0,0,0,0
84,5818,0,0,13,18,4,6,-3,0,0,0,0
85,5819,0,0,46,60,11,15,-3,0,0,0,0
86,5820,0,0,56,70,13,16,-3,0,0,0,0
87,5821,0,0,62,73,13,16,-3,0,0,0,0
88,5822,0,0,120,135,26,29,-3,0,0,0,0
89,5823,0,0,142,163,30,34,-3,0,0,0,0
90,5824,0,0,122,144,25,30,-3,0,0,0,0
91,5825,0,0,111,131,23,27,-3,0,0,0,0
92,5826,0,0,195,218,40,45,-3,0,0,0,0
93,5827,0,0,209,240,43,49,-3,0,0,0,0
94,5828,0,0,181,209,37,43,-3,0,0,0,0
95,5829,0,0,151,174,31,35,-3,0,0,0,0
96,5830,0,0,242,278,49,57,-3,0,0,0,0
97,5831,0,0,0,0,0,0,-3,0,0,0,0
98,5832,9,13,0,0,0,0,0,0,0,0,0
99,5833,38,50,0,0,0,0,0,0,0,0,0
100,5834,92,115,0,0,0,0,0,0,0,0,0
101,5835,130,150,0,0,0,0,0,0,0,0,0
102,5836,174,195,0,0,0,0,0,0,0,0,0
103,5837,198,233,0,0,0,0,0,0,0,0,0
104,5838,237,272,0,0,0,0,0,0,0,0,0
105,5839,276,325,0,0,0,0,0,0,0,0,0
106,5840,346,381,0,0,0,0,0,0,0,0,0
107,5841,377,434,0,0,0,0,0,0,0,0,0
108,5842,373,429,0,0,0,0,0,0,0,0,0
109,5843,0,0,19,27,0,0,0,0,0,0,0
110,5844,0,0,53,69,0,0,0,0,0,0,0
111,5845,0,0,101,127,0,0,0,0,0,0,0
112,5846,0,0,150,172,0,0,0,0,0,0,0
113,5847,0,0,203,227,0,0,0,0,0,0,0
114,5848,0,0,232,266,0,0,0,0,0,0,0
115,5849,0,0,276,325,0,0,0,0,0,0,0
116,5850,0,0,346,381,0,0,0,0,0,0,0
117,5851,0,0,369,425,0,0,0,0,0,0,0
118,5852,0,0,380,437,0,0,0,0,0,0,0
119,5853,0,0,0,0,7,10,0,0,0,0,0
120,5854,0,0,0,0,12,15,0,0,0,0,0
121,5855,0,0,0,0,20,25,0,0,0,0,0
122,5856,0,0,0,0,28,33,0,0,0,0,0
123,5857,0,0,0,0,36,40,0,0,0,0,0
124,5858,0,0,0,0,41,48,0,0,0,0,0
125,5859,0,0,0,0,49,55,0,0,0,0,0
126,5860,0,0,0,0,55,64,0,0,0,0,0
127,5861,0,0,0,0,60,68,0,0,0,0,0
128,5862,0,0,0,0,73,84,0,0,0,0,0
129,5863,0,0,0,0,80,92,0,0,0,0,0
130,5864,13,18,13,18,0,0,0,0,0,0,0
131,5865,37,48,37,48,0,0,0,0,0,0,0
132,5866,64,80,64,80,0,0,0,0,0,0,0
133,5867,90,97,90,97,0,0,0,0,0,0,0
134,5868,98,116,98,116,0,0,0,0,0,0,0
135,5869,117,134,117,134,0,0,0,0,0,0,0
136,5870,138,155,138,155,0,0,0,0,0,0,0
137,5871,160,189,160,189,0,0,0,0,0,0,0
138,5872,229,263,159,183,0,0,0,0,0,0,0
139,5873,162,187,233,268,0,0,0,0,0,0,0
140,5874,42,49,42,49,0,0,0,0,0,0,0
141,5875,122,140,122,140,0,0,0,0,0,0,0
142,5876,185,212,185,212,0,0,0,0,0,0,0
143,5877,16,22,0,0,5,7,0,0,0,0,0
144,5878,34,45,0,0,8,11,0,0,0,0,0
145,5879,61,76,0,0,14,17,0,0,0,0,0
146,5880,85,95,0,0,18,20,0,0,0,0,0
147,5881,101,119,0,0,21,25,0,0,0,0,0
148,5882,119,137,0,0,25,29,0,0,0,0,0
149,5883,143,161,0,0,29,33,0,0,0,0,0
150,5884,160,189,0,0,33,39,0,0,0,0,0
151,5885,224,258,0,0,32,37,0,0,0,0,0
152,5886,161,185,0,0,51,58,0,0,0,0,0
153,5887,42,49,0,0,10,12,0,0,0,0,0
154,5888,122,140,0,0,25,29,0,0,0,0,0
155,5889,185,212,0,0,38,43,0,0,0,0,0
156,5890,0,0,13,18,4,6,0,0,0,0,0
157,5891,0,0,29,38,7,10,0,0,0,0,0
158,5892,0,0,48,60,11,14,0,0,0,0,0
159,5893,0,0,77,88,17,19,0,0,0,0,0
160,5894,0,0,96,103,20,22,0,0,0,0,0
161,5895,0,0,104,119,22,25,0,0,0,0,0
162,5896,0,0,122,137,25,28,0,0,0,0,0
163,5897,0,0,141,158,29,32,0,0,0,0,0
164,5898,0,0,157,185,32,38,0,0,0,0,0
165,5899,0,0,207,239,37,43,0,0,0,0,0
166,5900,0,0,190,219,47,54,0,0,0,0,0
167,5901,0,0,42,49,10,12,0,0,0,0,0
168,5902,0,0,122,140,25,29,0,0,0,0,0
169,5903,0,0,185,212,38,43,0,0,0,0,0
170,5904,0,0,0,0,0,0,0,0,0,0,0
171,5905,0,0,0,0,0,0,0,0,0,0,0
172,5906,197,227,0,0,40,46,0,0,0,0,0
173,5907,0,0,0,0,0,0,0,41,47,0,0
174,5908,0,0,0,0,0,0,0,97,112,0,0
175,5909,0,0,0,0,0,0,0,164,189,0,0
176,5910,19,27,0,0,0,0,-3,0,0,0,0
177,5911,68,89,0,0,0,0,-5,0,0,0,0
178,5912,176,221,0,0,0,0,-5,0,0,0,0
179,5913,216,248,0,0,0,0,-5,0,0,0,0
180,5914,284,319,0,0,0,0,-5,0,0,0,0
181,5915,324,389,0,0,0,0,-5,0,0,0,0
182,5916,353,417,0,0,0,0,-5,0,0,0,0
183,5917,373,429,0,0,0,0,-5,0,0,0,0
184,5918,412,474,0,0,0,0,-5,0,0,0,0
185,5919,451,506,0,0,0,0,-5,0,0,0,0
186,5920,491,589,0,0,0,0,-5,0,0,0,0
187,5921,530,625,0,0,0,0,-5,0,0,0,0
188,5922,559,643,0,0,0,0,-5,0,0,0,0
189,5923,601,691,0,0,0,0,-5,0,0,0,0
190,5924,711,782,0,0,0,0,-5,0,0,0,0
191,5925,738,848,0,0,0,0,-5,0,0,0,0
192,5926,776,892,0,0,0,0,0,0,0,0,0
193,5927,23,23,0,0,0,0,0,0,0,0,0
194,5928,0,0,29,41,0,0,-3,0,0,0,0
195,5929,0,0,98,127,0,0,-3,0,0,0,0
196,5930,0,0,176,221,0,0,-3,0,0,0,0
197,5931,0,0,255,306,0,0,-3,0,0,0,0
198,5932,0,0,284,327,0,0,-3,0,0,0,0
199,5933,0,0,324,382,0,0,-3,0,0,0,0
200,5934,0,0,353,396,0,0,-3,0,0,0,0
201,5935,0,0,373,429,0,0,-3,0,0,0,0
202,5936,0,0,412,495,0,0,-3,0,0,0,0
203,5937,0,0,451,519,0,0,-3,0,0,0,0
204,5938,0,0,491,579,0,0,-3,0,0,0,0
205,5939,0,0,530,594,0,0,-3,0,0,0,0
206,5940,0,0,559,643,0,0,-3,0,0,0,0
207,5941,0,0,601,721,0,0,-3,0,0,0,0
208,5942,0,0,704,810,0,0,-3,0,0,0,0
209,5943,0,0,854,982,0,0,-3,0,0,0,0
210,5944,0,0,737,811,0,0,0,0,0,0,0
211,5945,0,0,0,0,14,20,-3,0,0,0,0
212,5946,0,0,0,0,30,38,-3,0,0,0,0
213,5947,0,0,0,0,43,53,-3,0,0,0,0
214,5948,0,0,0,0,56,64,-3,0,0,0,0
215,5949,0,0,0,0,62,69,-3,0,0,0,0
216,5950,0,0,0,0,69,80,-3,0,0,0,0
217,5951,0,0,0,0,75,88,-3,0,0,0,0
218,5952,0,0,0,0,79,90,-3,0,0,0,0
219,5953,0,0,0,0,86,104,-3,0,0,0,0
220,5954,0,0,0,0,94,105,-3,0,0,0,0
221,5955,0,0,0,0,101,117,-3,0,0,0,0
222,5956,0,0,0,0,109,129,-3,0,0,0,0
223,5957,0,0,0,0,115,132,-3,0,0,0,0
224,5958,0,0,0,0,123,147,-3,0,0,0,0
225,5959,0,0,0,0,137,151,-3,0,0,0,0
226,5960,0,0,0,0,157,181,-3,0,0,0,0
227,5961,0,0,0,0,171,197,-3,0,0,0,0
228,5962,27,38,27,38,0,0,-3,0,0,0,0
229,5963,48,63,48,63,0,0,-3,0,0,0,0
230,5964,97,121,97,121,0,0,-3,0,0,0,0
231,5965,119,142,119,142,0,0,-3,0,0,0,0
232,5966,156,180,156,180,0,0,-3,0,0,0,0
233,5967,178,210,178,210,0,0,-3,0,0,0,0
234,5968,194,223,194,223,0,0,-3,0,0,0,0
235,5969,210,236,210,236,0,0,-3,0,0,0,0
236,5970,232,278,232,278,0,0,-3,0,0,0,0
237,5971,254,292,254,292,0,0,-3,0,0,0,0
238,5972,275,325,275,325,0,0,-3,0,0,0,0
239,5973,297,341,297,341,0,0,-3,0,0,0,0
240,5974,313,351,313,351,0,0,-3,0,0,0,0
241,5975,376,451,376,451,0,0,-3,0,0,0,0
242,5976,470,541,373,429,0,0,-3,0,0,0,0
243,5977,415,465,415,465,0,0,-3,0,0,0,0
244,5978,380,437,477,549,0,0,-3,0,0,0,0
245,5979,27,38,0,0,9,13,-5,0,0,0,0
246,5980,48,63,0,0,13,17,-5,0,0,0,0
247,5981,97,121,0,0,22,28,-5,0,0,0,0
248,5982,119,140,0,0,27,31,-5,0,0,0,0
249,5983,156,180,0,0,34,39,-5,0,0,0,0
250,5984,178,199,0,0,38,43,-5,0,0,0,0
251,5985,194,233,0,0,41,49,-5,0,0,0,0
252,5986,216,248,0,0,45,52,-5,0,0,0,0
253,5987,237,266,0,0,50,55,-5,0,0,0,0
254,5988,259,298,0,0,54,62,-5,0,0,0,0
255,5989,281,314,0,0,58,65,-5,0,0,0,0
256,5990,302,363,0,0,62,74,-5,0,0,0,0
257,5991,325,374,0,0,66,76,-5,0,0,0,0
258,5992,387,445,0,0,79,91,-5,0,0,0,0
259,5993,377,433,0,0,92,105,-5,0,0,0,0
260,5994,443,496,0,0,76,85,-5,0,0,0,0
261,5995,401,461,0,0,96,110,-5,0,0,0,0
262,5996,0,0,27,38,9,13,-3,0,0,0,0
263,5997,0,0,54,70,14,18,-3,0,0,0,0
264,5998,0,0,102,128,24,29,-3,0,0,0,0
265,5999,0,0,124,146,28,33,-3,0,0,0,0
266,6000,0,0,156,180,34,39,-3,0,0,0,0
267,6001,0,0,178,205,38,44,-3,0,0,0,0
268,6002,0,0,194,233,41,49,-3,0,0,0,0
269,6003,0,0,221,248,46,52,-3,0,0,0,0
270,6004,0,0,243,287,51,60,-3,0,0,0,0
271,6005,0,0,264,304,55,63,-3,0,0,0,0
272,6006,0,0,286,329,59,68,-3,0,0,0,0
273,6007,0,0,308,369,63,76,-3,0,0,0,0
274,6008,0,0,330,370,67,76,-3,0,0,0,0
275,6009,0,0,387,434,79,89,-3,0,0,0,0
276,6010,0,0,436,501,73,84,-3,0,0,0,0
277,6011,0,0,427,491,93,107,-3,0,0,0,0
278,6012,0,0,353,388,103,113,-3,0,0,0,0
279,6013,329,378,329,378,67,77,-3,0,0,0,0
280,6014,75,86,75,86,17,19,0,0,0,0,0
281,6015,217,250,217,250,44,51,-3,0,0,0,0
282,6016,6,9,0,0,0,0,0,0,0,0,0
283,6017,32,42,0,0,0,0,0,0,0,0,0
284,6018,77,96,0,0,0,0,0,0,0,0,0
285,6019,109,120,0,0,0,0,0,0,0,0,0
286,6020,122,144,0,0,0,0,0,0,0,0,0
287,6021,151,174,0,0,0,0,0,0,0,0,0
288,6022,177,209,0,0,0,0,0,0,0,0,0
289,6023,220,253,0,0,0,0,0,0,0,0,0
290,6024,241,278,0,0,0,0,0,0,0,0,0
291,6025,68,78,0,0,0,0,0,0,0,0,0
292,6026,164,189,0,0,0,0,0,0,0,0,0
293,6027,236,271,0,0,0,0,0,0,0,0,0
294,6028,8,8,0,0,0,0,0,0,0,0,0
295,6029,0,0,13,18,0,0,0,0,0,0,0
296,6030,0,0,42,54,0,0,0,0,0,0,0
297,6031,0,0,74,92,0,0,0,0,0,0,0
298,6032,0,0,113,126,0,0,0,0,0,0,0
299,6033,0,0,129,148,0,0,0,0,0,0,0
300,6034,0,0,145,171,0,0,0,0,0,0,0
301,6035,0,0,180,216,0,0,0,0,0,0,0
302,6036,0,0,220,253,0,0,0,0,0,0,0
303,6037,0,0,246,283,0,0,0,0,0,0,0
304,6038,0,0,68,78,0,0,0,0,0,0,0
305,6039,0,0,164,189,0,0,0,0,0,0,0
306,6040,0,0,236,271,0,0,0,0,0,0,0
307,6041,0,0,0,0,5,7,0,0,0,0,0
308,6042,0,0,0,0,8,11,0,0,0,0,0
309,6043,0,0,0,0,17,21,0,0,0,0,0
310,6044,0,0,0,0,23,25,0,0,0,0,0
311,6045,0,0,0,0,26,30,0,0,0,0,0
312,6046,0,0,0,0,30,35,0,0,0,0,0
313,6047,0,0,0,0,36,42,0,0,0,0,0
314,6048,0,0,0,0,47,55,0,0,0,0,0
315,6049,0,0,0,0,51,59,0,0,0,0,0
316,6050,0,0,0,0,15,18,0,0,0,0,0
317,6051,0,0,0,0,34,39,0,0,0,0,0
318,6052,0,0,0,0,50,57,0,0,0,0,0
319,6053,12,17,12,17,0,0,0,0,0,0,0
320,6054,34,44,34,44,0,0,0,0,0,0,0
321,6055,55,63,55,63,0,0,0,0,0,0,0
322,6056,65,75,65,75,0,0,0,0,0,0,0
323,6057,76,90,76,90,0,0,0,0,0,0,0
324,6058,92,103,92,103,0,0,0,0,0,0,0
325,6059,106,122,106,122,0,0,0,0,0,0,0
326,6060,121,139,121,139,0,0,0,0,0,0,0
327,6061,11,15,0,0,3,5,0,0,0,0,0
328,6062,25,32,0,0,6,8,0,0,0,0,0
329,6063,51,64,0,0,11,14,0,0,0,0,0
330,6064,65,71,0,0,14,15,0,0,0,0,0
331,6065,73,87,0,0,15,18,0,0,0,0,0
332,6066,88,99,0,0,18,20,0,0,0,0,0
333,6067,104,120,0,0,21,25,0,0,0,0,0
334,6068,121,139,0,0,25,28,0,0,0,0,0
335,6069,0,0,12,17,4,5,0,0,0,0,0
336,6070,0,0,30,39,7,9,0,0,0,0,0
337,6071,0,0,50,57,11,12,0,0,0,0,0
338,6072,0,0,62,71,13,15,0,0,0,0,0
339,6073,0,0,74,85,16,18,0,0,0,0,0
340,6074,0,0,85,95,18,20,0,0,0,0,0
341,6075,0,0,99,117,20,24,0,0,0,0,0
342,6076,0,0,121,139,25,28,0,0,0,0,0
343,6077,0,0,185,213,18,21,0,0,0,0,0
344,6078,0,0,0,0,0,0,0,0,0,0,0
345,6079,0,0,0,0,0,0,0,0,0,0,0
346,6080,0,0,126,145,26,30,0,0,0,0,0
347,6081,126,145,126,145,0,0,0,0,0,0,0
348,6082,126,145,0,0,26,30,0,0,0,0,0
349,6083,0,0,112,129,32,37,0,0,0,0,0
350,6084,0,0,0,0,0,0,0,24,28,0,0
351,6085,0,0,0,0,0,0,0,62,71,0,0
352,6086,0,0,0,0,0,0,0,102,117,0,0
353,6087,6,9,0,0,0,0,0,0,0,0,0
354,6088,39,50,0,0,0,0,0,0,0,0,0
355,6089,77,96,0,0,0,0,0,0,0,0,0
356,6090,116,127,0,0,0,0,0,0,0,0,0
357,6091,129,154,0,0,0,0,0,0,0,0,0
358,6092,154,173,0,0,0,0,0,0,0,0,0
359,6093,174,200,0,0,0,0,0,0,0,0,0
360,6094,232,266,0,0,0,0,0,0,0,0,0
361,6095,242,278,0,0,0,0,0,0,0,0,0
362,6096,35,41,0,0,0,0,0,0,0,0,0
363,6097,132,152,0,0,0,0,0,0,0,0,0
364,6098,236,271,0,0,0,0,0,0,0,0,0
365,6099,0,0,13,18,0,0,0,0,0,0,0
366,6100,0,0,32,42,0,0,0,0,0,0,0
367,6101,0,0,71,88,0,0,0,0,0,0,0
368,6102,0,0,109,122,0,0,0,0,0,0,0
369,6103,0,0,125,148,0,0,0,0,0,0,0
370,6104,0,0,148,163,0,0,0,0,0,0,0
371,6105,0,0,177,212,0,0,0,0,0,0,0
372,6106,0,0,231,265,0,0,0,0,0,0,0
373,6107,0,0,242,278,0,0,0,0,0,0,0
374,6108,0,0,35,41,0,0,0,0,0,0,0
375,6109,0,0,132,152,0,0,0,0,0,0,0
376,6110,0,0,236,271,0,0,0,0,0,0,0
377,6111,0,0,0,0,5,7,0,0,0,0,0
378,6112,0,0,0,0,10,13,0,0,0,0,0
379,6113,0,0,0,0,18,23,0,0,0,0,0
380,6114,0,0,0,0,25,28,0,0,0,0,0
381,6115,0,0,0,0,28,33,0,0,0,0,0
382,6116,0,0,0,0,32,37,0,0,0,0,0
383,6117,0,0,0,0,37,44,0,0,0,0,0
384,6118,0,0,0,0,45,52,0,0,0,0,0
385,6119,0,0,0,0,49,57,0,0,0,0,0
386,6120,0,0,0,0,9,10,0,0,0,0,0
387,6121,0,0,0,0,28,32,0,0,0,0,0
388,6122,0,0,0,0,47,54,0,0,0,0,0
389,6123,9,12,9,12,0,0,0,0,0,0,0
390,6124,28,37,28,37,0,0,0,0,0,0,0
391,6125,50,62,50,62,0,0,0,0,0,0,0
392,6126,65,75,65,75,0,0,0,0,0,0,0
393,6127,78,87,78,87,0,0,0,0,0,0,0
394,6128,88,104,88,104,0,0,0,0,0,0,0
395,6129,106,122,106,122,0,0,0,0,0,0,0
396,6130,121,139,121,139,0,0,0,0,0,0,0
397,6131,14,20,0,0,4,6,0,0,0,0,0
398,6132,35,46,0,0,8,10,0,0,0,0,0
399,6133,58,67,0,0,12,14,0,0,0,0,0
400,6134,67,77,0,0,14,16,0,0,0,0,0
401,6135,78,92,0,0,16,19,0,0,0,0,0
402,6136,92,103,0,0,19,21,0,0,0,0,0
403,6137,103,121,0,0,21,25,0,0,0,0,0
404,6138,121,139,0,0,25,28,0,0,0,0,0
405,6139,0,0,11,15,3,5,0,0,0,0,0
406,6140,0,0,30,39,7,9,0,0,0,0,0
407,6141,0,0,57,65,12,14,0,0,0,0,0
408,6142,0,0,65,77,14,16,0,0,0,0,0
409,6143,0,0,81,91,17,19,0,0,0,0,0
410,6144,0,0,90,101,19,21,0,0,0,0,0
411,6145,0,0,104,123,21,25,0,0,0,0,0
412,6146,0,0,121,139,25,28,0,0,0,0,0
413,6147,0,0,0,0,0,0,0,0,0,0,0
414,6148,220,253,0,0,0,0,0,0,0,0,0
415,6149,0,0,220,253,0,0,0,0,0,0,0
416,6150,0,0,0,0,45,52,0,0,0,0,0
417,6151,108,124,0,0,29,33,0,0,0,0,0
418,6152,0,0,0,0,0,0,0,24,28,0,0
419,6153,0,0,0,0,0,0,0,62,71,0,0
420,6154,0,0,0,0,0,0,0,102,117,0,0
