"rownum","BaseItemTypesKey","AddedModsKeys","NegativeWeight_TagsKeys","NegativeWeight_Values","ForcedAddModsKeys","ForbiddenDelveCraftingTagsKeys","AllowedDelveCraftingTagsKeys","CanMirrorItem","CorruptedEssenceChance","CanImproveQuality","HasLuckyRolls","SellPrice_ModsKeys","CanRollWhiteSockets","Weight_TagsKeys","Weight_Values","DelveCraftingModifierDescriptionsKeys","BlockedDelveCraftingModifierDescriptionsKeys","bool","bool","[i32]","[i32]"
143,10545,[],[319],[0],[],[],[],"",0,"","",[],"",[311],[3000],"[48,71]","[62,20,26]","","",[1000],[0]
144,10546,[],[636],[0],[],[],[],"",0,"","",[],"",[311],[3000],"[48,72]","[63,79,16]","","",[1000],[0]
145,10547,[],[324],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,37]","[43,22]","","",[1000],[0]
146,10548,[],[633],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,64]","[44,73]","","",[1000],[0]
147,10549,[],[313],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,27]","[45,10]","","",[1000],[0]
148,10550,[],[320],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,65]","[46,74]","","",[1000],[0]
149,10551,[],[323],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,36]","[47,21]","","",[1000],[0]
150,10552,[],[311],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,30]","[48,13]","","",[1000],[0]
151,10553,[],[27],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,66]","[50,75]","","",[1000],[0]
152,10554,[],[309],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,28]","[51,11]","","",[1000],[0]
153,10555,[],[318],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,34]","[52,15]","","",[1000],[0]
154,10556,[],[317],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,33]","[53,18]","","",[1000],[0]
155,10557,[],[632],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,67]","[54,76]","","",[1000],[0]
156,10558,[],[640],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,68]","[55,77]","","",[1000],[0]
157,10559,[],[625],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,40]","[56,39]","","",[1000],[0]
158,10560,[],[310],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,29]","[57,12]","","",[1000],[0]
159,10561,[],[312],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,31]","[58,14]","","",[1000],[0]
160,10562,[],[34],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,69]","[59,19,25]","","",[1000],[0]
161,10563,[],[321],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,70]","[60,78]","","",[1000],[0]
162,10564,[],[634],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,42]","[61,41]","","",[1000],[0]
163,10565,[],[319],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,71]","[62,20,26]","","",[1000],[0]
164,10566,[],[636],[0],[],[],[],"",0,"","",[],"",[316],[3000],"[49,72]","[63,79,16]","","",[1000],[0]
165,10567,[],[324],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,37]","[43,22]","","",[1000],[0]
166,10568,[],[633],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,64]","[44,73]","","",[1000],[0]
167,10569,[],[313],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,27]","[45,10]","","",[1000],[0]
168,10570,[],[320],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,65]","[46,74]","","",[1000],[0]
169,10571,[],[323],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,36]","[47,21]","","",[1000],[0]
170,10572,[],[311],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,30]","[48,13]","","",[1000],[0]
171,10573,[],[316],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,32]","[49,17]","","",[1000],[0]
172,10574,[],[309],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,28]","[51,11]","","",[1000],[0]
173,10575,[],[318],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,34]","[52,15]","","",[1000],[0]
174,10576,[],[317],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,33]","[53,18]","","",[1000],[0]
175,10577,[],[632],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,67]","[54,76]","","",[1000],[0]
176,10578,[],[640],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,68]","[55,77]","","",[1000],[0]
177,10579,[],[625],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,40]","[56,39]","","",[1000],[0]
178,10580,[],[310],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,29]","[57,12]","","",[1000],[0]
179,10581,[],[312],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,31]","[58,14]","","",[1000],[0]
180,10582,[],[34],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,69]","[59,19,25]","","",[1000],[0]
181,10583,[],[321],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,70]","[60,78]","","",[1000],[0]
182,10584,[],[634],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,42]","[61,41]","","",[1000],[0]
183,10585,[],[319],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,71]","[62,20,26]","","",[1000],[0]
184,10586,[],[636],[0],[],[],[],"",0,"","",[],"",[27],[3000],"[50,72]","[63,79,16]","","",[1000],[0]
185,10587,[],[324],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,37]","[43,22]","","",[1000],[0]
186,10588,[],[633],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,64]","[44,73]","","",[1000],[0]
187,10589,[],[313],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,27]","[45,10]","","",[1000],[0]
188,10590,[],[320],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,65]","[46,74]","","",[1000],[0]
189,10591,[],[323],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,36]","[47,21]","","",[1000],[0]
190,10592,[],[311],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,30]","[48,13]","","",[1000],[0]
191,10593,[],[316],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,32]","[49,17]","","",[1000],[0]
192,10594,[],[27],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,66]","[50,75]","","",[1000],[0]
193,10595,[],[318],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,34]","[52,15]","","",[1000],[0]
194,10596,[],[317],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,33]","[53,18]","","",[1000],[0]
195,10597,[],[632],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,67]","[54,76]","","",[1000],[0]
196,10598,[],[640],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,68]","[55,77]","","",[1000],[0]
197,10599,[],[625],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,40]","[56,39]","","",[1000],[0]
198,10600,[],[310],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,29]","[57,12]","","",[1000],[0]
199,10601,[],[312],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,31]","[58,14]","","",[1000],[0]
200,10602,[],[34],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,69]","[59,19,25]","","",[1000],[0]
201,10603,[],[321],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,70]","[60,78]","","",[1000],[0]
202,10604,[],[634],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,42]","[61,41]","","",[1000],[0]
203,10605,[],[319],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,71]","[62,20,26]","","",[1000],[0]
204,10606,[],[636],[0],[],[],[],"",0,"","",[],"",[309],[3000],"[51,72]","[63,79,16]","","",[1000],[0]
205,10607,[],[324],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,37]","[43,22]","","",[1000],[0]
206,10608,[],[633],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,64]","[44,73]","","",[1000],[0]
207,10609,[],[313],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,27]","[45,10]","","",[1000],[0]
208,10610,[],[320],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,65]","[46,74]","","",[1000],[0]
209,10611,[],[323],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,36]","[47,21]","","",[1000],[0]
210,10612,[],[311],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,30]","[48,13]","","",[1000],[0]
211,10613,[],[316],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,32]","[49,17]","","",[1000],[0]
212,10614,[],[27],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,66]","[50,75]","","",[1000],[0]
213,10615,[],[309],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,28]","[51,11]","","",[1000],[0]
214,10616,[],[317],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,33]","[53,18]","","",[1000],[0]
215,10617,[],[632],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,67]","[54,76]","","",[1000],[0]
216,10618,[],[640],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,68]","[55,77]","","",[1000],[0]
217,10619,[],[625],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,40]","[56,39]","","",[1000],[0]
218,10620,[],[310],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,29]","[57,12]","","",[1000],[0]
219,10621,[],[312],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,31]","[58,14]","","",[1000],[0]
220,10622,[],[34],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,69]","[59,19,25]","","",[1000],[0]
221,10623,[],[321],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,70]","[60,78]","","",[1000],[0]
222,10624,[],[634],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,42]","[61,41]","","",[1000],[0]
223,10625,[],[319],[0],[],[],[],"",0,"","",[],"",[318],[3000],"[52,71]","[62,20,26]","","",[1000],[0]
