"rownum","StoredItem","IsInGame","IsEnabled"
305,9721,1,1
306,9722,1,1
307,9723,1,1
308,9724,1,1
309,9725,1,1
310,9726,1,1
311,9727,1,1
312,9728,1,1
313,9729,1,1
314,9730,1,1
315,9731,1,1
316,9732,1,1
317,9733,1,1
318,9734,1,1
319,9735,1,1
320,9736,1,1
321,9737,1,1
322,9738,1,1
323,9739,1,1
324,9740,1,1
325,9741,1,1
326,9742,1,1
327,9743,1,1
328,9744,1,1
329,9745,1,1
330,9746,1,1
331,9747,1,1
332,9748,1,1
333,9749,1,1
334,9750,1,1
335,9751,1,1
336,9752,1,1
337,9753,1,1
338,9754,1,1
339,9755,1,1
340,9756,1,1
341,9757,1,1
342,9758,1,1
343,9759,1,1
344,9760,1,1
345,9761,1,1
346,9762,1,1
347,9763,1,1
348,9764,1,1
349,9765,1,1
350,9766,1,1
351,9767,1,1
352,9768,1,1
353,9769,1,1
354,9770,1,1
355,9771,1,1
356,9772,1,1
357,9773,1,1
358,9774,1,1
359,9775,1,1
360,9776,1,1
361,9777,1,1
362,9778,1,1
363,9779,1,1
364,9780,1,1
365,9781,1,1
366,9782,1,1
367,9783,1,1
368,9784,1,1
369,9785,1,1
370,9786,1,1
371,9787,"",""
372,9788,1,1
373,9789,1,1
374,9790,1,1
375,9791,1,1
376,9792,1,1
377,9793,1,1
378,9794,1,1
379,9795,1,1
380,9796,1,1
381,9797,1,1
382,9798,1,1
383,9799,1,1
384,9800,1,1
385,9801,1,1
386,9802,1,1
387,9803,1,1
388,9804,1,1
389,9805,1,1
390,9806,1,1
391,9807,1,1
392,9808,1,1
393,9809,1,1
394,9810,1,1
395,9811,1,1
396,9812,1,1
397,9813,1,1
398,9814,1,1
399,9815,1,1
400,9816,1,1
401,9817,1,1
402,9818,1,1
403,9819,1,1
404,9820,1,1
405,9821,1,1
406,9822,1,1
407,9823,1,1
408,9824,1,1
409,9825,1,1
410,9826,1,1
411,9827,1,1
412,9828,1,1
413,9829,1,1
414,9830,1,1
415,9831,1,1
416,9832,1,1
417,9833,1,1
418,9834,1,1
419,9835,1,1
420,9836,1,1
421,9837,1,1
422,9838,1,1
423,9839,1,1
424,9840,1,1
425,9841,1,1
426,9842,1,1
427,9843,1,1
428,9844,1,1
429,9845,1,1
430,9846,1,1
431,9847,1,1
432,9848,1,1
433,11232,1,1
434,11233,1,1
435,11234,1,1
436,11235,1,1
437,11236,1,1
438,11371,1,1
439,11372,1,1
440,11373,1,1
441,11519,1,1
442,11520,1,1
443,11521,1,1
444,11522,1,1
445,11674,1,1
446,11675,1,1
447,11676,1,1
448,11677,1,1
