"rownum","Id","[rid]","i32","i32","rid"
79,"mana_void_rect_1_lite",[5904],3,0,""
80,"mana_void_rect_2_lite",[5905],3,0,""
81,"mana_void_rect_3_lite",[5906],3,0,""
82,"mana_void_rect_4_lite",[5907],3,0,""
83,"mana_void_unleash",[5908],3,0,""
84,"storm_rain_arrow",[5750],1,0,""
85,"storm_rain_impact",[5747],1,0,""
86,"storm_rain_muzzle_flash",[5766],1,0,""
87,"igniting_flask_flask",[5822],1,0,""
88,"igniting_flask_explode_base",[5805],1,0,""
89,"igniting_flask_explode_base_wall",[5820],1,0,""
90,"igniting_flask_explode_fire",[5806],1,0,13655
91,"igniting_flask_explode_cold",[5807],1,0,13674
92,"igniting_flask_explode_cold_wall",[5821],1,0,13674
93,"igniting_flask_explode_lightning",[5808],1,0,13672
94,"igniting_flask_explode_base_lite",[5875],1,0,""
95,"igniting_flask_explode_base_wall_lite",[5879],1,0,""
96,"igniting_flask_explode_fire_lite",[5876],1,0,13655
97,"igniting_flask_explode_cold_lite",[5877],1,0,13674
98,"igniting_flask_explode_cold_wall_lite",[5880],1,0,13674
99,"igniting_flask_explode_lightning_lite",[5878],1,0,13672
100,"infernal_blow_explode_big",[2124],3,0,""
101,"infernal_blow_explode_small",[2125],3,0,""
102,"infernal_blow_explode_big",[5788],3,1,""
103,"infernal_blow_explode_small",[5789],3,1,""
104,"smoke_mine_poof",[251],3,0,""
105,"smoke_mine_poof",[5791],3,1,""
106,"smoke_mine_poof",[252],3,1000,""
107,"chain_strike_beam",[2966],3,0,""
108,"chain_strike_area",[2967],1,0,""
109,"chain_strike_area",[5793],1,1,""
110,"chain_strike_kickup",[2969],1,0,""
111,"chain_strike_kickup",[5795],1,1,""
112,"chain_strike_cone",[2968],1,0,""
113,"chain_strike_cone",[5794],1,1,""
114,"chain_strike_circle_area",[3278],1,0,""
115,"chain_strike_circle_area",[5796],1,1,""
116,"arcane_cloak_block",[3061],1,0,""
117,"arcane_cloak_block",[3061],1,1,""
118,"orb_of_storms_cloud",[664],1,0,""
119,"orb_of_storms_cloud",[1595],1,1,""
120,"orb_of_storms_cloud",[5800],1,2,""
121,"orb_of_storms_cloud",[7850],1,1000,""
122,"orb_of_storms_charged_cloud",[678],1,0,""
123,"orb_of_storms_charged_cloud",[1596],1,1,""
124,"orb_of_storms_charged_cloud",[5798],1,2,""
125,"orb_of_storms_charged_cloud",[7853],1,1000,""
126,"orb_of_storms_range_indicator",[718],1,0,""
127,"orb_of_storms_range_indicator",[1598],1,1,""
128,"orb_of_storms_range_indicator",[5801],1,2,""
129,"orb_of_storms_range_indicator",[7852],1,1000,""
130,"dual_strike_impact_main",[3413],1,0,""
131,"dual_strike_impact_main",[5811],1,2,""
132,"dual_strike_impact_secondary",[3451],1,0,""
133,"dual_strike_impact_secondary",[5812],1,2,""
134,"dual_strike_audio",[162],1,0,""
135,"dual_strike_audio",[5810],1,2,""
136,"dual_strike_surge",[5813],1,2,""
137,"weapon_trap_spinner",[5816],1,0,""
138,"weapon_trap_start",[5817],1,0,""
139,"weapon_trap_end",[5818],1,0,""
140,"weapon_trap_trap",[5863],1,0,""
141,"shield_waves",[5815],1,0,""
142,"shield_waves_swipe",[5819],1,0,""
143,"void_burst",[5715],1,0,""
144,"void_burst_corpse_explosion",[5917],3,0,""
145,"void_burst_buildup",[5838],1,0,""
146,"bladefall",[654],1,0,""
147,"bladefall",[831],1,1,""
148,"bladefall",[1461],1,2,""
149,"bladefall",[655],1,5,""
150,"bladefall",[3907],1,6,""
151,"bladefall",[5842],1,7,""
152,"bladefall_ground_blade",[3866],3,0,11112
153,"bladefall_ground_blade",[3859],3,1,11112
154,"bladefall_ground_blade",[3858],3,2,11112
155,"bladefall_ground_blade","[3860,3861,3862,3863]",3,5,11112
156,"bladefall_ground_blade",[3909],3,6,11112
157,"bladefall_ground_blade",[5843],3,7,11112
158,"bladefall_lite",[3899],1,0,""
159,"bladefall_lite",[3903],1,1,""
160,"bladefall_lite",[3902],1,2,""
161,"bladefall_lite",[2974],1,3,""
162,"bladefall_lite",[2975],1,4,""
163,"bladefall_lite",[3900],1,5,""
164,"bladefall_lite",[3908],1,6,""
165,"bladefall_lite",[5844],1,7,""
166,"blade_blast",[3717],3,0,""
167,"blade_blast",[3894],3,1,""
168,"blade_blast",[3904],3,2,""
169,"blade_blast",[5845],3,3,""
170,"blade_blast_wide",[3849],3,0,""
171,"blade_blast_wide",[3895],3,1,""
172,"blade_blast_wide",[3905],3,2,""
173,"blade_blast_wide",[5846],3,3,""
174,"rage_slash",[5716],3,0,""
175,"rage_slash",[7022],3,1,""
176,"rage_slash_sweep",[5854],1,0,""
177,"rage_slash_sweep",[7023],1,1,""
178,"shock_nova_circle",[3254],1,0,""
179,"shock_nova_circle",[979],1,1,""
180,"shock_nova_circle",[3158],1,2,""
181,"shock_nova_circle",[3416],1,3,""
182,"shock_nova_circle",[5851],1,4,""
183,"shock_nova_circle",[5867],1,5,""
184,"shock_nova_donut",[3255],1,0,""
185,"shock_nova_donut",[978],1,1,""
186,"shock_nova_donut",[5839],1,2,""
187,"shock_nova_donut",[3417],1,3,""
188,"shock_nova_donut",[5852],1,4,""
189,"shock_nova_donut",[5868],1,5,""
190,"boneshatter_shockwave",[5840],3,0,""
191,"boneshatter_shockwave",[6894],3,1,""
192,"boneshatter_shockwave",[5840],3,101,""
193,"cold_snap_impact",[2115],1,0,""
194,"cold_snap_impact",[172],1,1,""
195,"cold_snap_impact",[2207],1,2,""
196,"cold_snap_impact",[2207],1,3,""
197,"cold_snap_impact",[5869],1,4,""
198,"cold_snap_impact",[7498],1,5,""
199,"cold_snap_impact",[7529],1,6,""
200,"cold_snap_secondary_impact",[171],1,1,""
201,"cold_snap_ground_effect",[2116],1,0,""
202,"cold_snap_ground_effect",[2116],1,1,""
203,"cold_snap_ground_effect",[2208],1,2,""
204,"cold_snap_ground_effect",[2362],1,3,""
205,"cold_snap_ground_effect",[5870],1,4,""
206,"cold_snap_ground_effect",[7499],1,5,""
207,"cold_snap_ground_effect",[7530],1,6,""
208,"vaal_cold_snap_ground_effect",[2160],1,0,""
209,"vaal_cold_snap_ground_effect",[2160],1,1,""
210,"vaal_cold_snap_ground_effect",[2209],1,2,""
211,"vaal_cold_snap_ground_effect",[2209],1,3,""
212,"vaal_cold_snap_ground_effect",[5872],1,4,""
213,"vaal_cold_snap_ground_effect",[7501],1,5,""
214,"vaal_cold_snap_ground_effect",[7532],1,6,""
215,"blood_rage",[15],1,0,""
216,"blood_rage",[5873],1,1,""
217,"ambush_end",[5866],3,0,""
218,"lightning_strike_slash",[99],1,0,""
219,"lightning_strike_slash",[99],1,1,""
220,"lightning_strike_slash",[5885],1,2,""
221,"lightning_strike_slash",[6477],1,3,""
222,"lightning_strike_slash",[7009],1,4,""
223,"lightning_strike_slash",[7594],1,5,""
224,"lightning_strike_slash_powered",[101],1,0,""
225,"lightning_strike_slash_powered",[5885],1,1,""
226,"lightning_strike_slash_powered",[5885],1,2,""
227,"lightning_strike_slash_powered",[6477],1,3,""
228,"lightning_strike_slash_powered",[7009],1,4,""
229,"lightning_strike_slash_powered",[7594],1,5,""
230,"lightning_strike_slash_fow",[99],1,0,""
231,"lightning_strike_slash_fow",[99],1,1,""
232,"lightning_strike_slash_fow",[5885],1,2,""
233,"lightning_strike_slash_fow",[6477],1,3,""
234,"lightning_strike_slash_fow",[7009],1,4,""
235,"lightning_strike_slash_fow",[7594],1,5,""
236,"lightning_strike_slash_powered_fow",[101],1,0,""
237,"lightning_strike_slash_powered_fow",[5885],1,1,""
238,"lightning_strike_slash_powered_fow",[5885],1,2,""
239,"lightning_strike_slash_powered_fow",[6477],1,3,""
240,"lightning_strike_slash_powered_fow",[7009],1,4,""
241,"lightning_strike_slash_powered_fow",[7594],1,5,""
242,"lightning_strike_projectile_ground","[97,98]",1,0,""
243,"lightning_strike_projectile_ground",[174],1,1,""
244,"lightning_strike_projectile_ground",[174],1,2,""
245,"lightning_strike_projectile_ground",[174],1,3,""
246,"lightning_strike_projectile_ground",[174],1,4,""
247,"lightning_strike_projectile_ground",[174],1,5,""
248,"lightning_strike_vaal_orb",[2000],1,0,""
249,"lightning_strike_vaal_orb",[2000],1,1,""
250,"lightning_strike_vaal_orb",[5886],1,2,""
251,"lightning_strike_vaal_orb",[6478],1,3,""
252,"lightning_strike_vaal_orb",[7010],1,4,""
253,"lightning_strike_vaal_orb",[7595],1,5,""
254,"lightning_strike_slash_lite",[100],1,0,""
255,"lightning_strike_slash_lite",[100],1,1,""
256,"lightning_strike_slash_lite",[5885],1,2,""
257,"lightning_strike_slash_lite",[6477],1,3,""
258,"lightning_strike_slash_lite",[7009],1,4,""
259,"lightning_strike_slash_lite",[7594],1,5,""
260,"lightning_strike_audio",[7931],1,0,""
261,"lightning_strike_audio",[7931],1,1,""
262,"lightning_strike_audio",[7931],1,2,""
263,"lightning_strike_audio",[7931],1,3,""
264,"lightning_strike_audio",[7931],1,4,""
265,"lightning_strike_audio",[7931],1,5,""
266,"lightning_strike_charged_audio",[7932],1,0,""
267,"lightning_strike_charged_audio",[7932],1,1,""
268,"lightning_strike_charged_audio",[7932],1,2,""
269,"lightning_strike_charged_audio",[7932],1,3,""
270,"lightning_strike_charged_audio",[7932],1,4,""
271,"lightning_strike_charged_audio",[7932],1,5,""
272,"vortex_explode",[935],1,0,""
273,"vortex_explode",[934],1,1,""
274,"vortex_explode",[5887],1,5,""
275,"vortex_explode",[7526],1,6,""
276,"burning_arrow_attached_arrow",[3530],1,0,""
277,"burning_arrow_vaal_explode",[73],1,0,""
278,"burning_arrow_attached_arrow",[5896],1,1,""
279,"burning_arrow_vaal_explode",[5897],1,1,""
280,"dash_start",[3230],1,1,""
281,"dash_start",[5942],1,5,""
282,"dash_start",[6482],1,6,""
283,"dash_player_start",[6483],1,6,""
284,"dash_player_end",[6484],1,6,""
285,"dash_audio_start",[3018],1,0,""
286,"dash_audio_end",[3020],1,0,""
287,"dash_audio_afterimage",[3019],1,0,""
288,"dash_audio_start",[3018],1,1,""
289,"dash_audio_end",[3020],1,1,""
290,"dash_audio_afterimage",[3019],1,1,""
291,"dash_audio_start",[3018],1,2,""
292,"dash_audio_end",[3020],1,2,""
293,"dash_audio_afterimage",[3019],1,2,""
294,"dash_audio_start",[3018],1,3,""
295,"dash_audio_end",[3020],1,3,""
296,"dash_audio_afterimage",[3019],1,3,""
297,"dash_audio_start",[3018],1,4,""
298,"dash_audio_end",[3020],1,4,""
299,"dash_audio_afterimage",[3019],1,4,""
300,"dash_audio_start",[5974],1,5,""
301,"dash_audio_end",[5976],1,5,""
302,"dash_audio_afterimage",[5975],1,5,""
303,"dash_audio_start",[3018],1,6,""
304,"dash_audio_end",[3020],1,6,""
305,"cyclone_spin",[2922],1,0,""
306,"cyclone_spin",[181],1,1,""
307,"cyclone_spin",[183],1,2,""
308,"cyclone_spin",[186],1,3,""
309,"cyclone_spin",[3283],1,4,""
310,"cyclone_spin",[3342],1,5,""
311,"cyclone_spin",[1520],1,8,""
312,"cyclone_spin",[2416],1,9,""
313,"cyclone_spin",[3948],1,10,""
314,"cyclone_spin",[4933],1,11,""
315,"cyclone_spin",[5207],1,12,""
316,"cyclone_spin",[5208],1,13,""
317,"cyclone_spin",[5685],1,14,""
318,"cyclone_spin",[5899],1,15,""
319,"cyclone_spin",[5962],1,16,""
320,"cyclone_spin",[5987],1,17,""
321,"cyclone_spin",[6404],1,18,""
322,"cyclone_spin_scaled",[2920],1,0,""
323,"cyclone_spin_scaled",[3101],1,1,""
324,"cyclone_spin_scaled",[3102],1,2,""
325,"cyclone_spin_scaled",[3103],1,3,""
326,"cyclone_spin_scaled",[3284],1,4,""
327,"cyclone_spin_scaled",[3343],1,5,""
328,"cyclone_spin_scaled",[3100],1,8,""
329,"cyclone_spin_scaled",[3104],1,9,""
330,"cyclone_spin_scaled",[3949],1,10,""
331,"cyclone_spin_scaled",[5900],1,15,""
332,"cyclone_spin_scaled",[5963],1,16,""
333,"cyclone_spin_scaled",[5988],1,17,""
334,"cyclone_spin_scaled",[6405],1,18,""
335,"cyclone_impact_sound_override",[188],1,3,""
336,"cyclone_impact_ao",[3286],1,4,""
337,"cyclone_impact_ao",[3345],1,5,""
338,"cyclone_impact_ao",[3951],1,10,""
339,"cyclone_impact_ao",[5902],1,15,""
340,"cyclone_impact_ao",[3286],1,6,""
341,"cyclone_impact_ao",[6407],1,18,""
342,"cyclone_spin_end",[182],1,1,""
343,"cyclone_spin_end",[184],1,2,""
344,"cyclone_spin_end",[187],1,3,""
345,"cyclone_spin_end",[1521],1,8,""
346,"cyclone_spin_end",[2417],1,9,""
347,"cyclone_spin_end",[5966],1,16,""
348,"cyclone_vaal_pull",[3274],1,0,""
349,"cyclone_vaal_pull",[3274],1,1,""
350,"cyclone_vaal_pull",[3274],1,2,""
351,"cyclone_vaal_pull",[3274],1,3,""
352,"cyclone_vaal_pull",[3285],1,4,""
353,"cyclone_vaal_pull",[3344],1,5,""
354,"cyclone_vaal_pull",[3274],1,6,""
355,"cyclone_vaal_pull",[3274],1,7,""
356,"cyclone_vaal_pull",[3274],1,8,""
357,"cyclone_vaal_pull",[3274],1,9,""
358,"cyclone_vaal_pull",[3950],1,10,""
359,"cyclone_vaal_pull",[3274],1,11,""
360,"cyclone_vaal_pull",[3274],1,12,""
361,"cyclone_vaal_pull",[3274],1,13,""
362,"cyclone_vaal_pull",[3274],1,14,""
363,"cyclone_vaal_pull",[5911],1,15,""
364,"cyclone_vaal_pull",[6406],1,18,""
365,"herald_of_ash_impact",[413],3,0,""
366,"herald_of_ash_impact",[731],3,1,""
367,"herald_of_ash_impact",[969],3,2,""
368,"herald_of_ash_impact",[1206],3,3,""
369,"herald_of_ash_impact",[1209],3,4,""
370,"herald_of_ash_impact",[1525],3,5,""
371,"herald_of_ash_impact",[1879],3,6,""
372,"herald_of_ash_impact",[1883],3,7,""
373,"herald_of_ash_impact",[2130],3,8,""
374,"herald_of_ash_impact",[2141],3,9,""
375,"herald_of_ash_impact",[2178],3,10,""
376,"herald_of_ash_impact",[2210],3,11,""
377,"herald_of_ash_impact",[2232],3,12,""
378,"herald_of_ash_impact",[2915],3,13,""
379,"herald_of_ash_impact",[3000],3,14,""
380,"herald_of_ash_impact",[3463],3,15,""
381,"herald_of_ash_impact",[3850],3,16,""
382,"herald_of_ash_impact",[3917],3,17,""
383,"herald_of_ash_impact","[3989,3990,3991]",3,18,""
384,"herald_of_ash_impact",[4471],3,19,""
385,"herald_of_ash_impact","[4965,4966,4967,4968,4969]",3,20,""
386,"herald_of_ash_impact_big",[7346],3,0,""
387,"herald_of_thunder_strike",[449],3,0,""
388,"herald_of_thunder_strike",[318],3,1,""
389,"herald_of_thunder_strike",[971],3,2,""
390,"herald_of_thunder_strike",[1208],3,3,""
391,"herald_of_thunder_strike",[1211],3,4,""
392,"herald_of_thunder_strike",[1527],3,5,""
393,"herald_of_thunder_strike",[1881],3,6,""
394,"herald_of_thunder_strike",[1885],3,7,""
395,"herald_of_thunder_strike",[2132],3,8,""
396,"herald_of_thunder_strike",[2143],3,9,""
397,"herald_of_thunder_strike",[2180],3,10,""
398,"herald_of_thunder_strike",[2212],3,11,""
399,"herald_of_thunder_strike",[2237],3,12,""
400,"herald_of_thunder_strike",[2917],3,13,""
401,"herald_of_thunder_strike",[3004],3,14,""
402,"herald_of_thunder_strike",[3465],3,15,""
403,"herald_of_thunder_strike",[3852],3,16,""
404,"herald_of_thunder_strike",[3919],3,17,""
405,"herald_of_thunder_strike",[3993],3,18,""
406,"herald_of_thunder_strike",[4473],3,19,""
407,"herald_of_thunder_strike",[4975],3,20,""
408,"herald_of_ice_impact",[414],3,0,""
409,"herald_of_ice_impact",[414],3,1,""
410,"herald_of_ice_impact",[970],3,2,""
411,"herald_of_ice_impact",[1207],3,3,""
412,"herald_of_ice_impact",[1210],3,4,""
413,"herald_of_ice_impact",[1526],3,5,""
414,"herald_of_ice_impact",[1880],3,6,""
415,"herald_of_ice_impact",[1884],3,7,""
416,"herald_of_ice_impact",[2131],3,8,""
417,"herald_of_ice_impact",[2142],3,9,""
418,"herald_of_ice_impact",[2179],3,10,""
419,"herald_of_ice_impact",[2211],3,11,""
420,"herald_of_ice_impact","[2233,2234,2235,2236]",3,12,""
421,"herald_of_ice_impact",[2916],3,13,""
422,"herald_of_ice_impact","[3001,3002,3003]",3,14,""
423,"herald_of_ice_impact","[3464,3508,3509,3510]",3,15,""
424,"herald_of_ice_impact",[3851],3,16,""
425,"herald_of_ice_impact",[3918],3,17,""
426,"herald_of_ice_impact",[3992],3,18,""
427,"herald_of_ice_impact",[4472],3,19,""
428,"herald_of_ice_impact","[4970,4971,4972,4973]",3,20,""
429,"herald_of_purity_summon",[2432],3,10,""
430,"herald_of_purity_summon",[2379],3,11,""
431,"herald_of_purity_summon",[2399],3,12,""
432,"herald_of_purity_summon",[2925],3,13,""
433,"herald_of_purity_summon",[3005],3,14,""
434,"herald_of_purity_summon",[3466],3,15,""
435,"herald_of_purity_summon",[3853],3,16,""
436,"herald_of_purity_summon",[3913],3,17,""
437,"herald_of_purity_summon",[3986],3,18,""
438,"herald_of_purity_summon",[4468],3,19,""
439,"herald_of_purity_summon",[4962],3,20,""
440,"herald_of_purity_death",[2380],3,11,""
441,"herald_of_purity_death",[2926],3,13,""
442,"herald_of_purity_death",[3005],3,14,""
443,"herald_of_purity_death",[3466],3,15,""
444,"herald_of_purity_death",[3853],3,16,""
445,"herald_of_purity_death",[3913],3,17,""
446,"herald_of_purity_death",[3986],3,18,""
447,"herald_of_purity_death",[4468],3,19,""
448,"herald_of_purity_death",[4962],3,20,""
449,"cyclone_impact_sound",[185],1,15,""
450,"cyclone_impact_ao",[5964],1,16,""
451,"cyclone_vaal_pull",[5965],1,16,""
452,"cyclone_impact_ao",[5989],1,17,""
453,"cyclone_vaal_pull",[5990],1,17,""
454,"eye_of_winter_end",[5860],1,0,""
455,"eye_of_winter_end",[5967],1,1,""
456,"eye_of_winter_end",[7492],1,2,""
457,"eye_of_winter_end",[7268],1,1000,""
458,"eye_of_winter_impact",[5861],1,0,""
459,"eye_of_winter_impact",[5968],1,1,""
460,"eye_of_winter_impact",[7493],1,2,""
461,"eye_of_winter_impact",[7269],1,1000,""
462,"spectral_helix_throw",[5802],1,0,""
463,"spectral_helix_throw",[5970],1,1,""
464,"spectral_helix_impact",[5803],1,0,""
465,"spectral_helix_impact",[5971],1,1,""
466,"spectral_helix_bounce",[5804],1,0,""
467,"spectral_helix_bounce",[5972],1,1,""
468,"earthquake_impact",[682],1,0,""
469,"earthquake_impact",[690],1,1,""
470,"earthquake_impact",[925],1,2,""
471,"earthquake_impact",[925],1,3,""
472,"earthquake_impact",[1101],1,4,""
473,"earthquake_impact",[1492],1,5,""
474,"earthquake_impact",[1500],1,6,""
475,"earthquake_impact",[682],1,7,""
476,"earthquake_impact",[2026],1,9,""
477,"earthquake_impact",[2047],1,10,""
478,"earthquake_impact",[682],1,12,""
479,"earthquake_impact",[6537],1,13,""
480,"earthquake_crack",[681],1,0,""
481,"earthquake_crack",[689],1,1,""
482,"earthquake_crack",[924],1,2,""
483,"earthquake_crack",[924],1,3,""
484,"earthquake_crack",[1102],1,4,""
485,"earthquake_crack",[1491],1,5,""
486,"earthquake_crack",[1499],1,6,""
487,"earthquake_crack",[681],1,7,""
488,"earthquake_crack",[1399],1,8,""
489,"earthquake_crack",[2025],1,9,""
490,"earthquake_crack",[2046],1,10,""
491,"earthquake_crack",[2077],1,11,""
492,"earthquake_crack",[4254],1,12,""
493,"earthquake_crack",[6538],1,13,""
494,"earthquake_impact_shockwave",[683],1,0,""
495,"earthquake_impact_shockwave",[691],1,1,""
496,"earthquake_impact_shockwave",[926],1,2,""
497,"earthquake_impact_shockwave",[926],1,3,""
498,"earthquake_impact_shockwave",[1103],1,4,""
499,"earthquake_impact_shockwave",[1493],1,5,""
500,"earthquake_impact_shockwave",[1501],1,6,""
501,"earthquake_impact_shockwave",[683],1,7,""
502,"earthquake_impact_shockwave","[1400,1406,1407,1408]",1,8,""
503,"earthquake_impact_shockwave",[2027],1,9,""
504,"earthquake_impact_shockwave",[2048],1,10,""
505,"earthquake_impact_shockwave",[2078],1,11,""
506,"earthquake_impact_shockwave",[683],1,12,""
507,"earthquake_impact_shockwave",[6539],1,13,""
508,"earthquake_timed_explosion",[684],1,0,""
509,"earthquake_timed_explosion",[684],1,1,""
510,"earthquake_timed_explosion",[927],1,2,""
511,"earthquake_timed_explosion",[927],1,3,""
512,"earthquake_timed_explosion",[1104],1,4,""
513,"earthquake_timed_explosion",[1494],1,5,""
514,"earthquake_timed_explosion",[1502],1,6,""
515,"earthquake_timed_explosion",[684],1,7,""
516,"earthquake_timed_explosion","[1400,1406,1407,1408]",1,8,""
517,"earthquake_timed_explosion",[2028],1,9,""
518,"earthquake_timed_explosion",[2049],1,10,""
519,"earthquake_timed_explosion",[2076],1,11,""
520,"earthquake_timed_explosion",[4255],1,12,""
521,"earthquake_timed_explosion",[6540],1,13,""
522,"earthquake_spikes","[685,686,687,688]",1,0,""
523,"earthquake_spikes","[693,694,695,696]",1,1,""
524,"earthquake_spikes","[928,929,930,931]",1,2,""
525,"earthquake_spikes","[928,929,930,931]",1,3,""
526,"earthquake_spikes","[1105,1106,1107,1108]",1,4,""
527,"earthquake_spikes","[1495,1496,1497,1498]",1,5,""
528,"earthquake_spikes","[1503,1504,1505,1506]",1,6,""
529,"earthquake_spikes","[685,686,687,688]",1,7,""
530,"earthquake_spikes","[2029,2030,2031,2032]",1,9,""
531,"earthquake_spikes","[2050,2051,2052,2053]",1,10,""
532,"earthquake_spikes",[4256],1,12,""
533,"earthquake_spikes","[6541,6542,6543,6544]",1,13,""
534,"earthquake_impact_ancestral",[682],1,0,11245
535,"earthquake_impact_ancestral",[925],1,2,11245
536,"earthquake_impact_ancestral",[2026],1,9,11245
537,"earthquake_impact_ancestral",[2047],1,10,11245
538,"earthquake_impact_ancestral",[6537],1,13,11245
539,"earthquake_crack_ancestral",[697],1,0,11245
540,"earthquake_crack_ancestral",[4434],1,2,11245
541,"earthquake_crack_ancestral",[2025],1,9,11245
542,"earthquake_crack_ancestral",[2046],1,10,11245
543,"earthquake_crack_ancestral",[6545],1,13,11245
544,"earthquake_impact_shockwave_ancestral",[698],1,0,11245
545,"earthquake_impact_shockwave_ancestral",[926],1,2,11245
546,"earthquake_impact_shockwave_ancestral",[2027],1,9,11245
547,"earthquake_impact_shockwave_ancestral",[2048],1,10,11245
548,"earthquake_impact_shockwave_ancestral",[6546],1,13,11245
549,"earthquake_timed_explosion_ancestral",[699],1,0,11245
550,"earthquake_timed_explosion_ancestral",[4435],1,2,11245
551,"earthquake_timed_explosion_ancestral",[4380],1,9,11245
552,"earthquake_timed_explosion_ancestral",[4385],1,10,11245
553,"earthquake_timed_explosion_ancestral",[6547],1,13,11245
554,"earthquake_spikes_ancestral","[700,701,702,703]",1,0,11245
555,"earthquake_spikes_ancestral","[4436,4437,4438,4439]",1,2,11245
556,"earthquake_spikes_ancestral","[4381,4382,4383,4384]",1,9,11245
557,"earthquake_spikes_ancestral","[4386,4387,4388,4389]",1,10,11245
558,"earthquake_spikes_ancestral","[6548,6549,6550,6551]",1,13,11245
559,"earthquake_impact_lite",[682],1,0,""
560,"earthquake_crack_lite",[4243],1,0,""
561,"earthquake_impact_shockwave_lite",[683],1,0,""
562,"earthquake_timed_explosion_lite",[4244],1,0,""
563,"earthquake_spikes_lite","[4245,4246,4247,4248]",1,0,""
564,"earthquake_impact_lite",[6537],1,13,""
565,"earthquake_crack_lite",[6552],1,13,""
566,"earthquake_impact_shockwave_lite",[6539],1,13,""
567,"earthquake_timed_explosion_lite",[6553],1,13,""
568,"earthquake_spikes_lite","[6554,6555,6556,6557]",1,13,""
569,"earthquake_impact",[9093],1,14,""
570,"earthquake_crack",[9094],1,14,""
571,"earthquake_impact_shockwave",[9095],1,14,""
572,"earthquake_timed_explosion",[9096],1,14,""
573,"earthquake_spikes","[9097,9098,9099,9100]",1,14,""
574,"earthquake_crack_ancestral",[9101],1,14,11245
