"rownum","rid","i32"
488,2131,551
489,2132,1004
490,2133,1362
491,2134,1878
492,2135,25
493,2136,145
494,2137,258
495,2138,409
496,2139,551
497,2140,1004
498,2141,1362
499,2142,1878
500,2143,25
501,2144,145
502,2145,258
503,2146,388
504,2147,551
505,2148,1004
506,2149,1362
507,2150,1878
508,2151,25
509,2152,145
510,2153,258
511,2154,431
512,2155,551
513,2156,1004
514,2157,1362
515,2158,1878
516,2159,65
517,2160,258
518,2161,551
519,2162,1004
520,2163,1362
521,2164,1878
522,2165,56
523,2166,258
524,2167,551
525,2168,1004
526,2169,1362
527,2170,1878
528,2171,56
529,2172,258
530,2173,551
531,2174,1004
532,2175,1362
533,2176,1878
534,2177,30
535,2178,78
536,2179,195
537,2180,310
538,2181,417
539,2182,517
540,2183,661
541,2184,794
542,2185,1205
543,2186,1303
544,2187,1635
545,2188,1890
546,2189,2253
547,2190,30
548,2191,118
549,2192,310
550,2193,491
551,2194,661
552,2195,904
553,2196,1205
554,2197,1518
555,2198,1635
556,2199,1759
557,2200,2253
558,2201,30
559,2202,98
560,2203,310
561,2204,517
562,2205,661
563,2206,829
564,2207,1205
565,2208,1462
566,2209,1635
567,2210,1759
568,2211,2253
569,2212,30
570,2213,67
571,2214,174
572,2215,310
573,2216,394
574,2217,517
575,2218,661
576,2219,829
577,2220,1205
578,2221,1462
579,2222,1635
580,2223,1823
581,2224,2253
582,2225,30
583,2226,78
584,2227,153
585,2228,310
586,2229,372
587,2230,466
588,2231,661
589,2232,794
590,2233,1205
591,2234,1462
592,2235,1635
593,2236,1823
594,2237,2253
595,2238,250
596,2239,250
597,2240,250
598,2241,250
599,2242,250
600,2243,250
601,2244,250
602,2245,250
603,2246,250
604,2247,250
605,2248,250
606,2249,1500
607,2250,1500
608,2251,1500
609,2252,1500
610,2253,1500
611,2254,1500
612,2255,1500
613,2256,1500
614,2257,1500
615,2258,1500
616,2259,1000
617,2260,1000
618,2261,1000
619,2262,1000
620,2263,1000
621,2264,1000
622,2265,1000
623,2266,1000
624,2267,1000
625,2268,1000
626,2269,1000
627,2270,800
628,2271,800
629,2272,800
630,2273,800
631,2274,800
632,2275,800
633,2276,800
634,2277,800
635,2278,800
636,2279,800
637,2280,800
638,2281,30
639,2282,50
640,2283,80
641,2284,120
642,2285,200
643,2286,350
644,2287,700
645,2288,1400
646,2289,2500
647,2290,30
648,2291,50
649,2292,80
650,2293,120
651,2294,200
652,2295,350
653,2296,700
654,2297,1400
655,2298,2500
656,2299,750
657,2300,750
658,2301,750
659,2302,750
660,2303,750
661,2304,600
662,2305,750
663,2306,600
664,2307,600
665,2308,600
666,2309,900
667,2310,900
668,495,1000
669,496,1000
670,497,1000
671,498,1000
672,499,5000
673,500,5000
674,501,5000
675,502,5000
676,2321,5000
677,2322,2500
678,2323,2000
679,2324,2000
680,2311,1000
681,2312,1000
682,2313,1000
683,2314,1000
684,2315,1000
685,2316,1500
686,2317,1500
687,2318,1500
688,2319,1500
689,2320,3000
690,2325,3000
691,2326,3000
692,2327,3000
693,2328,3000
694,2329,3000
695,2330,3000
696,2331,1000
697,2332,300
698,2333,360
699,2334,300
700,2335,360
701,2336,300
702,2337,360
703,2338,300
704,2339,300
705,2340,300
706,2341,360
707,2342,300
708,2343,300
709,2344,360
710,2345,300
711,2346,360
712,2347,300
713,2348,350
714,2349,350
715,2350,350
716,2351,350
717,2352,350
718,2353,350
719,2354,350
720,2355,300
721,2356,300
722,2357,300
723,2358,300
724,2359,300
725,2360,300
726,2361,250
727,2362,250
728,2363,250
729,2364,250
730,2365,250
731,2366,250
732,2367,250
733,2368,250
734,2369,250
735,2370,250
736,2371,250
737,2372,250
738,2373,300
739,2374,300
740,2375,300
741,2376,300
742,2377,300
743,2378,500
744,2379,1500
745,2380,1000
746,2381,800
747,2771,228
748,2773,228
749,3111,228
750,2382,1300
751,2383,1429
752,2384,1565
753,2385,1760
754,2386,1970
755,2387,2138
756,2388,1891
757,2389,2078
758,2390,2277
759,2391,2560
760,2392,2865
761,2393,3110
762,2394,1891
763,2395,2078
764,2396,2277
765,2397,2560
766,2398,2865
767,2399,3110
768,2400,1300
769,2401,1429
770,2402,1565
771,2403,1760
772,2404,1970
773,2405,2138
774,2406,1891
775,2407,2078
776,2408,2277
777,2409,2560
778,2410,2865
779,2411,3110
780,2412,1300
781,2413,1429
782,2414,1565
783,2415,1760
784,2416,1970
785,2417,2138
786,2418,1969
787,2419,2165
788,2420,2372
789,2421,2667
790,2422,2985
791,2423,3239
792,2424,1969
793,2425,2165
794,2426,2372
795,2427,2667
796,2428,2985
797,2429,3239
798,2430,1969
799,2431,2165
800,2432,2372
801,2433,2667
802,2434,2985
803,2435,3239
804,2436,1969
805,2437,2165
806,2438,2372
807,2439,2667
808,2440,2985
809,2441,3239
810,2442,1969
811,2443,2165
812,2444,2372
813,2445,2667
814,2446,2985
815,2447,3239
816,2448,1969
817,2449,2165
818,2450,2372
819,2451,2667
820,2452,2985
821,2453,3239
822,2454,1182
823,2455,1299
824,2456,1423
825,2457,1600
826,2458,1791
827,2459,1182
828,2460,1299
829,2461,1423
830,2462,1600
831,2463,1791
832,2464,1182
833,2465,1299
834,2466,1466
835,2467,1600
836,2468,1791
837,2469,1182
838,2470,1299
839,2471,1423
840,2472,1600
841,2473,1791
842,2474,1182
843,2475,1299
844,2476,1423
845,2477,1600
846,2478,1791
847,2479,1182
848,2480,1299
849,2481,1423
850,2482,1600
851,2483,1791
852,2484,985
853,2485,1186
854,2486,1333
855,2487,1492
856,2488,985
857,2489,1186
858,2490,1333
859,2491,1492
860,2492,985
861,2493,1186
862,2494,1333
863,2495,1492
864,2496,985
865,2497,1186
866,2498,1492
867,2499,985
868,2500,1186
869,2501,1492
870,2502,985
871,2503,1186
872,2504,1492
873,2505,985
874,2506,1186
875,2507,1333
876,2508,1492
877,2509,985
878,2510,1186
879,2511,1333
880,2512,1492
881,2513,985
882,2514,1186
883,2515,1333
884,2516,1492
885,2517,985
886,2518,1186
887,2519,1492
888,2520,985
889,2521,1186
890,2522,1492
891,2523,985
892,2524,1186
893,2525,1492
894,2526,1182
895,2527,1299
896,2528,1423
897,2529,1600
898,2530,1791
899,2531,1892
900,2532,1182
901,2533,1299
902,2534,1423
903,2535,1600
904,2536,1791
905,2537,1944
906,2538,1182
907,2539,1299
908,2540,1423
909,2541,1600
910,2542,1791
911,2543,1944
912,2544,1182
913,2545,1299
914,2546,1423
915,2547,1600
916,2548,1791
917,2549,1892
918,2550,1182
919,2551,1299
920,2552,1423
921,2553,1600
922,2554,1791
923,2555,1892
924,2556,3509
925,2557,3992
926,2558,4522
927,2559,3509
928,2560,3992
929,2561,4522
930,2562,3509
931,2563,3992
932,2564,4522
933,2565,3509
934,2566,3992
935,2567,3992
936,2568,3992
937,2569,4522
938,2570,3509
939,2571,3992
940,2572,4522
941,2573,3509
942,2574,3992
943,2575,4522
944,2576,2105
945,2577,2395
946,2578,2713
947,2579,2105
948,2580,2395
949,2581,2713
950,2582,2105
951,2583,2395
952,2584,2713
953,2585,2105
954,2586,2395
955,2587,2713
956,2588,2105
957,2589,2395
958,2590,2713
959,2591,2105
960,2592,2395
961,2593,2713
962,2594,1754
963,2595,1996
964,2596,2261
965,2597,1754
966,2598,1996
967,2599,2261
968,2600,1754
969,2601,1996
970,2602,2261
971,2603,1754
972,2604,1996
973,2605,2261
974,2606,1754
975,2607,1996
976,2608,2261
977,2609,1754
978,2610,1996
979,2611,2261
980,2612,1754
981,2613,1996
982,2614,2261
983,2615,1754
984,2616,1996
985,2617,2261
986,2618,1754
987,2619,1996
988,2620,2261
989,2621,1754
990,2622,1996
991,2623,2261
992,2624,1754
993,2625,1996
994,2626,2261
995,2627,1754
996,2628,1996
997,2629,2261
998,2630,2105
999,2631,2395
1000,2632,2713
1001,2633,2105
1002,2634,2395
1003,2635,2713
1004,2636,2105
1005,2637,2395
1006,2638,2713
1007,2639,2105
1008,2640,2395
1009,2641,2713
1010,2642,2105
1011,2643,2395
1012,2644,2713
1013,2645,2448
1014,2646,2780
1015,2647,3144
1016,2648,3221
1017,2649,3299
1018,2650,3144
1019,2651,3561
1020,2652,4044
1021,2653,4573
1022,2654,4684
1023,2655,4798
1024,2656,4573
1025,2657,3561
1026,2658,4044
1027,2659,4573
1028,2660,4684
1029,2661,4798
1030,2662,4573
1031,2663,2448
1032,2664,2780
1033,2665,3144
1034,2666,3221
1035,2667,3299
1036,2668,3144
1037,2669,3561
1038,2670,4044
1039,2671,4573
1040,2672,4684
1041,2673,4798
1042,2674,4573
1043,2675,2448
1044,2676,2780
1045,2677,3144
1046,2678,3221
1047,2679,3299
1048,2680,3144
1049,2745,4546
1050,2746,9092
1051,2747,13638
1052,2748,4546
1053,2749,9092
1054,2750,13638
1055,563,5000
1056,564,6000
1057,565,7000
1058,566,8000
1059,567,9000
1060,568,10000
1061,569,11000
1062,570,12000
1063,571,13000
1064,572,14000
1065,573,15000
1066,574,16000
1067,575,17000
1068,576,18000
1069,577,19000
1070,578,20000
1071,3092,20000
1072,3093,20000
1073,3094,20000
1074,632,20000
1075,668,20000
1076,673,20000
1077,3221,970
1078,3222,970
1079,3223,970
1080,3224,970
1081,3225,970
1082,3226,970
1083,3227,970
1084,3228,970
1085,3229,970
1086,3230,970
1087,3231,970
1088,3232,970
1089,3233,970
1090,3234,970
1091,3235,970
1092,3236,970
1093,3237,970
1094,3238,970
1095,3239,970
1096,3240,970
1097,3241,970
1098,1696,570
1099,1697,768
1100,1698,1200
1101,1699,570
1102,1700,1200
1103,1701,768
1104,1702,1200
1105,1715,2500
1106,3095,2500
1107,3097,10000
1108,3098,10000
1109,3099,10000
1110,871,273
1111,872,273
1112,873,273
1113,874,273
1114,875,273
1115,876,273
1116,877,273
1117,878,273
1118,879,273
1119,880,273
1120,686,20000
1121,687,20000
1122,688,20000
1123,689,20000
1124,690,20000
1125,691,20000
1126,692,20000
1127,693,20000
1128,694,20000
1129,695,20000
1130,696,20000
1131,697,20000
1132,698,20000
1133,57,273
1134,58,273
1135,59,273
1136,60,273
1137,61,273
1138,62,273
1139,63,273
1140,64,273
1141,65,273
1142,66,273
1143,67,273
1144,68,273
1145,69,567
1146,70,567
1147,71,567
1148,72,567
1149,73,567
1150,74,567
1151,75,567
1152,76,567
1153,77,567
1154,78,567
1155,79,567
1156,80,567
1157,81,945
1158,82,945
1159,83,945
1160,84,945
