"rownum","Id","MiscAnimated","i32","PreloadGroupsKeys","i32"
161,"SynthesisLightningBarrageBeam1",2781,1140457472,[],4
162,"SynthesisLightningBarrageBeam2",2782,1140457472,[],4
163,"SynthesisLightningBarrageBeam3",2783,1140457472,[],4
164,"SynthesisLightningBeamBlade",2786,1120403456,[],4
165,"SynthesisSpinningBeam",2790,1148026880,[],4
166,"StormBurstInitialTeleportBeam",2828,1141473280,[],4
167,"SynthesisVolatileWrapBeam",2832,1135542272,[],4
168,"SynthesisTriggerBeam",2836,1148026880,[],4
169,"SynthesisTriggerBeamAim",2837,1140457472,[],4
170,"SynthesisBossTriggerBeam",2838,1148026880,[],4
171,"SynthesisDroneActivationBeam",2841,1132068864,[],4
172,"SynthesisDroneConnectionBeam",2842,1132068864,[],4
173,"SynthesisGolemPowerballBeam",2846,1140981760,[],4
174,"SynthesisBarrageBeam",2867,1142292480,[],4
175,"SynthesisLargeBarrageBeam",2868,1148846080,[],4
176,"SynthesisConcentratedBeam",2871,1147207680,[],4
177,"SynthesisGolemShockRifleBeam",2863,1143930880,[],4
178,"SynthesisGolemVolatileAbsorbBeam",2866,1133903872,[],4
179,"DivineTempestAutomatonZap",2873,1137180672,[],4
180,"SoulrendCelestialBeam",2881,1133084672,[],4
181,"SynthesisGuardianToDroneBeam",2882,1140981760,[],4
182,"SynthesisDroneToDroneBeam",2883,1147207680,[],4
183,"DivineTempestAutomatonFinalBeam",2891,1149861888,[],4
184,"DivineTempestCelestialFinalBeam",2895,1149861888,[],4
185,"DivineTempestCelestialZap",2754,1136361472,[],4
186,"SoulrendCelestialCatBeam",2904,1133084672,[],4
187,"ChainStrikeBeam",2966,1142292480,[],4
188,"TormentSpiritTetherBeam",2970,1148846080,[],4
189,"LegionKaruiSergeantSnipeBeam",2990,1148026880,[],4
190,"LegionTemplarSkyBeamBeam",3014,1140457472,[],4
191,"LegionKaruiRainSnipeBeam",3060,1140457472,[],4
192,"LegionLioneyeRetractBeam",3125,1143111680,[],4
193,"LegionTemplarHolyBlastBigBeam",3132,1149861888,[],4
194,"LegionTemplarHolyBlastZap",3133,1140457472,[],4
195,"LegionTemplarBossShieldBeam",3164,1141473280,[],4
196,"LegionVaalSoulrendBeam",3166,1133084672,[],4
197,"LegionLasso",3169,1142292480,[],4
198,"GraveyardAltarBeam",3243,1149861888,[],4
199,"ConduitSigilRedAttachBeam",3319,1140457472,[],4
200,"ConduitSigilRedBeamEffect",3321,1140457472,[],4
201,"ArcCelestial",3333,1137180672,[],4
202,"BlightLightningArc",3355,1140733051,[],4
203,"BlightLightningBeamCannon",3360,1143930880,[],4
204,"BlightIceSiphonBeam",3366,1133903872,[],4
205,"BlightPathVariation1",3379,1120403456,[],4
206,"BlightPathVariation2",3380,1120403456,[],4
207,"BlightPathVariation3",3381,1120403456,[],4
208,"BlightPathVariation4",3382,1120403456,[],4
209,"BlightPathVariation5",3383,1120403456,[],4
210,"BlightPathVariation6",3384,1120403456,[],4
211,"BlightPathVariation7",3385,1120403456,[],4
212,"BlightPathVariation8",3386,1120403456,[],4
213,"BlightPathVariation9",3387,1120403456,[],4
214,"BlightPathVariation10",3388,1120403456,[],4
215,"SkitterbotDetonateMinesBeam",3411,1133903872,[],4
216,"BlightSummonedCopterBeam",3438,1140457472,[],4
217,"BlightCassiaTowerBeam",3441,1143930880,[],4
218,"BlightIceMonsterSacrificeBeam",3457,1128792064,[],4
219,"AtlasExileBoss1SpammableBeam",3473,1142292480,[],4
220,"AtlasExileBoss1RuneBeam",3477,1142292480,[],4
221,"CrusaderInfluenceMageguardBeam",3501,1142292480,[],4
222,"CrusaderInfluenceBallLightningBeam",3502,1125515264,[],4
223,"CrusaderInfluenceArcaneOrbBeam",3504,1139638272,[],4
224,"AtlasExileOrionFusionBeam",3519,1147207680,[],4
225,"AtlasExileOrionNukeBeam",3520,1147207680,[],4
226,"EnsnaringArrowTetheringBeam",3539,1133903872,[],4
227,"EnsnaringArrowTetheringBeamDemonic",3541,1133903872,[],4
228,"EnsnaringArrowTumourSpider",3542,1137180672,[],4
229,"ArcCurved",2118,1140733051,[],4
230,"ArcSkeleton",2119,1140733051,[],4
231,"OfferingDefensiveSoulBeam",3645,1149452288,[],4
232,"OfferingOffensiveSoulBeam",3646,1149452288,[],4
233,"OfferingSpiritSoulBeam",3647,1149452288,[],4
234,"OfferingBloodSoulBeam",3648,1149452288,[],4
235,"AtlasExileOrionBeamBombChargeBeam",3655,1147207680,[],4
236,"AtlasExileOrionBeamBombBeam",3656,1143930880,[],4
237,"AtlasQuestKIracBeam",3695,1160708096,[],4
238,"AfflictionBossFinalBlackHoleBeam",3754,1153138688,[],4
239,"AfflictionModBeam",3755,1145569280,[],4
240,"AfflictionReflectionBeam",3777,1140457472,[],4
241,"AfflictionLightningBossGigaBallBeam",3793,1152319488,[],4
242,"AfflictionModBeamFire",3804,1145569280,[],4
243,"AfflictionModBeamCold",3805,1145569280,[],4
244,"ChannelledRuneSkillBeam",3810,1133903872,[],4
245,"AfflictionModBeamLightning",3814,1145569280,[],4
246,"AfflictionNoodleBeam1",3839,1140457472,[],4
247,"AfflictionNoodleBeam2",3840,1140457472,[],4
248,"AfflictionNoodleBeam3",3841,1140457472,[],4
249,"AfflictionNoodleBeam4",3842,1140457472,[],4
250,"AfflictionNoodleBeam5",3843,1140457472,[],4
251,"AfflictionNoodleBeam6",3844,1140457472,[],4
252,"AfflictionBossLightningBeam1",3868,1140457472,[],4
253,"AfflictionBossLightningBeam2",3869,1140457472,[],4
254,"AfflictionBossLightningBeam3",3870,1140457472,[],4
255,"AfflictionBossLightningBeam4",3871,1140457472,[],4
256,"AfflictionBossLightningBeam5",3872,1140457472,[],4
257,"AfflictionBossLightningBeam6",3873,1140457472,[],4
258,"AfflictionBossLightningBeam7",3874,1140457472,[],4
259,"AfflictionBossLightningBeam8",3875,1140457472,[],4
260,"AfflictionBossLightningBeam9",3876,1140457472,[],4
261,"AfflictionBossLightningBeam10",3877,1140457472,[],4
262,"StormBrandTetherBeam",3925,1140457472,[],4
263,"ChannelledRuneSkillGoreMicroBeam",3935,1133903872,[],4
264,"LightningWingsMTXBeam",3936,1149452288,[],4
265,"HarvestPipe",3962,1128792064,[51],4
266,"LightningWingsMTXBeam2",3976,1149452288,[],4
267,"TriggerSigilAttachBeam",3982,1140457472,[],4
268,"SpiritualCryDoubleBeam",3998,1142292480,[],4
269,"PenanceSigilAttachBeam",4023,1140457472,[],4
270,"PenanceBrandChargeBeam",4027,1140457472,[],4
271,"HarvestRavenBossBeam",4076,1137180672,[],4
272,"IntimidatingCryChargeConsumeBeam",4118,1120403456,[],4
273,"AncestralCryChargeConsumeBeam",4119,1120403456,[],4
274,"SeismicCryChargeConsumeBeam",4120,1120403456,[],4
275,"RallyingCryChargeConsumeBeam",4121,1120403456,[],4
276,"InfernalCryChargeConsumeBeam",4122,1120403456,[],4
277,"WinterSigilAttachBeam",4129,1140457472,[],4
278,"HarvestCatBossVineTrapBeam",4180,1132068864,[],4
279,"HarvestHellionGodzillaBeam",4169,1133903872,[],4
280,"HarvestSquidBallLightningBeam",4185,1125187584,[],4
281,"HarvestSquidBallLightningGroundBeam",4186,1125187584,[],4
282,"HarvestSquidNoodleBeam1",4187,1140457472,[],4
283,"HarvestSquidNoodleBeam2",4188,1140457472,[],4
284,"HarvestSquidNoodleBeam3",4189,1140457472,[],4
285,"HarvestSquidNoodleBeam4",4190,1140457472,[],4
286,"RallyingCryChargeConsumeBeamCelestial",4199,1120403456,[],4
287,"InfernalCryChargeConsumeBeamCelestial",4200,1120403456,[],4
288,"WinterBrandChargeBeam",4210,1128792064,[],4
289,"HarvestAdjacencyVine1",4213,1126170624,[],4
290,"HarvestAdjacencyVine2",4214,1126170624,[],4
291,"HarvestAdjacencyVine3",4215,1126170624,[],4
292,"HarvestAdjacencyVine4",4216,1126170624,[],4
293,"BrandDetonateCastBeam",4250,1133903872,[],4
294,"HarvestTreePlayerBeam1",4264,1145569280,[51],4
295,"HarvestTreePlayerBeam2",4265,1145569280,[51],4
296,"HarvestTreePlayerBeam3",4266,1145569280,[51],4
297,"HarvestTreePlayerBeam4",4267,1145569280,[51],4
298,"HarvestTreePlayerBeam5",4268,1145569280,[51],4
299,"HarvestTreePlayerBeam6",4269,1145569280,[51],4
300,"HarvestTreePlayerBeam7",4270,1145569280,[51],4
301,"HarvestTreePlayerBeam8",4271,1145569280,[51],4
302,"HarvestTreePlayerBeam9",4272,1145569280,[51],4
303,"HarvestTreePlayerBeam10",4273,1145569280,[51],4
304,"HarvestTreePlayerBeam11",4274,1145569280,[51],4
305,"HarvestTreePlayerBeam12",4275,1145569280,[51],4
306,"HarvestRootPath",4290,1133903872,[51],4
307,"HeistTemplarCasterBallLightningBeam",4360,1133903872,[],4
308,"HeistTemplarCasterBallLightningGroundBeam",4361,1125187584,[],4
309,"CryWolfWarcryConsumeBeam",4364,1120403456,[],4
310,"SpiritualCryDoubleBeamCryWolf",4370,1142292480,[],4
311,"BreachLightningOrbBeam",4378,1125187584,[],4
312,"SpiritualCryDoubleBeamCelestial",4391,1142292480,[],4
313,"IntimidatingCryChargeConsumeBeamCelestial",4395,1120403456,[],4
314,"AncestralCryChargeConsumeBeamCelestial",4396,1120403456,[],4
315,"SeismicCryChargeConsumeBeamCelestial",4397,1120403456,[],4
316,"DisintegrateBeam",4433,1134755840,[],4
317,"BarghestTailLaserBeam",4447,1120403456,[],4
318,"BreachLightningBeamNew",4454,1120403456,[],4
319,"HeistCultistLightningBeam",4476,1140457472,[],4
320,"HeistEngineerBridge1",4479,1130430464,[],4
321,"HeistEngineerBridge2",4480,1137999872,[],4
322,"HeistEngineerBridge3",4481,1142865920,[],4
323,"HeistEngineerBridge4",4482,1146306560,[],4
324,"HeistEngineerBridge5",4483,1149493248,[],4
325,"HeistEngineerBridge6",4484,1151213568,[],4
326,"HeistEngineerBridge7",4485,1152933888,[],4
327,"HeistEngineerBridgeBuildingBeam1",4497,1153138688,[],4
328,"HeistEngineerBridgeBuildingBeam2",4498,1153138688,[],4
329,"HeistEngineerBridgeBuildingBeam3",4499,1153138688,[],4
330,"HeistEngineerBridgeBuildingBeam4",4500,1153138688,[],4
331,"HeistEngineerBridgeBuildingBeam5",4501,1153138688,[],4
332,"HeistEngineerBridgeBuildingBeam6",4502,1153138688,[],4
333,"HeistEngineerBridgeBuildingBeam7",4503,1153138688,[],4
334,"SteelStealBeamEffect1",4505,1140457472,[],4
335,"SteelStealBeamEffect2",4506,1140457472,[],4
336,"SteelStealBeamEffect3",4507,1140457472,[],4
337,"SteelStealBeamEffect4",4508,1140457472,[],4
338,"DeathWishBeam",4510,1133903872,[],4
339,"HeistAlarmDoorLaserBeam",4513,1128792064,[],4
340,"HeistRobotSpiderLaser",4532,1144750080,[],4
341,"SteelStealSpendBeamEffect1",4571,1140457472,[],4
342,"SteelStealSpendBeamEffect2",4572,1140457472,[],4
343,"SteelStealSpendBeamEffect3",4573,1140457472,[],4
344,"SteelStealSpendBeamEffect4",4574,1140457472,[],4
345,"HeistDroneDragonBreath",4577,1132068864,[],4
346,"HeistMilitaryPolearmMinibossDashBeam",4588,1139638272,[],4
347,"HeistMilitaryPolearmMinibossDashBeam2",4589,1139638272,[],4
348,"HeistMilitaryPolearmMinibossDashBeam3",4590,1139638272,[],4
349,"HeraldOfAshArmBeam",4596,1117126656,[],4
350,"HeraldOfThunderArmBeam",4597,1117126656,[],4
351,"HeraldOfIceArmBeam",4598,1117126656,[],4
352,"HeraldOfPurityArmBeam",4599,1117126656,[],4
353,"HeraldOfAgonyArmBeam",4600,1117126656,[],4
354,"BallLightningBeamAutomaton",4612,1133084672,[],4
355,"BallLightningGroundBeamAutomaton",4613,1133084672,[],4
356,"HeistRobotHoundEyeLaserBeam",4626,1137180672,[],4
357,"HeistTripwireLaser",4631,1128792064,[],4
358,"DisintegrateFinalBeam",4648,1149452288,[],4
359,"HeistRobotStormcallerShockRifleBeam",4657,1148846080,[],4
360,"HeistRobotPyreKnightSpamBeam",4652,1142292480,[],4
361,"HeistRobotPyreKnightMegaBeam",4653,1149861888,[],4
362,"HeistRobotPyreKnightSweepBeam",4662,1140457472,[],4
363,"HeistCultistSummonedPylonBeam",4669,1140457472,[],4
364,"HeistDanaiSweepLightningBeam",4687,1140457472,[],4
365,"HeistThugGhostRiderChain",4699,1142292480,[],4
366,"HeistThugEnsnaringArrowTetheringBeam",4698,1133903872,[],4
367,"HeistRobotBossBallBeam",4704,1140457472,[],4
368,"HeistRobotBossMagneticTendrils",4709,1150681088,[],4
369,"HeistRobotBossAimBeam",4730,1143930880,[],4
370,"HeistRobotBossBlastBeam",4731,1143930880,[],4
371,"HeistFreidrichBloodBeam",4830,1143930880,[],4
372,"HeistFreidrichBloodBeamPool",4831,1143930880,[],4
373,"HeistFreidrichBloodBeam2",4841,1143930880,[],4
374,"HeistFreidrichBloodBeam3",4842,1143930880,[],4
375,"HeistFreidrichBloodBeam4",4843,1143930880,[],4
376,"HeistFreidrichBloodBeam5",4844,1143930880,[],4
377,"HeistFreidrichBloodBeam6",4845,1143930880,[],4
378,"HeistFreidrichBloodBeam7",4846,1143930880,[],4
379,"HeistFreidrichBloodBeamPool2",4847,1143930880,[],4
380,"HeistFreidrichBloodBeamPool3",4848,1143930880,[],4
381,"HeistFreidrichBloodBeamPool4",4849,1143930880,[],4
382,"HeistFreidrichBloodBeamPool5",4850,1143930880,[],4
383,"HeistFreidrichBloodBeamPool6",4851,1143930880,[],4
384,"HeistFreidrichBloodBeamPool7",4852,1143930880,[],4
385,"DisintegrateBeamAutomaton",4866,1134755840,[],4
386,"DisintegrateFinalBeamAutomaton",4869,1149452288,[],4
387,"BrutalPirateLordScorchBeam",4912,1136361472,[],4
388,"VilentaRageBeamFire1",4925,1143111680,[],4
389,"VilentaRageBeamFire2",4926,1143111680,[],4
390,"VilentaRageBeamFire3",4927,1143111680,[],4
391,"VilentaRageBeamFire4",4928,1143111680,[],4
392,"IceSaplingBallReturnBeam",4935,1143930880,[],4
393,"IceSaplingDeathBeam",4938,1150681088,[],4
394,"IceSaplingChargeBeam",4941,1141063680,[],4
395,"IceSaplingBallConnectorBeam",4945,1133903872,[],4
396,"ArchitectBloodBeamRitual",4948,1148846080,[],4
397,"WaterDjinnBeam",4961,1147207680,[],4
398,"VilentaBeamFire",4977,1140785152,[],4
399,"VampiricIconBeam",5015,1140457472,[],4
400,"IceSaplingRitualBeam",5026,1135214592,[],4
401,"RitualDischargeBeamFire",5027,1143930880,[],4
402,"RitualDischargeBeamCold",5028,1143930880,[],4
403,"RitualDischargeBeamLightning",5029,1143930880,[],4
404,"RitualGrowBeam",5040,1140457472,[],4
405,"RitualChaosGreenVines",5041,1132068864,[],4
406,"MavenFBBBeam",5048,1147207680,[],4
407,"MavenMapSpaceVines",5054,1132068864,[],4
408,"MavenMapHealBeam",5055,1137180672,[],4
409,"MavenMapInfusedWeaponBeam",5057,1137180672,[],4
410,"MavenMapDamageReductionBeam",5058,1120403456,[],4
411,"MavenMapSpaceChargeBeam",5062,1120403456,[],4
412,"SeawitchLightningBeamStandalone",5063,1140457472,[],4
413,"ReaperWraithSlowingChainsBeam",5065,1132068864,[],4
414,"ThaumaturgistGrowBeam",5069,1135542272,[],4
415,"RitualLightningOrbBeam",5070,1145569280,[],4
416,"MavenMapGuardBeam",5078,1137180672,[],4
417,"MavenBrainPhaseBeam",5107,1150681088,[],4
418,"MavenSweepBeam",5104,1137180672,[],4
419,"RitualEnergyShieldBeam",5113,1143930880,[],4
420,"MavenMapBeamOrb",5123,1137180672,[],4
421,"RitualLightningBallTelegraphBeam",5144,1145569280,[],4
422,"UltimatumMonsterSpawnBeam",5146,1145569280,[55],4
423,"RainOfSporesVineBeamCelestial",5152,1133903872,[],4
424,"UltimatumGolemFireBeam",5153,1140457472,[],4
425,"UltimatumGolemFireBeamRuin",5154,1140457472,[],4
426,"UltimatumWraithIceBeam",5155,1140457472,[],4
427,"BloodTendrilsBeam",5186,1140457472,[],4
428,"TrialmasterTether",5196,1135542272,[55],4
429,"SpikeSlamSpikeBeamVerdant",5199,1133903872,[],4
430,"SpikeSlamSpikeBeamEmpoweredVerdant",5200,1133903872,[],4
431,"UltimatumGolemColdBeam",5201,1140457472,[],4
432,"UltimatumGolemLightningBeam",5202,1140457472,[],4
433,"UltimatumGolemChaosBeam",5203,1140457472,[],4
434,"UltimatumSpiderCycloneBeam1",5215,1140457472,[],4
435,"UltimatumSpiderCycloneBeam2",5216,1140457472,[],4
436,"UltimatumSpiderCycloneBeam1Ruin",5217,1140457472,[],4
437,"UltimatumSpiderCycloneBeam2Ruin",5218,1140457472,[],4
438,"BloodScytheBeam",5232,1137180672,[],4
439,"RainOfSporesVineBeamOblivion",5240,1133903872,[],4
440,"OfferingSpiritSoulBeamCelestial",5280,1149452288,[],4
441,"MutantBirdFleshBindingBeam",5291,1140457472,[],4
442,"ChildSpiritColdSoulrendBeam",5315,1133084672,[],4
443,"RustKingWeaponBeam",5322,1143930880,[],4
444,"BitterGuyChildBeam",5332,1145569280,[],4
445,"BitterGuyChildBeamRight",5333,1145569280,[],4
446,"BloodCourtesanBurstBeam",5366,1140932608,[],4
447,"EinharCrowbellBeam",5374,1148846080,[],4
448,"EinharCrowbellHarpoonBeam",5375,1143930880,[],4
449,"CaravanArmourConnect",1817,1128792064,[],4
450,"CaravanWaypointConnect",1818,1132756992,[],4
451,"LightningSpearBeam",5431,1140733051,[],4
452,"BaronBloodBeam",5432,1148846080,[],4
453,"BaronBloodBeam2",5440,1148846080,[],4
454,"BaronBloodBeam3",5441,1148846080,[],4
455,"BaronBloodBeam4",5442,1148846080,[],4
456,"BaronBloodBeam5",5443,1148846080,[],4
457,"SwiftspadeBonesCoffinBeam",5455,1120403456,[],4
458,"CaravanTowChain_01",5462,1134723072,[],4
459,"CaravanTowChain_02",5463,1134723072,[],4
460,"CaravanPlankBridge_01",5457,1128792064,[],4
461,"CaravanPlankBridge_02",5458,1132920832,[],4
462,"CaravanPlankBridge_03",5459,1133084672,[],4
463,"CaravanPlankBridge_04",5460,1130102784,[],4
464,"CaravanPlankBridge_05",5461,1128792064,[],4
465,"CaravanSinnersRope",5464,1151090688,[],4
466,"DemonSpiderWebBeam",5485,1137180672,[],4
467,"ShellMonsterGodzillaBeam",5527,1140457472,[],4
468,"WebEnsnaringArrowTetheringBeam",5550,1133903872,[],4
469,"UltimatumGoliathOrbBeam",5625,1137180672,[],4
470,"UltimatumCrystalTotemBeam",5635,1133903872,[],4
471,"UltimatumGoliathOrbBeamRuin",5644,1137180672,[],4
