"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
44,47,14611,16,4,0,0,0,1,1,"","",""
45,444,14612,16,6,0,0,0,1,1,"","",""
46,1407,14613,16,8,0,0,0,1,1,"","",""
47,201,14614,16,10,0,0,0,1,1,"","",""
48,1527,14615,16,12,0,0,0,1,1,"","",""
49,1487,14621,16,14,0,0,0,1,1,"","",""
50,149,14622,16,16,0,0,0,1,1,"","",""
51,1495,14623,16,18,0,0,0,1,1,"","",""
52,1408,14625,16,20,0,0,0,1,1,"","",""
53,1531,14630,16,22,0,0,0,1,1,"","",""
54,173,14631,16,24,0,0,0,1,1,"","",""
55,68,14632,16,26,0,0,0,1,1,"","",""
56,1144,14633,16,28,0,0,0,1,1,"","",""
57,1507,14634,16,30,0,0,0,1,1,"","",""
58,1512,14635,16,32,0,0,0,1,1,"","",""
59,1072,14636,16,34,0,0,0,1,1,"","",""
60,1524,14637,16,36,0,0,0,1,1,"","",""
61,1460,14643,16,38,0,0,0,1,1,"","",""
62,1566,14644,16,40,0,0,0,1,1,"","",""
63,1514,14645,16,42,0,0,0,1,1,"","",""
64,1499,14646,16,44,0,0,0,1,1,"","",""
65,1525,14647,16,46,0,0,0,1,1,"","",""
66,1488,14651,16,48,0,0,0,1,1,"","",""
67,1501,14652,16,50,0,0,0,1,1,"","",""
68,583,14653,16,52,0,0,0,1,1,"","",""
69,331,14654,16,54,0,0,0,1,1,"","",""
70,1546,14655,16,56,0,0,0,1,1,"","",""
71,1536,14659,16,58,0,0,0,1,1,"","",""
72,1478,14660,16,60,0,0,0,1,1,"","",""
73,258,14661,16,62,0,0,0,1,1,"","",""
74,1522,14662,16,64,0,0,0,1,1,"","",""
75,354,14663,16,66,0,0,0,1,1,"","",""
76,334,14664,16,68,0,0,0,1,1,"","",""
77,1515,14668,13,0,0,0,0,1,1,"","",""
78,92,14669,13,2,0,0,0,1,1,"","",""
79,351,14671,13,4,0,0,0,1,1,"","",""
80,1518,14675,13,6,0,0,0,1,1,"","",""
81,1547,14676,13,8,0,0,0,1,1,"","",""
82,1548,14678,13,10,0,0,0,1,1,"","",""
83,338,14679,13,12,0,0,0,1,1,"","",""
84,86,14680,13,14,0,0,0,1,1,"","",""
85,1483,14683,13,16,0,0,0,1,1,"","",""
86,1465,14684,13,18,0,0,0,1,1,"","",""
87,90,14685,13,20,0,0,0,1,1,"","",""
88,466,14686,13,22,0,0,0,1,1,"","",""
89,1106,14687,13,24,0,0,0,1,1,"","",""
90,1543,14691,13,26,0,0,0,1,1,"","",""
91,88,14692,13,28,0,0,0,1,1,"","",""
92,1549,14693,13,30,0,0,0,1,1,"","",""
93,1591,14695,13,32,0,0,0,1,1,"","",""
94,1353,14697,13,34,0,0,0,1,1,"","",""
95,335,14698,13,36,0,0,0,1,1,"","",""
96,1539,14699,13,38,0,0,0,1,1,"","",""
97,1520,14703,13,40,0,0,0,1,1,"","",""
98,1481,14704,13,42,0,0,0,1,1,"","",""
99,1506,14709,14,0,0,0,0,1,1,"","",""
100,1510,14710,14,2,0,0,0,1,1,"","",""
101,830,14711,14,4,0,0,0,1,1,"","",""
102,1521,14712,14,6,0,0,0,1,1,"","",""
103,1637,14713,14,8,0,0,0,1,1,"","",""
104,1509,14718,14,10,0,0,0,1,1,"","",""
105,1513,14719,14,12,0,0,0,1,1,"","",""
106,1484,14720,14,14,0,0,0,1,1,"","",""
107,1533,14721,14,16,0,0,0,1,1,"","",""
108,1564,14725,14,18,0,0,0,1,1,"","",""
109,81,14726,14,20,0,0,0,1,1,"","",""
110,125,14727,14,22,0,0,0,1,1,"","",""
111,76,14728,14,24,0,0,0,1,1,"","",""
112,84,14729,14,26,0,0,0,1,1,"","",""
113,1474,14733,14,28,0,0,0,1,1,"","",""
114,180,14734,14,30,0,0,0,1,1,"","",""
115,1599,14735,14,32,0,0,0,1,1,"","",""
116,80,14740,14,34,0,0,0,1,1,"","",""
117,315,14746,14,36,0,0,0,1,1,"","",""
118,1613,14747,14,38,0,0,0,1,1,"","",""
119,1500,14751,17,0,0,0,0,1,1,"","",""
120,1565,14752,17,2,0,0,0,1,1,"","",""
121,1473,14753,17,4,0,0,0,1,1,"","",""
122,1569,14755,17,6,0,0,0,1,1,"","",""
123,738,14756,17,8,0,0,0,1,1,"","",""
124,836,14758,17,10,0,0,0,1,1,"","",""
125,1567,14764,17,12,0,0,0,1,1,"","",""
126,1571,14765,17,14,0,0,0,1,1,"","",""
127,1579,14767,17,16,0,0,0,1,1,"","",""
128,1479,14775,17,18,0,0,0,1,1,"","",""
129,1459,14776,17,20,0,0,0,1,1,"","",""
130,109,14777,17,22,0,0,0,1,1,"","",""
131,1570,14778,17,24,0,0,0,1,1,"","",""
132,175,14780,17,26,0,0,0,1,1,"","",""
133,1467,14799,28,0,0,0,0,1,1,"","",""
134,1588,14800,28,2,0,0,0,1,1,"","",""
135,1611,14802,28,4,0,0,0,1,1,"","",""
136,1469,14803,28,6,0,0,0,1,1,"","",""
137,1612,14804,28,8,0,0,0,1,1,"","",""
138,361,14812,11,0,0,0,0,1,1,"","",""
139,57,14813,11,2,0,0,0,1,1,"","",""
140,1663,14835,1,0,0,0,0,1,1,"","",""
141,1653,14836,1,1,0,0,0,1,1,"","",""
142,1654,14837,1,2,0,0,0,1,1,"","",""
143,422,14838,1,3,0,0,0,1,1,"","",""
144,1662,14839,1,4,0,0,0,1,1,"","",""
145,116,14840,1,5,0,0,0,1,1,"","",""
146,1655,14841,1,6,0,0,0,1,1,"","",""
147,1608,14842,1,7,0,0,0,1,1,"","",""
148,1656,14844,1,8,0,0,0,1,1,"","",""
149,1657,14846,1,9,0,0,0,1,1,"","",""
150,243,14847,1,10,0,0,0,1,1,"","",""
151,94,14849,1,11,0,0,0,1,1,"","",""
152,1658,14850,1,12,0,0,0,1,1,"","",""
153,1659,14851,1,13,0,0,0,1,1,"","",""
154,1660,14852,1,14,0,0,0,1,1,"","",""
155,62,14853,1,15,0,0,0,1,1,"","",""
156,1661,14854,1,16,0,0,0,1,1,"","",""
157,36,14855,2,0,0,0,0,1,1,"","",""
158,1639,14859,2,1,0,0,0,1,1,"","",""
159,54,14860,2,2,0,0,0,1,1,"","",""
160,1640,14861,2,3,0,0,0,1,1,"","",""
161,1622,14862,2,4,0,0,0,1,1,"","",""
162,1641,14863,2,5,0,0,0,1,1,"","",""
163,1642,14865,2,6,0,0,0,1,1,"","",""
164,56,14866,2,7,0,0,0,1,1,"","",""
165,1643,14867,2,8,0,0,0,1,1,"","",""
166,1644,14868,2,9,0,0,0,1,1,"","",""
167,1645,14869,2,10,0,0,0,1,1,"","",""
168,545,14870,2,11,0,0,0,1,1,"","",""
169,284,14871,2,12,0,0,0,1,1,"","",""
170,1307,14872,2,13,0,0,0,1,1,"","",""
171,1436,14873,2,14,0,0,0,1,1,"","",""
172,235,14875,2,15,0,0,0,1,1,"","",""
173,198,14876,2,16,0,0,0,1,1,"","",""
174,456,14878,2,17,0,0,0,1,1,"","",""
175,787,14879,2,18,0,0,0,1,1,"","",""
176,1607,14885,2,19,0,0,0,1,1,"","",""
177,39,14886,2,20,0,0,0,1,1,"","",""
178,455,14887,2,21,0,0,0,1,1,"","",""
179,1411,14889,2,22,0,0,0,1,1,"","",""
180,98,14890,12,0,0,0,0,1,1,"","",""
181,1589,14891,12,2,0,0,0,1,1,"","",""
182,1596,14892,12,4,0,0,0,1,1,"","",""
183,1597,14894,12,6,0,0,0,1,1,"","",""
184,1559,14895,12,8,0,0,0,1,1,"","",""
185,849,14897,12,10,0,0,0,1,1,"","",""
186,1466,14898,12,12,0,0,0,1,1,"","",""
187,903,14901,12,14,0,0,0,1,1,"","",""
188,1090,14902,12,16,0,0,0,1,1,"","",""
189,298,14907,12,18,0,0,0,1,1,"","",""
190,1614,14910,12,20,0,0,0,1,1,"","",""
191,1573,14985,8,0,0,0,0,1,1,"","",""
192,1574,14986,8,2,0,0,0,1,1,"","",""
193,681,14987,8,4,0,0,0,1,1,"","",""
194,1631,14988,8,6,0,0,0,1,1,"","",""
195,1598,14990,8,8,0,0,0,1,1,"","",""
196,1580,15003,8,10,0,0,0,1,1,"","",""
197,50,15004,8,12,0,0,0,1,1,"","",""
198,1605,15005,8,14,0,0,0,1,1,"","",""
199,782,15006,8,16,0,0,0,1,1,"","",""
200,172,15009,8,18,0,0,0,1,1,"","",""
201,264,15010,8,20,0,0,0,1,1,"","",""
202,413,15075,32,0,0,0,0,1,1,"","",""
203,181,15076,32,2,0,0,0,1,1,"","",""
204,1575,15077,32,4,0,0,0,1,1,"","",""
205,1623,15079,32,6,0,0,0,1,1,"","",""
206,1650,15080,32,8,0,0,0,1,1,"","",""
207,1626,15112,5,0,0,0,0,1,1,"","",""
208,313,15113,5,1,0,0,0,1,1,"","",""
209,1628,15115,5,2,0,0,0,1,1,"","",""
210,1593,15124,10,0,0,0,0,1,1,"","",""
211,148,15125,10,2,0,0,0,1,1,"","",""
212,1635,15126,10,4,0,0,0,1,1,"","",""
213,49,15128,10,6,0,0,0,1,1,"","",""
214,1444,15137,9,0,0,0,0,1,1,"","",""
215,129,15138,9,2,0,0,0,1,1,"","",""
216,1585,15140,9,4,0,0,0,1,1,"","",""
217,48,15142,9,6,0,0,0,1,1,"","",""
218,1629,15155,26,0,0,0,0,1,1,"","",""
219,1625,15156,26,2,0,0,0,1,1,"","",""
220,1471,15173,29,0,0,0,0,1,1,"","",""
221,1581,15176,29,2,0,0,0,1,1,"","",""
222,1480,15178,29,4,0,0,0,1,1,"","",""
223,1480,15179,29,6,0,0,0,1,1,"","",""
224,1480,15180,29,8,0,0,0,1,1,"","",""
225,1550,15213,15,84,0,0,0,1,1,"","",""
226,1551,15214,16,70,0,0,0,1,1,"","",""
227,1552,15215,13,44,0,0,0,1,1,"","",""
228,1554,15216,14,40,0,0,0,1,1,"","",""
229,1553,15217,29,10,0,0,0,1,1,"","",""
230,1555,15218,15,86,0,0,0,1,1,"","",""
231,1428,15219,16,72,0,0,0,1,1,"","",""
232,1666,15220,13,46,0,0,0,1,1,"","",""
233,1667,15221,2,23,0,0,0,1,1,"","",""
234,1668,15222,2,24,0,0,0,1,1,"","",""
235,1669,15223,2,25,0,0,0,1,1,"","",""
236,1332,15224,16,74,0,0,0,1,1,"","",""
237,1665,15225,12,22,0,0,0,1,1,"","",""
238,1328,15226,17,28,0,0,0,1,1,"","",""
239,1329,15227,13,48,0,0,0,1,1,"","",""
240,1670,15228,17,30,0,0,0,1,1,"","",""
241,1671,15229,16,76,0,0,0,1,1,"","",""
242,1349,15230,0,0,0,0,0,1,1,"","",""
243,1672,15231,8,22,0,0,0,1,1,"","",""
244,1234,15232,16,78,0,0,0,1,1,"","",""
245,1233,15233,15,88,0,0,0,1,1,"","",""
246,1675,15234,0,1,0,0,0,1,1,"","",""
247,1676,15235,32,10,0,0,0,1,1,"","",""
248,1673,15237,10,8,0,0,0,1,1,"","",""
249,1720,15238,14,42,0,0,0,1,1,"","",""
250,1721,15239,12,24,0,0,0,1,1,"","",""
251,1674,15240,15,90,0,0,0,1,1,"","",""
252,839,15241,15,92,0,0,0,1,1,"","",""
253,825,15242,13,50,0,0,0,1,1,"","",""
254,1677,15243,11,4,0,0,0,1,1,"","",""
255,815,15244,1,17,0,0,0,1,1,"","",""
256,829,15245,1,18,0,0,0,1,1,"","",""
257,823,15246,1,19,0,0,0,1,1,"","",""
258,723,15252,19,0,0,0,0,1,1,"","",""
259,723,15253,19,1,0,0,0,1,1,"","",""
260,723,15254,19,2,0,0,0,1,1,"","",""
261,1245,15255,19,3,0,0,0,1,1,"","",""
262,1718,15256,19,4,0,0,0,1,1,"","",""
263,1723,15257,19,5,0,0,0,1,1,"","",""
264,1724,15258,19,6,0,0,0,1,1,"","",""
265,1722,15259,19,7,0,0,0,1,1,"","",""
266,1664,15260,19,8,0,0,0,1,1,"","",""
267,1719,15261,19,9,0,0,0,1,1,"","",""
268,1725,15236,1,20,0,0,0,1,1,"","",""
269,35,14843,1,21,0,0,0,1,1,"","",""
270,988,14848,1,22,0,0,0,1,1,"","",""
271,1187,14857,2,26,0,0,0,1,1,"","",""
272,1188,14856,2,27,0,0,0,1,1,"","",""
273,1638,14858,2,28,0,0,0,1,1,"","",""
274,1646,14874,2,29,0,0,0,1,1,"","",""
275,1647,14877,2,30,0,0,0,1,1,"","",""
276,234,14880,2,31,0,0,0,1,1,"","",""
277,1619,14899,12,26,0,0,0,1,1,"","",""
278,1617,14904,12,28,0,0,0,1,1,"","",""
279,1618,14905,12,30,0,0,0,1,1,"","",""
280,1615,14906,12,32,0,0,0,1,1,"","",""
281,1497,14541,15,94,0,0,0,1,1,"","",""
282,183,14586,15,96,0,0,0,1,1,"","",""
283,1519,14600,15,98,0,0,0,1,1,"","",""
284,911,14548,15,100,0,0,0,1,1,"","",""
285,1678,14576,15,102,0,0,0,1,1,"","",""
286,807,14578,15,104,0,0,0,1,1,"","",""
287,1558,14588,15,106,0,0,0,1,1,"","",""
288,1545,14587,15,108,0,0,0,1,1,"","",""
289,1602,14561,15,110,0,0,0,1,1,"","",""
290,1691,14592,15,112,0,0,0,1,1,"","",""
291,300,14565,15,114,0,0,0,1,1,"","",""
292,63,14552,15,116,0,0,0,1,1,"","",""
293,179,14608,15,118,0,0,0,1,1,"","",""
294,1544,14574,15,120,0,0,0,1,1,"","",""
295,1692,14566,15,122,0,0,0,1,1,"","",""
296,356,14564,15,124,0,0,0,1,1,"","",""
297,1528,14656,16,80,0,0,0,1,1,"","",""
298,438,14639,16,82,0,0,0,1,1,"","",""
299,1587,14627,16,84,0,0,0,1,1,"","",""
300,249,14638,16,86,0,0,0,1,1,"","",""
301,1440,14617,16,88,0,0,0,1,1,"","",""
302,170,14628,16,90,0,0,0,1,1,"","",""
303,67,14629,16,92,0,0,0,1,1,"","",""
304,1007,14642,16,94,0,0,0,1,1,"","",""
305,210,14649,16,96,0,0,0,1,1,"","",""
306,1542,14670,13,52,0,0,0,1,1,"","",""
307,1529,14688,13,54,0,0,0,1,1,"","",""
308,1693,14700,13,56,0,0,0,1,1,"","",""
309,1600,14694,13,58,0,0,0,1,1,"","",""
310,471,14673,13,60,0,0,0,1,1,"","",""
311,144,14707,13,62,0,0,0,1,1,"","",""
312,1700,14689,13,64,0,0,0,1,1,"","",""
313,1621,14801,28,10,0,0,0,1,1,"","",""
314,1074,14805,28,12,0,0,0,1,1,"","",""
315,100,14806,28,14,0,0,0,1,1,"","",""
316,113,14779,17,32,0,0,0,1,1,"","",""
317,1576,14754,17,34,0,0,0,1,1,"","",""
318,575,14757,17,36,0,0,0,1,1,"","",""
319,166,14763,17,38,0,0,0,1,1,"","",""
320,1572,14786,17,40,0,0,0,1,1,"","",""
321,1603,14787,17,42,0,0,0,1,1,"","",""
322,1582,14788,17,44,0,0,0,1,1,"","",""
323,1568,14789,17,46,0,0,0,1,1,"","",""
324,1583,14791,17,48,0,0,0,1,1,"","",""
325,1562,14796,17,50,0,0,0,1,1,"","",""
326,1563,14797,17,52,0,0,0,1,1,"","",""
327,458,15129,10,10,0,0,0,1,1,"","",""
328,1630,15111,5,3,0,0,0,1,1,"","",""
329,1706,15117,5,4,0,0,0,1,1,"","",""
330,1632,14989,8,24,0,0,0,1,1,"","",""
331,997,14991,8,26,0,0,0,1,1,"","",""
332,336,14997,8,28,0,0,0,1,1,"","",""
333,1624,15007,8,30,0,0,0,1,1,"","",""
334,1577,15008,8,32,0,0,0,1,1,"","",""
335,889,15011,8,34,0,0,0,1,1,"","",""
336,1679,15015,8,36,0,0,0,1,1,"","",""
337,1476,15021,30,0,0,0,0,1,1,"","",""
338,1688,15022,30,1,0,0,0,1,1,"","",""
339,1681,15023,30,2,0,0,0,1,1,"","",""
340,1472,15024,30,3,0,0,0,1,1,"","",""
341,1457,15025,30,4,0,0,0,1,1,"","",""
342,1486,15026,30,5,0,0,0,1,1,"","",""
343,1684,15027,30,6,0,0,0,1,1,"","",""
344,1682,15033,30,7,0,0,0,1,1,"","",""
345,364,15141,9,8,0,0,0,1,1,"","",""
346,273,15143,9,10,0,0,0,1,1,"","",""
347,785,15144,9,12,0,0,0,1,1,"","",""
348,1690,14814,11,6,0,0,0,1,1,"","",""
349,346,14816,11,8,0,0,0,1,1,"","",""
350,1734,15208,25,0,0,0,0,1,1,"","",""
351,1745,15209,25,1,0,0,0,1,1,"","",""
352,1746,15210,25,2,0,0,0,1,1,"","",""
353,1750,15206,25,3,0,0,0,1,1,"","",""
354,1735,15207,25,4,0,0,0,1,1,"","",""
355,1748,15201,25,5,0,0,0,1,1,"","",""
356,1743,15202,25,6,0,0,0,1,1,"","",""
357,1744,15203,25,7,0,0,0,1,1,"","",""
358,1731,15204,25,8,0,0,0,1,1,"","",""
359,1749,15205,25,9,0,0,0,1,1,"","",""
360,1747,15211,25,10,0,0,0,1,1,"","",""
361,1740,15248,25,11,0,0,0,1,1,"","",""
362,1708,15249,12,34,0,0,0,1,1,"","",""
363,1709,15250,2,32,0,0,0,1,1,"","",""
364,1710,15251,13,66,0,0,0,1,1,"","",""
