"rownum","Id","[rid]","i32","i32","rid"
85,"mana_void_rect_4_lite",[5682],3,0,""
86,"mana_void_unleash",[5683],3,0,""
87,"storm_rain_arrow",[5526],1,0,""
88,"storm_rain_impact",[5523],1,0,""
89,"storm_rain_muzzle_flash",[5542],1,0,""
90,"igniting_flask_flask",[5597],1,0,""
91,"igniting_flask_explode_base",[5580],1,0,""
92,"igniting_flask_explode_base_wall",[5595],1,0,""
93,"igniting_flask_explode_fire",[5581],1,0,14298
94,"igniting_flask_explode_cold",[5582],1,0,14318
95,"igniting_flask_explode_cold_wall",[5596],1,0,14318
96,"igniting_flask_explode_lightning",[5583],1,0,14316
97,"igniting_flask_explode_base_lite",[5650],1,0,""
98,"igniting_flask_explode_base_wall_lite",[5654],1,0,""
99,"igniting_flask_explode_fire_lite",[5651],1,0,14298
100,"igniting_flask_explode_cold_lite",[5652],1,0,14318
101,"igniting_flask_explode_cold_wall_lite",[5655],1,0,14318
102,"igniting_flask_explode_lightning_lite",[5653],1,0,14316
103,"infernal_blow_explode_big",[2138],3,0,""
104,"infernal_blow_explode_small",[2139],3,0,""
105,"infernal_blow_explode_big",[5563],3,1,""
106,"infernal_blow_explode_small",[5564],3,1,""
107,"smoke_mine_poof",[247],3,0,""
108,"smoke_mine_poof",[5566],3,1,""
109,"chain_strike_beam",[2982],3,0,""
110,"chain_strike_area",[2983],1,0,""
111,"chain_strike_area",[5568],1,1,""
112,"chain_strike_kickup",[2985],1,0,""
113,"chain_strike_kickup",[5570],1,1,""
114,"chain_strike_cone",[2984],1,0,""
115,"chain_strike_cone",[5569],1,1,""
116,"chain_strike_circle_area",[3293],1,0,""
117,"chain_strike_circle_area",[5571],1,1,""
118,"arcane_cloak_block",[3077],1,0,""
119,"arcane_cloak_block",[3077],1,1,""
120,"orb_of_storms_cloud",[666],1,0,""
121,"orb_of_storms_cloud",[1605],1,1,""
122,"orb_of_storms_cloud",[5575],1,2,""
123,"orb_of_storms_charged_cloud",[680],1,0,""
124,"orb_of_storms_charged_cloud",[1606],1,1,""
125,"orb_of_storms_charged_cloud",[5573],1,2,""
126,"orb_of_storms_range_indicator",[720],1,0,""
127,"orb_of_storms_range_indicator",[1608],1,1,""
128,"orb_of_storms_range_indicator",[5576],1,2,""
129,"dual_strike_impact_main",[3428],1,0,""
130,"dual_strike_impact_main",[5586],1,2,""
131,"dual_strike_impact_secondary",[3466],1,0,""
132,"dual_strike_impact_secondary",[5587],1,2,""
133,"dual_strike_audio",[157],1,0,""
134,"dual_strike_audio",[5585],1,2,""
135,"dual_strike_surge",[5588],1,2,""
136,"weapon_trap_spinner",[5591],1,0,""
137,"weapon_trap_start",[5592],1,0,""
138,"weapon_trap_end",[5593],1,0,""
139,"weapon_trap_trap",[5638],1,0,""
140,"shield_waves",[5590],1,0,""
141,"shield_waves_swipe",[5594],1,0,""
142,"void_burst",[5491],1,0,""
143,"void_burst_corpse_explosion",[5692],3,0,""
144,"void_burst_buildup",[5613],1,0,""
145,"bladefall",[655],1,0,""
146,"bladefall",[833],1,1,""
147,"bladefall",[1471],1,2,""
148,"bladefall",[656],1,5,""
149,"bladefall",[3947],1,6,""
150,"bladefall",[5617],1,7,""
151,"bladefall_ground_blade",[3906],3,0,11751
152,"bladefall_ground_blade",[3899],3,1,11751
153,"bladefall_ground_blade",[3898],3,2,11751
154,"bladefall_ground_blade","[3900,3901,3902,3903]",3,5,11751
155,"bladefall_ground_blade",[3949],3,6,11751
156,"bladefall_ground_blade",[5618],3,7,11751
157,"bladefall_lite",[3939],1,0,""
158,"bladefall_lite",[3943],1,1,""
159,"bladefall_lite",[3942],1,2,""
160,"bladefall_lite",[2990],1,3,""
161,"bladefall_lite",[2991],1,4,""
162,"bladefall_lite",[3940],1,5,""
163,"bladefall_lite",[3948],1,6,""
164,"bladefall_lite",[5619],1,7,""
165,"blade_blast",[3757],3,0,""
166,"blade_blast",[3934],3,1,""
167,"blade_blast",[3944],3,2,""
168,"blade_blast",[5620],3,3,""
169,"blade_blast_wide",[3889],3,0,""
170,"blade_blast_wide",[3935],3,1,""
171,"blade_blast_wide",[3945],3,2,""
172,"blade_blast_wide",[5621],3,3,""
173,"rage_slash",[5492],3,0,""
174,"rage_slash",[6677],3,1,""
175,"rage_slash_sweep",[5629],1,0,""
176,"rage_slash_sweep",[6678],1,1,""
177,"shock_nova_circle",[3269],1,0,""
178,"shock_nova_circle",[981],1,1,""
179,"shock_nova_circle",[3174],1,2,""
180,"shock_nova_circle",[3431],1,3,""
181,"shock_nova_circle",[5626],1,4,""
182,"shock_nova_circle",[5642],1,5,""
183,"shock_nova_donut",[3270],1,0,""
184,"shock_nova_donut",[980],1,1,""
185,"shock_nova_donut",[5614],1,2,""
186,"shock_nova_donut",[3432],1,3,""
187,"shock_nova_donut",[5627],1,4,""
188,"shock_nova_donut",[5643],1,5,""
189,"boneshatter_shockwave",[5615],3,0,""
190,"boneshatter_shockwave",[6549],3,1,""
191,"cold_snap_impact",[2130],1,0,""
192,"cold_snap_impact",[167],1,1,""
193,"cold_snap_impact",[2221],1,2,""
194,"cold_snap_impact",[2221],1,3,""
195,"cold_snap_impact",[5644],1,4,""
196,"cold_snap_impact",[6861],1,5,""
197,"cold_snap_impact",[6927],1,6,""
198,"cold_snap_secondary_impact",[166],1,1,""
199,"cold_snap_ground_effect",[2131],1,0,""
200,"cold_snap_ground_effect",[2131],1,1,""
201,"cold_snap_ground_effect",[2222],1,2,""
202,"cold_snap_ground_effect",[2377],1,3,""
203,"cold_snap_ground_effect",[5645],1,4,""
204,"cold_snap_ground_effect",[6862],1,5,""
205,"cold_snap_ground_effect",[6928],1,6,""
206,"vaal_cold_snap_ground_effect",[2174],1,0,""
207,"vaal_cold_snap_ground_effect",[2174],1,1,""
208,"vaal_cold_snap_ground_effect",[2223],1,2,""
209,"vaal_cold_snap_ground_effect",[2223],1,3,""
210,"vaal_cold_snap_ground_effect",[5647],1,4,""
211,"vaal_cold_snap_ground_effect",[6864],1,5,""
212,"vaal_cold_snap_ground_effect",[6930],1,6,""
213,"blood_rage",[11],1,0,""
214,"blood_rage",[5648],1,1,""
215,"ambush_end",[5641],3,0,""
216,"lightning_strike_slash",[95],1,0,""
217,"lightning_strike_slash",[95],1,1,""
218,"lightning_strike_slash",[5660],1,2,""
219,"lightning_strike_slash",[6256],1,3,""
220,"lightning_strike_slash",[6664],1,4,""
221,"lightning_strike_slash",[6999],1,5,""
222,"lightning_strike_projectile_ground","[93,94]",1,0,""
223,"lightning_strike_projectile_ground",[169],1,1,""
224,"lightning_strike_projectile_ground",[169],1,2,""
225,"lightning_strike_projectile_ground",[169],1,3,""
226,"lightning_strike_projectile_ground",[169],1,4,""
227,"lightning_strike_projectile_ground",[169],1,5,""
228,"lightning_strike_vaal_orb",[2015],1,0,""
229,"lightning_strike_vaal_orb",[2015],1,1,""
230,"lightning_strike_vaal_orb",[5661],1,2,""
231,"lightning_strike_vaal_orb",[6257],1,3,""
232,"lightning_strike_vaal_orb",[6665],1,4,""
233,"lightning_strike_vaal_orb",[7000],1,5,""
234,"lightning_strike_slash_lite",[96],1,0,""
235,"lightning_strike_slash_lite",[96],1,1,""
236,"lightning_strike_slash_lite",[5660],1,2,""
237,"lightning_strike_slash_lite",[6256],1,3,""
238,"lightning_strike_slash_lite",[6664],1,4,""
239,"lightning_strike_slash_lite",[6999],1,5,""
240,"vortex_explode",[937],1,0,""
241,"vortex_explode",[936],1,1,""
242,"vortex_explode",[5662],1,5,""
243,"vortex_explode",[6924],1,6,""
244,"burning_arrow_attached_arrow",[3548],1,0,""
245,"burning_arrow_vaal_explode",[69],1,0,""
246,"burning_arrow_attached_arrow",[5671],1,1,""
247,"burning_arrow_vaal_explode",[5672],1,1,""
248,"dash_start",[3246],1,1,""
249,"dash_start",[5717],1,5,""
250,"dash_start",[6261],1,6,""
251,"dash_player_start",[6262],1,6,""
252,"dash_player_end",[6263],1,6,""
253,"dash_audio_start",[3034],1,0,""
254,"dash_audio_end",[3036],1,0,""
255,"dash_audio_afterimage",[3035],1,0,""
256,"dash_audio_start",[3034],1,1,""
257,"dash_audio_end",[3036],1,1,""
258,"dash_audio_afterimage",[3035],1,1,""
259,"dash_audio_start",[3034],1,2,""
260,"dash_audio_end",[3036],1,2,""
261,"dash_audio_afterimage",[3035],1,2,""
262,"dash_audio_start",[3034],1,3,""
263,"dash_audio_end",[3036],1,3,""
264,"dash_audio_afterimage",[3035],1,3,""
265,"dash_audio_start",[3034],1,4,""
266,"dash_audio_end",[3036],1,4,""
267,"dash_audio_afterimage",[3035],1,4,""
268,"dash_audio_start",[5749],1,5,""
269,"dash_audio_end",[5751],1,5,""
270,"dash_audio_afterimage",[5750],1,5,""
271,"dash_audio_start",[3034],1,6,""
272,"dash_audio_end",[3036],1,6,""
273,"cyclone_spin",[2938],1,0,""
274,"cyclone_spin",[176],1,1,""
275,"cyclone_spin",[178],1,2,""
276,"cyclone_spin",[181],1,3,""
277,"cyclone_spin",[3298],1,4,""
278,"cyclone_spin",[3357],1,5,""
279,"cyclone_spin",[1530],1,8,""
280,"cyclone_spin",[2431],1,9,""
281,"cyclone_spin",[3988],1,10,""
282,"cyclone_spin",[4976],1,11,""
283,"cyclone_spin",[5249],1,12,""
284,"cyclone_spin",[5250],1,13,""
285,"cyclone_spin",[5461],1,14,""
286,"cyclone_spin",[5674],1,15,""
287,"cyclone_spin",[5737],1,16,""
288,"cyclone_spin",[5762],1,17,""
289,"cyclone_spin",[6183],1,18,""
290,"cyclone_spin",[6890],1,19,""
291,"cyclone_spin_scaled",[2936],1,0,""
292,"cyclone_spin_scaled",[3117],1,1,""
293,"cyclone_spin_scaled",[3118],1,2,""
294,"cyclone_spin_scaled",[3119],1,3,""
295,"cyclone_spin_scaled",[3299],1,4,""
296,"cyclone_spin_scaled",[3358],1,5,""
297,"cyclone_spin_scaled",[3116],1,8,""
298,"cyclone_spin_scaled",[3120],1,9,""
299,"cyclone_spin_scaled",[3989],1,10,""
300,"cyclone_spin_scaled",[5675],1,15,""
301,"cyclone_spin_scaled",[5738],1,16,""
302,"cyclone_spin_scaled",[5763],1,17,""
303,"cyclone_spin_scaled",[6184],1,18,""
304,"cyclone_impact_sound_override",[183],1,3,""
305,"cyclone_impact_ao",[3301],1,4,""
306,"cyclone_impact_ao",[3360],1,5,""
307,"cyclone_impact_ao",[3991],1,10,""
308,"cyclone_impact_ao",[5677],1,15,""
309,"cyclone_impact_ao",[3301],1,6,""
310,"cyclone_impact_ao",[6186],1,18,""
311,"cyclone_spin_end",[177],1,1,""
312,"cyclone_spin_end",[179],1,2,""
313,"cyclone_spin_end",[182],1,3,""
314,"cyclone_spin_end",[1531],1,8,""
315,"cyclone_spin_end",[2432],1,9,""
316,"cyclone_spin_end",[5741],1,16,""
317,"cyclone_vaal_pull",[3289],1,0,""
318,"cyclone_vaal_pull",[3289],1,1,""
319,"cyclone_vaal_pull",[3289],1,2,""
320,"cyclone_vaal_pull",[3289],1,3,""
321,"cyclone_vaal_pull",[3300],1,4,""
322,"cyclone_vaal_pull",[3359],1,5,""
323,"cyclone_vaal_pull",[3289],1,6,""
324,"cyclone_vaal_pull",[3289],1,7,""
325,"cyclone_vaal_pull",[3289],1,8,""
326,"cyclone_vaal_pull",[3289],1,9,""
327,"cyclone_vaal_pull",[3990],1,10,""
328,"cyclone_vaal_pull",[3289],1,11,""
329,"cyclone_vaal_pull",[3289],1,12,""
330,"cyclone_vaal_pull",[3289],1,13,""
331,"cyclone_vaal_pull",[3289],1,14,""
332,"cyclone_vaal_pull",[5686],1,15,""
333,"cyclone_vaal_pull",[6185],1,18,""
334,"herald_of_ash_impact",[408],3,0,""
335,"herald_of_ash_impact",[733],3,1,""
336,"herald_of_ash_impact",[971],3,2,""
337,"herald_of_ash_impact",[1218],3,3,""
338,"herald_of_ash_impact",[1221],3,4,""
339,"herald_of_ash_impact",[1535],3,5,""
340,"herald_of_ash_impact",[1894],3,6,""
341,"herald_of_ash_impact",[1898],3,7,""
342,"herald_of_ash_impact",[2144],3,8,""
343,"herald_of_ash_impact",[2155],3,9,""
344,"herald_of_ash_impact",[2192],3,10,""
345,"herald_of_ash_impact",[2224],3,11,""
346,"herald_of_ash_impact",[2247],3,12,""
347,"herald_of_ash_impact",[2931],3,13,""
348,"herald_of_ash_impact",[3016],3,14,""
349,"herald_of_ash_impact",[3478],3,15,""
350,"herald_of_ash_impact",[3890],3,16,""
351,"herald_of_ash_impact",[3957],3,17,""
352,"herald_of_ash_impact","[4029,4030,4031]",3,18,""
353,"herald_of_ash_impact",[4513],3,19,""
354,"herald_of_ash_impact","[5009,5010,5011,5012,5013]",3,20,""
355,"herald_of_thunder_strike",[451],3,0,""
356,"herald_of_thunder_strike",[313],3,1,""
357,"herald_of_thunder_strike",[973],3,2,""
358,"herald_of_thunder_strike",[1220],3,3,""
359,"herald_of_thunder_strike",[1223],3,4,""
360,"herald_of_thunder_strike",[1537],3,5,""
361,"herald_of_thunder_strike",[1896],3,6,""
362,"herald_of_thunder_strike",[1900],3,7,""
363,"herald_of_thunder_strike",[2146],3,8,""
364,"herald_of_thunder_strike",[2157],3,9,""
365,"herald_of_thunder_strike",[2194],3,10,""
366,"herald_of_thunder_strike",[2226],3,11,""
367,"herald_of_thunder_strike",[2252],3,12,""
368,"herald_of_thunder_strike",[2933],3,13,""
369,"herald_of_thunder_strike",[3020],3,14,""
370,"herald_of_thunder_strike",[3480],3,15,""
371,"herald_of_thunder_strike",[3892],3,16,""
372,"herald_of_thunder_strike",[3959],3,17,""
373,"herald_of_thunder_strike",[4033],3,18,""
374,"herald_of_thunder_strike",[4515],3,19,""
375,"herald_of_thunder_strike",[5019],3,20,""
376,"herald_of_ice_impact",[409],3,0,""
377,"herald_of_ice_impact",[409],3,1,""
378,"herald_of_ice_impact",[972],3,2,""
379,"herald_of_ice_impact",[1219],3,3,""
380,"herald_of_ice_impact",[1222],3,4,""
381,"herald_of_ice_impact",[1536],3,5,""
382,"herald_of_ice_impact",[1895],3,6,""
383,"herald_of_ice_impact",[1899],3,7,""
384,"herald_of_ice_impact",[2145],3,8,""
385,"herald_of_ice_impact",[2156],3,9,""
386,"herald_of_ice_impact",[2193],3,10,""
387,"herald_of_ice_impact",[2225],3,11,""
388,"herald_of_ice_impact","[2248,2249,2250,2251]",3,12,""
389,"herald_of_ice_impact",[2932],3,13,""
390,"herald_of_ice_impact","[3017,3018,3019]",3,14,""
391,"herald_of_ice_impact","[3479,3525,3526,3527]",3,15,""
392,"herald_of_ice_impact",[3891],3,16,""
393,"herald_of_ice_impact",[3958],3,17,""
394,"herald_of_ice_impact",[4032],3,18,""
395,"herald_of_ice_impact",[4514],3,19,""
396,"herald_of_ice_impact","[5014,5015,5016,5017]",3,20,""
397,"herald_of_purity_summon",[2447],3,10,""
398,"herald_of_purity_summon",[2394],3,11,""
399,"herald_of_purity_summon",[2414],3,12,""
400,"herald_of_purity_summon",[2941],3,13,""
401,"herald_of_purity_summon",[3021],3,14,""
402,"herald_of_purity_summon",[3481],3,15,""
403,"herald_of_purity_summon",[3893],3,16,""
404,"herald_of_purity_summon",[3953],3,17,""
405,"herald_of_purity_summon",[4026],3,18,""
406,"herald_of_purity_summon",[4510],3,19,""
407,"herald_of_purity_summon",[5006],3,20,""
408,"herald_of_purity_death",[2395],3,11,""
409,"herald_of_purity_death",[2942],3,13,""
410,"herald_of_purity_death",[3021],3,14,""
411,"herald_of_purity_death",[3481],3,15,""
412,"herald_of_purity_death",[3893],3,16,""
413,"herald_of_purity_death",[3953],3,17,""
414,"herald_of_purity_death",[4026],3,18,""
415,"herald_of_purity_death",[4510],3,19,""
416,"herald_of_purity_death",[5006],3,20,""
417,"cyclone_impact_sound",[180],1,15,""
418,"cyclone_impact_ao",[5739],1,16,""
419,"cyclone_vaal_pull",[5740],1,16,""
420,"cyclone_impact_ao",[5764],1,17,""
421,"cyclone_vaal_pull",[5765],1,17,""
422,"eye_of_winter_end",[5635],1,0,""
423,"eye_of_winter_end",[5742],1,1,""
424,"eye_of_winter_end",[6855],1,2,""
425,"eye_of_winter_impact",[5636],1,0,""
426,"eye_of_winter_impact",[5743],1,1,""
427,"eye_of_winter_impact",[6856],1,2,""
428,"spectral_helix_throw",[5577],1,0,""
429,"spectral_helix_throw",[5745],1,1,""
430,"spectral_helix_impact",[5578],1,0,""
431,"spectral_helix_impact",[5746],1,1,""
432,"spectral_helix_bounce",[5579],1,0,""
433,"spectral_helix_bounce",[5747],1,1,""
434,"earthquake_impact",[684],1,0,""
435,"earthquake_impact",[692],1,1,""
436,"earthquake_impact",[927],1,2,""
437,"earthquake_impact",[927],1,3,""
438,"earthquake_impact",[1113],1,4,""
439,"earthquake_impact",[1502],1,5,""
440,"earthquake_impact",[1510],1,6,""
441,"earthquake_impact",[684],1,7,""
442,"earthquake_impact",[2041],1,9,""
443,"earthquake_impact",[2062],1,10,""
444,"earthquake_impact",[684],1,12,""
445,"earthquake_impact",[6317],1,13,""
446,"earthquake_crack",[683],1,0,""
447,"earthquake_crack",[691],1,1,""
448,"earthquake_crack",[926],1,2,""
449,"earthquake_crack",[926],1,3,""
450,"earthquake_crack",[1114],1,4,""
451,"earthquake_crack",[1501],1,5,""
452,"earthquake_crack",[1509],1,6,""
453,"earthquake_crack",[683],1,7,""
454,"earthquake_crack",[1409],1,8,""
455,"earthquake_crack",[2040],1,9,""
456,"earthquake_crack",[2061],1,10,""
457,"earthquake_crack",[2092],1,11,""
458,"earthquake_crack",[4296],1,12,""
459,"earthquake_crack",[6318],1,13,""
460,"earthquake_impact_shockwave",[685],1,0,""
461,"earthquake_impact_shockwave",[693],1,1,""
462,"earthquake_impact_shockwave",[928],1,2,""
463,"earthquake_impact_shockwave",[928],1,3,""
464,"earthquake_impact_shockwave",[1115],1,4,""
465,"earthquake_impact_shockwave",[1503],1,5,""
466,"earthquake_impact_shockwave",[1511],1,6,""
467,"earthquake_impact_shockwave",[685],1,7,""
468,"earthquake_impact_shockwave","[1410,1416,1417,1418]",1,8,""
469,"earthquake_impact_shockwave",[2042],1,9,""
470,"earthquake_impact_shockwave",[2063],1,10,""
471,"earthquake_impact_shockwave",[2093],1,11,""
472,"earthquake_impact_shockwave",[685],1,12,""
473,"earthquake_impact_shockwave",[6319],1,13,""
474,"earthquake_timed_explosion",[686],1,0,""
475,"earthquake_timed_explosion",[686],1,1,""
476,"earthquake_timed_explosion",[929],1,2,""
477,"earthquake_timed_explosion",[929],1,3,""
478,"earthquake_timed_explosion",[1116],1,4,""
479,"earthquake_timed_explosion",[1504],1,5,""
480,"earthquake_timed_explosion",[1512],1,6,""
481,"earthquake_timed_explosion",[686],1,7,""
482,"earthquake_timed_explosion","[1410,1416,1417,1418]",1,8,""
483,"earthquake_timed_explosion",[2043],1,9,""
484,"earthquake_timed_explosion",[2064],1,10,""
485,"earthquake_timed_explosion",[2091],1,11,""
486,"earthquake_timed_explosion",[4297],1,12,""
487,"earthquake_timed_explosion",[6320],1,13,""
488,"earthquake_spikes","[687,688,689,690]",1,0,""
489,"earthquake_spikes","[695,696,697,698]",1,1,""
490,"earthquake_spikes","[930,931,932,933]",1,2,""
491,"earthquake_spikes","[930,931,932,933]",1,3,""
492,"earthquake_spikes","[1117,1118,1119,1120]",1,4,""
493,"earthquake_spikes","[1505,1506,1507,1508]",1,5,""
494,"earthquake_spikes","[1513,1514,1515,1516]",1,6,""
495,"earthquake_spikes","[687,688,689,690]",1,7,""
496,"earthquake_spikes","[2044,2045,2046,2047]",1,9,""
497,"earthquake_spikes","[2065,2066,2067,2068]",1,10,""
498,"earthquake_spikes",[4298],1,12,""
499,"earthquake_spikes","[6321,6322,6323,6324]",1,13,""
500,"earthquake_impact_ancestral",[684],1,0,11885
501,"earthquake_impact_ancestral",[927],1,2,11885
502,"earthquake_impact_ancestral",[2041],1,9,11885
503,"earthquake_impact_ancestral",[2062],1,10,11885
504,"earthquake_impact_ancestral",[6317],1,13,11885
505,"earthquake_crack_ancestral",[699],1,0,11885
506,"earthquake_crack_ancestral",[4476],1,2,11885
507,"earthquake_crack_ancestral",[2040],1,9,11885
508,"earthquake_crack_ancestral",[2061],1,10,11885
509,"earthquake_crack_ancestral",[6325],1,13,11885
510,"earthquake_impact_shockwave_ancestral",[700],1,0,11885
511,"earthquake_impact_shockwave_ancestral",[928],1,2,11885
512,"earthquake_impact_shockwave_ancestral",[2042],1,9,11885
513,"earthquake_impact_shockwave_ancestral",[2063],1,10,11885
514,"earthquake_impact_shockwave_ancestral",[6326],1,13,11885
515,"earthquake_timed_explosion_ancestral",[701],1,0,11885
516,"earthquake_timed_explosion_ancestral",[4477],1,2,11885
517,"earthquake_timed_explosion_ancestral",[4422],1,9,11885
518,"earthquake_timed_explosion_ancestral",[4427],1,10,11885
519,"earthquake_timed_explosion_ancestral",[6327],1,13,11885
520,"earthquake_spikes_ancestral","[702,703,704,705]",1,0,11885
521,"earthquake_spikes_ancestral","[4478,4479,4480,4481]",1,2,11885
522,"earthquake_spikes_ancestral","[4423,4424,4425,4426]",1,9,11885
523,"earthquake_spikes_ancestral","[4428,4429,4430,4431]",1,10,11885
524,"earthquake_spikes_ancestral","[6328,6329,6330,6331]",1,13,11885
525,"earthquake_impact_lite",[684],1,0,""
526,"earthquake_crack_lite",[4285],1,0,""
527,"earthquake_impact_shockwave_lite",[685],1,0,""
528,"earthquake_timed_explosion_lite",[4286],1,0,""
529,"earthquake_spikes_lite","[4287,4288,4289,4290]",1,0,""
530,"earthquake_impact_lite",[6317],1,13,""
531,"earthquake_crack_lite",[6332],1,13,""
532,"earthquake_impact_shockwave_lite",[6319],1,13,""
533,"earthquake_timed_explosion_lite",[6333],1,13,""
534,"earthquake_spikes_lite","[6334,6335,6336,6337]",1,13,""
535,"earthshatter_impact",[4080],1,0,""
536,"earthshatter_impact",[5178],1,1,""
537,"earthshatter_impact",[6539],1,2,""
538,"earthshatter_impact_exerted",[6547],1,2,""
539,"earthshatter_explosion",[4078],1,0,""
540,"earthshatter_explosion",[5176],1,1,""
541,"earthshatter_explosion",[6537],1,2,""
542,"earthshatter_crack","[4070,4071,4072,4073]",1,0,""
543,"earthshatter_crack","[5170,5171,5172]",1,1,""
544,"earthshatter_crack","[6529,6530,6531,6532]",1,2,""
545,"earthshatter_spike","[4149,4150,4151]",3,0,""
546,"earthshatter_spike","[5180,5181,5182]",3,1,""
547,"earthshatter_spike","[6541,6542]",3,2,""
548,"earthshatter_spike_exerted","[6545,6546]",1,2,""
549,"earthshatter_impact_ancestral",[4081],1,0,11885
550,"earthshatter_impact_ancestral",[5179],1,1,11885
551,"earthshatter_impact_ancestral",[6540],1,2,11885
552,"earthshatter_explosion_ancestral",[4079],1,0,11885
553,"earthshatter_explosion_ancestral",[5177],1,1,11885
554,"earthshatter_explosion_ancestral",[6538],1,2,11885
555,"earthshatter_crack_ancestral","[4074,4075,4076]",1,0,11885
556,"earthshatter_crack_ancestral","[5173,5174,5175]",1,1,11885
557,"earthshatter_crack_ancestral","[6533,6534,6535,6536]",1,2,11885
558,"earthshatter_spike_ancestral","[4152,4153,4154]",3,0,11885
559,"earthshatter_spike_ancestral","[5183,5184,5185]",3,1,11885
560,"earthshatter_spike_ancestral","[6543,6544]",3,2,11885
561,"ground_slam_impact",[358],1,0,""
562,"ground_slam_impact",[364],1,1,""
563,"ground_slam_impact",[545],1,2,""
564,"ground_slam_impact",[1126],1,3,""
565,"ground_slam_impact",[1200],1,4,""
566,"ground_slam_impact",[358],1,6,""
567,"ground_slam_impact",[5495],1,7,""
568,"ground_slam_impact",[6148],1,9,""
569,"ground_slam_impact",[6164],1,10,""
570,"ground_slam_clusters","[2126,2127,2128,2129]",1,0,""
571,"ground_slam_spikes","[361,362,363]",1,1,""
572,"ground_slam_spikes","[542,543,544]",1,2,""
573,"ground_slam_spikes","[1123,1124,1125]",1,3,""
