"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
439,5001,20,339855551
440,5002,1,0
441,5002,2,3231
442,5002,3,12800
443,5002,4,40989
444,5002,5,100135
445,5002,6,211327
446,5002,7,405127
447,5002,8,725407
448,5002,9,1233246
449,5002,10,1787625
450,5002,11,2542674
451,5002,12,3559207
452,5002,13,5457809
453,5002,14,7421828
454,5002,15,9995559
455,5002,16,17606398
456,5002,17,31043282
457,5002,18,56093893
458,5002,19,99961281
459,5002,20,342039899
460,5004,1,0
461,5004,2,388734
462,5004,3,866171
463,5004,4,1449957
464,5004,5,2160316
465,5004,6,3515827
466,5004,7,4654704
467,5004,8,6022937
468,5004,9,7661275
469,5004,10,9617923
470,5004,11,13273107
471,5004,12,16290434
472,5004,13,19866666
473,5004,14,24098333
474,5004,15,26493411
475,5004,16,34914474
476,5004,17,51074457
477,5004,18,92244824
478,5004,19,179039272
479,5004,20,336444335
480,5005,1,0
481,5005,2,3231
482,5005,3,12800
483,5005,4,40989
484,5005,5,100135
485,5005,6,211327
486,5005,7,405127
487,5005,8,725407
488,5005,9,1233246
489,5005,10,1787625
490,5005,11,2542674
491,5005,12,3559207
492,5005,13,5457809
493,5005,14,7421828
494,5005,15,9995559
495,5005,16,17606398
496,5005,17,31043282
497,5005,18,56093893
498,5005,19,99961281
499,5005,20,342039899
500,4985,1,0
501,4985,2,49725
502,4985,3,145439
503,4985,4,315034
504,4985,5,514379
505,4985,6,800194
506,4985,7,1201538
507,4985,8,1755917
508,4985,9,2510966
509,4985,10,3527499
510,4985,11,5426101
511,4985,12,7390120
512,4985,13,9963851
513,4985,14,14640290
514,4985,15,17657617
515,4985,16,25480618
516,4985,17,40744826
517,4985,18,67017671
518,4985,19,129889945
519,4985,20,341913067
520,4986,1,0
521,4986,2,70
522,4986,3,378
523,4986,4,1932
524,4986,5,8599
525,4986,6,34646
526,4986,7,84371
527,4986,8,180085
528,4986,9,349680
529,4986,10,633439
530,4986,11,1087435
531,4986,12,1790563
532,4986,13,2851786
533,4986,14,4917656
534,4986,15,7424766
535,4986,16,13223702
536,4986,17,28307621
537,4986,18,56100356
538,4986,19,99970095
539,4986,20,342051651
540,4991,1,0
541,4991,2,70
542,4991,3,378
543,4991,4,1932
544,4991,5,8599
545,4991,6,34646
546,4991,7,84371
547,4991,8,180085
548,4991,9,349680
549,4991,10,633439
550,4991,11,1087435
551,4991,12,1790563
552,4991,13,2851786
553,4991,14,4917656
554,4991,15,7424766
555,4991,16,13223702
556,4991,17,28307621
557,4991,18,56100356
558,4991,19,99970095
559,4991,20,342051651
560,5006,1,0
561,5006,2,9569
562,5006,3,37758
563,5006,4,96904
564,5006,5,208096
565,5006,6,401896
566,5006,7,722176
567,5006,8,1081266
568,5006,9,1579774
569,5006,10,2261831
570,5006,11,3183608
571,5006,12,4911487
572,5006,13,6703256
573,5006,14,9056935
574,5006,15,12127847
575,5006,16,21223313
576,5006,17,37263203
577,5006,18,67080320
578,5006,19,129975376
579,5006,20,342026975
580,5007,1,0
581,5007,2,49725
582,5007,3,145439
583,5007,4,315034
584,5007,5,514379
585,5007,6,800194
586,5007,7,1201538
587,5007,8,1755917
588,5007,9,2510966
589,5007,10,3527499
590,5007,11,5426101
591,5007,12,7390120
592,5007,13,9963851
593,5007,14,14640290
594,5007,15,17657617
595,5007,16,25480618
596,5007,17,40744826
597,5007,18,67017671
598,5007,19,129889945
599,5007,20,341913067
600,5009,1,0
601,5009,2,9569
602,5009,3,37758
603,5009,4,96904
604,5009,5,208096
605,5009,6,401896
606,5009,7,722176
607,5009,8,1081266
608,5009,9,1579774
609,5009,10,2261831
610,5009,11,3183608
611,5009,12,4911487
612,5009,13,6703256
613,5009,14,9056935
614,5009,15,12127847
615,5009,16,21223313
616,5009,17,37263203
617,5009,18,67080320
618,5009,19,129975376
619,5009,20,342026975
620,5010,1,0
621,5010,2,49725
622,5010,3,145439
623,5010,4,315034
624,5010,5,514379
625,5010,6,800194
626,5010,7,1201538
627,5010,8,1755917
628,5010,9,2510966
629,5010,10,3527499
630,5010,11,5426101
631,5010,12,7390120
632,5010,13,9963851
633,5010,14,14640290
634,5010,15,17657617
635,5010,16,25480618
636,5010,17,40744826
637,5010,18,67017671
638,5010,19,129889945
639,5010,20,341913067
640,5011,1,0
641,5011,2,9569
642,5011,3,37758
643,5011,4,96904
644,5011,5,208096
645,5011,6,401896
646,5011,7,722176
647,5011,8,1081266
648,5011,9,1579774
649,5011,10,2261831
650,5011,11,3183608
651,5011,12,4911487
652,5011,13,6703256
653,5011,14,9056935
654,5011,15,12127847
655,5011,16,21223313
656,5011,17,37263203
657,5011,18,67080320
658,5011,19,129975376
659,5011,20,342026975
660,5013,1,0
661,5208,1,0
662,5012,1,0
663,5012,2,199345
664,5012,3,485160
665,5012,4,886504
666,5012,5,1440883
667,5012,6,1918320
668,5012,7,2502106
669,5012,8,3212465
670,5012,9,4567976
671,5012,10,5706853
672,5012,11,7075086
673,5012,12,8713424
674,5012,13,10670072
675,5012,14,14325256
676,5012,15,17342583
677,5012,16,25102578
678,5012,17,40240771
679,5012,18,66324596
680,5012,19,128944843
681,5012,20,340652931
682,5003,1,0
683,5003,2,3231
684,5003,3,12800
685,5003,4,40989
686,5003,5,100135
687,5003,6,211327
688,5003,7,405127
689,5003,8,725407
690,5003,9,1233246
691,5003,10,1787625
692,5003,11,2542674
693,5003,12,3559207
694,5003,13,5457809
695,5003,14,7421828
696,5003,15,9995559
697,5003,16,17606398
698,5003,17,31043282
699,5003,18,56093893
700,5003,19,99961281
701,5003,20,342039899
702,5014,1,0
703,5014,2,285815
704,5014,3,538410
705,5014,4,852804
706,5014,5,1241538
707,5014,6,1718975
708,5014,7,2302761
709,5014,8,3013120
710,5014,9,4368631
711,5014,10,5507508
712,5014,11,6875741
713,5014,12,8514079
714,5014,13,10470727
715,5014,14,14125911
716,5014,15,17143238
717,5014,16,24863364
718,5014,17,39921819
719,5014,18,65886037
720,5014,19,128346808
721,5014,20,339855551
722,5015,1,0
723,5015,2,3231
724,5015,3,12800
725,5015,4,40989
726,5015,5,100135
727,5015,6,211327
728,5015,7,405127
729,5015,8,725407
730,5015,9,1233246
731,5015,10,1787625
732,5015,11,2542674
733,5015,12,3559207
734,5015,13,5457809
735,5015,14,7421828
736,5015,15,9995559
737,5015,16,17606398
738,5015,17,31043282
739,5015,18,56093893
740,5015,19,99961281
741,5015,20,342039899
742,5016,1,0
743,5016,2,69833
744,5016,3,198382
745,5016,4,352935
746,5016,5,578309
747,5016,6,898981
748,5016,7,1346699
749,5016,8,1962017
750,5016,9,2796656
751,5016,10,4367416
752,5016,11,6001403
753,5016,12,8152433
754,5016,13,10964622
755,5016,14,14619806
756,5016,15,17637133
757,5016,16,25456038
758,5016,17,40712051
759,5016,18,66972606
760,5016,19,129828493
761,5016,20,341831131
762,5017,1,0
763,5017,2,3231
764,5017,3,12800
765,5017,4,40989
766,5017,5,100135
767,5017,6,211327
768,5017,7,405127
769,5017,8,725407
770,5017,9,1233246
771,5017,10,1787625
772,5017,11,2542674
773,5017,12,3559207
774,5017,13,5457809
775,5017,14,7421828
776,5017,15,9995559
777,5017,16,17606398
778,5017,17,31043282
779,5017,18,56093893
780,5017,19,99961281
781,5017,20,342039899
782,5018,1,0
783,5018,2,285815
784,5018,3,538410
785,5018,4,852804
786,5018,5,1241538
787,5018,6,1718975
788,5018,7,2302761
789,5018,8,3013120
790,5018,9,4368631
791,5018,10,5507508
792,5018,11,6875741
793,5018,12,8514079
794,5018,13,10470727
795,5018,14,14125911
796,5018,15,17143238
797,5018,16,24863364
798,5018,17,39921819
799,5018,18,65886037
800,5018,19,128346808
801,5018,20,339855551
802,5019,1,0
803,5019,2,285815
804,5019,3,538410
805,5019,4,852804
806,5019,5,1241538
807,5019,6,1718975
808,5019,7,2302761
809,5019,8,3013120
810,5019,9,4368631
811,5019,10,5507508
812,5019,11,6875741
813,5019,12,8514079
814,5019,13,10470727
815,5019,14,14125911
816,5019,15,17143238
817,5019,16,24863364
818,5019,17,39921819
819,5019,18,65886037
820,5019,19,128346808
821,5019,20,339855551
822,5020,1,0
823,5020,2,285815
824,5020,3,538410
825,5020,4,852804
826,5020,5,1241538
827,5020,6,1718975
828,5020,7,2302761
829,5020,8,3013120
830,5020,9,4368631
831,5020,10,5507508
832,5020,11,6875741
833,5020,12,8514079
834,5020,13,10470727
835,5020,14,14125911
836,5020,15,17143238
837,5020,16,24863364
838,5020,17,39921819
839,5020,18,65886037
840,5020,19,128346808
841,5020,20,339855551
842,5022,1,0
843,5022,2,70
844,5022,3,378
845,5022,4,1932
846,5022,5,8599
847,5022,6,34646
848,5022,7,84371
849,5022,8,180085
850,5022,9,349680
851,5022,10,633439
852,5022,11,1087435
853,5022,12,1790563
854,5022,13,2851786
855,5022,14,4917656
856,5022,15,7424766
857,5022,16,13223702
858,5022,17,28307621
859,5022,18,56100356
860,5022,19,99970095
861,5022,20,342051651
862,5023,1,0
863,5023,2,9569
864,5023,3,37758
865,5023,4,96904
866,5023,5,208096
867,5023,6,401896
868,5023,7,722176
869,5023,8,1081266
870,5023,9,1579774
871,5023,10,2261831
872,5023,11,3183608
873,5023,12,4911487
874,5023,13,6703256
875,5023,14,9056935
876,5023,15,12127847
877,5023,16,21223313
878,5023,17,37263203
879,5023,18,67080320
880,5023,19,129975376
881,5023,20,342026975
882,5024,1,0
883,5024,2,70
884,5024,3,378
885,5024,4,1932
886,5024,5,8599
887,5024,6,34646
888,5024,7,84371
889,5024,8,180085
890,5024,9,349680
891,5024,10,633439
892,5024,11,1087435
893,5024,12,1790563
894,5024,13,2851786
895,5024,14,4917656
896,5024,15,7424766
897,5024,16,13223702
898,5024,17,28307621
899,5024,18,56100356
900,5024,19,99970095
901,5024,20,342051651
902,5025,1,0
903,5025,2,3231
904,5025,3,12800
905,5025,4,40989
906,5025,5,100135
907,5025,6,211327
908,5025,7,405127
909,5025,8,725407
910,5025,9,1233246
911,5025,10,1787625
912,5025,11,2542674
913,5025,12,3559207
914,5025,13,5457809
915,5025,14,7421828
916,5025,15,9995559
917,5025,16,17606398
918,5025,17,31043282
919,5025,18,56093893
920,5025,19,99961281
921,5025,20,342039899
922,5026,1,0
923,5026,2,15249
924,5026,3,56766
925,5026,4,138749
926,5026,5,286717
927,5026,6,537274
928,5026,7,942360
929,5026,8,1390078
930,5026,9,2005396
931,5026,10,2840035
932,5026,11,4410795
933,5026,12,6044782
934,5026,13,8195812
935,5026,14,11008001
936,5026,15,16107361
937,5026,16,25508092
938,5026,17,40781458
939,5026,18,67068040
940,5026,19,129958630
941,5026,20,342004647
942,5027,1,0
943,5027,2,70
944,5027,3,378
945,5027,4,1932
946,5027,5,8599
947,5027,6,34646
948,5027,7,84371
949,5027,8,180085
950,5027,9,349680
951,5027,10,633439
952,5027,11,1087435
953,5027,12,1790563
954,5027,13,2851786
955,5027,14,4917656
956,5027,15,7424766
957,5027,16,13223702
958,5027,17,28307621
959,5027,18,56100356
960,5027,19,99970095
961,5027,20,342051651
962,5028,1,0
963,5028,2,3231
964,5028,3,12800
965,5028,4,40989
966,5028,5,100135
967,5028,6,211327
968,5028,7,405127
969,5028,8,725407
970,5028,9,1233246
971,5028,10,1787625
972,5028,11,2542674
973,5028,12,3559207
974,5028,13,5457809
975,5028,14,7421828
976,5028,15,9995559
977,5028,16,17606398
978,5028,17,31043282
979,5028,18,56093893
980,5028,19,99961281
981,5028,20,342039899
982,5029,1,0
983,5029,2,199345
984,5029,3,485160
985,5029,4,886504
986,5029,5,1440883
987,5029,6,1918320
988,5029,7,2502106
989,5029,8,3212465
990,5029,9,4567976
991,5029,10,5706853
992,5029,11,7075086
993,5029,12,8713424
994,5029,13,10670072
995,5029,14,14325256
996,5029,15,17342583
997,5029,16,25102578
998,5029,17,40240771
999,5029,18,66324596
1000,5029,19,128944843
1001,5029,20,340652931
1002,5030,1,0
1003,5030,2,15249
1004,5030,3,56766
1005,5030,4,138749
1006,5030,5,286717
1007,5030,6,537274
1008,5030,7,942360
1009,5030,8,1390078
1010,5030,9,2005396
1011,5030,10,2840035
1012,5030,11,4410795
1013,5030,12,6044782
1014,5030,13,8195812
1015,5030,14,11008001
1016,5030,15,16107361
1017,5030,16,25508092
1018,5030,17,40781458
1019,5030,18,67068040
1020,5030,19,129958630
1021,5030,20,342004647
1022,5031,1,0
1023,5031,2,70
1024,5031,3,378
1025,5031,4,1932
1026,5031,5,8599
1027,5031,6,34646
1028,5031,7,84371
1029,5031,8,180085
1030,5031,9,349680
1031,5031,10,633439
1032,5031,11,1087435
1033,5031,12,1790563
1034,5031,13,2851786
1035,5031,14,4917656
1036,5031,15,7424766
1037,5031,16,13223702
1038,5031,17,28307621
1039,5031,18,56100356
1040,5031,19,99970095
1041,5031,20,342051651
1042,5032,1,0
1043,5032,2,841
1044,5032,3,3940
1045,5032,4,11373
1046,5032,5,34268
1047,5032,6,83993
1048,5032,7,179707
1049,5032,8,349302
1050,5032,9,633061
1051,5032,10,1087057
1052,5032,11,1790185
1053,5032,12,2851408
1054,5032,13,4917278
1055,5032,14,7424388
1056,5032,15,9998119
1057,5032,16,17609470
1058,5032,17,31047378
1059,5032,18,56099525
1060,5032,19,99968961
1061,5032,20,342050139
1062,5033,1,0
1063,5033,2,70
1064,5033,3,378
1065,5033,4,1932
1066,5033,5,8599
1067,5033,6,34646
1068,5033,7,84371
1069,5033,8,180085
1070,5033,9,349680
1071,5033,10,633439
1072,5033,11,1087435
1073,5033,12,1790563
1074,5033,13,2851786
1075,5033,14,4917656
1076,5033,15,7424766
1077,5033,16,13223702
1078,5033,17,28307621
1079,5033,18,56100356
1080,5033,19,99970095
1081,5033,20,342051651
1082,5034,1,0
1083,5034,2,199345
1084,5034,3,485160
1085,5034,4,886504
1086,5034,5,1440883
1087,5034,6,1918320
1088,5034,7,2502106
1089,5034,8,3212465
1090,5034,9,4567976
1091,5034,10,5706853
1092,5034,11,7075086
1093,5034,12,8713424
1094,5034,13,10670072
1095,5034,14,14325256
1096,5034,15,17342583
1097,5034,16,25102578
1098,5034,17,40240771
1099,5034,18,66324596
1100,5034,19,128944843
1101,5034,20,340652931
1102,5035,1,0
1103,5035,2,199345
1104,5035,3,485160
1105,5035,4,886504
1106,5035,5,1440883
1107,5035,6,1918320
1108,5035,7,2502106
1109,5035,8,3212465
1110,5035,9,4567976
1111,5035,10,5706853
1112,5035,11,7075086
1113,5035,12,8713424
1114,5035,13,10670072
1115,5035,14,14325256
1116,5035,15,17342583
1117,5035,16,25102578
1118,5035,17,40240771
1119,5035,18,66324596
1120,5035,19,128944843
1121,5035,20,340652931
1122,5036,1,0
1123,5036,2,70
1124,5036,3,378
1125,5036,4,1932
1126,5036,5,8599
1127,5036,6,34646
1128,5036,7,84371
1129,5036,8,180085
1130,5036,9,349680
1131,5036,10,633439
1132,5036,11,1087435
1133,5036,12,1790563
1134,5036,13,2851786
1135,5036,14,4917656
1136,5036,15,7424766
1137,5036,16,13223702
1138,5036,17,28307621
1139,5036,18,56100356
1140,5036,19,99970095
1141,5036,20,342051651
1142,5038,1,0
1143,5038,2,252595
1144,5038,3,566989
1145,5038,4,955723
1146,5038,5,1433160
1147,5038,6,2016946
1148,5038,7,2727305
1149,5038,8,4082816
1150,5038,9,5221693
1151,5038,10,6589926
1152,5038,11,8228264
1153,5038,12,10184912
1154,5038,13,13840096
1155,5038,14,16857423
1156,5038,15,20433655
1157,5038,16,29598386
1158,5038,17,47459814
1159,5038,18,93492200
1160,5038,19,180740239
1161,5038,20,338712291
1162,5039,1,0
1163,5039,2,69833
1164,5039,3,198382
1165,5039,4,352935
1166,5039,5,578309
1167,5039,6,898981
1168,5039,7,1346699
1169,5039,8,1962017
1170,5039,9,2796656
1171,5039,10,4367416
1172,5039,11,6001403
1173,5039,12,8152433
1174,5039,13,10964622
1175,5039,14,14619806
1176,5039,15,17637133
1177,5039,16,25456038
1178,5039,17,40712051
1179,5039,18,66972606
1180,5039,19,129828493
1181,5039,20,341831131
1182,5040,1,0
1183,5040,2,118383
1184,5040,3,294199
1185,5040,4,548260
1186,5040,5,907350
1187,5040,6,1405858
1188,5040,7,2087915
1189,5040,8,3009692
1190,5040,9,4737571
1191,5040,10,5876448
1192,5040,11,7244681
1193,5040,12,8883019
1194,5040,13,10839667
1195,5040,14,14494851
1196,5040,15,17512178
1197,5040,16,25306092
1198,5040,17,40512123
1199,5040,18,66697705
1200,5040,19,129453628
1201,5040,20,341331311
1202,5041,1,0
1203,5041,2,285815
1204,5041,3,538410
1205,5041,4,852804
1206,5041,5,1241538
1207,5041,6,1718975
1208,5041,7,2302761
1209,5041,8,3013120
1210,5041,9,4368631
1211,5041,10,5507508
1212,5041,11,6875741
1213,5041,12,8514079
1214,5041,13,10470727
1215,5041,14,14125911
1216,5041,15,17143238
1217,5041,16,24863364
1218,5041,17,39921819
1219,5041,18,65886037
1220,5041,19,128346808
1221,5041,20,339855551
1222,5042,1,0
1223,5042,2,69833
1224,5042,3,198382
1225,5042,4,352935
1226,5042,5,578309
1227,5042,6,898981
1228,5042,7,1346699
1229,5042,8,1962017
1230,5042,9,2796656
1231,5042,10,4367416
1232,5042,11,6001403
1233,5042,12,8152433
1234,5042,13,10964622
1235,5042,14,14619806
1236,5042,15,17637133
1237,5042,16,25456038
1238,5042,17,40712051
1239,5042,18,66972606
1240,5042,19,129828493
1241,5042,20,341831131
1242,5043,1,0
1243,5043,2,199345
1244,5043,3,485160
1245,5043,4,886504
1246,5043,5,1440883
1247,5043,6,1918320
1248,5043,7,2502106
1249,5043,8,3212465
1250,5043,9,4567976
1251,5043,10,5706853
1252,5043,11,7075086
1253,5043,12,8713424
1254,5043,13,10670072
1255,5043,14,14325256
1256,5043,15,17342583
1257,5043,16,25102578
1258,5043,17,40240771
1259,5043,18,66324596
1260,5043,19,128944843
1261,5043,20,340652931
1262,5044,1,0
1263,5044,2,118383
1264,5044,3,294199
1265,5044,4,548260
1266,5044,5,907350
1267,5044,6,1405858
1268,5044,7,2087915
1269,5044,8,3009692
1270,5044,9,4737571
1271,5044,10,5876448
1272,5044,11,7244681
1273,5044,12,8883019
1274,5044,13,10839667
1275,5044,14,14494851
1276,5044,15,17512178
1277,5044,16,25306092
1278,5044,17,40512123
1279,5044,18,66697705
1280,5044,19,129453628
1281,5044,20,341331311
1282,5045,1,0
1283,5045,2,118383
1284,5045,3,294199
1285,5045,4,548260
1286,5045,5,907350
1287,5045,6,1405858
1288,5045,7,2087915
1289,5045,8,3009692
