"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText"
127,"PassiveTreeRefundLeft","{0} Refund Point Left","","",2084859550,""
128,"PassiveTreeRefundsLeft","{0} Refund Points Left","","",864457643,""
129,"PassiveTreePointLeft","{0} Point Left","","",-1674276914,""
130,"PassiveTreePointsLeft","{0} Points Left","","",-792769238,""
131,"PassiveTreeAscendancyPointLeft","{0} Ascendancy Point Left","","",-799440400,""
132,"PassiveTreeAscendancyPointsLeft","{0} Ascendancy Points Left","","",160192305,""
133,"PassiveTreeApplyPoints","Apply Points","","",416132940,""
134,"PassiveTreeApplyRefunds","Apply Refunds","","",76675089,""
135,"PassiveTreeRefundMode","Refund Passives","","",634281553,""
136,"PassiveTreeResetButton","Reset all Passives","","",851652802,""
137,"PassiveTreeResetButtonWarning","This will reset all of your passive skills. We are unable to reset them again later if you make a mistake re-allocating them. Do you want to proceed?","","",1755892621,""
138,"PassiveTreeResetMessageTitle","Full Passive Skill Reset","","",-1213184895,""
139,"PassiveTreeResetMessageDescription","Your character has been granted a one-use full passive skill reset. If you allocate or refund any other passives before using this opportunity then it will be lost.","","",-1097846459,""
140,"PassiveTreeResetApplyWarning","Allocating or refunding a passive skill will remove your ability to take advantage of the one-off full passive skill reset.","","",-2104811063,""
141,"PassiveTreeStrengthRequired","{0} more Strength required","","",869053623,""
142,"PassiveTreeDexterityRequired","{0} more Dexterity required","","",-606705066,""
143,"PassiveTreeIntelligenceRequired","{0} more Intelligence required","","",-1071740361,""
144,"PassiveTreeItemRequirements","Item Requirements:","","",1450941909,""
145,"PassiveTreeChangeConfirmation","Do you want to apply your passive skill changes?","","",1291024192,""
146,"PassiveTreeConfirmation","Do you want to proceed?","","",1737871819,""
147,"PassiveNodeAllocate","Click to allocate","","",1690177838,""
148,"PassiveNodeUnallocate","Click to unallocate","","",-600198949,""
149,"PassiveNodeRequirementsNotMet","Requirements not met","","",-1016603985,""
150,"PassiveNodeUnallocated","Unallocated","","",1906264842,""
151,"PassiveTreeSaveBuild","Save Plan","","",2108726996,""
152,"PassiveTreeSaveAllocated","Save Build","","",-1265821129,""
153,"PassiveTreeModifyBuild","Modify Plan","","",320097626,""
154,"PassiveTreeClearBuild","Clear Plan","","",-126419763,""
155,"PassiveTreeErrorWrongClass","This build is intended for {0} characters.","","",1874388753,""
156,"PassiveTreeErrorPassiveDoesNotExist","Cannot read from file.\nThe build file may be using an older version of the skill tree or may contain corrupted data.","","",-889520967,""
157,"PassiveTreeBuildLoaded","Build Loaded: ","","",-1591539845,""
158,"PassiveTreeBuildSaved","Build Saved: ","","",1737272639,""
159,"Level","Level","","",1564186719,""
160,"Experience","Experience","","",1135644432,""
161,"StrengthDescription","2 Strength = +1 Life\r\n5 Strength = +1% Melee Physical Damage","","",502591132,""
162,"DexterityDescription","1 Dexterity = +2 Accuracy\r\n5 Dexterity = +1% Evasion","","",133325521,""
163,"IntelligenceDescription","2 Intelligence = +1 Mana\r\n5 Intelligence = +1% Energy Shield","","",1789395335,""
164,"Strength","Strength","","",1433993798,""
165,"Dexterity","Dexterity","","",-2094509340,""
166,"Intelligence","Intelligence","","",-5150471,""
167,"StrengthShort","Str","","",-1020230084,""
168,"DexterityShort","Dex","","",1681666402,""
169,"IntelligenceShort","Int","","",1927062563,""
170,"CharacterPanelTitle","Character","","",-1848670338,""
171,"ExperienceBarPopup1","Level {1} ({0}{2}%)","","",-1308010044,""
172,"ExperienceBarPopup2","Current Exp: {0} / Next Level: {1}","","",135563749,""
173,"ExperienceBarPopup3","Exp Per Hour: {0}","","",-1844234656,""
174,"MapOverlayMonsterLevel","Monster Level: {0}","","",1532933650,""
175,"MapOverlayLeague","{0} League","","",-262660390,""
176,"MapOverlayRealm","{0} Realm","","",1106390316,""
177,"Continue","Continue","","",1508132616,""
178,"Goodbye","Goodbye","","",1453395088,""
179,"Quality","Quality","","",-1436181817,""
180,"ItemViewSocketsNotShown","[Sockets not shown]","","",527743866,""
181,"ItemViewDefencesNotShown","[Defences not shown]","","",1734671844,""
182,"ItemViewSocketsAndDefencesNotShown","[Sockets and Defences not shown]","","",-1076723803,""
183,"ItemViewSkillGemReadyToLevel","This skill gem is ready to level up.","","",-1390667991,""
184,"ItemLevelPopup","Item Level: {0}","","",29425737,""
185,"WorldPanelTitle","World","","",-54959225,""
186,"WorldPanelAct","Act {0}","","",-1481531217,""
187,"WorldPanelPart","Part {0}","","",396361781,""
188,"MapLegendTitle","Map Legend","","",-569030625,""
189,"MapLegendCurrentLocation","Current Location","","",868323728,""
190,"MapLegendTown","Town","","",-1147308563,""
191,"MapLegendUnknownArea","Unknown Area","","",95254404,""
192,"MapLegendKnownArea","Visited Area","","",1315035060,""
193,"MapLegendKnownAreaWaypoint","Area with Inactive Waypoint","","",-857873869,""
194,"MapLegendKnownAreaWaypointEnabled","Area with Active Waypoint","","",645213164,""
195,"MapLegendQuestLocation","Quest Location","","",-692669766,""
196,"MapLegendConnection","Connection","","",451681003,""
197,"MapLegendCannotTravel","Blockage (Hover for Info)","Blockage","",-1420683073,""
198,"MapLegendHideout","Hideout","","",1680633138,""
199,"ChatErrorUnknownRealm","That realm does not exist.","","",140865553,""
200,"ChatTimeoutMessage","Timeout while joining {0} chat.","","",1739553442,""
201,"ChatTimeoutMessageChannel","Timeout while joining {0} chat channel {1}","","",2127175811,""
202,"ChatTimeoutMessageTrade","trade","","",-1802371188,""
203,"ChatTimeoutMessageGlobal","global","","",-110638274,""
204,"ChatBoxChannelNameGlobal","Global","","",-1513965727,""
205,"ChatBoxChannelNameLocal","Local","","",-2069539438,""
206,"ChatBoxChannelNameTrade","Trade","","",1912556515,""
207,"ChatBoxChannelNameParty","Party","","",516553854,""
208,"ChatBoxChannelNameWhisper","Whisper","","",-179491477,""
209,"ChatBoxChannelNameGuild","Guild","","",-1652478600,""
210,"ChatBoxChannelNameTwitch","Twitch","","",-694444492,""
211,"ChatBoxChannelNameServer","Server","","",470669185,""
212,"ChatBoxGlobalCheckboxLabel","Global","","",1160490904,""
213,"ChatBoxTradeCheckboxLabel","Trade","","",-1180029831,""
214,"ChatBoxGuildCheckboxLabel","Guild","","",-1647025540,""
215,"ChatBoxChannelPopupJoining","Joining {0} channel {1}...","","",447716955,""
216,"ChatBoxChannelPopupJoiningWithLanguage","Joining {0} channel {2} {1}...","","",-2088687901,""
217,"ChatBoxChannelPopupNotConnected","Not Connected","","",1357317222,""
218,"ChatBoxChannelPopupConnectedTo","Connected to {0} channel {1}","","",992628252,""
219,"ChatBoxChannelPopupConnectedToWithLanguage","Connected to {0} channel {2} {1}","","",220747818,""
220,"WhisperHelp","Use \""@CharacterName\"" to whisper characters by name.","","",1485310221,""
221,"WeaponClassDisplayNameOneHandedSword","One Handed Sword","","",-1140764028,""
222,"WeaponClassDisplayNameTwoHandedSword","Two Handed Sword","","",-727159551,""
223,"WeaponClassDisplayNameOneHandedMace","One Handed Mace","","",850707106,""
224,"WeaponClassDisplayNameTwoHandedMace","Two Handed Mace","","",2022499250,""
225,"WeaponClassDisplayNameSceptre","Sceptre","","",-118054127,""
226,"WeaponClassDisplayNameWand","Wand","","",-232273688,""
227,"WeaponClassDisplayNameOneHandedAxe","One Handed Axe","","",251851927,""
228,"WeaponClassDisplayNameTwoHandedAxe","Two Handed Axe","","",-567689056,""
229,"WeaponClassDisplayNameBow","Bow","","",-2115312458,""
230,"WeaponClassDisplayNameDagger","Dagger","","",1096774080,""
231,"WeaponClassDisplayNameStaff","Staff","","",354333148,""
232,"WeaponClassDisplayNameClaw","Claw","","",1775170174,""
233,"WeaponClassDisplayNameShield","Shield","","",-1387436244,""
234,"WeaponClassDisplayNameUnarmed","Unarmed","","",-821526449,""
235,"WeaponClassDisplayNameFishingRod","Fishing Rod","","",1855601942,""
236,"WeaponClassDisplayNameRuneDagger","Rune Dagger","","",826366632,""
237,"WeaponClassDisplayNameWarstaff","Warstaff","","",306844186,""
238,"WeaponClassDisplayNameNotWeapon","NotWeapon","","",-1413479344,""
239,"ItemDisplayMapTier","Map Tier","","",1831694152,""
240,"ItemDisplayTalismanTier","Talisman Tier: {0}","","",1389049833,""
241,"ItemDisplayMapQuantityIncrease","Item Quantity","","",-1558031329,""
242,"ItemDisplaySkillGemLevel","{0}","","",-475100215,""
243,"ItemDisplaySkillGemMaxLevel","{0} (Max)","","",1544082856,""
244,"ItemDisplaySkillGemMinusLevelFromItem","-{0} Level from Item","","",1683922793,""
245,"ItemDisplaySkillGemMinusLevelsFromItem","-{0} Levels from Item","","",-2045760469,""
246,"ItemDisplaySkillGemMinusLevelFromSupport","-{0} Level from Support","","",413540045,""
247,"ItemDisplaySkillGemMinusLevelsFromSupport","-{0} Levels from Support","","",947408441,""
248,"ItemDisplaySkillGemMinusLevelFromGlobalStats","-{0} Level from Global Modifiers","","",703724808,""
249,"ItemDisplaySkillGemMinusLevelsFromGlobalStats","-{0} Levels from Global Modifiers","","",1104904762,""
250,"ItemDisplaySkillGemPlusLevelFromItem","+{0} Level from Item","","",1835791182,""
251,"ItemDisplaySkillGemPlusLevelsFromItem","+{0} Levels from Item","","",683113201,""
252,"ItemDisplaySkillGemPlusLevelFromSupport","+{0} Level from Support","","",411784538,""
253,"ItemDisplaySkillGemPlusLevelsFromSupport","+{0} Levels from Support","","",297852432,""
254,"ItemDisplaySkillGemPlusLevelFromGlobalStats","+{0} Level from Global Modifiers","","",-744338406,""
255,"ItemDisplaySkillGemPlusLevelsFromGlobalStats","+{0} Levels from Global Modifiers","","",1800126194,""
256,"ItemDisplaySkillGemPlusQualityFromItem","+{0}% Quality from Item","","",1364163031,""
257,"ItemDisplaySkillGemPlusQualityFromSupport","+{0}% Quality from Support","","",752704220,""
258,"ItemDisplaySkillGemExperience","{0}/{1}","","",-1001082999,""
259,"ItemDisplaySkillGemManaMultiplier","Cost & Reservation Multiplier","","",-1179095641,""
260,"ItemDisplaySkillGemManaReserved","Reservation","","",1656068422,""
261,"ItemDisplaySkillGemManaCost","Cost","","",-1484593968,""
262,"ItemDisplaySkillGemCastTime","Cast Time","","",54696662,""
263,"ItemDisplaySkillGemCastTimeValue","{0} sec","","",-2092655472,""
264,"ItemDisplaySkillGemCriticalStrikeChance","Critical Strike Chance","","",-325237076,""
265,"ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride","Critical Strike Chance","","",-733640222,""
266,"ItemDisplaySkillGemCooldownTime","Cooldown Time","","",-1451351256,""
267,"ItemDisplaySkillGemCooldownValue","{0} sec","","",-996217433,""
268,"ItemDisplaySkillGemCooldownValueCount","{0} sec ({1} uses)","","",821866276,""
269,"ItemDisplaySkillGemSoulsPerUse","Souls Per Use","","",-966707720,""
270,"ItemDisplaySkillGemPreventSoulGainDuration","Soul Gain Prevention","","",-1766563052,""
271,"ItemDisplaySkillGemSoulsCanStoreUse","Can Store {0} Use","","",-1965495192,""
272,"ItemDisplaySkillGemSoulsCanStoreUses","Can Store {0} Uses","","",-1763823994,""
273,"ItemDisplaySkillGemDamageEffectiveness","Effectiveness of Added Damage","","",706244730,""
274,"ItemDisplayFlaskLifeRecovery1Second","Recovers {0} Life over {1} Second","","",1613644445,""
275,"ItemDisplayFlaskLifeRecoveryNSeconds","Recovers {0} Life over {1} Seconds","","",-711215168,""
276,"ItemDisplayFlaskManaRecovery1Second","Recovers {0} Mana over {1} Second","","",-1490353233,""
277,"ItemDisplayFlaskManaRecoveryNSeconds","Recovers {0} Mana over {1} Seconds","","",164984628,""
278,"ItemDisplayFlaskBuffDuration1Second","Lasts {0} Second","","",554074271,""
279,"ItemDisplayFlaskBuffDurationNSeconds","Lasts {0} Seconds","","",-366832398,""
280,"ItemDisplayChargesConsumptionOnUse1Charge","Consumes {0} of {1} Charge on use","","",1336633687,""
281,"ItemDisplayChargesConsumptionOnUseNCharges","Consumes {0} of {1} Charges on use","","",-1340720597,""
282,"ItemDisplayCharges1Charge","Currently has {0} Charge","","",-461758261,""
283,"ItemDisplayChargesNCharges","Currently has {0} Charges","","",239890451,""
284,"ItemDisplayWeaponPhysicalDamage","Physical Damage","","",-1140231960,""
285,"ItemDisplayWeaponElementalDamage","Elemental Damage","","",1854685400,""
286,"ItemDisplayWeaponChaosDamage","Chaos Damage","","",-1855539579,""
287,"ItemDisplayWeaponCriticalStrikeChance","Critical Strike Chance","","",-187841051,""
288,"ItemDisplayWeaponAttacksPerSecond","Attacks per Second","","",428547462,""
289,"ItemDisplayShieldBlockChance","Chance to Block","","",-1053562278,""
290,"ItemDisplayArmourArmour","Armour","","",-428601825,""
291,"ItemDisplayArmourEvasionRating","Evasion Rating","","",1203224446,""
292,"ItemDisplayArmourEnergyShield","Energy Shield","","",-1418869478,""
293,"ItemDisplayStackSize","Stack Size","","",260910150,""
294,"ItemDisplayStackSizeValue","{0}/{1}","","",-1907141881,""
295,"ItemDisplayStackDescription","Shift click to unstack.","","",1949148880,""
296,"ItemDisplayHasEffect","Has {0}","","",1726370554,""
297,"ItemDisplayHasReskin","Has {0} Skin. You can reclaim this by shift-clicking this item.","Has {0} Skin. You can reclaim this by pressing <<xbox_button_rstick>> + <<xbox_button_b>>.","",-178234142,""
298,"ItemDisplayImprintImprinted","Imprinted","","",1136296550,""
299,"ItemDisplayImprintUnidentified","Unidentified","","",1069912939,""
300,"ItemDisplayRequirementFromGem","(gem)","","",-418451958,""
301,"ItemDisplayRequirementFromJewel","(jewel)","","",-399204438,""
302,"ItemPopupCannotUseItem","You cannot use this item. Its stats will be ignored","","",-1862642577,""
303,"ItemPopupCannotTradeOrModify","Cannot be traded or modified","","",1915746310,""
304,"ItemPopupLockedToAccount","Account-bound","","",-1723465316,""
305,"ItemPopupStolen","Contraband","","",245848207,""
306,"ItemPopupUnidentified","Unidentified","","",1390808194,""
307,"ItemPopupMirrored","Mirrored","","",563664229,""
308,"ItemPopupCorrupted","Corrupted","","",-1950446065,""
309,"ItemPopupDroppedInMaps","Map Drop","","",-1079915471,""
310,"ItemPopupNextLevel","Next Level","","",-1428477558,""
311,"LoadingScreenMessage","Loading...","","",47644815,""
312,"GraphicsOptionsApplySettings","Apply Display Settings","","",-229636207,""
313,"GraphicsOptionsApplySettingsPopup","Click to apply your display settings changes","","",104966066,""
314,"GraphicsOptionsAdapterLabel","Display","","",-440667767,""
315,"GraphicsOptionsDisplayModeLabel","Mode","","",1320337203,""
316,"GraphicsOptionsDisplayModeWindowed","Windowed","","",-2024356535,""
317,"GraphicsOptionsDisplayModeFullscreen","Fullscreen","","",-1088895199,""
318,"GraphicsOptionsDisplayModeWindowedFullscreen","Windowed Fullscreen","","",-1861760694,""
319,"GraphicsOptionsResolutionLabel","Resolution","","",-1584673844,""
320,"GraphicsOptionsResolutionCustom","{0} (Custom)","","",291157603,""
321,"GraphicsOptionsVSyncLabel","VSync","","",-33233137,""
322,"GraphicsOptionsDynamicResolution","Dynamic Resolution","","",160064564,""
323,"GraphicsOptionsTargetFps","Target Framerate","","",-1350470082,""
324,"GraphicsOptionsTargetFpsTooltip","The rendering engine will lower your resolution or remove non-essential particles to maintain this target framerate. It's advised that you set it to the lowest framerate you're comfortable with while playing. Setting it to a value that's too high will cause unnecessary resolution drop.","","",1217300196,""
325,"GraphicsOptionsWaterDetail","Water Detail Level","","",-1860702593,""
326,"GraphicsOptionsWaterDetailDownscaled","Low","","",-1013081660,""
327,"GraphicsOptionsWaterDetailFullres","High (Default)","","",-800427939,""
328,"GraphicsOptionsScreenspaceEffects","Lighting","","",-1510490525,""
329,"GraphicsOptionsScreenspaceEffectsOff","No Shadows (DirectX9 Only)","","",-1373997333,""
330,"GraphicsOptionsScreenspaceEffectsSSS","Shadows (Default)","","",1254670511,""
331,"GraphicsOptionsScreenspaceEffectsGI","Shadows + Global Illumination","","",-43492962,""
332,"GraphicsOptionsSSSTooltip","This setting allows the rendering engine to calculate shadows from light sources using image that's already on your screen.","","",1380291128,""
333,"GraphicsOptionsGITooltip","Global Illumination extends Point Light Shadows and allows the rendering engine to treat every bright pixel on your screen as an individual light source to produce advanced lighting effects such as ambient occlusion and indirect lighting. While it can significantly improve the look of the game, it can be demanding on GPU, especially on high screen resolutions. ","","",-1655679058,""
334,"GraphicsOptionsScreenspaceResolution","Shadow","","",-554505290,""
335,"GraphicsOptionsScreenspaceResolutionLow","Low (Default)","","",-1449135746,""
336,"GraphicsOptionsScreenspaceResolutionMedium","High","","",-1929714999,""
337,"GraphicsOptionsScreenspaceResolutionUltra","Ultra","","",1338890893,""
338,"GraphicsOptionsScreenspaceResolutionTooltip","Shadow + GI Quality<size:3>{\n}<size:29>{\r\nThis setting controls the quality and performance cost for both non-sun shadows and Global Illumination. The cost for this setting is fixed, so when there is more action on the screen, it will not get slower.<size:3>{\n}\r\n<b>{Low (Default):} Shadows and GI both have a very low cost on this setting.<size:3>{\n}\r\n<b>{High (Recommended):} Shadows look good, but don't cost too much.<size:3>{\n}\r\n<b>{Ultra:} This setting is for very powerful graphics cards. If GI is enabled, this has a very high cost.}","","",1348856953,""
339,"GraphicsOptionsShadowQualityLabel","Sun Shadow Quality","","",1485656395,""
340,"GraphicsOptionsShadowQualityOff","Off","","",-508814221,""
341,"GraphicsOptionsShadowQualityLow","Low","","",254832493,""
342,"GraphicsOptionsShadowQualityHigh","High (Default)","","",-1597184266,""
343,"GraphicsOptionsShadowQualityOLDVariance","OLD Variance Shadow Mapping","","",694166723,""
344,"GraphicsOptionsShadowQualityOLDBasic","OLD Basic Shadow Mapping","","",404532710,""
345,"GraphicsOptionsAntialiasingLabel","Antialiasing Quality","","",-414212145,""
346,"GraphicsOptionsDX9SMAAOff","Off (Default)","","",-1922890767,""
347,"GraphicsOptionsDX9SMAAMedium","SMAA Low","","",533950820,""
348,"GraphicsOptionsDX9SMAAHigh","SMAA High","","",565163958,""
349,"GraphicsOptionsDX11MSAAOff","Off (Default)","","",-1786940309,""
350,"GraphicsOptionsDX11MSAA4","MSAA x4","","",-448818137,""
351,"GraphicsOptionsDX11MSAA8","MSAA x8 (Very Slow)","","",-1134583935,""
352,"GraphicsOptionsTextureQualityLabel","Texture Quality","","",826609662,""
353,"GraphicsOptionsTextureQualityMedium","Medium","","",-1121204237,""
354,"GraphicsOptionsTextureQualityHigh","High (Default)","","",755683079,""
355,"GraphicsOptionsTextureFilteringLabel","Texture Filtering","","",226546200,""
356,"GraphicsOptionsTextureFilteringTrilinear","Trilinear Filtering","","",1345203949,""
357,"GraphicsOptionsTextureFilteringAnisotropic","{0}x Anisotropic Filtering","","",88180192,""
358,"GraphicsOptionsBloomStrengthLabel","Bloom","","",-1890687344,""
359,"GraphicsOptionsIncursionEffectLabel","Incursion/Ultimatum Effect","","",-1136442826,""
360,"GraphicsOptionsScreenShakeLabel","Screen Shake","","",-1044702112,""
361,"GraphicsOptionsCameraZRotationLabel","Camera Rotation Effects","","",-693174610,""
362,"GraphicsOptionsCameraZRotationPopup","Enable lateral camera rotation effects and cinematic camera swings","","",1821877696,""
363,"AudioOptionsDeviceLabel","Device","","",1945070835,""
364,"AudioOptionsDeviceDefault","Default","","",-316656627,""
365,"AudioOptionsDeviceNoDevices","No devices","","",1481443269,""
366,"AudioOptionsEffectsVolumeLabel","Sound Effects Volume","","",-1863920606,""
367,"AudioOptionsMusicVolumeLabel","Music Volume","","",521601205,""
368,"AudioOptionsAmbientVolumeLabel","Ambient Sound Volume","","",1621999692,""
369,"AudioOptionsDialogueVolumeLabel","Dialogue Volume","","",1193424575,""
