"rownum","Id","[rid]","i32","i32","rid"
78,"mana_void_rect_4_lite",[5670],3,0,""
79,"mana_void_unleash",[5671],3,0,""
80,"storm_rain_arrow",[5515],1,0,""
81,"storm_rain_impact",[5512],1,0,""
82,"storm_rain_muzzle_flash",[5531],1,0,""
83,"igniting_flask_flask",[5585],1,0,""
84,"igniting_flask_explode_base",[5568],1,0,""
85,"igniting_flask_explode_base_wall",[5583],1,0,""
86,"igniting_flask_explode_fire",[5569],1,0,14348
87,"igniting_flask_explode_cold",[5570],1,0,14368
88,"igniting_flask_explode_cold_wall",[5584],1,0,14368
89,"igniting_flask_explode_lightning",[5571],1,0,14366
90,"igniting_flask_explode_base_lite",[5638],1,0,""
91,"igniting_flask_explode_base_wall_lite",[5642],1,0,""
92,"igniting_flask_explode_fire_lite",[5639],1,0,14348
93,"igniting_flask_explode_cold_lite",[5640],1,0,14368
94,"igniting_flask_explode_cold_wall_lite",[5643],1,0,14368
95,"igniting_flask_explode_lightning_lite",[5641],1,0,14366
96,"infernal_blow_explode_big",[2136],3,0,""
97,"infernal_blow_explode_small",[2137],3,0,""
98,"infernal_blow_explode_big",[5551],3,1,""
99,"infernal_blow_explode_small",[5552],3,1,""
100,"smoke_mine_poof",[246],3,0,""
101,"smoke_mine_poof",[5554],3,1,""
102,"chain_strike_beam",[2979],3,0,""
103,"chain_strike_area",[2980],1,0,""
104,"chain_strike_area",[5556],1,1,""
105,"chain_strike_kickup",[2982],1,0,""
106,"chain_strike_kickup",[5558],1,1,""
107,"chain_strike_cone",[2981],1,0,""
108,"chain_strike_cone",[5557],1,1,""
109,"chain_strike_circle_area",[3290],1,0,""
110,"chain_strike_circle_area",[5559],1,1,""
111,"arcane_cloak_block",[3074],1,0,""
112,"arcane_cloak_block",[3074],1,1,""
113,"orb_of_storms_cloud",[664],1,0,""
114,"orb_of_storms_cloud",[1603],1,1,""
115,"orb_of_storms_cloud",[5563],1,2,""
116,"orb_of_storms_charged_cloud",[678],1,0,""
117,"orb_of_storms_charged_cloud",[1604],1,1,""
118,"orb_of_storms_charged_cloud",[5561],1,2,""
119,"orb_of_storms_range_indicator",[718],1,0,""
120,"orb_of_storms_range_indicator",[1606],1,1,""
121,"orb_of_storms_range_indicator",[5564],1,2,""
122,"dual_strike_impact_main",[3425],1,0,""
123,"dual_strike_impact_main",[5574],1,2,""
124,"dual_strike_impact_secondary",[3463],1,0,""
125,"dual_strike_impact_secondary",[5575],1,2,""
126,"dual_strike_audio",[156],1,0,""
127,"dual_strike_audio",[5573],1,2,""
128,"dual_strike_surge",[5576],1,2,""
129,"weapon_trap_spinner",[5579],1,0,""
130,"weapon_trap_start",[5580],1,0,""
131,"weapon_trap_end",[5581],1,0,""
132,"weapon_trap_trap",[5626],1,0,""
133,"shield_waves",[5578],1,0,""
134,"shield_waves_swipe",[5582],1,0,""
135,"void_burst",[5480],1,0,""
136,"void_burst_corpse_explosion",[5680],3,0,""
137,"void_burst_buildup",[5601],1,0,""
138,"bladefall",[653],1,0,""
139,"bladefall",[831],1,1,""
140,"bladefall",[1469],1,2,""
141,"bladefall",[654],1,5,""
142,"bladefall",[3945],1,6,""
143,"bladefall",[5605],1,7,""
144,"bladefall_ground_blade",[3904],3,0,11789
145,"bladefall_ground_blade",[3897],3,1,11789
146,"bladefall_ground_blade",[3896],3,2,11789
147,"bladefall_ground_blade","[3898,3899,3900,3901]",3,5,11789
148,"bladefall_ground_blade",[3947],3,6,11789
149,"bladefall_ground_blade",[5606],3,7,11789
150,"bladefall_lite",[3937],1,0,""
151,"bladefall_lite",[3941],1,1,""
152,"bladefall_lite",[3940],1,2,""
153,"bladefall_lite",[2987],1,3,""
154,"bladefall_lite",[2988],1,4,""
155,"bladefall_lite",[3938],1,5,""
156,"bladefall_lite",[3946],1,6,""
157,"bladefall_lite",[5607],1,7,""
158,"blade_blast",[3755],3,0,""
159,"blade_blast",[3932],3,1,""
160,"blade_blast",[3942],3,2,""
161,"blade_blast",[5608],3,3,""
162,"blade_blast_wide",[3887],3,0,""
163,"blade_blast_wide",[3933],3,1,""
164,"blade_blast_wide",[3943],3,2,""
165,"blade_blast_wide",[5609],3,3,""
166,"rage_slash",[5481],3,0,""
167,"rage_slash_spinner",[5613],1,0,""
168,"rage_slash_sweep",[5617],1,0,""
169,"shock_nova_circle",[3266],1,0,""
170,"shock_nova_circle",[979],1,1,""
171,"shock_nova_circle",[3171],1,2,""
172,"shock_nova_circle",[3428],1,3,""
173,"shock_nova_circle",[5614],1,4,""
174,"shock_nova_circle",[5630],1,5,""
175,"shock_nova_donut",[3267],1,0,""
176,"shock_nova_donut",[978],1,1,""
177,"shock_nova_donut",[5602],1,2,""
178,"shock_nova_donut",[3429],1,3,""
179,"shock_nova_donut",[5615],1,4,""
180,"shock_nova_donut",[5631],1,5,""
181,"boneshatter_shockwave",[5603],3,0,""
182,"cold_snap_impact",[2128],1,0,""
183,"cold_snap_impact",[166],1,1,""
184,"cold_snap_impact",[2219],1,2,""
185,"cold_snap_impact",[2219],1,3,""
186,"cold_snap_impact",[5632],1,4,""
187,"cold_snap_secondary_impact",[165],1,1,""
188,"cold_snap_ground_effect",[2129],1,0,""
189,"cold_snap_ground_effect",[2129],1,1,""
190,"cold_snap_ground_effect",[2220],1,2,""
191,"cold_snap_ground_effect",[2374],1,3,""
192,"cold_snap_ground_effect",[5633],1,4,""
193,"vaal_cold_snap_ground_effect",[2172],1,0,""
194,"vaal_cold_snap_ground_effect",[2172],1,1,""
195,"vaal_cold_snap_ground_effect",[2221],1,2,""
196,"vaal_cold_snap_ground_effect",[2221],1,3,""
197,"vaal_cold_snap_ground_effect",[5635],1,4,""
198,"blood_rage",[11],1,0,""
199,"blood_rage",[5636],1,1,""
200,"ambush_end",[5629],3,0,""
201,"lightning_strike_slash",[94],1,0,""
202,"lightning_strike_slash",[94],1,1,""
203,"lightning_strike_slash",[5648],1,2,""
204,"lightning_strike_projectile_ground","[92,93]",1,0,""
205,"lightning_strike_projectile_ground",[168],1,1,""
206,"lightning_strike_vaal_orb",[2013],1,0,""
207,"lightning_strike_vaal_orb",[2013],1,1,""
208,"lightning_strike_vaal_orb",[5649],1,2,""
209,"lightning_strike_slash_lite",[95],1,0,""
210,"lightning_strike_slash_lite",[95],1,1,""
211,"lightning_strike_slash_lite",[5648],1,2,""
212,"vortex_explode",[935],1,0,""
213,"vortex_explode",[934],1,1,""
214,"vortex_explode",[5650],1,5,""
215,"burning_arrow_attached_arrow",[3545],1,0,""
216,"burning_arrow_vaal_explode",[68],1,0,""
217,"burning_arrow_attached_arrow",[5659],1,1,""
218,"burning_arrow_vaal_explode",[5660],1,1,""
219,"dash_start",[3243],1,1,""
220,"dash_start",[5705],1,5,""
221,"dash_audio_start",[3031],1,0,""
222,"dash_audio_end",[3033],1,0,""
223,"dash_audio_afterimage",[3032],1,0,""
224,"dash_audio_start",[3031],1,1,""
225,"dash_audio_end",[3033],1,1,""
226,"dash_audio_afterimage",[3032],1,1,""
227,"dash_audio_start",[3031],1,2,""
228,"dash_audio_end",[3033],1,2,""
229,"dash_audio_afterimage",[3032],1,2,""
230,"dash_audio_start",[3031],1,3,""
231,"dash_audio_end",[3033],1,3,""
232,"dash_audio_afterimage",[3032],1,3,""
233,"dash_audio_start",[3031],1,4,""
234,"dash_audio_end",[3033],1,4,""
235,"dash_audio_afterimage",[3032],1,4,""
236,"dash_audio_start",[5737],1,5,""
237,"dash_audio_end",[5739],1,5,""
238,"dash_audio_afterimage",[5738],1,5,""
239,"cyclone_spin",[2935],1,0,""
240,"cyclone_spin",[175],1,1,""
241,"cyclone_spin",[177],1,2,""
242,"cyclone_spin",[180],1,3,""
243,"cyclone_spin",[3295],1,4,""
244,"cyclone_spin",[3354],1,5,""
245,"cyclone_spin",[1528],1,8,""
246,"cyclone_spin",[2428],1,9,""
247,"cyclone_spin",[3986],1,10,""
248,"cyclone_spin",[4966],1,11,""
249,"cyclone_spin",[5238],1,12,""
250,"cyclone_spin",[5239],1,13,""
251,"cyclone_spin",[5662],1,15,""
252,"cyclone_spin",[5725],1,16,""
253,"cyclone_spin",[5750],1,17,""
254,"cyclone_spin_scaled",[2933],1,0,""
255,"cyclone_spin_scaled",[3114],1,1,""
256,"cyclone_spin_scaled",[3115],1,2,""
257,"cyclone_spin_scaled",[3116],1,3,""
258,"cyclone_spin_scaled",[3296],1,4,""
259,"cyclone_spin_scaled",[3355],1,5,""
260,"cyclone_spin_scaled",[3113],1,8,""
261,"cyclone_spin_scaled",[3117],1,9,""
262,"cyclone_spin_scaled",[3987],1,10,""
263,"cyclone_spin_scaled",[5450],1,14,""
264,"cyclone_spin_scaled",[5663],1,15,""
265,"cyclone_spin_scaled",[5726],1,16,""
266,"cyclone_spin_scaled",[5751],1,17,""
267,"cyclone_impact_sound_override",[182],1,3,""
268,"cyclone_impact_ao",[3298],1,4,""
269,"cyclone_impact_ao",[3357],1,5,""
270,"cyclone_impact_ao",[3989],1,10,""
271,"cyclone_impact_ao",[5665],1,15,""
272,"cyclone_impact_ao",[3298],1,6,""
273,"cyclone_spin_end",[176],1,1,""
274,"cyclone_spin_end",[178],1,2,""
275,"cyclone_spin_end",[181],1,3,""
276,"cyclone_spin_end",[1529],1,8,""
277,"cyclone_spin_end",[2429],1,9,""
278,"cyclone_spin_end",[5729],1,16,""
279,"cyclone_vaal_pull",[3286],1,0,""
280,"cyclone_vaal_pull",[3286],1,1,""
281,"cyclone_vaal_pull",[3286],1,2,""
282,"cyclone_vaal_pull",[3286],1,3,""
283,"cyclone_vaal_pull",[3297],1,4,""
284,"cyclone_vaal_pull",[3356],1,5,""
285,"cyclone_vaal_pull",[3286],1,6,""
286,"cyclone_vaal_pull",[3286],1,7,""
287,"cyclone_vaal_pull",[3286],1,8,""
288,"cyclone_vaal_pull",[3286],1,9,""
289,"cyclone_vaal_pull",[3988],1,10,""
290,"cyclone_vaal_pull",[3286],1,11,""
291,"cyclone_vaal_pull",[3286],1,12,""
292,"cyclone_vaal_pull",[3286],1,13,""
293,"cyclone_vaal_pull",[3286],1,14,""
294,"cyclone_vaal_pull",[5674],1,15,""
295,"herald_of_ash_impact",[407],3,0,""
296,"herald_of_ash_impact",[731],3,1,""
297,"herald_of_ash_impact",[969],3,2,""
298,"herald_of_ash_impact",[1216],3,3,""
299,"herald_of_ash_impact",[1219],3,4,""
300,"herald_of_ash_impact",[1533],3,5,""
301,"herald_of_ash_impact",[1892],3,6,""
302,"herald_of_ash_impact",[1896],3,7,""
303,"herald_of_ash_impact",[2142],3,8,""
304,"herald_of_ash_impact",[2153],3,9,""
305,"herald_of_ash_impact",[2190],3,10,""
306,"herald_of_ash_impact",[2222],3,11,""
307,"herald_of_ash_impact",[2244],3,12,""
308,"herald_of_ash_impact",[2928],3,13,""
309,"herald_of_ash_impact",[3013],3,14,""
310,"herald_of_ash_impact",[3475],3,15,""
311,"herald_of_ash_impact",[3888],3,16,""
312,"herald_of_ash_impact",[3955],3,17,""
313,"herald_of_ash_impact","[4027,4028,4029]",3,18,""
314,"herald_of_ash_impact",[4503],3,19,""
315,"herald_of_ash_impact","[4998,4999,5000,5001,5002]",3,20,""
316,"herald_of_thunder_strike",[450],3,0,""
317,"herald_of_thunder_strike",[312],3,1,""
318,"herald_of_thunder_strike",[971],3,2,""
319,"herald_of_thunder_strike",[1218],3,3,""
320,"herald_of_thunder_strike",[1221],3,4,""
321,"herald_of_thunder_strike",[1535],3,5,""
322,"herald_of_thunder_strike",[1894],3,6,""
323,"herald_of_thunder_strike",[1898],3,7,""
324,"herald_of_thunder_strike",[2144],3,8,""
325,"herald_of_thunder_strike",[2155],3,9,""
326,"herald_of_thunder_strike",[2192],3,10,""
327,"herald_of_thunder_strike",[2224],3,11,""
328,"herald_of_thunder_strike",[2249],3,12,""
329,"herald_of_thunder_strike",[2930],3,13,""
330,"herald_of_thunder_strike",[3017],3,14,""
331,"herald_of_thunder_strike",[3477],3,15,""
332,"herald_of_thunder_strike",[3890],3,16,""
333,"herald_of_thunder_strike",[3957],3,17,""
334,"herald_of_thunder_strike",[4031],3,18,""
335,"herald_of_thunder_strike",[4505],3,19,""
336,"herald_of_thunder_strike",[5008],3,20,""
337,"herald_of_ice_impact",[408],3,0,""
338,"herald_of_ice_impact",[408],3,1,""
339,"herald_of_ice_impact",[970],3,2,""
340,"herald_of_ice_impact",[1217],3,3,""
341,"herald_of_ice_impact",[1220],3,4,""
342,"herald_of_ice_impact",[1534],3,5,""
343,"herald_of_ice_impact",[1893],3,6,""
344,"herald_of_ice_impact",[1897],3,7,""
345,"herald_of_ice_impact",[2143],3,8,""
346,"herald_of_ice_impact",[2154],3,9,""
347,"herald_of_ice_impact",[2191],3,10,""
348,"herald_of_ice_impact",[2223],3,11,""
349,"herald_of_ice_impact","[2245,2246,2247,2248]",3,12,""
350,"herald_of_ice_impact",[2929],3,13,""
351,"herald_of_ice_impact","[3014,3015,3016]",3,14,""
352,"herald_of_ice_impact","[3476,3522,3523,3524]",3,15,""
353,"herald_of_ice_impact",[3889],3,16,""
354,"herald_of_ice_impact",[3956],3,17,""
355,"herald_of_ice_impact",[4030],3,18,""
356,"herald_of_ice_impact",[4504],3,19,""
357,"herald_of_ice_impact","[5003,5004,5005,5006]",3,20,""
358,"herald_of_purity_summon",[2444],3,10,""
359,"herald_of_purity_summon",[2391],3,11,""
360,"herald_of_purity_summon",[2411],3,12,""
361,"herald_of_purity_summon",[2938],3,13,""
362,"herald_of_purity_summon",[3018],3,14,""
363,"herald_of_purity_summon",[3478],3,15,""
364,"herald_of_purity_summon",[3891],3,16,""
365,"herald_of_purity_summon",[3951],3,17,""
366,"herald_of_purity_summon",[4024],3,18,""
367,"herald_of_purity_summon",[4500],3,19,""
368,"herald_of_purity_summon",[4995],3,20,""
369,"herald_of_purity_death",[2392],3,11,""
370,"herald_of_purity_death",[2939],3,13,""
371,"herald_of_purity_death",[3018],3,14,""
372,"herald_of_purity_death",[3478],3,15,""
373,"herald_of_purity_death",[3891],3,16,""
374,"herald_of_purity_death",[3951],3,17,""
375,"herald_of_purity_death",[4024],3,18,""
376,"herald_of_purity_death",[4500],3,19,""
377,"herald_of_purity_death",[4995],3,20,""
378,"cyclone_impact_sound",[179],1,15,""
379,"cyclone_impact_ao",[5727],1,16,""
380,"cyclone_vaal_pull",[5728],1,16,""
381,"cyclone_impact_ao",[5752],1,17,""
382,"cyclone_vaal_pull",[5753],1,17,""
383,"eye_of_winter_end",[5623],1,0,""
384,"eye_of_winter_end",[5730],1,1,""
385,"eye_of_winter_impact",[5624],1,0,""
386,"eye_of_winter_impact",[5731],1,1,""
387,"spectral_helix_throw",[5565],1,0,""
388,"spectral_helix_throw",[5733],1,1,""
389,"spectral_helix_impact",[5566],1,0,""
390,"spectral_helix_impact",[5734],1,1,""
391,"spectral_helix_bounce",[5567],1,0,""
392,"spectral_helix_bounce",[5735],1,1,""
393,"earthquake_impact",[682],1,0,""
394,"earthquake_impact",[690],1,1,""
395,"earthquake_impact",[925],1,2,""
396,"earthquake_impact",[925],1,3,""
397,"earthquake_impact",[1111],1,4,""
398,"earthquake_impact",[1500],1,5,""
399,"earthquake_impact",[1508],1,6,""
400,"earthquake_impact",[682],1,7,""
401,"earthquake_impact",[2039],1,9,""
402,"earthquake_impact",[2060],1,10,""
403,"earthquake_impact",[682],1,12,""
404,"earthquake_crack",[681],1,0,""
405,"earthquake_crack",[689],1,1,""
406,"earthquake_crack",[924],1,2,""
407,"earthquake_crack",[924],1,3,""
408,"earthquake_crack",[1112],1,4,""
409,"earthquake_crack",[1499],1,5,""
410,"earthquake_crack",[1507],1,6,""
411,"earthquake_crack",[681],1,7,""
412,"earthquake_crack",[1407],1,8,""
413,"earthquake_crack",[2038],1,9,""
414,"earthquake_crack",[2059],1,10,""
415,"earthquake_crack",[2090],1,11,""
416,"earthquake_crack",[4286],1,12,""
417,"earthquake_impact_shockwave",[683],1,0,""
418,"earthquake_impact_shockwave",[691],1,1,""
419,"earthquake_impact_shockwave",[926],1,2,""
420,"earthquake_impact_shockwave",[926],1,3,""
421,"earthquake_impact_shockwave",[1113],1,4,""
422,"earthquake_impact_shockwave",[1501],1,5,""
423,"earthquake_impact_shockwave",[1509],1,6,""
424,"earthquake_impact_shockwave",[683],1,7,""
425,"earthquake_impact_shockwave",[2040],1,9,""
426,"earthquake_impact_shockwave",[2061],1,10,""
427,"earthquake_impact_shockwave",[2091],1,11,""
428,"earthquake_impact_shockwave",[683],1,12,""
429,"earthquake_timed_explosion",[684],1,0,""
430,"earthquake_timed_explosion",[684],1,1,""
431,"earthquake_timed_explosion",[927],1,2,""
432,"earthquake_timed_explosion",[927],1,3,""
433,"earthquake_timed_explosion",[1114],1,4,""
434,"earthquake_timed_explosion",[1502],1,5,""
435,"earthquake_timed_explosion",[1510],1,6,""
436,"earthquake_timed_explosion",[684],1,7,""
437,"earthquake_timed_explosion","[1408,1414,1415,1416]",1,8,""
438,"earthquake_timed_explosion",[2041],1,9,""
439,"earthquake_timed_explosion",[2062],1,10,""
440,"earthquake_timed_explosion",[2089],1,11,""
441,"earthquake_timed_explosion",[4287],1,12,""
442,"earthquake_spikes","[685,686,687,688]",1,0,""
443,"earthquake_spikes","[693,694,695,696]",1,1,""
444,"earthquake_spikes","[928,929,930,931]",1,2,""
445,"earthquake_spikes","[928,929,930,931]",1,3,""
446,"earthquake_spikes","[1115,1116,1117,1118]",1,4,""
447,"earthquake_spikes","[1503,1504,1505,1506]",1,5,""
448,"earthquake_spikes","[1511,1512,1513,1514]",1,6,""
449,"earthquake_spikes","[685,686,687,688]",1,7,""
450,"earthquake_spikes","[2042,2043,2044,2045]",1,9,""
451,"earthquake_spikes","[2063,2064,2065,2066]",1,10,""
452,"earthquake_spikes",[4288],1,12,""
453,"earthquake_impact_ancestral",[682],1,0,11924
454,"earthquake_impact_ancestral",[5822],1,1,11924
455,"earthquake_impact_ancestral",[5830],1,2,11924
456,"earthquake_impact_ancestral",[5838],1,3,11924
457,"earthquake_crack_ancestral",[697],1,0,11924
458,"earthquake_crack_ancestral",[5823],1,1,11924
459,"earthquake_crack_ancestral",[5831],1,2,11924
460,"earthquake_crack_ancestral",[5839],1,3,11924
461,"earthquake_impact_shockwave_ancestral",[698],1,0,11924
462,"earthquake_impact_shockwave_ancestral",[5824],1,1,11924
463,"earthquake_impact_shockwave_ancestral",[5832],1,2,11924
464,"earthquake_impact_shockwave_ancestral",[5840],1,3,11924
465,"earthquake_timed_explosion_ancestral",[699],1,0,11924
466,"earthquake_timed_explosion_ancestral",[5825],1,1,11924
467,"earthquake_timed_explosion_ancestral",[5833],1,2,11924
468,"earthquake_timed_explosion_ancestral",[5841],1,3,11924
469,"earthquake_spikes_ancestral","[700,701,702,703]",1,0,11924
470,"earthquake_spikes_ancestral","[5826,5827,5828,5829]",1,1,11924
471,"earthquake_spikes_ancestral","[5834,5835,5836,5837]",1,2,11924
472,"earthquake_spikes_ancestral","[5842,5843,5844,5845]",1,3,11924
473,"earthquake_impact_lite",[682],1,0,""
474,"earthquake_crack_lite",[4275],1,0,""
475,"earthquake_impact_shockwave_lite",[683],1,0,""
476,"earthquake_timed_explosion_lite",[4276],1,0,""
477,"earthquake_spikes_lite","[4277,4278,4279,4280]",1,0,""
478,"earthshatter_impact",[4078],1,0,""
479,"earthshatter_impact",[5167],1,1,""
480,"earthshatter_explosion",[4076],1,0,""
481,"earthshatter_explosion",[5165],1,1,""
482,"earthshatter_crack","[4068,4069,4070,4071]",1,0,""
483,"earthshatter_crack","[5159,5160,5161]",1,1,""
484,"earthshatter_spike","[4144,4145,4146]",3,0,""
485,"earthshatter_spike","[5169,5170,5171]",3,1,""
486,"earthshatter_impact_ancestral",[4079],1,0,11924
487,"earthshatter_impact_ancestral",[5846],1,1,11924
488,"earthshatter_impact_ancestral",[5854],1,2,11924
489,"earthshatter_impact_ancestral",[5862],1,3,11924
490,"earthshatter_explosion_ancestral",[4077],1,0,11924
491,"earthshatter_explosion_ancestral",[5847],1,1,11924
492,"earthshatter_explosion_ancestral",[5855],1,2,11924
493,"earthshatter_explosion_ancestral",[5863],1,3,11924
494,"earthshatter_crack_ancestral","[4072,4073,4074]",1,0,11924
495,"earthshatter_crack_ancestral","[5848,5849,5850]",1,1,11924
496,"earthshatter_crack_ancestral","[5856,5857,5858]",1,2,11924
497,"earthshatter_crack_ancestral","[5864,5865,5866]",1,3,11924
498,"earthshatter_spike_ancestral","[4147,4148,4149]",3,0,11924
499,"earthshatter_spike_ancestral","[5851,5852,5853]",3,1,11924
500,"earthshatter_spike_ancestral","[5859,5860,5861]",3,2,11924
501,"earthshatter_spike_ancestral","[5867,5868,5869]",3,3,11924
502,"ground_slam_impact",[357],1,0,""
503,"ground_slam_impact",[363],1,1,""
504,"ground_slam_impact",[544],1,2,""
505,"ground_slam_impact",[1124],1,3,""
506,"ground_slam_impact",[1198],1,4,""
507,"ground_slam_impact",[357],1,6,""
508,"ground_slam_impact",[5484],1,7,""
509,"ground_slam_clusters","[2124,2125,2126,2127]",1,0,""
510,"ground_slam_spikes","[360,361,362]",1,1,""
511,"ground_slam_spikes","[541,542,543]",1,2,""
512,"ground_slam_spikes","[1121,1122,1123]",1,3,""
513,"ground_slam_spikes","[1200,1201,1202]",1,4,""
514,"ground_slam_spikes","[1275,1276,1277,1278,1279]",1,5,""
515,"ground_slam_spikes","[354,355,356]",1,6,""
516,"ground_slam_clusters","[5485,5486,5487,5488]",1,7,""
517,"ground_slam_spikes","[5675,5676,5677,5678,5679]",1,8,""
518,"ground_slam_impact_ancestral",[4105],1,0,11924
519,"ground_slam_impact_ancestral",[5870],1,1,11924
520,"ground_slam_impact_ancestral",[5875],1,2,11924
521,"ground_slam_impact_ancestral",[5880],1,3,11924
522,"ground_slam_clusters_ancestral","[4106,4107,4108,4109]",1,0,11924
523,"ground_slam_clusters_ancestral","[5871,5872,5873,5874]",1,1,11924
524,"ground_slam_clusters_ancestral","[5876,5877,5878,5879]",1,2,11924
525,"ground_slam_clusters_ancestral","[5881,5882,5883,5884]",1,3,11924
526,"ice_crash_primary",[568],1,0,""
527,"ice_crash_primary",[4458],1,1,""
528,"ice_crash_secondary",[502],1,0,""
529,"ice_crash_secondary",[4456],1,1,""
530,"ice_crash_tertiary",[503],1,0,""
531,"ice_crash_tertiary",[4457],1,1,""
532,"ice_crash_primary_lite",[4328],1,0,""
533,"ice_crash_primary_lite",[4464],1,1,""
534,"ice_crash_secondary_lite",[4326],1,0,""
535,"ice_crash_secondary_lite",[4462],1,1,""
536,"ice_crash_tertiary_lite",[4327],1,0,""
537,"ice_crash_tertiary_lite",[4463],1,1,""
538,"ice_crash_primary_ancestral",[4250],1,0,11924
539,"ice_crash_primary_ancestral",[5885],1,1,11924
540,"ice_crash_primary_ancestral",[5888],1,2,11924
541,"ice_crash_primary_ancestral",[5891],1,3,11924
542,"ice_crash_secondary_ancestral",[4251],1,0,11924
543,"ice_crash_secondary_ancestral",[5886],1,1,11924
544,"ice_crash_secondary_ancestral",[5889],1,2,11924
545,"ice_crash_secondary_ancestral",[5892],1,3,11924
546,"ice_crash_tertiary_ancestral",[4252],1,0,11924
547,"ice_crash_tertiary_ancestral",[5887],1,1,11924
548,"ice_crash_tertiary_ancestral",[5890],1,2,11924
549,"ice_crash_tertiary_ancestral",[5893],1,3,11924
550,"leap_slam_leave_ground",[3078],1,10,""
551,"leap_slam_leave_ground",[3079],1,12,""
552,"leap_slam_leave_ground",[2936],1,19,""
553,"leap_slam_leave_ground",[3079],1,21,""
554,"leap_slam_leave_ground",[3385],1,22,""
555,"leap_slam_leave_ground",[3850],1,27,""
556,"leap_slam_leave_ground",[4116],1,30,""
557,"leap_slam_leave_ground",[4171],1,32,""
558,"leap_slam_leave_ground",[4185],1,33,""
559,"leap_slam_leave_ground",[4206],1,34,""
560,"leap_slam_leave_ground",[5955],1,37,""
561,"leap_slam_hit_ground",[427],1,0,""
562,"leap_slam_hit_ground",[428],1,1,""
563,"leap_slam_hit_ground",[429],1,2,""
564,"leap_slam_hit_ground",[427],1,3,""
565,"leap_slam_hit_ground",[571],1,4,""
566,"leap_slam_hit_ground",[746],1,5,""
