"rownum","Monster"
832,7850
833,7852
834,7854
835,7856
836,7857
837,7859
838,7861
839,7862
840,7864
841,7866
842,7868
843,7870
844,7872
845,7874
846,7876
847,7878
848,7879
849,7881
850,7883
851,7885
852,7886
853,7888
854,7889
855,7891
856,7893
857,7895
858,7896
859,7898
860,7900
861,7902
862,7903
863,7904
864,7905
865,7907
866,7909
867,7911
868,7913
869,7915
870,7917
871,7919
872,7920
873,7921
874,7922
875,7923
876,7924
877,7925
878,7926
879,7927
880,7928
881,7929
882,7930
883,7931
884,7932
885,7933
886,7934
887,7935
888,7936
889,7937
890,7938
891,7939
892,7940
893,7941
894,7942
895,7943
896,7948
897,7949
898,7950
899,7951
900,7952
901,7953
902,7954
903,120
904,153
905,155
906,163
907,178
908,431
909,528
910,561
911,562
912,593
913,602
914,619
915,637
916,656
917,657
918,658
919,659
920,731
921,851
922,852
923,853
924,854
925,1104
926,1105
927,1106
928,1199
929,1200
930,1201
931,1221
932,1876
933,1946
934,2608
935,3733
936,3843
937,3865
938,3875
939,3908
940,5264
941,5522
942,5606
943,5633
944,5716
945,5784
946,5920
947,6577
948,6579
949,6581
950,6583
951,6593
952,6595
953,6597
954,6599
955,6669
956,8431
957,8432
958,8433
959,8434
960,8436
961,8438
962,8439
963,8441
964,8443
965,8444
966,8445
967,8447
968,8448
969,8450
970,8452
971,8454
972,8456
973,8458
974,8459
975,8461
976,8463
977,8465
978,8466
979,8468
980,8469
981,8471
982,8472
983,8473
984,8475
985,8477
986,8478
987,8479
988,8480
989,8481
990,8482
991,8483
992,8484
993,8485
994,8486
995,8487
996,8488
997,8490
998,8491
999,8494
1000,8502
1001,8503
1002,8504
1003,8505
1004,8506
1005,8507
1006,8508
1007,8509
1008,8510
1009,8511
1010,8512
1011,8514
1012,8515
1013,8516
1014,8517
1015,8518
1016,8519
1017,8520
1018,8521
1019,8522
1020,8523
1021,8524
1022,8525
1023,8526
1024,8527
1025,506
1026,767
1027,768
1028,2997
