"rownum","Id","i32","IsSummoned","Armour","Evasion","EnergyShieldFromLife","DamageSpread","MonsterResistancesKey","IsLargeAbyssMonster","IsSmallAbyssMonster","bool"
172,"SkeletonCasterLightning",100,"",0,0,100,20,3,"","",""
173,"IntMissionSkeletonCasterLightning",100,"",0,0,100,20,23,"","",""
174,"SkeletonCasterMalachai",100,"",0,0,100,20,23,"","",""
175,"ConstructCasterLightning",100,"",0,0,100,20,20,"","",""
176,"ConstructCasterLightningAtziri",100,"",0,0,100,20,20,"","",""
177,"SkeletonCasterBossInvasion",100,"",0,0,100,20,37,"","",""
178,"SkeletonCasterDescent2Lightning",100,"",0,0,100,20,3,"","",""
179,"SkeletonCasterLightningBoss",100,"",0,0,100,20,34,"","",""
180,"SkeletonBoss",100,"",15,0,0,20,26,"","",""
181,"SkeletonBossMapChatters",100,"",15,0,0,20,34,"","",""
182,"LabyrinthLieutenantSkeletonBoss",100,"",15,0,0,20,25,"","",""
183,"LabyrinthLieutenantSkeletonBossCold",100,"",15,0,0,20,26,"","",""
184,"ProphecySkeletonBossFire",100,"",15,0,0,20,25,"","",""
185,"ProphecySkeletonBossCold",100,"",15,0,0,20,26,"","",""
186,"ProphecySkeletonBossLightning",100,"",15,0,0,20,27,"","",""
187,"SkeletonBossDescent",100,"",15,0,0,20,0,"","",""
188,"SkeletonMeleeBossInvasion",100,"",15,0,0,20,37,"","",""
189,"SkeletonBossEndlessLedge",100,"",15,0,0,20,26,"","",""
190,"SkeletonMapBoss",100,"",15,0,0,20,34,"","",""
191,"SkeletonBurnBossMinion",100,"",15,0,0,30,3,"","",""
192,"SkeletonSoldierMelee",100,"",100,0,0,30,3,"","",""
193,"SkeletonSoldierMeleeChampion",100,"",100,0,0,30,3,"","",""
194,"SkeletonSoldierMeleeBoss",100,"",100,0,0,20,27,"","",""
195,"SkeletonSoldierMeleeBossSideArea",100,"",50,0,50,20,37,"","",""
196,"SkeletonSoldierMeleeMapBoss",100,"",100,0,0,20,34,"","",""
197,"SkeletonSoldierRanged",100,"",0,10,0,20,3,"","",""
198,"SkeletonSoldierRangedChampion",100,"",0,10,0,20,3,"","",""
199,"SkeletonSoldierElite",100,"",100,0,0,30,20,"","",""
200,"SkeletonSoldierRangedBoss",100,"",0,10,0,20,27,"","",""
201,"SkeletonSoldierRangedBossClone",100,"",0,10,0,20,27,"","",""
202,"SkeletonSoldierRangedMapBoss",100,"",0,10,0,20,34,"","",""
203,"SkeletonSoldierRangedMapBoss2",100,"",0,10,0,20,34,"","",""
204,"SkeletonSoldierRangedMapBossClone",100,"",0,10,0,20,34,"","",""
205,"VollBoss",100,"",25,0,0,20,38,"","",""
206,"VollMapBoss",100,"",25,0,0,20,34,"","",""
207,"VollMapBoss2",100,"",25,0,0,20,34,"","",""
208,"Maligaro",100,"",0,50,50,20,26,"","",""
209,"MaligaroMapBoss",100,"",0,50,50,20,34,"","",""
210,"MaligaroMapBoss2",100,"",0,50,50,20,34,"","",""
211,"MaligaroProphecy",100,"",0,50,50,20,26,"","",""
212,"Doedre",100,"",0,0,100,20,25,"","",""
213,"DoedreMapBoss",100,"",0,0,100,20,34,"","",""
214,"DoedreMapBoss2",100,"",0,0,100,20,34,"","",""
215,"DoedreUniqueMapBoss",100,"",0,0,100,20,34,"","",""
216,"DoedreProphecy",100,"",0,0,100,20,25,"","",""
217,"Shavronne",100,"",0,0,100,20,27,"","",""
218,"ShavronneMapBoss",100,"",0,0,100,20,34,"","",""
219,"ShavronneMapBoss2",100,"",0,0,100,20,34,"","",""
220,"Malachai",100,"",25,0,0,30,38,"","",""
221,"MalachaiMapBoss",100,"",25,0,0,30,34,"","",""
222,"MalachaiMapBossShaper",100,"",25,0,0,30,34,"","",""
223,"MalachaiMapBossSimplified",100,"",25,0,0,30,34,"","",""
224,"DaressoBoss",100,"",50,50,0,30,38,"","",""
225,"DaressoBossMerciless",100,"",50,50,0,30,38,"","",""
226,"DaressoMapBoss",100,"",50,50,0,30,34,"","",""
227,"DaressoProphecy",100,"",50,50,0,30,26,"","",""
228,"Bandit",100,"",20,20,0,20,0,"","",""
229,"BanditChestGuard",100,"",20,20,0,20,8,"","",""
230,"BanditLordMinion",100,"",20,20,0,20,0,"","",""
231,"BanditSpectator",100,"",0,0,0,0,0,"","",""
232,"BanditShaped",100,"",20,20,0,20,8,"","",""
233,"BanditChampion",100,"",20,20,0,20,0,"","",""
234,"BanditBoar",100,"",20,20,0,20,0,"","",""
235,"Hostage",100,"",20,0,0,20,23,"","",""
236,"BanditBoss",100,"",20,20,0,20,33,"","",""
237,"BanditBossInvasion",100,"",20,20,0,20,37,"","",""
238,"BanditMapBoss",100,"",20,20,0,20,34,"","",""
239,"BanditBossDescent",100,"",20,20,0,20,0,"","",""
240,"BanditBossEndlessLedge",100,"",20,20,0,20,33,"","",""
241,"BanditMartyr",100,"",20,20,0,20,0,"","",""
242,"BanditMartyrBossSideArea",100,"",20,20,0,20,37,"","",""
243,"BanditBossMinor",100,"",20,20,0,20,23,"","",""
244,"BanditTwoHandedWeapon",100,"",50,0,0,20,0,"","",""
245,"BanditDockChampionType",100,"",50,0,0,20,0,"","",""
246,"BanditTwoHandedWeaponShaped",100,"",50,0,0,20,8,"","",""
247,"BanditTwoHandedWeaponBear",100,"",50,0,0,20,0,"","",""
248,"BanditBowBossSideArea",100,"",20,20,0,20,23,"","",""
249,"BanditMageMapBoss",100,"",0,0,20,20,34,"","",""
250,"BanditAnimalTrioBoss",100,"",20,80,0,20,33,"","",""
251,"BanditAnimalTrioBossSpawned",100,"",40,40,0,20,33,"","",""
252,"Ghost",100,"",0,50,50,20,3,"","",1
253,"GhostCaster",100,"",0,50,50,20,3,"","",1
254,"GhostEssence",100,"",0,50,50,20,3,"","",1
255,"GhostMaps",100,"",0,50,50,20,3,"","",1
256,"GhostMapBoss",100,"",0,50,50,20,34,"","",1
257,"GhostPirateGreenBladeVortex",100,"",0,50,50,20,3,"","",1
258,"GhostChampion",100,"",0,50,50,20,3,"","",1
259,"GhostBossInvasion",100,"",0,50,50,20,37,"","",1
260,"GhostRanged",100,"",0,50,50,20,3,"","",1
261,"GhostRangedMaps",100,"",0,50,50,20,3,"","",1
262,"GhostWand",100,"",0,50,50,20,3,"","",1
263,"GhostWandMaps",100,"",0,50,50,20,3,"","",1
264,"GhostBossSideArea",100,"",0,50,50,20,37,"","",1
265,"GhostBossSideAreaLowbie",100,"",0,50,50,20,37,"","",1
266,"Ghost2",100,"",0,50,50,20,3,"","",1
267,"BanditBow",100,"",0,10,0,20,0,"","",""
268,"BanditBowChestGuard",100,"",0,10,0,20,8,"","",""
269,"BanditBowChampion",100,"",0,10,0,20,0,"","",""
270,"BanditBowBossInvasion",100,"",0,10,0,20,0,"","",""
271,"BanditBowBossBlackwood",100,"",0,10,0,20,0,"","",""
272,"BanditBowMapBoss",100,"",0,10,0,20,34,"","",""
273,"BanditBowMapBossFire",100,"",0,10,0,20,34,"","",""
274,"BanditBowStag",100,"",0,10,0,20,0,"","",""
275,"Goatman",100,"",15,5,0,20,1,"","",1
276,"GoatmanAbberath",100,"",15,5,0,20,18,"","",""
277,"MountainGoatman",100,"",15,5,0,20,2,"","",""
278,"GoatmanChimera",100,"",15,5,0,20,1,"","",""
279,"GoatmanChimeraTough",100,"",15,5,0,20,8,"","",""
280,"GoatmanChimeraBoss",100,"",15,5,0,20,1,"","",""
281,"GoatmanMapSubBoss",100,"",15,5,0,20,34,"","",""
282,"GoatmanMapBoss",100,"",15,5,0,20,34,"","",""
283,"GoatmanMaps",100,"",15,5,0,20,1,"","",""
284,"GoatmanBossInvasion",100,"",15,5,0,20,37,"","",""
285,"GoatmanBossNavali",100,"",15,5,0,20,1,"","",""
286,"GoatmanBossSideArea",100,"",15,5,0,20,37,"","",""
287,"GoatmanBossSideAreaLowbie",100,"",15,5,0,20,37,"","",""
288,"GoatmanShaman",100,"",0,0,50,20,18,"","",1
289,"GoatmanShamanAbberath",100,"",0,0,50,20,18,"","",""
290,"MountainGoatmanShaman",100,"",0,0,50,20,19,"","",""
291,"MountainGoatmanChampion",100,"",15,5,0,20,19,"","",""
292,"GoatmanShamanFireChampion",100,"",0,0,50,20,18,"","",""
293,"GoatmanShamanLightning",100,"",0,0,50,20,20,"","",1
294,"GoatmanShamanLightningChampion",100,"",0,0,50,20,20,"","",""
295,"GoatmanShamanBossInvasion",100,"",0,0,50,20,37,"","",""
296,"GoatmanShamanBossPrisonersGate",100,"",0,0,50,20,25,"","",""
297,"GoatmanShamanBossSideArea",100,"",0,0,50,20,37,"","",""
298,"GoatmanShamanBossSideAreaLowbie",100,"",0,0,50,20,37,"","",""
299,"Lion",100,"",10,10,0,20,1,"","",""
300,"LionRyslathaMinion",100,"",10,10,0,20,1,"","",""
301,"LionWolf",100,"",10,10,0,20,2,"","",""
302,"LionWolfChampion",100,"",10,10,0,20,2,"","",""
303,"LionWolfDelve",100,"",30,30,0,20,2,"","",""
304,"LionWolfDelveMedium",100,"",20,20,0,20,2,"","",""
305,"LionWolfDelveSmall",100,"",10,10,0,20,2,"","",""
306,"LionWolfChampionDelve",100,"",10,10,0,20,2,"","",""
307,"LionAlpha",100,"",10,10,0,20,18,"","",""
308,"LionChimera",100,"",10,10,0,20,1,"","",""
309,"LionChimeraTough",100,"",10,10,0,20,8,"","",""
310,"LionChimeraBoss",100,"",10,10,0,20,1,"","",""
311,"LionBoss",100,"",10,10,0,20,25,"","",""
312,"LionBossPrisonersGate",100,"",10,10,0,20,25,"","",""
313,"LionBossInvasion",100,"",10,10,0,20,37,"","",""
314,"LionBossDexMission",100,"",10,10,0,20,37,"","",""
315,"LionBossEndlessLedge",100,"",10,10,0,20,25,"","",""
316,"LionTalisman",100,"",10,10,0,20,1,"","",""
317,"SummonedWolfRigwald",100,"",10,10,0,20,2,"","",""
318,"MapWolf",100,"",0,0,0,20,2,"","",""
319,"MapWolfBoss1",100,"",0,0,0,20,34,"","",""
320,"MapWolfBoss2",100,"",0,0,0,20,34,"","",""
321,"WolfBossGreust",100,"",0,0,0,20,0,"","",""
322,"SummonedSpectralWolf",340,1,0,0,0,20,41,"","",""
323,"SummonedWolf",340,1,0,0,0,20,41,"","",""
324,"Hellion",100,"",10,10,0,20,1,"","",""
325,"HellionBoss",100,"",10,10,0,20,25,"","",""
326,"Hound",100,"",10,10,0,20,1,"","",""
327,"Hound2",100,"",10,10,0,20,1,"","",""
328,"HoundBoss",100,"",10,10,0,20,25,"","",""
329,"HoundBoss2",100,"",10,10,0,20,25,"","",""
330,"HoundMapBoss",100,"",10,10,0,20,34,"","",""
331,"AlbinoRhoa",100,"",20,0,0,20,2,"","",""
332,"Rhoa",100,"",20,0,0,20,2,"","",""
333,"RhoaUntaintedBoss",100,"",20,0,0,20,34,"","",""
334,"RhoaDexMissionMinion",100,"",20,0,0,20,2,"","",""
335,"RhoaDexMissionBoss",100,"",20,0,0,20,26,"","",""
336,"RhoaTalisman",100,"",20,0,0,20,2,"","",""
337,"ProphecyRhoa",100,"",20,0,0,20,26,"","",""
338,"Spiker",100,"",15,15,0,20,2,"","",""
339,"SpikerChrome",100,"",15,15,0,20,2,"","",""
340,"SpikerMaps",100,"",15,15,0,20,2,"","",""
341,"SpikerBossInvasion",100,"",15,15,0,20,37,"","",""
342,"BloodChieftain",100,"",20,0,0,20,18,"","",""
343,"BloodChieftainUpdatedRig",100,"",20,0,0,20,18,"","",""
344,"BloodChieftainUntaintedBoss",100,"",20,0,0,20,34,"","",""
345,"BloodChieftainDexMissionBoss",100,"",20,0,0,20,25,"","",""
346,"BloodChieftainBossSideArea",100,"",20,0,0,20,37,"","",""
347,"BloodChieftainBoss",100,"",20,0,0,20,25,"","",""
348,"BloodChieftainBossInvasion",100,"",20,0,0,20,37,"","",""
349,"BloodChieftainMapBoss",100,"",20,0,0,20,34,"","",""
350,"BloodChieftainBossEndlessLedge",100,"",20,0,0,20,25,"","",""
351,"BloodChieftainTalisman",100,"",20,0,0,20,18,"","",""
352,"BloodChieftainParasite",100,"",20,0,0,20,18,"","",""
353,"BloodChieftainParasiteBoss",100,"",20,0,0,20,26,"","",""
354,"BloodChieftainUltimatum",100,"",20,0,0,20,18,1,"",""
355,"ShieldCrab",100,"",25,0,0,20,1,"","",1
356,"ShieldCrabAddedCold",100,"",25,0,0,20,9,"","",1
357,"ShieldCrabColdConvertMaps",100,"",25,0,0,20,1,"","",1
358,"ShieldCrabBoss",100,"",25,0,0,20,25,"","",1
359,"ShieldCrabBossInvasion",100,"",25,0,0,20,37,"","",1
360,"ShieldCrabBossDexMission",100,"",25,0,0,20,37,"","",1
361,"ShieldCrabNoTransform",100,"",25,0,0,20,37,"","",1
362,"ShieldCrab2",100,"",25,0,0,20,1,"","",1
363,"SeaWitch",100,"",0,0,100,20,19,"","",1
364,"SeaWitchWeak",100,"",0,0,100,20,19,"","",1
365,"SeaWitchFrostbolt",100,"",0,0,100,20,19,"","",1
366,"SeaWitchMerveilDaughter",100,"",0,0,100,20,19,"","",1
367,"SeaWitchBossEndlessLedge",100,"",0,0,100,20,26,"","",""
368,"SeaWitchSummoned",100,"",0,0,0,20,19,"","",""
369,"SeaWitchBossMinor",100,"",0,0,100,20,19,"","",""
370,"SeaWitchMapBoss",100,"",0,0,100,20,34,"","",""
371,"SeaWitchMapBossLightning",100,"",0,0,100,20,34,"","",""
372,"SeaWitchBossSideArea",100,"",0,0,100,20,37,"","",""
373,"DarkSeaWitch",100,"",0,0,100,20,34,"","",1
374,"ProphecySeaWitch",100,"",0,0,100,20,19,"","",1
375,"RootSpider",100,"",0,0,0,20,19,"","",1
376,"RootSpiderBossType",100,"",0,0,0,20,19,"","",1
377,"RootSpiderBossMinionType",100,"",0,0,0,20,19,"","",1
378,"RootSpiderUntaintedBoss",100,"",0,0,0,20,34,"","",1
379,"RootSpiderMinionMapBoss",100,"",0,0,0,20,2,"","",1
380,"RootSpiderMaps",100,"",0,0,0,20,19,"","",1
381,"RootSpiderBossSideArea",100,"",0,0,0,20,37,"","",1
382,"RootSpiderBoss",100,"",0,0,0,20,26,"","",1
383,"RootSpiderBossInvasion",100,"",0,0,0,20,37,"","",1
384,"RootSpiderBossEndlessLedge",100,"",0,0,0,20,26,"","",1
385,"RootSpiderMapBoss",100,"",0,0,0,20,34,"","",1
386,"ProphecyRootSpider",100,"",0,0,0,20,19,"","",1
387,"WaterElemental",100,"",0,0,50,20,1,"","",1
388,"WaterElementalBeacon",100,"",0,0,50,20,1,"","",1
389,"WaterElementalLarge",100,"",0,0,50,20,1,"","",1
390,"WaterElementalStranglecharm",100,"",0,0,50,20,1,"","",1
391,"ProphecyWaterElemental",100,"",0,0,50,20,1,"","",1
392,"WaterElementalMaps",100,"",0,0,50,20,1,"","",1
393,"WaterElementalVortex",100,"",0,0,50,20,1,"","",1
394,"WaterElementalMagmaStrMission",100,"",0,0,50,20,1,"","",1
395,"WaterElementalMagmaWbMinion",100,"",0,0,50,20,1,"","",1
396,"WaterElementalLightningStrMission",100,"",0,0,50,20,3,"","",1
397,"WaterElementalLightningVinktarBoss",100,"",0,0,50,20,3,"","",1
398,"WaterElementalIceStrMission",100,"",0,0,50,20,2,"","",1
399,"WaterElementalBossSewers",100,"",0,0,50,20,25,"","",1
400,"WaterElementalBossMinion",100,"",0,0,50,20,1,"","",1
401,"WaterElementalBossMinionWeak",100,"",0,0,50,20,1,"","",1
402,"WaterElementalBossInvasion",100,"",0,0,50,20,37,"","",1
403,"WaterElementalMapBoss",100,"",0,0,50,20,34,"","",1
404,"WaterElementalMapBoss2",100,"",0,0,50,20,34,"","",1
405,"WaterElementalBossEndlessLedge",100,"",0,0,50,20,25,"","",1
406,"WaterElementalBossDescent2",100,"",0,0,50,20,18,"","",1
407,"WaterElemental2",100,"",0,0,50,20,9,"","",1
408,"WaterElementalUnique",100,"",0,0,50,20,9,"","",1
