"rownum","BaseItemTypesKey","ModsKeys","AchievementItemsKey","MapFragmentFamilies","bool","bool","bool","bool","bool","bool"
58,8069,[17432],[7006],6,1,"","","","",""
59,8070,[17433],[7006],6,1,"","","","",""
60,8071,[17434],"[7006,7151]",6,1,"","","","",""
61,8072,[17435],[7006],7,1,"","","","",""
62,8073,[17436],[7006],7,1,"","","","",""
63,8074,[17437],[7006],7,1,"","","","",""
64,8075,[17438],"[7006,7152]",7,1,"","","","",""
65,8076,[17439],[7006],8,1,"","","","",""
66,8077,[17440],[7006],8,1,"","","","",""
67,8078,[17441],[7006],8,1,"","","","",""
68,8079,[17442],"[7006,7153]",8,1,"","","","",""
69,8080,[17443],[7006],9,1,"","","","",""
70,8081,[17444],[7006],9,1,"","","","",""
71,8082,[17445],[7006],9,1,"","","","",""
72,8083,[17446],"[7006,7154]",9,1,"","","","",""
73,8084,[17447],[7006],10,1,"","","","",""
74,8085,[17448],[7006],10,1,"","","","",""
75,8086,[17449],[7006],10,1,"","","","",""
76,8087,[17450],"[7006,7155]",10,1,"","","","",""
77,8088,[17451],[7006],11,1,"","","","",""
78,8089,[17452],[7006],11,1,"","","","",""
79,8090,[17453],[7006],11,1,"","","","",""
80,8091,[17454],"[7006,7156]",11,1,"","","","",""
81,8092,[17455],[7006],12,1,"","","","",""
82,8093,[17456],[7006],12,1,"","","","",""
83,8094,[17457],[7006],12,1,"","","","",""
84,8095,[17458],"[7006,7157]",12,1,"","","","",""
85,8096,[17459],[],13,1,"","","","",""
86,8097,[17460],[],13,1,"","","","",""
87,8098,[17461],[],13,1,"","","","",""
88,8099,[17462],[],13,1,"","","","",""
89,8100,[17463],[],14,1,"","","","",""
90,8101,[17464],[],14,1,"","","","",""
91,8102,[17465],[],14,1,"","","","",""
92,8103,[17466],[],14,1,"","","","",""
93,6234,"[19301,19306]",[],15,"","","",1,"",""
94,6235,"[19302,19307]",[],16,"","","",1,"",""
95,6236,"[19303,19308]",[],17,"","","",1,"",""
96,6237,"[19304,19309]",[],18,"","","",1,"",""
97,6238,"[19305,19310]",[],19,"","","",1,"",""
98,6239,"[19311,19316]",[],15,"","","",1,"",""
99,6240,"[19312,19317]",[],16,"","","",1,"",""
100,6241,"[19313,19318]",[],17,"","","",1,"",""
101,6242,"[19314,19319]",[],18,"","","",1,"",""
102,6243,"[19315,19320]",[],19,"","","",1,"",""
103,8105,[19629],[],20,"","","","","",""
104,8106,[19630],[],20,"","","","","",""
105,8107,[19631],[],20,"","","","","",""
106,8108,[19632],[],20,"","","","","",""
107,8109,[19633],[],20,"","","","","",""
108,8110,[19634],[],20,"","","","","",""
109,8111,[19635],[],20,"","","","","",""
110,8112,[19636],[],20,"","","","","",""
111,8113,[19637],[],20,"","","","","",""
112,8114,[19638],[],20,"","","","","",""
113,8115,[19639],[],20,"","","","","",""
114,8116,[19640],[],20,"","","","","",""
115,8117,[19641],[],20,"","","","","",""
116,6244,[7513],[],20,"","","",1,"",""
117,6252,[22950],[7776],20,1,"","","",1,""
