"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
128,503,"[1086,9569,717]","[20,10,50]","Archbishop Geofri the Abashed"
129,581,[717],[50],"Frost Bishop"
130,607,[717],[50],"Flame Bishop"
131,650,[717],[50],"Vault Guardian"
132,538,[717],[50],"Sin Archer"
133,905,[717],[50],"Black Death"
134,938,[717],[50],"Mutant Arach"
135,942,[717],[100],"Spindle Spider"
136,1187,[717],[50],"Sutured Aberration"
137,1189,[717],[50],"Sutured Aberration"
138,1191,[717],[50],"Sutured Aberration"
139,142,[],[],"Fidelitas, the Mourning"
140,402,[717],[25],"Sin Lord"
141,635,[717],[50],"Sparking Mage"
142,774,"[484,717]","[50,50]","Sparking Bones"
143,935,[717],[50],"Corrupted Arach"
144,8,[717],[50],"Kraityn's Sniper"
145,32,[717],[50],"Kraityn, Scarbearer"
146,51,"[1086,9569,717]","[20,10,50]","Kraityn's Thrall"
147,10,[717],[50],"Shadow Archer"
148,48,[717],[50],"Callow Thug"
149,49,"[1086,9569,717]","[20,10,50]","Shadow Stalker"
150,55,"[1086,9569,717]","[20,10,50]","Callow Thug"
151,341,[717],[100],"Stygian Ape"
152,354,[717],[25],"Stygian Silverback"
153,870,"[485,717]","[30,50]","Bramble Cobra"
154,3041,[717],[100],"Plummeting Ursa"
155,3043,[717],[100],"Plummeting Ursa"
156,3,[717],[50],"Merciless Killer"
157,860,"[485,717]","[30,50]","Night Adder"
158,932,[717],[50],"Ink Spinner"
159,2586,"[717,6923]","[25,1]","Devourer"
160,29,"[2091,9569]","[20,10]","Alira Darktongue"
161,47,"[1086,9569,485]","[20,10,50]","Alira's Blood Guard"
162,1326,"[1086,9569,717]","[30,15,50]","Blackguard Soldier"
163,1327,[],[],"Captain Arteri"
164,907,[485],[50],"The Weaver"
165,912,[717],[50],"Lurking Venom"
166,921,[717],[50],"Vaal Recluse"
167,925,[717],[50],"Leaping Spider"
168,946,[717],[100],"Hatchling"
169,271,[717],[75],"Ancient Construct"
170,276,[717],[75],"Vaal Construct"
171,788,[717],[50],"Vaal Fallen"
172,792,[717],[50],"Vaal Fallen"
173,818,[717],[50],"Vaal Arsonist"
174,863,[717],[50],"Serpentine Construct"
175,36,[717],[50],"Oak, Skullbreaker"
176,56,[717],[50],"Oak's Devoted"
177,1053,"[483,717]","[80,50]","Boiling Ambusher"
178,4184,[717],[75],"Enraptured Crab"
179,4190,[717],[50],"Enraptured Crab"
180,118,[],[],"Thicket Hulk"
181,339,[717],[100],"Dread Primate"
182,879,"[485,717]","[30,50]","Glade Mamba"
183,117,[],[],"Shaggy Monstrosity"
184,133,[],[],"Armour Cruncher"
185,175,"[484,717]","[50,50]","Phantom Occultist"
186,275,[717],[75],"Ancient Construct"
187,578,[717],[50],"Frost Archmage"
188,604,[717],[50],"Flame Archmage"
189,623,[717],[50],"Thunder Archmage"
190,750,[717],[50],"Flame Guardian"
191,902,[717],[100],"Slimy Nemesis"
192,1556,[717],[25],"Ash Prophet"
193,1562,[717],[25],"Death Bishop"
194,3070,[],[],"Q'uru"
195,3851,[717],[50],"Howler"
196,744,"[1086,9569,717]","[20,10,50]","Frost Champion"
197,755,"[1086,9569,717]","[20,10,50]","Flame Champion"
198,781,"[1086,9569,484,717]","[20,10,50,50]","Thunder Guardian"
199,145,[],[],"Vaal Oversoul"
200,1164,[717],[50],"Shambling Cadaver"
201,1167,[717],[50],"Shambling Cadaver"
202,1170,[717],[50],"Shambling Cadaver"
203,1323,"[1086,9569,717]","[30,15,50]","Guard"
204,1324,[],[],"Guard Captain"
205,1589,[717],[50],"Flayed Warrior"
206,1592,[717],[50],"Restless Archer"
207,1996,[717],[50],"Undying Outcast"
208,1503,[482],[50],"Carrion Queen"
209,1609,"[485,717]","[30,50]","Spine Serpent"
210,1994,[],[],"Perpetus"
211,1549,[717],[25],"Cinder Elemental"
212,1553,[],[],"Hatebeat"
213,1599,[717],[50],"Incinerated Mage"
214,1877,[717],[50],"Undying Wretch"
215,1566,[717],[50],"Undying Incinerator"
216,1705,[717],[50],"Archer Statue"
217,1641,[717],[50],"Archer Statue"
218,1634,"[1086,9569]","[20,10]","Marceus the Defaced"
219,1860,[717],[50],"Undying Worker"
220,1938,[717],[50],"Undying Untouchable"
221,1998,[717],[50],"Undying Impaler"
222,1603,[717],[50],"Bleak Aspirant"
223,1873,[717],[50],"Undying Cultist"
224,1942,[717],[50],"Undying Archivist"
225,1234,[],[],"Captain Aurelianus"
226,1237,"[1086,9569,717]","[30,15,50]","Blackguard Mage"
227,1264,[717],[50],"Blackguard Elite"
228,1294,"[1086,9569,717]","[30,15,50]","Blackguard Elite"
229,1302,"[1086,9569,717]","[30,15,50]","Blackguard Scout"
230,1306,"[1086,9569,717]","[30,15,50]","Blackguard Soldier"
231,1488,[717],[50],"Assault Ribbon"
232,1489,[717],[50],"Galvanic Ribbon"
233,1490,[717],[50],"Flame Sentinel"
234,1475,[],[],"The Infernal Seal"
235,1476,[],[],"The Voltaic Seal"
236,1477,[717],[50],"Galvanic Ribbon"
237,1479,[717],[50],"Flame Sentinel"
238,1485,[717],[50],"Assault Ribbon"
239,1472,[717],[50],"Banner of Passion"
240,1473,[717],[50],"Banner of Knowledge"
241,1474,[717],[50],"Banner of Action"
242,1843,"[483,717]","[80,50]","Holy Water"
243,1632,[],[],"The Goddess of Purity"
244,1540,[717],[50],"Voidbearer"
245,1543,[],[],"The Shipyard Terror"
246,2003,[717],[50],"Dockhand Wraith"
247,2005,[717],[50],"Dockhand Wraith"
248,2007,[717],[50],"Dockhand Wraith"
249,2014,[717],[50],"Brittle Longshoreman"
250,2016,[717],[50],"Brittle Corsair"
251,1440,[717],[50],"Fetid Maw"
252,1568,[717],[50],"Undying Alchemist"
253,1871,[717],[50],"Stinking Undying"
254,1940,[717],[50],"Stinking Undying"
255,1985,[717],[50],"Undying Grappler"
256,2987,[717],[50],"Soulless Watcher"
257,1238,"[2091,9569,717]","[20,10,50]","Blackguard Arcmage"
258,1293,"[1086,9569,717]","[20,10,50]","Blackguard Elite"
259,1299,[717],[50],"Mortality Experimenter"
260,1305,"[1086,9569,717]","[20,10,50]","Blackguard Soldier"
261,1314,"[1086,9569]","[30,15]","General Gravicius"
262,1235,[],[],"Fleshrend, Grand Inquisitor"
263,1300,[717],[50],"Reanimator"
264,1360,[],[],"Kole"
265,1368,[717],[50],"Piety's Miscreation"
266,1382,[717],[50],"Drenched Miscreation"
267,1386,[717],[50],"Burned Miscreation"
268,1389,[717],[50],"Shocked Miscreation"
269,1301,[717],[50],"Flesh Sculptor"
270,1329,[],[],"Piety"
271,1397,[],[],"Spinecrack"
272,1399,[717],[50],"Whipping Miscreation"
273,1419,"[482,717]","[50,50]","Tentacle Miscreation"
274,1807,[717],[50],"Blood Elemental"
275,1525,[717],[50],"Avian Retch"
276,1615,[717],[25],"Porcupine Goliath"
277,1631,[717],[25],"Thistlesage"
278,2600,[6923],[1],"The Conqueror Wurm"
279,3706,[717],[50],"Pale Blackguard"
280,429,[717],[50],"Bone Rhoa"
281,630,[717],[50],"Thunder Keeper"
282,729,[],[],"Colossal Bonestalker"
283,1870,[717],[50],"Undying Archivist"
284,585,[717],[50],"Frost Keeper"
285,1885,[],[],"Trinian, Intellectus Prime"
286,1451,[717],[50],"Plumed Chimeral"
287,1464,[717],[50],"Chimeric Croaker"
288,1879,[717],[50],"Undying Evangelist"
289,1889,[717],[50],"Undying Aristocrat"
290,1920,[717],[50],"Undying Evangelist"
291,1924,[717],[50],"Undying Aristocrat"
292,1934,[],[],"Caliga, Imperatrix"
293,956,[717],[50],"Brooding Tarantula"
294,1252,"[2091,9569]","[20,10]","Compulsor Octavia Sparkfist"
295,1277,[],[],"Draconarius Wilhelm Flamebrand"
296,1279,"[1086,9569]","[20,10]","Imperator Stantinus Bitterblade "
297,1291,"[1086,9569,717]","[20,10,50]","Praetorian Guard"
298,1367,[717],[50],"Miscreation"
299,1412,[717],[50],"Whipping Miscreation"
300,1430,"[482,717]","[50,50]","Tentacle Miscreation"
301,1459,[],[],"Paradisae Venenum"
302,1542,[717],[50],"Voidbearer"
303,1579,[],[],"Dominus, Ascendant"
304,3719,[717],[50],"Infested Vulture"
305,3724,[],[],"The Hundred Foot Shadow"
306,3731,[717],[50],"Voll's Fallen"
307,3749,"[1086,9569,717]","[20,10,50]","Voll's Fallen"
308,3763,[717],[50],"Impure Archer"
309,3786,[717],[25],"Maelström"
310,3715,[717],[50],"Mindless Scavenger"
311,3767,[717],[50],"Voll's Vanguard"
312,3778,[717],[50],"Nightwane"
313,3801,"[1086,9569]","[20,10]","Voll, Emperor of Purity"
314,3809,"[484,717]","[80,75]","Dust Scrabbler"
315,3821,[717],[25],"Knitted Horror"
316,3844,[717],[50],"Shrieker"
317,3857,[717],[50],"Pocked Miner"
318,3861,[717],[50],"Pikerivet"
319,3871,[717],[50],"Pocked Miner"
320,3876,[717],[50],"Pocked Lanternbearer"
321,3895,[717],[0],"Pocked Goliath"
322,3846,[],[],"Voidscream"
323,3853,[717],[50],"Pocked Miner"
324,3886,[717],[50],"Tunneler"
325,3891,[],[],"Hammerstorm"
326,3845,[717],[50],"Shrieker"
327,3859,[717],[50],"Pocked Plunderer"
328,3873,[717],[50],"Pocked Plunderer"
329,3880,[717],[50],"Pocked Illuminator"
330,3882,[717],[25],"The Burning Man"
331,3890,[717],[50],"Burrower"
332,3899,[717],[0],"Pocked Behemoth"
333,1551,[717],[25],"Living Fury"
334,3934,[717],[50],"Fury Hound"
335,3940,[717],[125],"Inua Totem"
336,3945,[],[],"Torchoak Grove"
337,3956,[],[],"Rakango"
338,3958,[],[],"Triskeriaki"
339,4134,[717],[75],"Volcanic Golem"
340,3925,[717],[50],"Hyrri's Sister"
341,3927,[717],[50],"Kaom's Chosen"
342,3928,[717],[50],"Kaom's Chosen"
343,3929,[717],[50],"Lavianga's Acolyte"
344,3944,[717],[50],"Vakali Totem"
345,3966,[],[],"King Kaom"
346,4139,[717],[75],"Volcanic Golem"
347,1222,[717],[50],"Rotten Gladiator"
348,1225,[717],[50],"Rotten Gladiator"
349,3973,[717],[50],"Pitbull Demon"
350,3975,[],[],"Steelchaw"
351,3983,[717],[50],"Rooster Fiend"
352,3984,[717],[50],"Rooster Demon"
353,3986,[],[],"Eyepecker"
354,3995,[],[],"Barkhul"
355,4006,[717],[50],"Mad Gladiator"
356,4010,"[1086,9569,717]","[30,15,50]","Mad Gladiator"
357,4011,[],[],"Fighting Bull"
358,4024,[],[],"Daresso, King of Swords"
359,4101,[717],[75],"Icy Manifestation"
360,4358,[],[],"Rudiarius Felix"
361,4360,"[1086,9569]","[30,15]","Mevion"
362,4362,"[1086,9569]","[20,10]","Dimachaeri Cassius"
363,557,[717],[50],"Bonewarped Archer"
364,559,[717],[50],"Bonewarped Archer"
365,716,[717],[50],"Bonewarped Warrior"
366,719,[717],[50],"Bonewarped Warrior"
367,4034,[717],[50],"Wandering Eye"
368,4045,[717],[100],"Eye Hatchery"
369,4051,[717],[50],"Gut Flayer"
370,4059,[717],[50],"Gut Spiker"
371,4064,[717],[50],"Noisome Ophidian"
372,4347,[717],[25],"Stygian Revenant"
373,4351,[],[],"The Bone Queen"
374,1332,[],[],"Piety, the Abomination"
375,1810,[717],[50],"Aggravated Wound"
376,1828,[717],[50],"Aggravated Wound"
377,4068,"[950,1832]","[60,5000]","Maligaro, The Inquisitor"
378,4075,[],[],"Doedre Darktongue"
379,4083,[],[],"Shavronne of Umbra"
380,4090,[],[],"Malachai, The Nightmare"
381,4199,[717],[50],"Primordial Creation"
382,4201,[717],[50],"Primordial Creation"
383,227,[717],[50],"Alpine Devil"
384,266,[717],[50],"Alpine Shaman"
385,318,[717],[50],"Mountain Hellion"
386,320,[717],[50],"Mountain Hellion Alpha"
387,5080,[],[],"Vendigo"
388,5082,[],[],"The White Death"
389,5083,"[1086,9569,717]","[20,10,50]","Blackguard Jaeger"
390,5084,[717],[50],"Blackguard Jaeger"
391,5085,[717],[50],"Risen Jaeger"
392,4824,[],[],"Overseer Krow"
393,5155,[717],[50],"Indoctrinated Slave"
394,5157,[717],[50],"Truth Extractor"
395,5197,[717],[50],"Oriath Enforcer"
396,5198,"[1086,9569,717]","[20,10,50]","Oriath Enforcer"
397,5464,[],[],"Karui Rebel"
398,5465,[],[],"Karui Rebel"
399,4822,[717],[50],"Slave Driver"
400,4836,"[1086,9569]","[30,15]","Justicar Casticus"
401,4847,[717],[50],"Slave Catcher"
402,4792,[717],[50],"Purge Hound"
403,4841,[717],[50],"Blackguard Stalker"
404,4842,[717],[50],"Blackguard Stalker"
405,4922,[],[],"Flame Mother"
406,4923,[],[],"The Matriarch"
407,4937,"[1086,9569,717]","[20,10,50]","Temple Ward"
408,4938,[717],[50],"Temple Guardian"
409,5477,[717],[50],"Frightened Citizen"
410,5478,[717],[50],"Frightened Citizen"
411,5480,[717],[50],"Frightened Citizen"
412,5481,[717],[50],"Frightened Citizen"
413,5482,[717],[50],"Frightened Citizen"
414,5483,[717],[50],"Frightened Citizen"
415,1356,[717],[50],"Crimson Scholar"
416,4848,[717],[50],"Deranged Slaver"
417,4850,[717],[50],"Depraved Slaver"
418,4927,[717],[50],"The Risen Matriarch"
419,4939,"[1086,9569,717]","[20,10,50]","Heretical Ward"
420,4941,"[1086,9569,717]","[20,10,50]","Heretical Ward"
421,4943,[717],[50],"Heretical Guardian"
422,5193,[717],[50],"Heretical Adjudicator"
423,5314,[],[],"Utula, Stone and Steel"
424,5485,[717],[50],"Kitava Zealot"
425,5487,[717],[50],"Kitava Zealot"
426,5489,[717],[50],"Kitava Zealot"
427,4831,[717],[50],"Temple Justicar"
428,5191,[717],[50],"Temple Adjudicator"
429,1350,[],[],"Cato, Scholar of Light"
430,4832,[717],[50],"Twisted Justicar"
431,4834,[717],[50],"Depraved Justicar"
432,4935,[717],[50],"Sanguine Sister"
433,1349,[717],[50],"Temple Scholar"
434,4933,[717],[50],"Blessed Sister"
435,5058,[],[],"Innocence, God-Emperor of Eternity"
436,5174,[717],[50],"Prayer Guard"
437,600,[717],[50],"Desecrated Saint"
438,642,[717],[50],"Brittle Cleric"
439,644,[717],[50],"Brittle Cleric"
440,734,[],[],"Awoken Giant"
441,5574,[717],[75],"Restless Pauper"
442,5576,[717],[75],"Restless Pauper"
443,5578,[717],[75],"Restless Pauper"
444,5604,[],[],"Bone Husk"
445,5713,[],[],"Bone Stalker"
446,598,[717],[50],"Gleaming Saint"
447,665,[717],[50],"Risen Saint"
448,2946,[717],[100],"Living Memorial"
449,2948,[717],[100],"Living Memorial"
450,2950,[717],[100],"Living Memorial"
451,2952,[717],[100],"Living Memorial"
452,5551,[717],[50],"Vengeful Soul"
453,5553,[717],[50],"Vengeful Soul"
454,5555,[717],[50],"Vengeful Soul"
455,5557,[717],[50],"Vengeful Soul"
456,5559,[717],[50],"Desperate Soul"
457,5561,[717],[50],"Desperate Soul"
458,5563,[717],[50],"Desperate Soul"
459,5565,[717],[50],"Desperate Soul"
460,5089,[],[],"Kitava's Herald"
461,5541,[717],[50],"Wailing Widow"
462,5111,[717],[50],"Noble Dead"
463,5119,[717],[50],"Noble Dead"
464,5121,[717],[50],"Noble Dead"
465,5123,[717],[50],"Noble Dead"
466,5125,[717],[50],"Rhys of Abram"
467,5136,[717],[50],"Noble Dead"
468,5141,[717],[50],"Noble Dead"
469,5143,[717],[50],"Noble Dead"
470,5145,[717],[50],"Noble Dead"
471,451,[717],[100],"Crustacean Sniper"
472,3930,[717],[50],"Tukohama's Scout"
473,3931,[717],[50],"Tukohama's Warrior"
474,3932,[717],[50],"Tukohama's Warrior"
475,3933,[717],[50],"Tukohama's Vanguard"
476,3935,[717],[50],"War Hound"
477,3938,[],[],"Raihara, Tukohama's Loyal"
478,454,[717],[100],"Crustacean Sniper"
479,493,[717],[100],"Invading Crustacean"
480,1063,[717],[50],"Clearwater Strider"
481,1069,[483],[80],"Riptide"
482,4193,[717],[50],"Savage Crab"
483,5467,[717],[25],"The Dishonoured Queen"
484,5471,[717],[50],"Forgotten Warrior"
485,5473,[717],[50],"Forgotten Warrior"
486,5475,[717],[50],"Forgotten Warrior"
487,5325,[],[],"Tukohama, Karui God of War"
488,518,[717],[50],"Timeless Hunter"
489,652,[717],[50],"Timeless Wanderer"
490,1611,"[485,717]","[30,50]","Infested Serpent"
491,3816,"[484,717]","[80,75]","Infested Skitterer"
492,5167,[],[],"Fleetfreak"
493,616,[717],[50],"Brittle Arsonist"
494,763,[717],[50],"Flame Guardian"
495,1560,[717],[25],"Ash Prophet"
496,5102,[717],[25],"Rattling Condemned"
497,404,[717],[25],"Thunder Whisperer"
498,540,[717],[50],"Thunder Thrall"
499,777,"[484,717]","[50,50]","Thunder Guardian"
500,1989,[717],[50],"Shavronne's Gemling"
501,5064,[],[],"Reassembled Brutus"
502,215,[717],[50],"Goatman Stomper"
503,263,[717],[50],"Goatman Fire-raiser"
504,322,[717],[50],"Enslaved Hellion"
505,324,[717],[50],"Enslaved Hellion"
506,443,[717],[100],"Gravel Eater"
507,5534,[],[],"Abberath, the Cloven One"
508,77,[717],[50],"Stag Acolyte"
509,81,[717],[50],"Stag Acolyte"
510,82,[717],[50],"Bear Acolyte"
511,85,[717],[50],"Bear Acolyte"
512,86,"[1086,9569,717]","[20,10,50]","Boar Acolyte"
513,89,"[1086,9569,717]","[20,10,50]","Boar Acolyte"
514,955,[717],[50],"Brooding Tarantula"
515,959,[717],[50],"Enraptured Arachnid"
516,960,[717],[50],"Enraptured Arachnid"
517,1090,[717],[50],"Alira's Dearest"
518,3708,[717],[50],"Pale Blackguard"
519,4422,[],[],"Defiled Proclamation"
520,98,[],[],"The Animal Pack"
521,347,[717],[100],"Infested Ape"
522,348,[717],[100],"Infested Ape"
523,358,[717],[25],"Host Chieftain"
524,359,[717],[25],"Host Chieftain"
525,874,"[485,717]","[30,50]","Host Cobra"
526,875,"[485,717]","[30,50]","Host Cobra"
527,1446,[717],[50],"Infested Maw"
528,1447,[717],[50],"Infested Maw"
529,441,[717],[50],"Infested Rhoa"
530,442,[717],[50],"Infested Rhoa"
531,1505,[485],[50],"Ryslatha, the Puppet Mistress"
532,4726,[],[],"Parasite"
533,4727,[],[],"Ravenous Parasite"
534,360,[],[],"Hollowskull, the Willing Host"
535,494,[717],[100],"Infested Crustacean"
536,4183,[717],[50],"Infested Crab"
537,4189,[717],[50],"Infested Crab"
538,188,"[484,717]","[50,50]","Spectral Corsair"
539,489,[717],[50],"Singing Siren"
540,498,[717],[100],"Shield Crab"
541,2989,[717],[50],"Cavern Drifter"
542,4179,[717],[100],"Infested Crawler"
543,4192,[717],[50],"Infested Crawler"
544,5529,[],[],"Brinecrack"
545,524,[717],[50],"Brittle Poacher"
546,531,[717],[50],"Weathered Watchman"
547,654,[717],[50],"Sandworn Watchman"
548,1060,"[483,717]","[80,50]","Sand Strider"
549,4186,[717],[75],"Infested Crawler"
550,4419,[717],[50],"Animated Reef"
551,4746,[717],[50],"Brine Vassal"
552,4747,[717],[50],"Swarthy Mollusc"
553,5073,[],[],"Tsoagoth, The Brine King"
554,103,[],[],"Enraptured Beast"
555,104,[],[],"Enraptured Beast"
556,390,[717],[25],"Rubble Golem"
557,545,[717],[50],"Disbanded Dead"
558,547,[717],[50],"Disbanded Dead"
559,550,[717],[50],"Disbanded Dead"
560,553,[717],[50],"Disbanded Dead"
561,685,"[1086,9569,717]","[20,10,50]","Brittle Bandit"
562,687,"[1086,9569,717]","[20,10,50]","Brittle Bandit"
563,690,"[1086,9569,717]","[20,10,50]","Brittle Bandit"
564,693,"[1086,9569,717]","[20,10,50]","Brittle Bandit"
565,3716,[717],[50],"Scavenging Vulture"
566,4728,[],[],"Ravenous Parasite"
567,660,[717],[50],"Ash Harvester"
568,3532,[],[],"Fire Trap"
569,3537,[],[],"Blast Rain Trap"
570,412,[717],[25],"Bringer of Souls"
571,522,[717],[50],"Brittle Born-again"
572,662,[717],[50],"Brittle Born-again"
573,1173,[717],[50],"Devout Dead"
574,1176,[717],[50],"Devout Dead"
575,1179,[717],[50],"Devout Dead"
576,1659,[717],[50],"Idolised Saint"
577,1661,[717],[50],"Idolised Saint"
578,1663,[717],[50],"Idolised Saint"
579,3832,[],[],"Bundle of Woe"
580,190,[717],[50],"Spectral Mage"
581,668,[717],[50],"Vault Guardian"
582,939,[717],[50],"Crypt Ambusher"
583,3607,[717],[50],"Wraith"
584,1391,[717],[50],"Augmented Dead"
585,1089,[717],[50],"Plague Retch"
586,1846,[717],[50],"Undying Subject"
587,1915,[717],[50],"Undying Subject"
588,1848,[717],[50],"Undying Inductor"
589,1917,[717],[50],"Undying Inductor"
590,4038,[717],[100],"Wide-eyed Assemblage"
591,4053,[717],[50],"Arranged Anatomy"
592,5251,[],[],"Maligaro, the Artist"
593,5256,[],[],"Black Death, Pain Unending"
594,5258,[],[],"Fidelitas, Loyalty Undying"
595,5269,[717],[50],"Hybrid Arachnid"
596,5270,[717],[50],"Scalding Arachnid"
597,109,[],[],"The Great White Bones"
598,411,[],[],"The Bone Sculptor"
599,3046,[717],[100],"Tunnelfiend"
600,3048,[717],[100],"Tunnelfiend"
601,3049,[717],[100],"Infested Tunnelfiend"
602,3051,[717],[100],"Infested Tunnelfiend"
603,3053,[717],[100],"Infested Tunnelfiend"
604,3058,[717],[100],"Infested Tunnelfiend"
605,78,[717],[50],"Ralakesh's Horn"
606,83,[717],[50],"Ralakesh's Claw"
607,87,"[1086,9569,717]","[20,10,50]","Ralakesh's Tusk"
608,5275,"[1086,9569]","[20,10]","Greust, Lord of the Forest"
609,5282,[],[],"Oak, Skullbreaker"
610,5285,"[2091,9569]","[20,10]","Alira Darktongue"
611,5288,[],[],"Kraityn, Scarbearer"
612,22,[717],[50],"Treacherous Deserter"
613,50,"[1086,9569,717]","[20,10,50]","Heartless Deserter"
614,861,"[485,717]","[30,50]","Host Adder"
615,862,"[485,717]","[30,50]","Host Adder"
616,933,[717],[50],"Ink Spinner"
617,2582,[6923],[1],"Tunnelworm"
618,2589,"[717,6923]","[25,1]","Devourer"
619,3059,[717],[100],"Woods Ursa"
620,3061,[717],[100],"Woods Ursa"
621,3062,[717],[100],"Infested Ursa"
622,3064,[717],[100],"Infested Ursa"
623,3066,[717],[100],"Infested Ursa"
