"rownum","BaseItemType","i32","i32"
797,1008,80,52
798,1010,250,184
799,592,0,0
800,713,0,0
801,714,0,0
802,724,0,0
803,712,0,0
804,472,0,0
805,471,140,165
806,474,125,97
807,468,75,97
808,1057,100,113
809,1059,80,65
810,1061,230,303
811,1058,80,65
812,1060,250,229
813,1167,180,0
814,911,80,0
815,1928,0,0
816,1926,0,0
817,1922,0,0
818,1924,0,0
819,1923,0,0
820,1925,0,0
821,1927,0,0
822,970,100,0
823,972,80,0
824,971,80,0
825,973,250,0
826,975,30,0
827,974,30,0
828,874,150,0
829,361,0,0
830,846,320,650
831,777,0,0
832,770,0,0
833,772,0,0
834,771,0,0
835,773,0,0
836,1208,190,405
837,839,220,0
838,690,0,0
839,691,0,0
840,689,0,0
841,918,0,0
842,920,0,0
843,922,0,0
844,919,0,0
845,921,0,0
846,362,0,0
847,1739,640,821
848,905,0,0
849,1754,360,544
850,1972,360,0
851,1747,300,377
852,1759,200,181
853,1733,260,266
854,1735,160,106
855,1762,160,322
856,1742,460,489
857,1734,160,106
858,1736,500,370
859,1568,270,650
860,1792,300,580
861,419,85,131
862,2078,185,338
863,1830,160,0
864,1812,80,165
865,623,130,88
866,625,80,42
867,449,70,62
868,2077,230,0
869,624,80,42
870,626,250,136
871,873,150,0
872,708,100,97
873,1858,320,411
874,1868,180,272
875,1870,180,272
876,1866,150,189
877,1860,100,91
878,1861,130,133
879,1863,80,52
880,1869,80,161
881,1859,230,244
882,1864,80,52
883,1862,250,184
884,2319,0,476
885,2320,0,234
886,2315,130,166
887,2317,80,97
888,2233,80,200
889,2316,80,97
890,2318,250,338
891,774,0,0
892,758,0,0
893,760,0,0
894,759,0,0
895,761,0,0
896,1909,0,0
897,1911,0,0
898,1910,0,0
899,1912,0,0
900,1915,0,0
901,1917,0,0
902,1916,0,0
903,1918,0,0
904,596,0,0
905,595,0,0
906,594,0,0
907,346,55,97
908,1570,0,0
909,1585,210,338
910,1573,0,0
911,1575,0,0
912,1574,0,0
913,1576,0,0
914,838,290,407
915,684,125,165
916,1607,130,113
917,1609,80,65
918,1611,160,303
919,1608,80,65
920,1610,250,229
921,1788,290,0
922,2087,100,0
923,2088,130,145
924,2090,80,100
925,2089,80,100
926,2091,250,275
927,1694,130,0
928,1696,80,0
929,1695,80,0
930,1697,250,0
931,2039,320,244
932,2048,180,272
933,2047,150,189
934,2041,100,133
935,2042,130,91
936,2043,80,52
937,2052,80,161
938,2046,180,272
939,2040,230,411
940,2044,80,52
941,2045,250,184
942,717,390,510
943,633,0,0
944,754,130,113
945,756,80,65
946,755,80,65
947,757,250,229
948,906,0,0
949,560,0,0
950,2146,0,653
951,439,270,338
952,371,220,0
953,739,130,88
954,741,80,42
955,444,175,131
956,995,80,97
957,740,80,42
958,742,250,136
959,2248,0,0
960,1067,0,0
961,1062,0,0
962,1064,0,0
963,1066,0,0
964,1063,0,0
965,1065,0,0
966,907,0,0
967,2228,0,236
968,923,0,234
969,925,0,131
970,927,0,0
971,2225,100,0
972,924,0,131
973,926,0,441
974,893,100,0
975,1561,180,338
976,1577,180,338
977,1605,160,165
978,910,0,0
979,938,0,331
980,940,0,155
981,942,0,0
982,939,0,155
983,941,0,504
984,582,0,0
985,844,150,165
986,709,160,200
987,2285,640,821
988,2286,300,377
989,2280,260,181
990,2279,200,266
991,2282,160,106
992,2287,160,322
993,2284,460,489
994,2281,160,106
995,2283,500,370
996,1033,175,165
997,432,70,50
998,1687,130,0
999,1689,80,0
1000,1691,320,580
1001,1688,80,0
1002,1690,250,0
1003,943,180,272
1004,357,200,0
1005,692,60,97
1006,1533,320,411
1007,1541,180,272
1008,1542,180,272
1009,2000,180,0
1010,1547,150,189
1011,1543,180,0
1012,1539,100,91
1013,1535,130,133
1014,1537,80,52
1015,1544,80,161
1016,1534,230,244
1017,1536,80,52
1018,1538,250,184
1019,841,320,510
1020,438,280,480
1021,363,220,0
1022,1091,210,200
1023,619,130,113
1024,621,80,65
1025,443,120,131
1026,2034,180,0
1027,620,80,65
1028,622,250,229
1029,706,200,338
1030,1620,80,165
1031,1644,100,0
1032,2202,180,338
1033,2201,210,338
1034,2205,150,235
1035,2196,130,145
1036,2198,80,100
1037,2197,80,100
1038,2199,250,275
1039,2200,210,407
1040,1076,320,411
1041,1111,180,272
1042,1189,180,272
1043,1169,150,189
1044,1193,100,91
1045,1176,130,133
1046,1178,80,52
1047,1108,80,161
1048,345,95,97
1049,1180,230,244
1050,1177,80,52
1051,1179,250,184
1052,786,320,407
1053,775,0,0
1054,762,0,0
1055,764,0,0
1056,763,0,0
1057,765,0,0
1058,581,180,407
1059,2053,320,244
1060,2062,180,272
1061,2061,150,189
1062,2055,100,133
1063,2056,130,91
1064,2058,80,52
1065,2066,80,161
1066,2060,180,272
1067,2054,230,411
1068,2057,80,52
1069,2059,250,184
1070,344,65,97
1071,343,65,97
1072,868,150,165
1073,984,100,91
1074,813,220,407
1075,631,0,0
1076,1635,0,0
1077,1637,0,0
1078,1636,0,0
1079,1638,0,0
1080,431,0,0
1081,1560,0,0
1082,1834,130,0
1083,1836,80,0
1084,1837,80,0
1085,1835,250,0
1086,1563,0,0
1087,1565,0,0
1088,1567,0,0
1089,1564,0,0
1090,1566,0,0
1091,2294,320,411
1092,2296,180,272
1093,2295,180,272
1094,2297,150,189
1095,2289,130,91
1096,2288,100,133
1097,2291,80,52
1098,2299,80,161
1099,2293,230,244
1100,2290,80,52
1101,2292,250,184
1102,1027,0,0
1103,1021,0,0
1104,1023,0,0
1105,1001,0,0
1106,1003,0,0
1107,1002,0,0
1108,1025,0,0
1109,997,100,0
1110,1022,0,0
1111,1024,0,0
1112,1624,150,0
1113,342,30,97
1114,341,0,0
1115,372,50,97
1116,1850,170,160
1117,1713,130,145
1118,1715,80,100
1119,1714,80,100
1120,1716,250,275
1121,424,20,50
1122,400,25,62
1123,872,150,0
1124,688,115,97
1125,815,0,0
1126,1513,130,113
1127,1515,80,65
1128,1512,160,165
1129,1514,80,65
1130,1516,250,229
1131,1721,50,0
1132,1851,170,280
1133,1717,80,0
1134,1719,80,0
1135,1718,80,0
1136,1720,250,0
1137,1789,0,420
1138,885,320,0
1139,792,150,0
1140,657,130,0
1141,659,80,0
1142,450,175,0
1143,658,80,0
1144,660,250,0
1145,871,150,0
1146,1786,150,0
1147,726,130,88
1148,728,80,42
1149,727,80,42
1150,729,250,136
1151,1708,320,0
1152,441,220,338
1153,456,220,0
1154,1592,210,0
1155,673,130,113
1156,675,80,65
1157,455,120,131
1158,674,80,65
1159,676,250,229
1160,820,300,0
1161,710,120,200
1162,2101,130,145
1163,2103,80,100
1164,2102,80,100
1165,2104,250,275
1166,555,180,200
1167,1769,0,0
1168,601,90,131
1169,602,90,131
1170,336,0,0
1171,1075,320,411
1172,1110,180,272
1173,1188,180,272
1174,1168,150,189
1175,1192,100,91
1176,1171,130,133
1177,1173,80,52
1178,1107,80,161
1179,340,95,97
1180,1175,230,244
1181,1172,80,52
1182,1174,250,184
1183,1074,640,0
1184,1190,360,0
1185,1170,300,0
1186,1194,200,0
1187,1181,260,0
1188,1183,160,0
1189,1185,460,0
1190,1182,160,0
1191,1184,500,0
1192,1000,90,0
1193,882,75,97
1194,969,250,407
1195,1604,310,580
1196,1600,130,145
1197,1602,80,100
1198,1601,80,100
1199,1603,250,275
1200,1738,320,411
1201,1744,180,272
1202,1847,180,0
1203,1746,150,189
1204,1758,100,91
1205,1729,130,133
1206,1731,80,52
1207,1761,80,161
1208,1741,230,244
1209,1753,180,272
1210,1730,80,52
1211,1732,250,184
1212,612,130,97
1213,1046,40,0
1214,334,140,0
1215,2115,130,145
1216,2117,80,100
1217,2116,80,100
1218,2118,250,275
1219,2114,275,650
1220,1041,120,88
1221,1043,70,42
1222,1042,70,42
1223,1044,220,136
1224,435,0,0
1225,436,0,0
1226,778,0,0
1227,779,0,0
1228,780,0,0
1229,1956,0,0
1230,1955,0,0
1231,1949,0,0
1232,1950,0,0
1233,1952,0,0
1234,1951,0,0
1235,1953,0,0
1236,1954,0,0
1237,849,250,0
1238,1898,130,145
1239,1900,80,100
1240,1899,80,100
1241,1901,250,275
1242,908,0,0
1243,928,0,234
1244,930,0,131
1245,932,0,0
1246,929,0,131
1247,931,0,441
1248,422,120,131
1249,446,80,62
1250,1018,200,338
1251,812,200,0
1252,1772,0,0
1253,1774,0,0
1254,1773,0,0
1255,1775,0,0
1256,802,290,407
1257,735,150,200
1258,1090,190,200
1259,1904,160,235
1260,734,80,97
1261,1822,340,0
1262,1824,190,340
1263,1820,165,340
1264,1826,165,0
1265,1821,165,340
1266,1813,0,166
1267,1814,130,270
1268,1816,80,166
1269,1825,95,200
1270,1815,80,166
1271,1817,250,478
1272,730,80,113
1273,732,80,65
1274,2079,320,580
1275,1811,175,0
1276,731,80,65
1277,733,250,229
1278,2021,0,0
1279,2023,0,0
1280,2022,0,0
1281,2024,0,0
1282,2019,0,0
1283,1164,0,0
1284,1165,0,0
1285,1159,0,0
1286,1161,0,0
1287,1163,0,0
1288,1160,0,0
1289,1162,0,0
1290,434,0,0
1291,867,220,0
1292,350,80,97
1293,843,0,0
1294,881,95,97
1295,2308,640,821
1296,2309,300,377
1297,2303,260,181
1298,2302,200,266
1299,2305,160,106
1300,2310,160,322
1301,2307,460,489
1302,2304,160,106
1303,2306,500,370
1304,556,180,200
1305,1054,90,0
1306,958,30,0
1307,957,30,0
1308,956,60,0
1309,952,60,0
1310,954,50,0
1311,953,50,0
1312,955,175,0
1313,533,350,510
1314,1976,130,145
1315,1978,80,100
1316,1977,80,100
1317,1979,250,275
1318,1980,250,407
1319,715,150,407
1320,617,200,338
1321,716,150,165
1322,354,250,165
1323,613,130,113
1324,615,80,65
1325,614,80,65
1326,616,250,229
1327,808,0,0
1328,401,95,0
1329,842,90,0
1330,1784,90,0
1331,1798,100,0
1332,834,325,0
1333,835,130,0
1334,832,80,0
1335,833,80,0
1336,831,250,0
1337,359,0,0
1338,1692,200,338
1339,2094,200,338
1340,2093,60,97
1341,1014,100,91
1342,845,150,165
1343,1849,0,0
1344,870,150,0
1345,2122,0,0
1346,2124,0,0
1347,2125,0,0
1348,2127,0,0
1349,2126,0,0
1350,2128,0,0
1351,1613,0,0
1352,1615,0,0
1353,1614,0,0
1354,1616,0,0
1355,1617,0,0
1356,554,120,200
1357,1964,0,0
1358,1966,0,0
1359,1965,0,0
1360,1960,0,0
1361,1959,0,0
1362,1962,0,0
1363,1961,0,0
1364,1963,0,0
1365,2092,190,0
1366,2002,0,0
1367,469,0,0
1368,1625,0,0
1369,1628,0,0
1370,1872,320,411
1371,1883,180,272
1372,1885,180,272
1373,1881,150,189
1374,1874,100,91
1375,1875,100,0
1376,1876,130,133
1377,1878,80,52
1378,1884,80,161
1379,1873,230,244
1380,1879,80,52
1381,1877,250,184
1382,2327,180,338
1383,2328,0,234
1384,2322,0,166
1385,2324,0,97
1386,2323,0,97
1387,2325,0,338
1388,1630,0,0
1389,1633,0,0
1390,1639,0,0
1391,1641,0,0
1392,1643,0,0
1393,1640,0,0
1394,1642,0,0
1395,960,170,338
1396,2005,170,405
1397,1973,170,338
1398,1808,80,97
1399,1804,130,113
1400,1806,80,65
1401,1805,80,65
1402,1807,250,229
1403,879,0,0
1404,863,220,0
1405,855,75,97
1406,858,130,0
1407,860,80,0
1408,859,80,0
1409,861,250,0
1410,856,55,0
1411,862,200,0
1412,854,130,0
1413,852,80,0
1414,853,80,0
1415,851,250,0
1416,887,0,0
1417,889,0,0
1418,857,80,97
1419,891,0,0
1420,888,0,0
1421,890,0,0
1422,776,0,0
1423,766,0,0
1424,768,0,0
1425,767,0,0
1426,769,0,0
1427,1124,110,165
1428,670,0,0
1429,666,0,0
1430,1997,340,650
1431,847,275,338
1432,1196,190,200
1433,1202,210,338
1434,1006,175,303
1435,840,160,113
1436,1508,130,0
1437,1510,80,65
1438,801,150,131
1439,1509,80,65
1440,1511,250,229
1441,791,320,0
1442,442,195,0
1443,785,190,0
1444,781,120,113
1445,783,70,65
1446,782,70,65
1447,784,220,229
1448,1623,200,0
1449,348,65,97
1450,355,60,97
1451,810,0,405
1452,818,0,165
1453,836,0,0
1454,837,0,200
1455,1078,320,0
1456,968,0,97
1457,967,0,97
1458,789,175,165
1459,423,35,50
1460,1051,140,165
1461,395,15,62
1462,2138,0,0
1463,398,15,62
1464,590,190,0
1465,2130,0,0
1466,2131,0,0
1467,1737,320,411
1468,1743,180,272
1469,1790,180,0
1470,1745,150,189
1471,2132,0,0
1472,2134,0,0
1473,2133,0,0
1474,2135,0,0
1475,1757,100,91
1476,1725,130,133
1477,1727,80,52
1478,1760,80,161
1479,1740,230,244
1480,1726,80,52
1481,1728,250,184
1482,1752,180,272
1483,2314,100,0
1484,1035,80,0
1485,883,175,0
1486,894,250,0
1487,896,130,130
1488,898,80,80
1489,897,80,80
1490,899,250,280
1491,1047,50,0
1492,869,150,0
1493,1049,40,0
1494,1032,175,165
1495,1856,100,0
1496,1584,100,0
1497,909,0,0
1498,933,0,331
1499,935,0,115
1500,937,0,0
1501,934,0,115
1502,936,0,503
1503,653,0,0
1504,655,0,0
1505,654,0,0
1506,656,0,0
1507,788,175,165
1508,743,120,88
1509,745,70,42
1510,1693,0,0
1511,744,70,42
1512,746,240,136
1513,830,300,407
1514,2251,0,0
1515,2252,0,0
1516,2254,0,0
1517,2253,0,0
1518,2255,0,0
1519,545,20,0
1520,544,20,62
1521,552,220,200
1522,551,180,200
1523,550,180,200
1524,1838,80,0
1525,629,0,0
1526,627,0,0
1527,1665,320,411
1528,1674,180,272
1529,1672,180,272
1530,1669,150,189
1531,1673,180,0
1532,1660,130,133
1533,1670,100,91
1534,1662,80,52
1535,1671,80,161
1536,1664,230,244
1537,1661,80,52
1538,1663,250,184
1539,1937,0,0
1540,1932,0,0
1541,1933,0,0
1542,1935,0,0
1543,1931,0,0
1544,1936,0,0
1545,1934,0,0
1546,669,0,0
1547,665,0,0
