"rownum","Name","ModSellPriceTypesKeys"
53,"MonsterPhysicalDamageReductionRatingPercent",[]
54,"LocalPhysicalDamageReductionRatingPercent",[1]
55,"LocalPhysicalDamageReductionRatingPercentSuffix",[2]
56,"GlobalEnergyShieldPercent",[1]
57,"LocalBaseArmourAndEvasionRating",[1]
58,"LocalBaseArmourAndEnergyShield",[1]
59,"LocalBaseEvasionRatingAndEnergyShield",[1]
60,"LocalBaseArmourEvasionRatingAndLife",[1]
61,"LocalBaseArmourEnergyShieldAndLife",[1]
62,"LocalBaseEvasionRatingEnergyShieldAndLife",[1]
63,"LocalBaseArmourAndLife",[1]
64,"LocalBaseEnergyShieldAndLife",[1]
65,"LocalBaseEvasionRatingAndLife",[1]
66,"LocalBaseEnergyShieldAndMana",[1]
67,"LocalIncreasedArmourAndEvasionAndLife",[1]
68,"LocalIncreasedArmourAndEnergyShieldAndLife",[1]
69,"LocalIncreasedEvasionAndEnergyShieldAndLife",[1]
70,"LocalIncreasedArmourAndLife",[1]
71,"LocalIncreasedEvasionAndLife",[1]
72,"LocalIncreasedEnergyShieldAndLife",[1]
73,"LocalIncreasedDefencesAndLife",[1]
74,"MonsterEnergyShieldPercent",[]
75,"WeaponSpellDamage",[2]
76,"TwoHandWeaponSpellDamage",[2]
77,"WeaponSpellDamageAddedAsChaos",[2]
78,"WeaponSpellDamageAndMana",[1]
79,"TwoHandWeaponSpellDamageAndMana",[1]
80,"LocalIncreasedPhysicalDamagePercentAndLeech",[1]
81,"LocalIncreasedPhysicalDamagePercentAndAttackSpeed",[1]
82,"LocalIncreasedPhysicalDamagePercentAndCritChance",[1]
83,"LocalIncreasedPhysicalDamagePercentAndCritMulti",[1]
84,"LocalIncreasedPhysicalDamagePercentAndStun",[1]
85,"LocalIncreasedPhysicalDamagePercentAndArea",[1]
86,"LocalIncreasedPhysicalDamagePercentAndProjSpeed",[1]
87,"LocalIncreasedPhysicalDamagePercentAndPierce",[1]
88,"ReducedChillDuration",[5]
89,"ReducedFreezeDuration",[5]
90,"ReducedFreezeDurationMaven",[5]
91,"ReducedBurnDuration",[5]
92,"ReducedBurnDurationMaven",[5]
93,"ReducedShockDuration",[5]
94,"IncreasedCastSpeed",[1]
95,"IncreasedCastSpeedFishing",[1]
96,"IncreasedCastSpeedAddedChaos",[1]
97,"IncreasedAttackSpeed",[1]
98,"MonsterIncreasedAttackSpeed",[]
99,"MonsterIncreasedCastSpeed",[]
100,"MonsterIncreasedAttackAndCastSpeed",[]
101,"MonsterMoreAttackSpeed",[]
102,"IncreasedAccuracy",[0]
103,"MonsterIncreasedAccuracyPercent",[]
104,"LifeRegeneration",[0]
105,"ManaRegeneration",[0]
106,"ManaRegenerationMaven",[0]
107,"EnergyShieldRegeneration",[5]
108,"ArrowSpeed",[]
109,"StunDurationIncreasePercent",[1]
110,"StunRecovery",[0]
111,"FireResistance",[0]
112,"ColdResistance",[0]
113,"LightningResistance",[0]
114,"AllResistances",[2]
115,"AllResistancesMaven",[2]
116,"AllResistancesWithChaos",[2]
117,"FireResistancePrefix",[2]
118,"ColdResistancePrefix",[2]
119,"LightningResistancePrefix",[2]
120,"ArrowPiercePer10",[]
121,"ArrowAdditionalPierce",[]
122,"CorruptionBowArrowPierce",[]
123,"AdditionalArrowPierce",[]
124,"ArrowsAlwaysPierce",[]
125,"MovementVelocity",[2]
126,"MonsterMovementVelocity",[]
127,"ItemFoundQuantityIncrease",[6]
128,"ItemFoundRarityIncrease",[5]
129,"ItemFoundRarityIncreasePrefix",[5]
130,"EnergyShieldDelay",[5]
131,"FireDamagePercentage",[1]
132,"FireDamagePercentagePrefix",[2]
133,"FireDamageWeaponPrefix",[1]
134,"TwoHandFireDamageWeaponPrefix",[1]
135,"FireDamageWeaponPrefixAndFlat",[1]
136,"TwoHandFireDamageWeaponPrefixAndFlat",[1]
137,"ColdDamagePercentage",[1]
138,"ColdDamagePercentagePrefix",[2]
139,"ColdDamageWeaponPrefix",[1]
140,"TwoHandColdDamageWeaponPrefix",[1]
141,"ColdDamageWeaponPrefixAndFlat",[1]
142,"TwoHandColdDamageWeaponPrefixAndFlat",[1]
143,"LightningDamagePercentage",[1]
144,"LightningDamagePercentagePrefix",[2]
145,"LightningDamageWeaponPrefix",[1]
146,"TwoHandLightningDamageWeaponPrefix",[1]
147,"LightningDamageWeaponPrefixAndFlat",[1]
148,"TwoHandLightningDamageWeaponPrefixAndFlat",[1]
149,"ChaosDamageWeaponPrefix",[1]
150,"TwoHandChaosDamageWeaponPrefix",[1]
151,"LocalLightningDamage",[1]
152,"LocalLightningDamageTwoHand",[1]
153,"LocalLightningDamageRanged",[1]
154,"LocalFireDamage",[1]
155,"LocalFireDamageTwoHand",[1]
156,"LocalFireDamageRanged",[1]
157,"LocalFireDamageAndPen",[1]
158,"LocalFireDamageTwoHandAndPen",[1]
159,"LocalColdDamageAndPen",[1]
160,"LocalColdDamageTwoHandAndPen",[1]
161,"LocalLightningDamageAndPen",[1]
162,"LocalLightningDamageTwoHandAndPen",[1]
163,"LocalFireDamagePenetrationHybrid",[1]
164,"LocalColdDamagePenetrationHybrid",[1]
165,"LocalLightningDamagePenetrationHybrid",[1]
166,"LocalChaosDamagePenetrationHybrid",[1]
167,"FireResistancePhysTakenAsFire",[0]
168,"ColdResistancePhysTakenAsCold",[0]
169,"LightningResistancePhysTakenAsLightning",[0]
170,"FireResistanceLeech",[0]
171,"ColdResistanceLeech",[0]
172,"LightningResistanceLeech",[0]
173,"FireResistanceAilments",[0]
174,"ColdResistanceAilments",[0]
175,"LightningResistanceAilments",[0]
176,"FireDamagePhysConvertedToFire",[0]
177,"ColdDamagePhysConvertedToCold",[0]
178,"LightningDamagePhysConvertedToLightning",[0]
179,"IncreasedLifeAndPercent",[1]
180,"LifeRegenerationAndPercent",[0]
181,"EnergyShieldAndPercent",[1]
182,"EnergyShieldAndRegen",[1]
183,"IncreasedManaAndPercent",[0]
184,"IncreasedManaAndOnHit",[0]
185,"IncreasedManaAndRegen",[0]
186,"IncreasedManaAndReservation",[0]
187,"IncreasedManaAndReservationEfficiency",[0]
188,"IncreasedManaAndCost",[0]
189,"IncreasedManaAndCostNew",[0]
190,"MovementVelocitySpeed",[2]
191,"MovementVelocityDodge",[2]
192,"MovementVelocitySpellDodge",[2]
193,"ItemQuantityIncrease",[6]
194,"MonsterDamageIncrease",[]
195,"MonsterDamageFromRarity",[]
196,"MonsterDamageLifeIncrease",[]
197,"MonsterSlainExperienceIncrease",[]
198,"MonsterDroppedItemRarityIncrease",[]
199,"MonsterDroppedItemQuantityIncrease",[]
200,"TormentSlainMonsterLootBonus",[]
201,"MaximumLifeIncreasePercent",[2]
202,"MonsterMaximumLifeIncreasePercent",[]
203,"LocalPhysicalDamagePercent",[2]
204,"PhysicalDamagePercent",[2]
205,"PhysicalDamagePercentPrefix",[2]
206,"LocalIncreasedAttackSpeed",[1]
207,"LocalIncreasedAttackSpeedAddedChaos",[1]
208,"LocalPhysicalDamagePercentAddedAsChaos",[2]
209,"StunThresholdReduction",[0]
210,"CriticalStrikeChance",[1]
211,"CriticalStrikeChanceWithBows",[1]
212,"CriticalStrikeChanceDaggerImplicit1",[]
213,"CriticalStrikeChanceDaggerImplicit2",[]
214,"CriticalStrikeChanceDaggerImplicit3",[]
215,"ChaosResistance",[4]
216,"ChaosResistancePrefix",[4]
217,"ChaosResistanceDamageOverTime",[]
218,"CriticalStrikeMultiplier",[2]
219,"CriticalStrikeMultiplierWithBows",[2]
220,"SpellCriticalStrikeChance",[1]
221,"NoCriticalStrikeMultiplier",[2]
222,"AxeBonuses",[]
223,"StaffBonuses",[]
224,"ClawBonuses",[]
225,"DaggerBonuses",[]
226,"MaceBonuses",[]
227,"BowBonuses",[]
228,"SwordBonuses",[]
229,"WandBonuses",[]
230,"ProjectileSpeed",[1]
231,"IncreasedAccuracyPercent",[0]
232,"IncreasedAccuracyPercentWithSwords",[0]
233,"LifeGainPerTarget",[0]
234,"LifeGainPerTargetLocal",[0]
235,"IncreasedWeaponElementalDamagePercent",[1]
236,"FlaskIncreasedRecoverySpeed",[0]
237,"FlaskIncreasedRecoveryAmount",[1]
238,"FlaskIncreasedDuration",[2]
239,"FlaskUtilityIncreasedDuration",[2]
240,"FlaskIncreasedRecoveryOnLowLife",[0]
241,"FlaskInstantRecoveryOnLowLife",[0]
242,"FlaskPartialInstantRecovery",[0]
243,"FlaskFullInstantRecovery",[1]
244,"FlaskExtraManaCostsLife",[0]
245,"FlaskExtraLifeCostsMana",[0]
246,"FlaskExtraLifeCostsLife",[0]
247,"FlaskExtraLife",[]
248,"FlaskDispellsChill",[2]
249,"FlaskDispellsBurning",[2]
250,"FlaskExtraMaxCharges",[0]
251,"FlaskIncreasedChargesAdded",[0]
252,"FlaskIncreasedRecoveryReducedEffect",[0]
253,"FlaskBuffArmourWhileHealing",[1]
254,"FlaskBuffEvasionWhileHealing",[1]
255,"FlaskBuffEnergyShieldWhileHealing",[1]
256,"FlaskBuffMovementSpeedWhileHealing",[1]
257,"FlaskBuffStunRecoveryWhileHealing",[1]
258,"FlaskBuffResistancesWhileHealing",[1]
259,"FlaskBuffLifeLeechWhileHealing",[1]
260,"FlaskBuffLifeLeechPermyriadWhileHealing",[1]
261,"FlaskBuffManaLeechWhileHealing",[1]
262,"FlaskBuffManaLeechPermyriadWhileHealing",[1]
263,"FlaskBuffKnockbackWhileHealing",[0]
264,"FlaskBuffAttackLifeLeechWhileHealing",[1]
265,"FlaskBuffSpellEnergyShieldLeechWhileHealing",[1]
266,"FlaskBuffAttackSpeedWhileHealing",[1]
267,"FlaskBuffCastSpeedWhileHealing",[1]
268,"FlaskBuffFreezeShockIgniteChanceWhileHealing",[1]
269,"FlaskBuffReducedManaCostWhileHealing",[1]
270,"FlaskBuffAccuracyWhileHealing",[1]
271,"FlaskBuffWardWhileHealing",[1]
272,"FlaskBuffAvoidStunWhileHealing",[1]
273,"FlaskHealsMinions",[0]
274,"FlaskFullRechargeOnCrit",[2]
275,"FlaskChanceRechargeOnCrit",[2]
276,"FlaskFullRechargeOnTakeCrit",[2]
277,"FlaskDispellsPoison",[2]
278,"FlaskEffectReducedDuration",[0]
279,"FlaskEffectLocal",[]
280,"FlaskChargesUsed",[0]
281,"FlaskFullRechargeOnHit",[0]
282,"FlaskIncreasedHealingCharges",[1]
283,"FlaskManaRecoveryAtEnd",[2]
284,"FlaskEffectNotRemovedOnFullMana",[2]
285,"FlaskEffectNotRemovedOnFullManaReducedRecovery",[2]
286,"LocalCriticalStrikeChance",[1]
287,"LocalCriticalStrikeMultiplier",[2]
288,"FlaskBuffPreventsDeathWhileHealing",[8]
289,"FlaskBuffAvoidChillFreeze",[0]
290,"FlaskBuffAvoidIgnite",[0]
291,"FlaskBuffAvoidShock",[0]
292,"FlaskBuffBleedDuration",[0]
293,"FlaskBuffChillFreezeDuration",[0]
294,"FlaskBuffCurseEffect",[0]
295,"FlaskBuffIgniteDuration",[0]
296,"FlaskBuffPoisonDuration",[0]
297,"FlaskBuffShockEffect",[0]
298,"FlaskLevelRequirement",[]
299,"RingLevelRequirement",[]
300,"FireDamageAsPortionOfDamage",[6]
301,"ColdDamageAsPortionOfDamage",[6]
302,"LightningDamageAsPortionOfDamage",[]
303,"MonsterFireDamageAsPortionOfDamage",[]
304,"MonsterColdDamageAsPortionOfDamage",[]
305,"MonsterLightningDamageAsPortionOfDamage",[]
306,"LifeRegenerationRatePercentage",[5]
307,"LifeRegenerationRatePercentagePerTotem",[5]
308,"MonsterLifeRegenerationRatePercentage",[]
309,"LifeRegenerationPercentAndMovementSpeed",[]
310,"MonsterSlainFlaskChargesIncrease",[]
311,"MonsterSlainGrantNoFlaskCharges",[]
312,"LifeGainedFromEnemyDeath",[0]
313,"ManaGainedFromEnemyDeath",[0]
314,"MonsterDoesNotFlee",[]
315,"LocalIncreaseSocketedFireGemLevel",[6]
316,"LocalIncreaseSocketedFireGemLevelMaven",[6]
317,"LocalIncreaseSocketedColdGemLevel",[6]
318,"LocalIncreaseSocketedColdGemLevelMaven",[6]
319,"LocalIncreaseSocketedLightningGemLevel",[6]
320,"LocalIncreaseSocketedLightningGemLevelMaven",[6]
321,"LocalIncreaseSocketedChaosGemLevel",[2]
322,"LocalIncreaseSocketedChaosGemLevelMaven",[2]
323,"LocalIncreaseSocketedProjectileGemLevel",[6]
324,"LocalIncreaseSocketedSpellGemLevel",[6]
325,"LocalIncreaseSocketedMeleeGemLevel",[6]
326,"LocalIncreaseSocketedBowGemLevel",[6]
327,"LocalIncreaseSocketedMinionGemLevel",[6]
328,"LocalIncreaseSocketedTrapGemLevel",[6]
329,"LocalIncreaseSocketedGemLevel",[6]
330,"LocalIncreaseSocketedAuraLevel",[6]
331,"LocalIncreaseSocketedStrengthGemLevel",[6]
332,"LocalIncreaseSocketedAuraLevelCorrupted",[6]
333,"LocalIncreaseSocketedCurseLevelCorrupted",[6]
334,"LocalIncreaseSocketedProjectileLevelCorrupted",[6]
335,"LocalIncreaseSocketedFireGemLevelCorrupted",[6]
336,"LocalIncreaseSocketedColdGemLevelCorrupted",[6]
337,"LocalIncreaseSocketedLightningGemLevelCorrupted",[6]
338,"GlobalIncreaseSpellSkillGemLevel",[6]
339,"GlobalIncreaseFireSpellSkillGemLevel",[6]
340,"GlobalIncreaseColdSpellSkillGemLevel",[6]
341,"GlobalIncreaseLightningSpellSkillGemLevel",[6]
342,"GlobalIncreaseChaosSpellSkillGemLevel",[6]
343,"GlobalIncreasePhysicalSpellSkillGemLevel",[6]
344,"GlobalIncreaseMinionSpellSkillGemLevel",[6]
345,"MonsterAuraPhysicalThorns",[]
346,"MonsterAuraElementalThorns",[]
347,"MonsterAuraMediumDamage",[]
348,"MonsterAuraLargeDamage",[]
349,"MonsterAuraLargeDamageAll",[]
350,"MonsterAuraSpeed",[]
351,"MonsterAuraLifeRegen",[]
352,"MonsterAuraResists",[]
353,"MonsterAuraEnergyShield",[]
354,"MonsterAuraAccuracyAndCrit",[]
355,"MonsterAuraEnemyLifeDegen",[]
356,"MonsterAuraElementalDamage",[]
357,"MonsterAuraEnemyLifeDegenCold",[]
358,"MonsterAuraEnemyLifeDegenFire",[]
359,"MonsterAuraEnemyLifeDegenLightning",[]
360,"LocalAccuracyRating",[0]
361,"LocalAccuracyRatingIncrease",[0]
362,"Strength",[1]
363,"StrengthImplicit",[1]
364,"PercentageStrength",[6]
365,"PercentageStrengthMaven",[6]
366,"Dexterity",[1]
367,"DexterityImplicit",[1]
368,"PercentageDexterity",[6]
369,"PercentageDexterityMaven",[6]
370,"Intelligence",[1]
371,"IntelligenceImplicit",[1]
372,"AllAttributes",[2]
373,"StaffBlockPercent",[1]
374,"StaffBlockPercentLocalAdditional",[1]
375,"StaffSpellBlockPercent",[1]
376,"ElementalDamagePercent",[1]
377,"ElementalDamagePercentMaven",[1]
378,"MonsterElementalDamageFinal",[]
379,"MonsterActBoss",[]
380,"BlockingBlocksSpells",[6]
381,"CannotCull",[]
382,"CullingStrike",[6]
383,"CullingStrikeMaven",[6]
384,"PhysicalDamagePercentOnLowLife",[6]
385,"BlockRecovery",[0]
386,"AlwaysHits",[7]
387,"AlwaysHitsGlobal",[7]
388,"HitsCauseMonsterFlee",[5]
389,"ChaosDamage",[4]
390,"MaximumEnduranceCharges",[7]
391,"MaximumEnduranceChargesMaven",[7]
392,"AddPowerChargeOnCrit",[7]
393,"ActorSize",[6]
394,"MonsterActorSize",[]
395,"MaximumManaIncreasePercent",[6]
396,"MaximumManaIncreasePercentMaven",[6]
397,"MaximumManaIncreaseShaper",[6]
398,"AreaOfEffect",[7]
399,"MovementVelocityPenalty",[]
400,"OshabiCombatVineOrange",[]
401,"OshabiCombatVineBlue",[]
402,"OshabiCombatVineGreen",[]
403,"OshabiCombatVineRed",[]
404,"MonsterConvertPhysicalDamageToFire",[]
405,"MonsterConvertPhysicalDamageToCold",[]
406,"MonsterConvertPhysicalDamageToLightning",[]
407,"MonsterConvertPhysicalDamageToChaos",[]
408,"BurnDamage",[5]
409,"CannotCrit",[]
410,"ManaCostReduction",[6]
411,"BloodMagic",[6]
412,"CannotEvade",[]
413,"MinionRunSpeed",[5]
414,"MinionLife",[5]
415,"MinionLifeMaven",[5]
416,"MinionDamage",[6]
417,"MinionChaosResistance",[1]
418,"MinionElementalResistance",[1]
419,"MinionFlatAccuracyRating",[1]
420,"MinionDuration",[1]
421,"MinionDamageOnWeapon",[1]
422,"MinionDamageOnWeaponDoubleDamage",[1]
423,"MinionDamageOnWeaponAndMana",[1]
424,"MinionAttackAndCastSpeedOnWeapon",[]
425,"CannotStun",[]
426,"CannotBeStunned",[7]
427,"AdditionalCurseOnEnemies",[6]
428,"OLDAdditionalCurseOnEnemiesMaven",[6]
429,"AdditionalCurseOnEnemiesMaven",[6]
430,"ConvertPhysicalToFire",[7]
431,"ConvertPhysicalToFireMaven",[7]
432,"ConvertPhysicalToFireVeiledFamilyRestriction",[2]
433,"ConvertPhysicalToFireImplicit",[7]
434,"MonsterMultipleProjectile",[]
435,"MonsterMultipleProjectileShotgun",[]
436,"MonsterFasterProjectile",[]
437,"MonsterWealth",[]
438,"MonsterCriticalStrikes",[]
439,"MonsterResists",[]
440,"MonsterCannotBeStunned",[]
441,"LocalArmourAndEnergyShield",[1]
442,"LocalArmourAndEnergyShieldSuffix",[2]
443,"LocalArmourAndEvasion",[1]
444,"LocalArmourAndEvasionSuffix",[2]
445,"LocalEvasionAndEnergyShield",[1]
446,"LocalEvasionAndEnergyShieldSuffix",[2]
447,"LocalArmourAndEvasionAndEnergyShield",[1]
448,"LocalArmourAndEvasionAndEnergyShieldSuffix",[2]
449,"LocalArmourAndEnergyShieldAndStunRecovery",[1]
450,"LocalArmourAndEvasionAndStunRecovery",[1]
451,"LocalEvasionAndEnergyShieldAndStunRecovery",[1]
452,"LocalArmourAndEvasionAndEnergyShieldAndStunRecovery",[1]
453,"BeltIncreasedFlaskChargesGained",[0]
454,"BeltReducedFlaskChargesUsed",[0]
455,"BeltIncreasedFlaskDuration",[0]
456,"BeltFlaskLifeRecoveryRate",[0]
457,"BeltFlaskLifeRecovery",[0]
458,"GlobalFlaskLifeRecovery",[2]
459,"BeltFlaskManaRecoveryRate",[0]
460,"BeltFlaskManaRecovery",[0]
461,"CannotCurse",[]
462,"MonsterImmuneToCurses",[]
463,"MonsterHexproof",[]
464,"MonsterAuraCannotDie",[]
465,"MonsterAuraSlow",[]
466,"MonsterAuraDamageReduction",[]
467,"MonsterGrantsFrenzyChargesToAlliesOnDeath",[]
468,"MonsterGainsFrenzyChargeAsKilled",[]
469,"MonsterGainsPowerChargeAsKilled",[]
470,"MonsterGainsFrenzyChargeOnHit",[]
471,"MonsterGainsPowerChargeOnHit",[]
472,"MonsterGainsEnduranceChargeOnHit",[]
473,"MonsterIncreasedCastSpeedPerPowerCharge",[]
474,"IncreasedChillDuration",[5]
475,"Acrobatics",[7]
476,"HasNoSockets",[8]
477,"ReducedShockChance",[6]
478,"AttackerTakesDamage",[0]
479,"TakesDamageWhenAttacked",[]
480,"PainAttunement",[7]
481,"ExperienceIncrease",[8]
482,"ChanceToAvoidFreezeAndChill",[6]
483,"ReducedManaCostOnLowLife",[6]
484,"ElementalResistsOnLowLife",[5]
485,"EvasionOnLowLife",[5]
486,"LifeRegenerationOnLowLife",[5]
487,"ItemRarityOnLowLife",[7]
488,"MovementVelocityOnLowLife",[5]
489,"MovementVelocityOnFullLife",[5]
490,"ConvertPhysicalToCold",[7]
491,"ConvertPhysicalToColdMaven",[7]
492,"ConvertPhysicalToColdVeiledFamilyRestriction",[2]
493,"ConvertPhysicalToColdImplicit",[7]
494,"AttackerTakesColdDamage",[4]
495,"AttackerTakesColdDamageNoRange",[4]
496,"AttackSpeedOnFullLife",[5]
497,"CastSpeedOnFullLife",[5]
498,"CastSpeedOnLowLife",[5]
499,"Conduit",[8]
500,"MinionInstability",[]
501,"PhysicalAttackDamageTaken",[5]
502,"BlockPercentAppliedToSpellsOnLowLife",[6]
503,"MaximumColdResist",[6]
504,"MeleeAttackerTakesColdDamage",[4]
505,"RangedAttackDamageTaken",[5]
506,"MonsterSpeedAndDamageFixup",[]
507,"MonsterSpeedAndDamageFixupRarity",[]
508,"PercentDamageToDealToAttacker",[6]
509,"Nothing",[]
510,"StanceScavengerRun",[]
511,"StanceMarakethGeneral",[]
512,"StanceOrionThrone",[]
513,"StanceSandLeaperHaste",[]
514,"StanceChieftainRuckus",[]
515,"StanceSnakeSlither",[]
516,"StanceVilentaEnrage",[]
517,"StanceVilentaEnrageMap",[]
518,"StanceThaneEnrage",[]
519,"StanceWestBossWalk",[]
520,"StanceAfflictionDemonRun",[]
521,"StanceBlightWheelRun",[]
522,"StanceHarvestStriderRun",[]
523,"StanceHarvestCatBossProwl",[]
524,"StanceHarvestCatBossStealth",[]
525,"StanceHarvestBossVinePhase",[]
526,"StanceHarvestBrambleHulkRun",[]
527,"StanceHarvestOshabiCrownOfThorns",[]
528,"StanceHeistMovementSpeed",[]
529,"StaceScytheHand",[]
530,"StanceVelocity",[]
531,"MonsterGainFrenzyChargeOnKinDeath",[]
532,"MonsterChanceToIgnite",[]
533,"MonsterGroundFireOnDeath",[]
534,"MonsterGroundHolyFireOnDeath",[]
535,"MonsterCausticCloudOnDeath",[]
536,"MonsterNecromancerRaisable",[]
537,"MonsterAuraRange",[]
538,"MonsterTemporalChainsOnHit",[]
539,"MonsterEnfeebleOnHit",[]
540,"MonsterChanceToTemporalChainsOnHit",[]
541,"MonsterChanceToVulnerabilityOnHit",[]
542,"MonsterChanceToFlammabilityOnHit",[]
543,"MonsterAuraAddedColdDamage",[]
544,"MonsterAuraAddedFireDamage",[]
545,"MonsterAuraAddedLightningDamage",[]
546,"MonsterCastsFirestormText",[]
547,"MonsterCastsPunctureText",[]
548,"MonsterCastsColdsnapText",[]
549,"MonsterCastsCriticalWeaknessCurseText",[]
550,"MonsterCastsElementralWeaknessCurseText",[]
551,"MonsterCastsEnfeebleCurseText",[]
552,"MonsterCastsFireballText",[]
553,"MonsterCastsIceNovaText",[]
554,"MonsterCastsIceSpearText",[]
555,"MonsterCastsMoltenShellText",[]
556,"MonsterCastsProjectileWeaknessCurseText",[]
557,"MonsterCastsShockNovaText",[]
558,"MonsterCastsSparkText",[]
559,"MonsterCastsVulnerabilityCurseText",[]
560,"MonsterCastsWarlordsMarkCurseText",[]
561,"MonsterCastsArcticBreathText",[]
562,"MonsterCastsGlacialCascadeText",[]
563,"MonsterDetonatesCorpsesText",[]
564,"MonsterExplodes",[]
565,"MonsterExplodesOnItsTargetText",[]
566,"MonsterFiresRainOfArrowsText",[]
567,"MonsterFiresBurningArrowsText",[]
568,"MonsterFiresExplosiveArrowText",[]
569,"MonsterFiresLightningArrowsText",[]
570,"MonsterFiresCausticArrowsText",[]
571,"MonsterFiresSplitArrowsText",[]
572,"MonsterLeapsOntoEnemiesText",[]
573,"MonsterRaisesUndeadText",[]
574,"MonsterSummonsExplodingSpawnText",[]
575,"MonsterSummonsMonkeysText",[]
576,"MonsterSummonsSkeletonsText",[]
577,"MonsterSummonsSpawnText",[]
578,"MonsterUsesEnduringCryText",[]
579,"MonsterUsesFlickerStrikeText",[]
580,"MonsterUsesGlacialHammerText",[]
581,"MonsterUsesGroundSlamText",[]
582,"MonsterUsesLightningStrikeText",[]
583,"MonsterUsesPhaseRunText",[]
584,"MonsterCastsShieldChargeText",[]
585,"MonsterCastsMassFrenzyText",[]
586,"MonsterCastsTemporalChainsText",[]
587,"MonsterCastsFrenzyText",[]
588,"MonsterCastsViperStrikeText",[]
589,"MonsterCastsGroundDesecrationText",[]
590,"MonsterCastsWitherText",[]
591,"MonsterCastsElementalHitText",[]
592,"MonsterCurseCastSpeed",[]
593,"FrenzyChargeOnCriticalHit",[6]
594,"GainEnduranceChargeWhenTakeCriticalStrike",[6]
595,"DisableOffhandSlot",[6]
596,"MaximumResistances",[7]
597,"CannotBlockAttacks",[]
598,"DisplaySocketedGemGetsConcentratedAreaOfEffectLevel",[5]
599,"PhysicalDamageReductionOnLowLife",[6]
600,"TotemPhysicalDamageReduction",[]
601,"ShareEnduranceChargesWithParty",[6]
602,"GainEnduranceChargeWhenCriticallyHit",[6]
603,"MonsterGroundIceOnDeath",[]
604,"MonsterGroundTarOnDeath",[]
605,"BlindingHit",[5]
606,"CannotBlind",[]
607,"DisplaySocketedGemGetsBlindLevel",[5]
608,"SpellDamageAndMana",[1]
609,"SpellDamage",[1]
610,"MapLarger",[]
611,"MapBranchyDungeon",[]
612,"MapTotems",[7]
613,"MapBellyTotems",[]
614,"MapTotemsMap2Tier",[]
615,"MapTotemsMapWorlds",[]
616,"MapCorruptedSideAreaTotems",[7]
617,"MapMonsterPacksSkeletons",[]
618,"MapMonsterPacksSkeletonsMap2Tier",[]
619,"MapMonsterPacksSkeletonsMapWorlds",[]
620,"MapMonsterPacksSkeletonsStrDexIntMission",[]
621,"MapMonsterPacksBandits",[]
622,"MapMonsterPacksBanditsMap2Tier",[]
623,"MapMonsterPacksGoatmen",[]
624,"MapMonsterPacksGoatmenMap2Tier",[]
625,"MapMonsterPacksGoatmenMapWorlds",[]
626,"MapMonsterPacksSpawnsSeaWitches",[]
627,"MapMonsterPacksSpawnsSeaWitchesMap2Tier",[]
628,"MapMonsterPacksSpawnsSeaWitchesStrDexIntMission",[]
629,"MapMonsterPacksSpawnsSeaWitchesMapWorlds",[]
630,"MapMonsterPacksUndeadNecromancers",[]
