"rownum","BaseItemTypesKey","Critical","Speed","DamageMin","DamageMax","RangeMax","Null6"
68,3942,630,667,20,53,11,0
69,3943,650,769,26,68,11,0
70,3944,600,625,21,56,11,0
71,3945,630,667,17,69,11,0
72,3946,630,667,21,64,11,0
73,3947,650,769,30,78,11,0
74,3948,630,667,21,73,11,0
75,3949,600,625,29,55,11,0
76,3950,630,667,26,68,11,0
77,3951,650,769,29,76,11,0
78,3952,600,625,25,65,11,0
79,3953,630,667,18,71,11,0
80,3954,630,667,23,68,11,0
81,3955,600,625,13,24,11,0
82,3956,600,625,20,37,11,0
83,3957,600,625,22,41,11,0
84,3958,500,667,6,11,11,0
85,3959,500,690,10,15,11,0
86,3960,500,667,11,21,11,0
87,3961,500,769,12,35,11,0
88,3962,500,741,19,34,11,0
89,3963,500,714,14,42,11,0
90,3964,500,833,27,50,11,0
91,3965,500,769,29,48,11,0
92,3966,500,741,26,46,11,0
93,3967,500,769,32,50,11,0
94,3968,500,667,25,46,11,0
95,3969,500,833,26,79,11,0
96,3970,500,769,35,65,11,0
97,3971,500,714,24,71,11,0
98,3972,500,833,45,83,11,0
99,3973,500,769,45,75,11,0
100,3974,500,741,40,71,11,0
101,3975,500,769,49,77,11,0
102,3976,500,667,38,70,11,0
103,3977,500,833,38,114,11,0
104,3978,500,769,47,87,11,0
105,3979,500,714,30,90,11,0
106,3980,500,833,54,100,11,0
107,3981,500,769,51,85,11,0
108,3982,500,741,44,79,11,0
109,3983,500,769,21,44,11,0
110,3984,500,769,32,67,11,0
111,3985,500,769,38,79,11,0
112,3986,500,690,5,11,11,0
113,3987,500,909,3,23,11,0
114,3988,500,645,4,9,11,0
115,3989,500,667,6,14,11,0
116,3990,500,645,5,22,11,0
117,3991,500,690,15,21,11,0
118,3992,500,714,16,30,11,0
119,3993,500,690,18,33,11,0
120,3994,500,667,20,33,11,0
121,3995,500,769,19,54,11,0
122,3996,500,870,28,60,11,0
123,3997,500,769,25,53,11,0
124,3998,500,645,13,53,11,0
125,3999,500,769,37,53,11,0
126,4000,500,833,38,70,11,0
127,4001,500,769,36,66,11,0
128,4002,500,667,34,55,11,0
129,4003,500,769,30,86,11,0
130,4004,500,870,44,94,11,0
131,4005,500,769,39,83,11,0
132,4006,500,645,20,80,11,0
133,4007,500,769,54,78,11,0
134,4008,500,833,53,98,11,0
135,4009,500,769,46,86,11,0
136,4010,500,667,41,68,11,0
137,4011,500,769,35,99,11,0
138,4012,500,714,37,80,11,0
139,4013,600,625,18,33,11,0
140,4014,600,625,27,51,11,0
141,4015,600,625,34,63,11,0
142,4016,550,645,5,11,14,0
143,4017,550,625,4,17,14,0
144,4018,600,667,11,20,14,0
145,4019,550,645,11,25,14,0
146,4020,550,625,12,29,14,0
147,4021,650,769,12,46,14,0
148,4022,550,625,18,33,14,0
149,4023,570,714,19,44,14,0
150,4024,600,645,19,40,14,0
151,4025,550,667,13,51,14,0
152,4026,600,714,25,46,14,0
153,4027,550,667,21,50,14,0
154,4028,550,625,21,49,14,0
155,4029,650,769,18,73,14,0
156,4030,550,625,28,51,14,0
157,4031,570,714,29,67,14,0
158,4032,600,645,29,60,14,0
159,4033,550,667,19,75,14,0
160,4034,600,714,35,65,14,0
161,4035,550,667,29,69,14,0
162,4036,550,625,27,64,14,0
163,4037,650,769,22,87,14,0
164,4038,550,625,32,60,14,0
165,4039,570,714,31,72,14,0
166,4040,600,667,32,66,14,0
167,4041,500,690,6,8,11,0
168,4042,500,714,8,13,11,0
169,4043,500,690,13,16,11,0
170,4044,500,769,15,27,11,0
171,4045,500,690,13,31,11,0
172,4046,500,714,19,32,11,0
173,4047,500,833,32,40,11,0
174,4048,500,714,21,43,11,0
175,4049,500,741,28,42,11,0
176,4050,500,800,31,51,11,0
177,4051,500,714,33,42,11,0
178,4052,500,870,37,69,11,0
179,4053,500,714,25,59,11,0
180,4054,500,769,38,63,11,0
181,4055,500,833,53,67,11,0
182,4056,500,714,33,69,11,0
183,4057,500,741,44,66,11,0
184,4058,500,800,48,80,11,0
185,4059,500,714,49,62,11,0
186,4060,500,870,54,101,11,0
187,4061,500,714,35,81,11,0
188,4062,500,769,49,82,11,0
189,4063,500,833,65,82,11,0
190,4064,500,714,38,80,11,0
191,4065,500,741,49,74,11,0
192,4066,500,769,20,41,11,0
193,4067,500,769,31,64,11,0
194,4068,500,769,39,81,11,0
195,4069,600,645,5,8,11,0
196,4070,600,667,8,12,11,0
197,4071,600,714,10,19,11,0
198,4072,650,714,14,22,11,0
199,4073,600,714,18,27,11,0
200,4074,600,690,17,31,11,0
201,4075,600,833,21,50,11,0
202,4076,620,800,29,44,11,0
203,4077,600,769,27,50,11,0
204,4078,600,667,24,36,11,0
205,4079,600,800,30,55,11,0
206,4080,650,800,35,52,11,0
207,4081,600,800,38,57,11,0
208,4082,600,714,30,55,11,0
209,4083,600,833,34,80,11,0
210,4084,620,800,45,67,11,0
211,4085,600,769,39,72,11,0
212,4086,600,667,37,55,11,0
213,4087,600,800,43,80,11,0
214,4088,650,800,49,73,11,0
215,4089,600,800,51,76,11,0
216,4090,600,714,37,70,11,0
217,4091,600,833,41,95,11,0
218,4092,620,800,50,76,11,0
219,4093,600,769,42,78,11,0
220,4094,630,690,23,34,11,0
221,4095,630,690,35,52,11,0
222,4096,630,690,41,61,11,0
223,4097,500,714,5,13,120,0
224,4098,500,667,6,16,120,0
225,4099,600,769,6,25,120,0
226,4100,600,769,12,26,120,0
227,4101,670,800,11,34,120,0
228,4102,650,714,11,34,120,0
229,4103,500,690,10,41,120,0
230,4104,500,833,20,53,120,0
231,4105,550,714,27,40,120,0
232,4106,500,667,15,44,120,0
233,4107,600,800,17,69,120,0
234,4108,600,769,26,55,120,0
235,4109,670,800,23,68,120,0
236,4110,650,714,20,61,120,0
237,4111,500,690,17,67,120,0
238,4112,500,833,31,81,120,0
239,4113,550,714,40,60,120,0
240,4114,500,667,22,67,120,0
241,4115,600,800,25,100,120,0
242,4116,600,769,39,81,120,0
243,4117,670,800,30,89,120,0
244,4118,650,714,26,78,120,0
245,4119,500,690,20,78,120,0
246,4120,500,833,35,92,120,0
247,4121,550,714,44,66,120,0
248,4122,550,769,9,13,120,0
249,4123,550,769,13,20,120,0
250,4124,550,769,16,24,120,0
251,4125,500,741,4,10,120,0
252,4126,600,769,9,19,13,0
253,4127,620,769,10,31,13,0
254,4128,600,769,24,41,13,0
255,4129,640,769,14,42,13,0
256,4130,620,769,27,57,13,0
257,4131,650,870,27,81,13,0
258,4132,610,769,41,76,13,0
259,4133,600,833,41,85,13,0
260,4134,620,870,34,102,13,0
261,4135,600,769,51,86,13,0
262,4136,660,800,38,114,13,0
263,4137,630,800,56,117,13,0
264,4138,650,870,48,145,13,0
265,4139,610,769,65,121,13,0
266,4140,600,833,66,138,13,0
267,4141,620,870,55,165,13,0
268,4142,600,769,72,120,13,0
269,4143,730,800,53,160,13,0
270,4144,680,800,71,147,13,0
271,4145,700,870,57,171,13,0
272,4146,650,769,73,136,13,0
273,4147,600,833,70,145,13,0
274,4148,600,800,36,66,13,0
275,4149,600,800,55,102,13,0
276,4150,600,800,65,120,13,0
277,4151,700,800,39,73,13,0
278,4152,700,800,61,113,13,0
279,4153,700,800,78,144,13,0
280,4154,500,769,12,20,13,0
281,4155,500,800,19,30,13,0
282,4156,500,769,19,39,13,0
283,4157,500,769,29,43,13,0
284,4158,500,800,36,60,13,0
285,4159,500,769,43,58,13,0
286,4160,500,800,49,73,13,0
287,4162,500,870,58,91,13,0
288,4161,500,833,53,83,13,0
289,4163,500,800,48,99,13,0
290,4164,500,769,61,92,13,0
291,4165,500,833,74,123,13,0
292,4166,500,769,76,103,13,0
293,4167,500,800,81,121,13,0
294,4168,500,833,88,138,13,0
295,4169,500,952,121,189,13,0
296,4170,500,769,74,155,13,0
297,4171,570,741,87,131,13,0
298,4172,500,870,104,174,13,0
299,4173,500,714,90,122,13,0
300,4174,600,800,96,144,13,0
301,4175,500,833,97,152,13,0
302,4176,500,741,36,56,13,0
303,4177,500,741,55,86,13,0
304,4178,500,741,65,101,13,0
305,4179,500,690,8,16,13,0
306,4180,500,714,11,26,13,0
307,4181,500,690,17,29,13,0
308,4182,500,714,20,38,13,0
309,4183,500,714,23,48,13,0
310,4184,500,714,30,50,13,0
311,4185,500,741,31,65,13,0
312,4186,600,741,41,68,13,0
313,4187,500,769,34,79,13,0
314,4188,500,690,39,65,13,0
315,4189,500,741,45,84,13,0
316,4190,500,769,49,102,13,0
317,4191,500,714,54,89,13,0
318,4192,500,741,52,109,13,0
319,4193,600,741,63,104,13,0
320,4194,500,769,55,128,13,0
321,4195,500,667,62,104,13,0
322,4196,650,714,62,115,13,0
323,4197,500,769,68,142,13,0
324,4198,500,690,69,115,13,0
325,4199,500,741,62,129,13,0
326,4200,570,741,67,112,13,0
327,4201,600,769,34,63,13,0
328,4202,600,769,52,97,13,0
329,4203,600,769,61,114,13,0
330,4204,500,769,10,16,13,0
331,4205,500,800,17,25,13,0
332,4206,500,769,16,33,13,0
333,4207,500,769,25,38,13,0
334,4208,500,769,27,49,13,0
335,4209,500,833,40,60,13,0
336,4210,500,800,46,62,13,0
337,4211,500,800,45,68,13,0
338,4212,500,909,57,85,13,0
339,4213,500,800,43,88,13,0
340,4214,500,769,54,81,13,0
341,4215,500,800,55,103,13,0
342,4216,500,833,72,108,13,0
343,4217,500,800,77,104,13,0
344,4218,500,800,75,113,13,0
345,4219,500,1000,112,168,13,0
346,4220,550,769,65,135,13,0
347,4221,500,741,77,115,13,0
348,4222,500,800,74,138,13,0
349,4223,500,909,102,153,13,0
350,4224,600,870,101,137,13,0
351,4225,500,833,91,136,13,0
352,4226,500,870,39,64,13,0
353,4227,500,870,62,103,13,0
354,4228,500,870,81,135,13,0
355,4229,500,833,8,15,13,0
356,8161,600,667,4,8,10,0
357,8469,700,588,0,0,11,0
358,8470,700,625,0,0,13,0
