"rownum","Id","rid","[rid]","Gem","BK2File"
24,"ProxyKey26",8,[13],1886,"Art/Videos/ChinaSkillVideos/Slayer_Protector+Maim.BK2"
25,"ProxyKey27",2,[13],1890,"Art/Videos/ChinaSkillVideos/Slayer_Cleave+Bleed+Ruthless.BK2"
26,"ProxyKey28",0,"[2,3]",1792,"Art/Videos/ChinaSkillVideos/ChieftanBersek_MoltenStrike+Ruthless.BK2"
27,"ProxyKey30",2,"[2,3]",1903,"Art/Videos/ChinaSkillVideos/ChieftanBeserk_MoltenStrike+Ruthless+AncestralCall.BK2"
28,"ProxyKey31",8,"[2,3]",1583,"Art/Videos/ChinaSkillVideos/ChieftainBerserker_AncestralProtector+FireDamage.BK2"
29,"ProxyKey32",7,"[1,2,3]",1557,"Art/Videos/ChinaSkillVideos/JuggernautChiefBeserk_LeapSlam.BK2"
30,"ProxyKey33",10,"[1,2,3]",1866,"Art/Videos/ChinaSkillVideos/JuggernautChiefBeserk_Sunder.BK2"
31,"ProxyKey34",0,[1],1562,"Art/Videos/ChinaSkillVideos/Juggernaut_Slam+Ruthless.BK2"
32,"ProxyKey35",3,[1],1834,"Art/Videos/ChinaSkillVideos/Juggernaut_VigilantStrike.BK2"
33,"ProxyKey36",2,[1],1879,"Art/Videos/ChinaSkillVideos/Juggernaut_+Slam+Bleed+Ruthless.BK2"
34,"ProxyKey86",8,[1],1583,"Art/Videos/ChinaSkillVideos/Juggernaut_VigilantStrike+FireDamage.BK2"
35,"ProxyKey37",0,[6],1574,"Art/Videos/ChinaSkillVideos/Necromancer_Zombie+surge.BK2"
36,"ProxyKey38",3,[6],1758,"Art/Videos/ChinaSkillVideos/Necromancer_SRS.BK2"
37,"ProxyKey39",8,[6],1653,"Art/Videos/ChinaSkillVideos/Necromancer_SRS+minionDamage.BK2"
38,"ProxyKey40",7,[6],1641,"Art/Videos/ChinaSkillVideos/Necromancer_SummonSkeletons.BK2"
39,"ProxyKey41",10,[6],1762,"Art/Videos/ChinaSkillVideos/Necromancer_SpiritOffering.BK2"
40,"ProxyKey42",0,[5],1859,"Art/Videos/ChinaSkillVideos/Occultist_Blight+Surge.BK2"
41,"ProxyKey43",3,[5],1857,"Art/Videos/ChinaSkillVideos/Occultist_Contagion.BK2"
42,"ProxyKey44",8,[5],1861,"Art/Videos/ChinaSkillVideos/Occultist_Contagion+Voidmanip.BK2"
43,"ProxyKey45",7,[5],1858,"Art/Videos/ChinaSkillVideos/Occultist_Wither(+blight).BK2"
44,"ProxyKey46",10,[5],1860,"Art/Videos/ChinaSkillVideos/Occultist_EssenseDrain.BK2"
45,"ProxyKey47",2,"[4,5]",1900,"Art/Videos/ChinaSkillVideos/Occultist_Blight+Surge+Barrier.BK2"
46,"ProxyKey89",2,[6],1880,"Art/Videos/ChinaSkillVideos/Necromancer_Zombie+Surge+LesserPoison.BK2"
47,"ProxyKey48",0,[4],1813,"Art/Videos/ChinaSkillVideos/Elementalist_Surge+Tendrils.BK2"
48,"ProxyKey49",3,[4],1852,"Art/Videos/ChinaSkillVideos/Elementalist_OrbofStorms.BK2"
49,"ProxyKey50",8,[4],1592,"Art/Videos/ChinaSkillVideos/Elementalist_OrbStorms+LightningDamage.BK2"
50,"ProxyKey51",7,[4],1640,"Art/Videos/ChinaSkillVideos/Elementalist_LightningWarp.BK2"
51,"ProxyKey52",10,[4],1669,"Art/Videos/ChinaSkillVideos/Elementalist_arc.BK2"
52,"ProxyKey53",0,[18],1833,"Art/Videos/ChinaSkillVideos/Assassin_FrostBlades+LessPoison.BK2"
53,"ProxyKey54",3,[18],1643,"Art/Videos/ChinaSkillVideos/Assassin_Riposte.BK2"
54,"ProxyKey55",8,[18],1589,"Art/Videos/ChinaSkillVideos/Assassin_Ripose+ColdDamage.BK2"
55,"ProxyKey56",7,[18],1571,"Art/Videos/ChinaSkillVideos/Assassin_WhirlingBlades.BK2"
56,"ProxyKey57",10,[18],1728,"Art/Videos/ChinaSkillVideos/Assassin_Reave.BK2"
57,"ProxyKey58",2,[18],1891,"Art/Videos/ChinaSkillVideos/Assassin_Frostblades+LessPoison+Onslaught.BK2"
58,"ProxyKey59",0,[17],1697,"Art/Videos/ChinaSkillVideos/Saboteur_FireTrap+LessPoison.BK2"
59,"ProxyKey60",3,[17],1695,"Art/Videos/ChinaSkillVideos/Saboteur_BearTrap.BK2"
60,"ProxyKey61",8,[17],1731,"Art/Videos/ChinaSkillVideos/Saboteur_BearTrap+Multitrap.BK2"
61,"ProxyKey62",7,[17],1832,"Art/Videos/ChinaSkillVideos/Saboteur_FlameDash.BK2"
62,"ProxyKey63",10,[17],1733,"Art/Videos/ChinaSkillVideos/Saboteur_LightningTrap.BK2"
63,"ProxyKey64",2,[17],1680,"Art/Videos/ChinaSkillVideos/Saboteur_Firetrap+LessPoison+EleProlif.BK2"
64,"ProxyKey65",0,[16],1700,"Art/Videos/ChinaSkillVideos/Trickster_Knives+LessPoison.BK2"
65,"ProxyKey66",3,[16],1857,"Art/Videos/ChinaSkillVideos/Trickster_Contagion.BK2"
66,"ProxyKey67",8,[16],1861,"Art/Videos/ChinaSkillVideos/Trickster_Contagion+Voidmanip.BK2"
67,"ProxyKey68",7,[16],1858,"Art/Videos/ChinaSkillVideos/Trickster_Wither.BK2"
68,"ProxyKey69",10,[16],1860,"Art/Videos/ChinaSkillVideos/Trickster_EssenceDrain.BK2"
69,"ProxyKey70",2,[16],1614,"Art/Videos/ChinaSkillVideos/Trickster_Knives+LessPoison+Pierce.BK2"
70,"ProxyKey71",0,[9],1582,"Art/Videos/ChinaSkillVideos/Deadeye_Splitarrow+Pierce.BK2"
71,"ProxyKey72",3,[9],1846,"Art/Videos/ChinaSkillVideos/Deadeye_SiegeBallista.BK2"
72,"ProxyKey73",10,[9],1668,"Art/Videos/ChinaSkillVideos/Deadeye_LA.BK2"
73,"ProxyKey74",2,[9],1901,"Art/Videos/ChinaSkillVideos/Deadeye_Split+Pierce+Volley.BK2"
74,"ProxyKey75",7,"[8,9]",1818,"Art/Videos/ChinaSkillVideos/PathfinderDeadeye_BlinkArrow.BK2"
75,"ProxyKey76",0,[8],1580,"Art/Videos/ChinaSkillVideos/Pathfinder_IceShot+Pierce.BK2"
76,"ProxyKey77",8,[8],1586,"Art/Videos/ChinaSkillVideos/Pathfinder_Puncture+LMP.BK2"
77,"ProxyKey78",10,[8],1651,"Art/Videos/ChinaSkillVideos/Pathfinder_RoA.BK2"
78,"ProxyKey79",2,[8],1905,"Art/Videos/ChinaSkillVideos/Pathfinder_Iceshot+Pierce+SpiritArcher.BK2"
79,"ProxyKey80",8,[9],1589,"Art/Videos/ChinaSkillVideos/Deadeye_SiegeBallista+ColdDamage.BK2"
80,"ProxyKey90",8,[7],1589,"Art/Videos/ChinaSkillVideos/Raider_Puncture+AddedCold.BK2"
81,"ProxyKey81",3,[7],1667,"Art/Videos/ChinaSkillVideos/Raider_puncture(melee).BK2"
82,"ProxyKey88",3,[8],1667,"Art/Videos/ChinaSkillVideos/Pathfinder_puncture(ranged).BK2"
83,"ProxyKey82",0,[7],1833,"Art/Videos/ChinaSkillVideos/Raider_Frostblades+Pierce.BK2"
84,"ProxyKey83",7,[7],1571,"Art/Videos/ChinaSkillVideos/Raider_WhirlingBlades.BK2"
85,"ProxyKey84",10,[7],1663,"Art/Videos/ChinaSkillVideos/Raider_LightningStrike.BK2"
86,"ProxyKey85",2,[7],1891,"Art/Videos/ChinaSkillVideos/Raider_Frostblades+Pierce+Onslaught.BK2"
87,"ProxyKey91",0,[19],1867,""
88,"ProxyKey92",7,[19],1832,""
89,"ProxyKey93",10,[19],1556,""
90,"ProxyKey94",8,[19],1592,""
91,"ProxyKey95",3,[19],1851,""
92,"ProxyKey96",0,[20],1839,""
93,"ProxyKey97",7,[20],1832,""
94,"ProxyKey98",8,[20],1888,""
95,"ProxyKey99",10,[20],1875,""
96,"ProxyKey100",3,[20],1852,""
97,"ProxyKey101",0,[21],1908,""
98,"ProxyKey102",7,[21],1832,""
99,"ProxyKey103",8,[21],1592,""
100,"ProxyKey104",10,[21],1733,""
101,"ProxyKey105",3,[21],1695,""
102,"ProxyKey106",0,[22],1936,""
103,"ProxyKey107",8,[22],1592,""
104,"ProxyKey108",7,[22],1832,""
105,"ProxyKey109",3,[22],1923,""
106,"ProxyKey110",4,[22],1961,""
107,"497",2,[22],1892,""
108,"496",10,[22],2078,""
109,"495",13,[22],1811,""
110,"494",15,[22],1626,""
111,"493",23,[22],1650,""
112,"508",29,[22],1720,""
113,"507",30,[22],1970,""
114,"ProxyKey111",0,[23],1578,""
115,"ProxyKey112",2,[23],1905,""
116,"ProxyKey113",3,[23],1846,""
117,"ProxyKey114",8,[23],1586,""
118,"ProxyKey115",10,[23],1922,""
119,"ProxyKey116",0,[24],1792,""
120,"ProxyKey117",2,[24],1903,""
121,"ProxyKey119",8,[24],1586,""
122,"ProxyKey120",15,[24],1626,""
123,"ProxyKey121",0,[25],1620,""
124,"ProxyKey122",7,[25],1832,""
125,"ProxyKey123",10,[25],1579,""
126,"ProxyKey124",8,[25],1888,""
127,"ProxyKey125",3,[25],1851,""
128,"ProxyKey126",0,[26],1813,""
129,"ProxyKey127",7,[26],1832,""
130,"ProxyKey128",10,[26],1929,""
131,"ProxyKey129",8,[26],1592,""
132,"ProxyKey130",3,[26],1704,""
133,"ProxyKey131",0,[27],2052,""
134,"ProxyKey132",8,[27],2071,""
135,"ProxyKey133",7,[27],1557,""
136,"ProxyKey135",4,[27],1950,""
137,"505",2,[27],1891,""
138,"504",10,[27],1932,""
139,"503",13,[27],1594,""
140,"502",15,[27],1757,""
141,"501",18,[27],1812,""
142,"500",24,[27],1964,""
143,"ProxyKey136",0,[31],1859,""
144,"ProxyKey137",2,[31],1900,""
145,"ProxyKey138",8,[31],1861,""
146,"ProxyKey139",7,[31],1832,""
147,"ProxyKey140",10,[31],1860,""
148,"ProxyKey141",13,[31],1915,""
149,"ProxyKey142",15,[31],1629,""
150,"ProxyKey143",18,[31],1938,""
151,"ProxyKey144",23,[31],1937,""
152,"ProxyKey145",24,[31],1884,""
153,"ProxyKey146",30,[31],1825,""
154,"ProxyKey147",29,[31],1585,""
155,"ProxyKey148",0,[32],1578,""
156,"ProxyKey149",2,[32],1905,""
157,"ProxyKey150",8,[32],1861,""
158,"ProxyKey151",7,[32],1818,""
159,"ProxyKey152",10,[32],1922,""
160,"ProxyKey153",13,[32],1810,""
161,"ProxyKey154",15,[32],1688,""
162,"ProxyKey155",18,[32],1584,""
163,"ProxyKey157",24,[32],1855,""
164,"ProxyKey158",30,[32],1853,""
165,"ProxyKey159",29,[32],1924,""
166,"ProxyKey190",0,[33],1563,""
167,"ProxyKey156",1,[33],1890,""
168,"ProxyKey161",7,[33],1557,""
169,"ProxyKey162",13,[33],1807,""
170,"ProxyKey163",15,[33],1584,""
171,"ProxyKey164",18,[33],1722,""
172,"ProxyKey166",24,[33],1681,""
173,"ProxyKey167",30,[33],1853,""
174,"ProxyKey168",0,[34],1792,""
175,"ProxyKey169",1,[34],1903,""
176,"ProxyKey171",8,[34],1583,""
177,"ProxyKey172",13,[34],1565,""
178,"ProxyKey173",15,[34],1584,""
179,"ProxyKey174",18,[34],1626,""
180,"ProxyKey176",24,[34],1681,""
181,"ProxyKey177",30,[34],1853,""
182,"ProxyKey178",29,[34],1899,""
183,"ProxyKey179",0,[35],1936,""
184,"ProxyKey180",1,[35],1892,""
185,"ProxyKey181",3,[35],1704,""
186,"ProxyKey182",8,[35],1583,""
187,"ProxyKey183",8,[35],1656,""
188,"ProxyKey184",7,[35],1832,""
189,"ProxyKey185",13,[35],1807,""
190,"ProxyKey186",13,[35],1941,""
191,"ProxyKey187",15,[35],1862,""
192,"ProxyKey188",18,[35],1943,""
193,"ProxyKey189",23,[35],1940,""
194,"ProxyKey191",30,[35],1825,""
195,"ProxyKey192",29,[35],1727,""
196,"ProxyKey193",0,[36],1839,""
197,"ProxyKey194",1,[36],1901,""
198,"ProxyKey195",3,[36],1704,""
199,"ProxyKey196",8,[36],1583,""
200,"ProxyKey197",10,[36],1759,""
201,"ProxyKey198",15,[36],1629,""
202,"ProxyKey199",18,[36],1676,""
203,"ProxyKey200",23,[36],1934,""
204,"ProxyKey201",30,[36],1824,""
205,"ProxyKey202",29,[36],1721,""
206,"ProxyKey203",0,[37],1562,""
207,"ProxyKey204",7,[37],1557,""
208,"ProxyKey205",10,[37],1957,""
209,"ProxyKey206",8,[37],1583,""
210,"ProxyKey207",3,[37],1665,""
211,"ProxyKey208",0,[38],1956,""
212,"ProxyKey209",7,[38],1557,""
213,"ProxyKey210",10,[38],1567,""
214,"ProxyKey211",8,[38],1583,""
215,"ProxyKey212",3,[38],1954,""
216,"ProxyKey213",0,[39],1813,""
217,"ProxyKey214",7,[39],1832,""
218,"ProxyKey215",10,[39],1733,""
219,"ProxyKey216",8,[39],1592,""
220,"ProxyKey217",3,[39],1852,""
221,"ProxyKey218",0,[40],1978,""
222,"ProxyKey219",7,[40],1832,""
223,"ProxyKey220",10,[40],1693,""
224,"ProxyKey221",8,[40],1589,""
225,"ProxyKey222",3,[40],1695,""
226,"ProxyKey223",0,[41],1574,""
227,"ProxyKey224",7,[41],1641,""
228,"ProxyKey225",10,[41],1762,""
229,"ProxyKey226",8,[41],1653,""
230,"ProxyKey227",3,[41],1857,""
231,"ProxyKey228",0,[42],1969,""
232,"ProxyKey229",7,[42],1971,""
233,"ProxyKey230",10,[42],1982,""
234,"ProxyKey231",8,[42],1586,""
235,"ProxyKey232",3,[42],1695,""
236,"ProxyKey233",0,[45],1582,""
237,"ProxyKey234",7,[45],1818,""
238,"ProxyKey235",10,[45],1846,""
239,"ProxyKey236",8,[45],1589,""
240,"ProxyKey237",3,[45],1984,""
241,"ProxyKey238",0,[44],1792,""
242,"ProxyKey239",7,[44],1828,""
243,"ProxyKey240",8,[44],1583,""
244,"ProxyKey241",3,[44],1948,""
245,"ProxyKey242",0,[43],1978,""
246,"ProxyKey243",7,[43],1832,""
247,"ProxyKey244",10,[43],1693,""
248,"ProxyKey245",8,[43],1592,""
249,"ProxyKey246",3,[43],1852,""
250,"ProxyKey247",15,[43],1840,""
251,"ProxyKey248",1,[43],1983,""
252,"ProxyKey249",18,[43],1717,""
253,"ProxyKey250",13,[43],1979,""
254,"ProxyKey251",13,[45],1659,""
255,"ProxyKey252",23,[45],1988,""
256,"ProxyKey253",15,[44],1659,""
257,"ProxyKey254",0,[48],1562,""
258,"ProxyKey255",7,[48],1565,""
259,"ProxyKey256",10,[48],1866,""
260,"ProxyKey257",8,[48],1583,""
261,"ProxyKey259",15,[48],1626,""
262,"ProxyKey260",13,[48],1807,""
263,"ProxyKey261",18,[48],1829,""
264,"ProxyKey262",23,[48],1899,""
265,"ProxyKey263",24,[48],1835,""
266,"ProxyKey264",0,[47],1620,""
267,"ProxyKey265",7,[47],1832,""
268,"ProxyKey266",8,[47],1592,""
269,"ProxyKey267",3,[47],1851,""
270,"ProxyKey268",15,[47],1862,""
271,"ProxyKey269",18,[47],1945,""
272,"ProxyKey270",24,[47],1884,""
273,"ProxyKey271",29,[47],1925,""
274,"ProxyKey272",0,[46],1792,""
275,"ProxyKey273",7,[46],1565,""
276,"ProxyKey274",10,[46],2044,""
277,"ProxyKey275",8,[46],1583,""
278,"ProxyKey277",15,[46],1626,""
279,"ProxyKey278",13,[46],2041,""
280,"ProxyKey279",24,[46],1964,""
281,"ProxyKey280",30,[46],1853,""
282,"ProxyKey281",10,[47],2043,""
283,"ProxyKey282",29,[48],2038,""
284,"ProxyKey283",29,[46],2038,""
285,"ProxyKey284",18,[46],1966,""
286,"ProxyKey285",8,[49],1886,""
287,"ProxyKey286",7,[49],1557,""
288,"ProxyKey287",10,[49],1932,""
289,"ProxyKey288",3,[49],1930,""
290,"ProxyKey289",15,[49],1757,""
291,"ProxyKey290",13,[49],1963,""
292,"ProxyKey291",18,[49],1966,""
293,"ProxyKey292",24,[49],1964,""
294,"ProxyKey293",29,[49],1711,""
295,"ProxyKey294",0,[50],1859,""
296,"ProxyKey295",7,[50],1682,""
297,"ProxyKey296",10,[50],1860,""
298,"ProxyKey297",8,[50],1861,""
299,"ProxyKey298",3,[50],1857,""
300,"ProxyKey299",15,[50],1862,""
301,"ProxyKey300",13,[50],2030,""
302,"ProxyKey301",18,[50],1639,""
303,"ProxyKey302",7,[51],1832,""
304,"ProxyKey303",15,[51],1872,""
305,"ProxyKey304",13,[51],1807,""
306,"ProxyKey305",23,[50],2056,""
307,"ProxyKey306",24,[50],2055,""
308,"ProxyKey307",0,[49],2052,""
309,"ProxyKey308",0,[51],1839,""
310,"ProxyKey309",10,[51],2048,""
311,"ProxyKey310",2,[51],1902,""
312,"ProxyKey311",3,[51],2054,""
313,"ProxyKey312",24,[51],1946,""
314,"ProxyKey313",0,[52],1969,""
315,"ProxyKey314",8,[52],1586,""
316,"ProxyKey315",10,[52],1982,""
317,"ProxyKey316",7,[52],1571,""
318,"ProxyKey317",3,[52],1695,""
319,"ProxyKey318",4,[52],1950,""
320,"ProxyKey319",15,[52],1881,""
321,"ProxyKey320",18,[52],1639,""
322,"ProxyKey321",30,[52],1823,""
323,"ProxyKey322",29,[52],1585,""
324,"ProxyKey323",0,[53],1813,""
325,"ProxyKey324",8,[53],1592,""
326,"ProxyKey325",10,[53],1894,""
327,"ProxyKey326",7,[53],1832,""
328,"ProxyKey327",3,[53],1852,""
329,"ProxyKey328",4,[53],1961,""
330,"ProxyKey329",15,[53],1862,""
331,"ProxyKey330",13,[53],2030,""
332,"ProxyKey331",18,[53],1717,""
333,"ProxyKey332",24,[53],1709,""
334,"ProxyKey333",30,[53],2059,""
335,"ProxyKey334",29,[53],1591,""
336,"ProxyKey335",0,[54],1833,""
337,"ProxyKey336",8,[54],1589,""
338,"ProxyKey337",10,[54],1568,""
339,"ProxyKey338",7,[54],1571,""
340,"ProxyKey339",3,[54],1695,""
341,"ProxyKey340",4,[54],1950,""
342,"ProxyKey341",15,[54],2060,""
343,"ProxyKey342",13,[54],1594,""
344,"ProxyKey343",29,[54],1674,""
345,"ProxyKey344",24,[54],1835,""
346,"ProxyKey345",30,[54],1823,""
347,"ProxyKey346",29,[54],1720,""
348,"ProxyKey347",0,[55],1813,""
349,"ProxyKey348",8,[55],1892,""
350,"ProxyKey349",10,[55],2065,""
351,"ProxyKey350",7,[55],1832,""
352,"ProxyKey351",3,[55],1698,""
353,"ProxyKey352",4,[55],1950,""
354,"ProxyKey353",1,[55],2071,""
355,"ProxyKey354",18,[55],1639,""
356,"ProxyKey355",30,[55],1853,""
357,"ProxyKey356",29,[55],1585,""
358,"ProxyKey357",13,[55],2066,""
359,"ProxyKey358",15,[55],2070,""
360,"ProxyKey359",0,[56],1562,""
361,"ProxyKey360",8,[56],1583,""
362,"ProxyKey361",7,[56],1557,""
363,"ProxyKey363",4,[56],1948,""
364,"ProxyKey364",1,[56],1879,""
365,"ProxyKey365",15,[56],1626,""
366,"ProxyKey366",18,[56],1966,""
367,"ProxyKey367",30,[56],1853,""
368,"ProxyKey368",29,[56],1889,""
369,"ProxyKey369",13,[56],1830,""
370,"369",0,[57],2052,""
371,"370",8,[57],1886,""
372,"371",7,[57],1565,""
373,"373",4,[57],1950,""
374,"374",10,[57],1567,""
375,"375",15,[57],2070,""
376,"376",18,[57],1966,""
377,"377",24,[57],1967,""
378,"378",29,[57],1720,""
379,"381",0,[58],1620,""
380,"382",8,[58],1592,""
381,"383",7,[58],1682,""
382,"384",3,[58],1851,""
383,"385",4,[58],1961,""
384,"386",10,[58],1579,""
385,"387",13,[58],1808,""
386,"388",18,[58],1716,""
387,"389",23,[58],2091,""
388,"390",24,[58],2057,""
389,"391",29,[58],1925,""
390,"392",30,[58],1822,""
391,"393",0,[59],1582,""
392,"394",8,[59],1589,""
393,"395",7,[59],1818,""
394,"396",3,[59],1984,""
395,"397",4,[59],1950,""
396,"398",10,[59],1668,""
397,"399",15,[59],1659,""
398,"400",13,[59],1809,""
399,"401",18,[59],1637,""
400,"402",23,[59],2083,""
401,"403",24,[59],2085,""
402,"404",29,[59],1585,""
403,"405",30,[59],1825,""
404,"406",0,[60],1969,""
405,"407",8,[60],1592,""
406,"408",7,[60],1962,""
407,"409",3,[60],1852,""
408,"410",4,[60],1950,""
409,"411",10,[60],1728,""
410,"412",15,[60],1584,""
411,"413",18,[60],1717,""
412,"414",24,[60],1709,""
413,"415",0,[61],1578,""
414,"416",8,[61],1586,""
415,"417",7,[61],1962,""
416,"418",3,[61],1984,""
417,"419",4,[61],1950,""
418,"420",10,[61],2092,""
419,"421",13,[61],1810,""
420,"422",18,[61],1674,""
421,"423",24,[61],2037,""
422,"424",29,[61],1721,""
423,"425",0,[62],1813,""
424,"426",8,[62],1592,""
425,"427",7,[62],1832,""
426,"428",3,[62],1851,""
427,"429",4,[62],1961,""
428,"430",2,[62],1892,""
429,"431",10,[62],1894,""
430,"432",13,[62],1809,""
431,"433",15,[62],1629,""
432,"434",18,[62],1717,""
433,"435",24,[62],1709,""
434,"436",29,[62],1721,""
435,"437",0,[63],1839,""
436,"438",8,[63],1592,""
437,"439",7,[63],1832,""
438,"440",3,[63],1852,""
439,"441",4,[63],1961,""
440,"443",10,[63],1669,""
441,"444",13,[63],1809,""
442,"445",15,[63],1862,""
443,"446",18,[63],1717,""
444,"447",30,[63],1822,""
445,"448",29,[63],1721,""
446,"449",0,[64],1839,""
447,"450",8,[64],1592,""
448,"451",7,[64],1832,""
449,"452",3,[64],2054,""
450,"453",4,[64],1961,""
451,"454",2,[64],1892,""
452,"455",10,[64],1724,""
453,"456",13,[64],1807,""
454,"457",15,[64],1872,""
455,"458",18,[64],1715,""
456,"459",24,[64],1946,""
457,"460",23,[64],1662,""
458,"461",29,[64],2039,""
459,"462",0,[65],1580,""
460,"463",8,[65],1586,""
461,"464",7,[65],1818,""
462,"465",3,[65],1984,""
463,"468",10,[65],1568,""
464,"469",13,[65],1808,""
465,"470",15,[65],1659,""
466,"471",18,[65],1638,""
467,"472",24,[65],1837,""
468,"473",30,[65],1823,""
469,"474",29,[65],1585,""
470,"475",0,[66],1908,""
471,"476",8,[66],1589,""
472,"477",7,[66],1832,""
473,"478",3,[66],1695,""
474,"486",4,[66],1961,""
475,"487",2,[66],1983,""
476,"479",10,[66],1733,""
477,"480",13,[66],1979,""
478,"481",15,[66],1840,""
479,"482",18,[66],1716,""
480,"483",24,[66],1708,""
481,"484",30,[66],2051,""
482,"485",29,[66],1591,""
483,"498",0,[68],1562,""
484,"499",8,[68],2071,""
485,"506",7,[68],1557,""
486,"511",2,[68],1879,""
487,"512",10,[68],1866,""
488,"513",13,[68],1807,""
489,"514",15,[68],1626,""
490,"515",18,[68],1829,""
491,"517",24,[68],1967,""
492,"518",29,[68],2038,""
493,"519",0,[67],1574,""
494,"520",8,[67],2027,""
495,"521",7,[67],1641,""
496,"522",3,[67],1758,""
497,"524",2,[67],1904,""
498,"525",10,[67],1762,""
499,"526",13,[67],1761,""
500,"527",15,[67],1657,""
501,"528",18,[67],1639,""
502,"529",23,[67],1616,""
503,"530",24,[67],1977,""
504,"531",29,[67],1720,""
505,"532",30,[67],1970,""
506,"533",0,[69],1978,""
507,"534",8,[69],1592,""
508,"535",7,[69],1832,""
509,"536",3,[69],1852,""
510,"537",4,[69],1961,""
511,"538",2,[69],1891,""
512,"539",10,[69],2073,""
513,"540",13,[69],1809,""
514,"541",15,[69],1872,""
515,"542",18,[69],1637,""
516,"543",24,[69],1709,""
517,"544",29,[69],1591,""
518,"545",0,[70],1867,""
519,"546",8,[70],2071,""
520,"547",7,[70],1557,""
521,"549",4,[70],1961,""
522,"550",2,[70],1891,""
523,"551",10,[70],1581,""
524,"552",13,[70],1808,""
525,"553",15,[70],1659,""
526,"554",18,[70],1716,""
527,"555",23,[70],1827,""
528,"556",24,[70],1835,""
529,"557",29,[70],2038,""
530,"558",30,[70],2269,""
531,"559",0,[71],1792,""
532,"560",8,[71],2071,""
533,"561",7,[71],1557,""
534,"564",2,[71],1891,""
535,"565",10,[71],2266,""
536,"566",13,[71],1807,""
537,"567",15,[71],1659,""
538,"568",18,[71],1675,""
539,"569",29,[71],1933,""
540,"570",30,[71],1955,""
541,"571",0,[72],1620,""
542,"572",8,[72],1884,""
543,"573",7,[72],1682,""
544,"574",3,[72],1851,""
545,"576",2,[72],1904,""
546,"577",10,[72],1579,""
547,"578",13,[72],1573,""
548,"579",15,[72],1862,""
549,"580",18,[72],1716,""
550,"581",24,[72],1863,""
551,"582",29,[72],1925,""
552,"575",0,[73],1620,""
553,"583",8,[73],1589,""
554,"584",7,[73],1832,""
555,"585",3,[73],1852,""
556,"586",4,[73],1961,""
557,"587",2,[73],1680,""
558,"588",10,[73],2073,""
