"rownum","Contract_BaseItemTypesKey","Level","Cost","CostHardmode"
159,520,1,44,116
160,521,1,44,116
161,523,1,44,116
162,524,1,45,117
163,525,1,45,117
164,526,1,45,117
165,527,1,45,117
166,528,1,45,117
167,529,1,45,117
168,531,1,39,115
169,532,1,40,115
170,533,1,41,115
171,534,1,42,115
172,535,1,43,115
173,536,1,43,115
174,537,1,43,115
175,538,1,43,115
176,540,1,43,115
177,541,1,43,115
178,542,1,43,115
179,543,1,44,116
180,544,1,44,116
181,545,1,44,116
182,546,1,44,116
183,548,1,44,116
184,549,1,44,116
185,550,1,45,117
186,551,1,45,117
187,552,1,45,117
188,553,1,45,117
189,554,1,45,117
190,559,1,39,115
191,560,1,40,115
192,561,1,41,115
193,562,1,42,115
194,563,1,43,115
195,564,1,43,115
196,565,1,43,115
197,566,1,43,115
198,568,1,43,115
199,569,1,43,115
200,570,1,43,115
201,571,1,44,116
202,572,1,44,116
203,573,1,44,116
204,574,1,44,116
205,576,1,44,116
206,577,1,44,116
207,578,1,45,117
208,579,1,45,117
209,580,1,45,117
210,581,1,45,117
211,582,1,45,117
212,587,1,39,115
213,588,1,40,115
214,589,1,41,115
215,590,1,42,115
216,591,1,43,115
217,592,1,43,115
218,593,1,43,115
219,594,1,43,115
220,596,1,43,115
221,597,1,43,115
222,598,1,43,115
223,599,1,44,116
224,600,1,44,116
225,601,1,44,116
226,602,1,44,116
227,604,1,44,116
228,605,1,44,116
229,606,1,45,117
230,607,1,45,117
231,608,1,45,117
232,609,1,45,117
233,610,1,45,117
234,615,1,39,""
235,616,1,40,115
236,617,1,46,115
237,618,1,42,115
238,619,1,42,115
239,620,1,43,115
240,621,1,43,115
241,622,1,43,115
242,624,1,43,115
243,625,1,43,115
244,626,1,44,116
245,627,1,44,116
246,628,1,44,116
247,629,1,44,116
248,631,1,44,116
249,632,1,47,117
250,633,1,45,117
251,634,1,45,117
252,635,1,45,117
253,636,1,45,117
254,644,1,40,115
255,645,1,46,115
256,646,1,42,115
257,647,1,42,115
258,648,1,43,115
259,649,1,43,115
260,650,1,43,115
261,652,1,43,115
262,653,1,43,115
263,654,1,44,116
264,655,1,44,116
265,656,1,44,116
266,657,1,44,116
267,659,1,44,116
268,660,1,45,117
269,661,1,45,117
270,662,1,45,117
271,663,1,45,117
272,664,1,45,117
273,669,1,39,115
274,670,1,46,115
275,671,1,41,115
276,672,1,42,115
277,673,1,43,115
278,674,1,43,115
279,675,1,43,115
280,677,1,43,115
281,678,1,43,115
282,679,1,44,116
283,680,1,44,116
284,681,1,44,116
285,682,1,44,116
286,684,1,44,116
287,685,1,44,116
288,686,1,45,117
289,687,1,45,117
290,688,1,45,117
291,689,1,45,117
292,694,1,39,115
293,695,1,46,115
294,696,1,41,115
295,697,1,42,115
296,698,1,43,115
297,699,1,43,115
298,700,1,43,115
299,702,1,43,115
300,703,1,43,115
301,704,1,44,116
302,705,1,44,116
303,706,1,44,116
304,707,1,44,116
305,709,1,44,116
306,710,1,44,116
307,711,1,45,117
308,712,1,45,117
309,713,1,45,117
310,714,1,45,117
311,719,1,48,""
312,721,1,49,112
313,722,1,49,112
314,723,1,49,112
315,724,1,49,112
316,725,1,49,112
317,726,1,49,112
318,727,1,49,112
319,728,1,49,112
320,729,1,49,112
321,730,1,49,112
322,731,1,49,112
323,732,1,49,112
324,733,1,49,112
325,734,1,49,112
326,735,1,49,112
327,736,1,49,112
328,763,1,50,113
329,764,1,50,113
330,765,1,50,113
331,766,1,50,113
332,767,1,50,113
333,768,1,50,113
334,769,1,50,113
335,770,1,50,113
336,771,1,50,113
337,772,1,50,113
338,774,1,50,113
339,818,1,51,114
340,819,1,51,114
341,820,1,51,114
342,821,1,51,114
343,822,1,51,114
344,823,1,51,114
345,834,1,39,115
346,835,1,52,115
347,836,1,41,115
348,837,1,42,115
349,838,1,43,115
350,839,1,43,115
351,840,1,43,115
352,841,1,43,115
353,842,1,44,116
354,843,1,44,116
355,844,1,44,116
356,845,1,44,116
357,846,1,44,116
358,847,1,45,117
359,848,1,53,117
360,849,1,53,117
361,850,1,53,117
362,854,1,54,115
363,855,1,55,115
364,856,1,42,115
365,857,1,43,115
366,858,1,43,115
367,859,1,43,115
368,860,1,43,115
369,861,1,43,115
370,862,1,44,116
371,863,1,44,116
372,864,1,44,116
373,865,1,44,116
374,866,1,45,117
375,867,1,53,117
376,868,1,53,117
377,869,1,53,117
378,873,1,54,115
379,874,1,55,115
380,875,1,42,115
381,876,1,43,115
382,877,1,43,115
383,878,1,43,115
384,879,1,43,115
385,880,1,43,115
386,881,1,44,116
387,882,1,44,116
388,883,1,44,116
389,884,1,44,116
390,885,1,44,117
391,886,1,45,117
392,887,1,53,117
393,888,1,53,117
394,892,1,52,115
395,893,1,41,115
396,894,1,43,115
397,895,1,43,115
398,896,1,43,115
399,897,1,43,115
400,898,1,44,116
401,899,1,44,116
402,900,1,44,116
403,901,1,44,116
404,902,1,45,117
405,903,1,53,117
406,904,1,53,117
407,905,1,55,115
408,906,1,42,115
409,907,1,43,115
410,908,1,43,115
411,909,1,43,115
412,910,1,43,115
413,911,1,44,116
414,912,1,44,116
415,913,1,44,116
416,914,1,44,116
417,915,1,45,117
418,916,1,53,117
419,917,1,53,117
420,918,1,52,115
421,919,1,41,115
422,920,1,43,115
423,921,1,43,115
424,922,1,43,115
425,923,1,43,115
426,924,1,44,116
427,925,1,44,116
428,926,1,44,116
429,927,1,44,116
430,928,1,45,117
431,929,1,53,117
432,930,1,53,117
433,932,1,39,115
434,933,1,55,115
435,934,1,42,115
436,935,1,43,115
437,936,1,43,115
438,937,1,43,115
439,938,1,44,116
440,939,1,44,116
441,940,1,45,116
442,941,1,53,117
443,942,1,53,117
444,946,1,39,115
445,947,1,41,115
446,948,1,43,115
447,949,1,43,115
448,950,1,43,115
449,951,1,44,116
450,952,1,44,116
451,953,1,45,116
452,954,1,53,117
453,955,1,53,117
454,959,1,39,115
455,960,1,55,115
456,961,1,42,115
457,962,1,43,115
458,963,1,43,115
459,964,1,43,115
460,965,1,44,116
461,966,1,44,116
462,967,1,44,116
463,968,1,53,117
464,969,1,53,117
465,973,1,52,115
466,974,1,42,115
467,975,1,43,115
468,976,1,43,115
469,977,1,43,115
470,978,1,44,116
471,979,1,44,116
472,980,1,44,116
473,981,1,53,117
474,982,1,53,117
475,989,1,52,115
476,990,1,41,115
477,991,1,43,115
478,992,1,43,115
479,993,1,43,115
480,994,1,44,116
481,995,1,44,116
482,996,1,44,116
483,997,1,53,117
484,998,1,53,117
485,1005,1,52,115
486,1006,1,41,115
487,1007,1,42,115
488,1008,1,43,115
489,1009,1,43,115
490,1010,1,43,116
491,1011,1,44,116
492,1012,1,44,116
493,1013,1,44,116
494,1014,1,45,117
495,1015,1,53,117
496,1022,1,56,""
497,1023,1,56,""
498,1028,1,39,115
499,1029,1,52,115
500,1030,1,42,115
501,1031,1,43,115
502,1032,1,43,115
503,1033,1,43,115
504,1034,1,43,115
505,1035,1,43,115
506,1036,1,43,115
507,1037,1,44,116
508,1038,1,44,116
509,1039,1,44,116
510,1040,1,44,116
511,1041,1,44,116
512,1042,1,45,117
513,1043,1,53,117
514,1044,1,53,117
515,1049,1,39,115
516,1050,1,55,115
517,1051,1,42,115
518,1052,1,43,115
519,1053,1,43,115
520,1054,1,43,115
521,1055,1,43,115
522,1056,1,43,115
523,1057,1,43,115
524,1058,1,44,116
525,1059,1,44,116
526,1060,1,44,116
527,1061,1,44,116
528,1062,1,44,116
529,1063,1,45,117
530,1064,1,53,117
531,1065,1,53,117
532,1069,1,57,115
533,1070,1,41,115
534,1071,1,42,115
535,1072,1,43,115
536,1073,1,43,115
537,1074,1,43,115
538,1075,1,43,115
539,1076,1,43,115
540,1077,1,43,115
541,1078,1,44,116
542,1079,1,44,116
543,1080,1,44,116
544,1081,1,44,116
545,1082,1,44,116
546,1083,1,45,117
547,1084,1,53,117
548,1085,1,53,117
549,1089,1,52,115
550,1090,1,55,115
551,1091,1,42,115
552,1092,1,43,115
553,1093,1,43,115
554,1094,1,43,115
555,1095,1,43,115
556,1096,1,43,115
557,1097,1,43,115
558,1098,1,44,116
559,1099,1,44,116
560,1100,1,44,116
561,1101,1,44,116
562,1102,1,45,116
563,1103,1,53,117
564,1104,1,53,117
565,1105,1,53,117
566,1109,1,52,115
567,1110,1,55,115
568,1111,1,42,115
569,1112,1,43,115
570,1113,1,43,115
571,1114,1,43,115
572,1115,1,43,115
573,1116,1,43,115
574,1117,1,43,115
575,1118,1,44,116
576,1119,1,44,116
577,1120,1,44,116
578,1121,1,44,116
579,1122,1,45,116
580,1123,1,53,117
581,1124,1,53,117
582,1125,1,53,117
583,1129,1,52,115
584,1130,1,55,115
585,1131,1,42,115
586,1132,1,43,115
587,1133,1,43,115
588,1134,1,43,115
589,1135,1,43,115
590,1136,1,43,115
591,1137,1,44,115
592,1138,1,44,116
593,1139,1,44,116
594,1140,1,44,116
595,1141,1,44,116
596,1142,1,45,116
597,1143,1,53,117
598,1144,1,53,117
599,1145,1,53,117
600,1152,1,39,115
601,1153,1,55,115
602,1154,1,43,115
603,1155,1,43,115
604,1156,1,43,115
605,1157,1,44,116
606,1158,1,44,116
607,1159,1,45,117
608,1160,1,53,117
609,1167,1,39,115
610,1168,1,41,115
611,1169,1,43,115
612,1170,1,43,115
613,1171,1,43,115
614,1172,1,44,116
615,1173,1,44,116
616,1174,1,45,117
617,1175,1,53,117
618,1181,1,39,115
619,1182,1,55,115
620,1183,1,43,115
621,1184,1,43,115
622,1185,1,43,115
623,1186,1,44,116
624,1187,1,44,116
625,1188,1,45,117
626,1189,1,53,117
627,1195,1,52,115
628,1196,1,42,115
629,1197,1,43,115
630,1198,1,43,115
631,1199,1,43,115
632,1200,1,44,116
633,1201,1,44,116
634,1202,1,53,117
635,1205,1,52,115
636,1206,1,42,115
637,1207,1,43,115
638,1208,1,43,115
639,1209,1,43,115
640,1210,1,44,116
641,1211,1,44,116
642,1212,1,53,117
643,1215,1,52,115
644,1216,1,42,115
645,1217,1,43,115
646,1218,1,43,115
647,1219,1,43,115
648,1220,1,44,116
649,1221,1,44,116
650,1222,1,45,117
651,1223,1,53,117
652,1235,1,39,115
653,1236,1,41,115
654,1237,1,43,115
655,1238,1,43,115
656,1239,1,43,115
657,1240,1,44,116
658,1241,1,44,116
659,1242,1,45,117
660,1243,1,58,117
661,1249,1,39,115
662,1250,1,55,115
663,1251,1,43,115
664,1252,1,43,115
665,1253,1,43,115
666,1254,1,44,116
667,1255,1,44,116
668,1256,1,45,117
669,1257,1,53,117
670,1263,1,39,115
671,1264,1,41,115
672,1265,1,43,115
673,1266,1,43,115
674,1267,1,43,115
675,1268,1,44,116
676,1269,1,44,116
677,1270,1,45,117
678,1271,1,53,117
679,1277,1,52,115
680,1278,1,42,115
681,1279,1,43,115
682,1280,1,43,115
683,1281,1,44,115
684,1282,1,44,116
685,1283,1,44,116
686,1284,1,53,117
687,1287,1,55,115
688,1288,1,42,115
689,1289,1,43,115
690,1290,1,43,115
691,1291,1,44,115
692,1292,1,44,116
693,1293,1,44,116
694,1294,1,53,117
695,1297,1,52,115
696,1298,1,42,115
697,1299,1,43,115
698,1300,1,43,115
699,1301,1,44,115
700,1302,1,44,116
701,1303,1,44,116
702,1304,1,45,117
703,1315,1,59,118
704,1316,1,60,118
705,1317,1,60,118
706,1318,1,60,118
707,1319,1,60,118
708,1320,1,60,118
709,1321,1,60,118
710,1322,1,60,118
711,1323,1,60,118
712,1324,1,61,119
713,1325,1,62,119
714,1326,1,62,119
715,1330,1,60,118
716,1331,1,60,118
717,1332,1,60,118
718,1333,1,60,118
719,1334,1,60,118
720,1335,1,60,118
721,1336,1,60,118
722,1337,1,60,118
723,1338,1,60,118
724,1339,1,61,119
725,1340,1,62,119
726,1341,1,62,119
727,1342,1,63,118
728,1343,1,64,118
729,1344,1,65,118
730,1345,1,65,118
731,1346,1,65,118
732,1347,1,62,119
733,1348,1,66,120
734,1349,1,66,120
735,1350,1,66,120
736,1351,1,66,120
737,1352,1,66,120
738,1353,1,66,120
739,1354,1,66,120
740,1355,1,66,120
741,1356,1,66,120
742,1357,1,66,120
743,1358,1,66,120
744,1359,1,66,120
745,1360,1,66,120
746,1361,1,66,120
747,1362,1,66,120
748,1363,1,66,120
749,1364,1,66,120
750,1365,1,66,120
751,1380,1,67,115
752,1381,1,68,115
753,1382,1,68,115
754,1383,1,69,116
755,1384,1,69,116
756,1385,1,69,116
757,1386,1,69,116
758,1387,1,69,116
759,1388,1,69,116
760,1389,1,69,116
761,1390,1,69,116
762,1391,1,69,116
763,1392,1,69,116
764,1554,1,70,121
765,1555,1,71,121
766,1556,1,72,121
767,1557,1,72,121
768,1558,1,70,121
769,1559,1,70,121
770,1560,1,72,121
771,1561,1,72,121
772,1562,1,71,121
773,1563,1,71,121
774,1564,1,71,121
775,1565,1,72,121
776,1566,1,71,121
777,1567,1,72,121
778,1568,1,72,121
779,1569,1,70,121
780,1570,1,71,121
781,1571,1,72,121
782,1572,1,73,121
783,1573,1,73,121
784,1574,1,71,121
785,1575,1,71,121
786,1576,1,72,121
787,1577,1,72,121
788,1578,1,71,121
789,1579,1,72,121
790,1580,1,71,121
791,1581,1,72,121
792,1582,1,71,121
793,1583,1,72,""
794,1584,1,72,""
795,1585,1,74,""
796,1586,1,72,""
797,1587,1,74,""
798,1588,1,70,""
799,1589,1,72,""
800,1590,1,72,""
801,1591,1,74,""
802,1592,1,72,""
803,2285,1,72,""
804,2286,1,71,""
805,1594,1,73,121
806,1597,1,73,121
807,1599,1,70,121
808,1600,1,72,121
809,1601,1,70,""
810,1602,1,72,""
811,1603,1,73,""
812,1604,1,72,""
813,1605,1,70,""
814,1606,1,70,""
815,1607,1,74,""
816,1610,1,72,121
817,1611,1,71,121
818,1612,1,72,""
819,1613,1,72,121
820,1614,1,71,""
821,1615,1,72,""
822,1616,1,70,121
823,1617,1,72,121
824,1618,1,71,121
825,1619,1,71,121
826,1620,1,71,121
827,1621,1,70,121
828,1623,1,71,121
829,1625,1,70,121
830,1626,1,73,""
831,1628,1,70,""
832,1629,1,73,""
833,1630,1,70,121
834,1631,1,73,121
835,1632,1,73,121
836,1633,1,73,121
837,1634,1,73,121
838,1636,1,73,121
839,1637,1,73,121
840,1638,1,71,121
841,1639,1,73,121
842,1640,1,72,121
843,1641,1,72,121
844,1642,1,72,121
845,1643,1,73,121
846,1644,1,71,121
847,1645,1,73,121
848,1646,1,73,121
849,1647,1,73,121
850,1648,1,73,121
851,1649,1,71,121
852,1650,1,70,121
853,1651,1,72,121
854,1652,1,73,""
855,1653,1,72,""
856,1654,1,70,""
857,1655,1,73,""
858,1656,1,72,""
859,1657,1,73,""
860,1658,1,73,""
861,1659,1,73,""
862,1660,1,73,""
863,1661,1,72,""
864,1662,1,70,121
865,1663,1,72,121
866,1664,1,73,121
867,1665,1,73,121
868,1666,1,72,121
869,1667,1,71,121
870,1668,1,72,121
871,1669,1,72,121
872,1670,1,73,121
873,1671,1,73,121
874,1672,1,72,121
875,1673,1,73,121
876,1674,1,73,121
877,1675,1,73,121
878,1676,1,73,121
879,1677,1,73,121
880,1678,1,73,121
881,1679,1,71,121
882,1680,1,71,""
883,1681,1,70,""
884,1682,1,72,121
885,1684,1,73,""
886,1685,1,73,""
887,1686,1,73,""
888,1687,1,73,""
889,1688,1,73,""
890,1689,1,72,""
891,1690,1,72,""
892,1691,1,70,121
893,1692,1,71,121
894,1693,1,72,121
895,1694,1,71,121
896,1695,1,71,121
897,1696,1,72,""
898,1697,1,72,121
899,1698,1,71,121
900,1699,1,71,121
901,1700,1,71,121
902,1702,1,73,121
903,1704,1,71,121
904,1705,1,72,""
905,1706,1,72,""
906,1707,1,70,""
907,1708,1,70,""
908,1709,1,70,""
909,1711,1,74,""
910,1714,1,74,""
911,1713,1,70,""
912,1715,1,73,121
913,1716,1,73,121
914,1717,1,73,121
915,1718,1,72,121
916,1719,1,70,121
917,1720,1,74,""
918,1721,1,74,""
919,1722,1,72,""
920,1723,1,73,""
921,1724,1,72,121
922,1725,1,70,""
923,1726,1,70,""
924,1727,1,74,""
925,1728,1,72,121
926,1729,1,74,""
927,1730,1,74,""
928,1731,1,72,""
929,1732,1,75,""
930,1733,1,72,121
931,1734,1,72,121
932,1735,1,73,""
933,1736,1,70,121
934,1737,1,71,121
935,1738,1,70,""
936,1739,1,70,""
937,1740,1,74,""
938,1741,1,74,""
939,1742,1,74,""
940,1743,1,71,121
941,1744,1,75,""
942,1745,1,73,121
943,1747,1,73,121
944,1749,1,73,121
945,1751,1,72,121
946,1752,1,70,121
947,1753,1,72,121
948,1754,1,70,121
949,1757,1,73,""
950,1758,1,71,121
951,1759,1,72,121
952,1760,1,75,""
953,1761,1,73,121
954,1762,1,72,121
955,1763,1,72,121
956,1764,1,72,121
957,1765,1,70,121
958,1766,1,73,121
959,1767,1,73,121
960,1792,1,71,121
961,1803,1,70,121
962,1804,1,70,121
963,1806,1,70,""
964,1807,1,73,121
965,1808,1,73,121
966,1809,1,73,121
967,1810,1,73,121
968,1811,1,73,121
969,1812,1,73,121
970,1813,1,71,121
971,1814,1,71,121
972,1817,1,72,121
973,1818,1,72,121
974,1819,1,70,121
975,1821,1,73,""
976,1822,1,70,121
977,1823,1,70,121
978,1824,1,70,121
979,1825,1,70,121
980,1826,1,70,""
981,1827,1,70,121
982,1828,1,73,121
983,1829,1,73,121
984,1830,1,73,121
985,1831,1,72,121
986,1832,1,72,121
987,1833,1,71,121
988,1834,1,71,121
989,1835,1,70,""
990,1836,1,70,""
991,1837,1,70,""
992,1838,1,70,""
993,1839,1,71,121
994,1840,1,73,""
995,1841,1,70,121
996,1842,1,70,121
997,1843,1,71,121
998,1844,1,70,121
999,1845,1,70,121
1000,1846,1,72,121
1001,1848,1,72,121
1002,1849,1,72,121
1003,1851,1,71,121
1004,1852,1,71,121
1005,1853,1,70,121
1006,2287,1,70,121
1007,1855,1,70,""
1008,1856,1,70,121
1009,1857,1,71,121
1010,1858,1,72,121
1011,1859,1,71,121
1012,1860,1,72,121
1013,1861,1,72,""
1014,1862,1,73,""
1015,1863,1,70,""
1016,1864,1,71,121
1017,1865,1,74,""
1018,1866,1,72,121
1019,1867,1,71,121
1020,1868,1,70,121
1021,1870,1,71,121
1022,1872,1,73,""
1023,1873,1,74,""
1024,1874,1,70,""
1025,1875,1,72,121
1026,1876,1,74,""
1027,1877,1,74,""
1028,1878,1,74,""
1029,1879,1,71,""
1030,1880,1,71,""
1031,1881,1,73,""
1032,1882,1,73,""
1033,1883,1,74,""
1034,1884,1,72,""
1035,1885,1,74,""
1036,1886,1,72,""
1037,1887,1,74,""
1038,1888,1,72,""
1039,1889,1,74,""
1040,1890,1,71,""
1041,1891,1,71,""
1042,1892,1,71,""
1043,1893,1,70,121
1044,1894,1,72,121
1045,1895,1,72,121
1046,1896,1,70,121
1047,1897,1,72,121
1048,1898,1,72,121
1049,1899,1,70,121
1050,1900,1,71,""
1051,1901,1,71,""
1052,1902,1,71,""
1053,1903,1,71,""
1054,1904,1,71,""
1055,1905,1,71,""
1056,1906,1,73,121
1057,1907,1,72,121
1058,1908,1,71,121
1059,1909,1,72,121
1060,1910,1,70,121
1061,1911,1,70,121
1062,1912,1,70,121
1063,1916,1,70,""
1064,1917,1,70,""
1065,1919,1,70,121
1066,1920,1,71,121
1067,1921,1,70,121
1068,1922,1,72,121
1069,1923,1,71,121
1070,1924,1,74,""
1071,1925,1,74,""
1072,1926,1,70,121
1073,1927,1,71,121
1074,1928,1,70,121
1075,1929,1,72,121
1076,1930,1,71,121
1077,1931,1,73,121
1078,1932,1,72,121
1079,1933,1,74,""
1080,1934,1,70,121
1081,1935,1,73,121
1082,1936,1,71,121
1083,1937,1,70,121
1084,1938,1,73,121
1085,1939,1,70,121
1086,1940,1,70,121
1087,1941,1,73,121
1088,1942,1,70,""
1089,1943,1,73,121
1090,1944,1,74,""
1091,1945,1,73,121
1092,1946,1,70,""
1093,1947,1,74,""
1094,1948,1,71,121
1095,1949,1,71,121
1096,1950,1,71,121
1097,1953,1,70,121
1098,1954,1,71,121
1099,1955,1,70,121
1100,1956,1,71,121
1101,1957,1,72,121
1102,1958,1,70,121
1103,1959,1,73,""
1104,1960,1,73,""
1105,1961,1,71,121
1106,1962,1,72,121
1107,1963,1,73,121
1108,1964,1,70,""
1109,1965,1,70,121
1110,1966,1,73,121
1111,1967,1,70,""
1112,1968,1,73,""
1113,1969,1,71,121
1114,1970,1,70,121
1115,1971,1,72,121
1116,1972,1,73,121
1117,1973,1,70,""
1118,1974,1,73,""
1119,1975,1,70,121
1120,1976,1,73,""
1121,1977,1,70,""
1122,1978,1,71,121
1123,1979,1,73,121
1124,1980,1,70,""
1125,1981,1,70,121
1126,1982,1,72,121
1127,1983,1,71,""
1128,1984,1,71,121
1129,1985,1,72,""
1130,1986,1,74,""
1131,1987,1,73,121
1132,1988,1,70,121
1133,2027,1,72,""
1134,2028,1,70,121
1135,2029,1,73,121
1136,2030,1,73,121
1137,2031,1,71,121
1138,2032,1,73,121
1139,2033,1,70,121
1140,2034,1,72,121
1141,2036,1,70,""
1142,2037,1,70,""
1143,2038,1,74,""
1144,2039,1,74,121
1145,2040,1,72,121
1146,2041,1,73,121
1147,2042,1,70,121
1148,2043,1,72,121
1149,2044,1,72,121
1150,2045,1,73,121
1151,2046,1,70,""
1152,2047,1,70,""
1153,2048,1,72,121
1154,2049,1,70,121
1155,2050,1,70,121
1156,2051,1,70,121
1157,2052,1,71,121
1158,2053,1,70,121
1159,2054,1,71,121
1160,2055,1,70,""
1161,2056,1,70,121
1162,2057,1,70,""
1163,2058,1,72,121
1164,2059,1,70,121
1165,2060,1,73,""
1166,2065,1,72,121
1167,2066,1,73,121
1168,2067,1,70,""
1169,2068,1,70,121
1170,2069,1,73,121
1171,2070,1,73,""
1172,2071,1,72,""
1173,2072,1,73,121
1174,2073,1,72,121
1175,2074,1,70,121
1176,2075,1,72,121
1177,2076,1,73,121
1178,2078,1,72,121
1179,2079,1,70,121
1180,2080,1,73,121
1181,2081,1,72,121
1182,2082,1,72,121
1183,2083,1,70,121
1184,2084,1,71,121
1185,2085,1,70,""
1186,2086,1,74,""
1187,2088,1,70,121
1188,2089,1,70,121
1189,2090,1,70,121
1190,2091,1,70,121
1191,2092,1,72,121
1192,2093,1,70,121
1193,2094,1,70,121
1194,2096,1,73,121
1195,2095,1,70,121
1196,2097,1,70,121
1197,2098,1,70,121
1198,2099,1,70,121
1199,2100,1,70,121
1200,2101,1,70,121
1201,2102,1,70,121
1202,2104,1,74,""
1203,2105,1,74,""
1204,2106,1,73,""
1205,2264,1,73,121
1206,2265,1,73,121
1207,2263,1,70,121
1208,2269,1,70,121
1209,2266,1,72,121
1210,2108,1,74,""
1211,2107,1,70,""
1212,2288,1,74,""
1213,2289,1,74,""
1214,2290,1,72,""
1215,2291,1,73,""
1216,2292,1,72,""
1217,2293,1,70,""
1218,2294,1,73,""
1219,2295,1,70,""
1220,2296,1,70,""
1221,2297,1,74,""
1222,2298,1,72,""
1223,2299,1,73,""
1224,2300,1,70,""
1225,2301,1,73,""
1226,2302,1,73,121
1227,2303,1,73,121
1228,2304,1,73,""
1229,2305,1,74,""
1230,2306,1,70,""
1231,2307,1,74,""
1232,2311,1,76,""
1233,2312,1,76,""
1234,2313,1,76,""
1235,2323,1,77,""
1236,2324,1,77,""
1237,2325,1,77,""
1238,2326,1,77,""
1239,2327,1,77,""
1240,2328,1,77,""
1241,2329,1,77,""
1242,2330,1,77,""
1243,2331,1,78,""
1244,2332,1,78,""
1245,2333,1,78,""
1246,2334,1,78,""
1247,2335,1,78,""
1248,2336,1,78,""
1249,2337,1,78,""
1250,2338,1,79,""
1251,2339,1,79,""
1252,2340,1,79,""
1253,2341,1,79,""
1254,2342,1,79,""
1255,2343,1,79,""
1256,2344,1,79,""
1257,2345,1,80,""
1258,2346,1,80,""
1259,2347,1,80,""
1260,2348,1,80,""
1261,2349,1,80,""
1262,2350,1,80,""
1263,2351,1,81,""
1264,2352,1,81,""
1265,2353,1,81,""
1266,2354,1,81,""
1267,2355,1,81,""
1268,2356,1,81,""
1269,2357,1,82,""
1270,2358,1,82,""
1271,2359,1,82,""
1272,2360,1,82,""
1273,2361,1,82,""
1274,2362,1,83,""
1275,2363,1,83,""
1276,2364,1,83,""
1277,2365,1,83,""
1278,2366,1,83,""
1279,2367,1,84,""
1280,2368,1,84,""
1281,2369,1,84,""
1282,2370,1,84,""
1283,2371,1,85,""
