"rownum","WordsKey","ItemVisualIdentityKey","UniqueStashTypesKey","i32","i32","OverrideWidth","OverrideHeight","ShowIfEmptyChallengeLeague","ShowIfEmptyStandard","RenamedVersion","BaseVersion","IsAlternateArt"
52,100,7853,13,14,0,0,0,1,1,"","",""
53,101,8386,1,6,0,0,0,1,1,"","",""
54,102,8387,1,7,0,0,0,1,1,"","",""
55,103,8388,12,0,0,0,0,1,1,"","",""
56,104,8389,12,2,0,0,0,1,1,"","",""
57,105,8390,12,4,0,0,0,1,1,"","",""
58,106,8391,12,6,0,0,0,1,1,"","",""
59,107,8392,17,0,0,0,0,1,1,"","",""
60,108,8393,17,2,0,0,0,1,1,"","",""
61,109,8394,17,4,0,0,0,1,1,"","",""
62,110,8395,17,6,0,0,0,1,1,"","",""
63,111,8396,17,8,0,0,0,1,1,"","",""
64,112,8828,7,2,0,0,0,1,1,"","",""
65,113,8829,6,8,0,2,4,1,1,"","",""
66,263,8830,6,10,0,1,4,1,1,"","",""
67,114,8830,6,0,0,0,0,"","",66,"",""
68,115,8831,15,6,0,0,0,1,1,"","",""
69,117,8833,17,10,0,0,0,1,1,"","",""
70,118,8834,16,22,0,0,0,1,1,"","",""
71,119,8835,5,0,0,1,3,1,1,"","",""
72,129,8836,16,24,0,0,0,1,1,"","",""
73,121,8837,17,12,0,0,0,1,1,"","",""
74,122,8838,17,14,0,0,0,1,1,"","",""
75,123,8839,8,4,0,0,0,1,1,"","",""
76,124,8840,1,8,0,0,0,1,1,"","",""
77,126,8841,13,16,0,0,0,1,1,"","",""
78,127,8842,13,18,0,0,0,1,1,"","",""
79,128,8843,14,14,0,0,0,1,1,"","",""
80,130,8844,4,2,0,0,0,1,1,"","",""
81,132,8846,14,16,0,0,0,1,1,"","",""
82,133,8847,14,18,0,0,0,1,1,"","",""
83,135,8849,8,6,0,2,3,1,1,"","",""
84,136,8850,15,8,0,0,0,1,1,"","",""
85,137,8851,9,6,0,0,0,1,1,"","",""
86,139,8853,9,8,0,0,0,1,1,"","",""
87,140,8854,7,4,0,0,0,1,1,"","",""
88,141,8855,8,8,0,0,0,1,1,"","",""
89,142,8856,5,1,0,0,0,1,1,"","",""
90,144,8858,9,10,0,0,0,1,1,"","",""
91,145,8859,14,20,0,0,0,1,1,"","",""
92,146,8860,15,10,0,0,0,1,1,"","",""
93,148,8862,15,12,0,0,0,1,1,"","",""
94,149,8863,15,14,0,0,0,1,1,"","",""
95,150,8864,9,12,0,0,0,1,1,"","",""
96,152,8866,3,0,0,0,0,1,1,"","",""
97,154,8867,17,16,0,0,0,1,1,"","",""
98,153,8867,17,0,0,0,0,"","",97,"",""
99,155,8868,15,16,0,0,0,1,1,"","",""
100,156,8869,10,0,0,0,0,1,1,"","",""
101,157,8870,16,26,0,0,0,1,1,"","",""
102,158,8871,17,18,0,0,0,1,1,"","",""
103,159,8872,8,10,0,2,3,1,1,"","",""
104,160,8873,15,18,0,0,0,1,1,"","",""
105,161,8874,15,20,0,0,0,1,1,"","",""
106,162,8875,3,2,0,0,0,1,1,"","",""
107,163,8876,6,12,0,2,4,1,1,"","",""
108,164,8877,17,20,0,0,0,"","","","",""
109,165,9371,7,6,0,0,0,1,1,"","",""
110,166,9372,9,14,0,0,0,1,1,"","",""
111,167,9373,16,28,0,0,0,"","","","",""
112,168,9459,17,22,0,0,0,1,1,"","",""
113,169,9460,4,3,0,0,0,1,1,"","",""
114,172,9463,15,22,0,0,0,1,1,"","",""
115,173,9464,2,5,0,0,0,1,1,"","",""
116,174,9480,17,24,0,0,0,1,1,"","",""
117,176,9492,8,12,0,2,3,1,1,"","",""
118,178,9525,16,30,0,0,0,1,1,"","",""
119,179,9526,3,4,0,0,0,1,1,"","",""
120,180,9527,8,14,0,0,0,1,1,"","",""
121,181,9528,16,32,0,0,0,1,1,"","",""
122,183,9530,17,26,0,0,0,1,1,"","",""
123,184,9531,15,24,0,0,0,1,1,"","",""
124,185,9532,15,26,0,0,0,1,1,"","",""
125,186,9533,14,22,0,0,0,1,1,"","",""
126,187,9534,15,28,0,0,0,1,1,"","",""
127,188,9535,14,24,0,0,0,1,1,"","",""
128,189,9536,10,2,0,0,0,1,1,"","",""
129,190,9537,15,30,0,0,0,1,1,"","",""
130,191,9538,15,32,0,0,0,1,1,"","",""
131,193,9541,13,20,0,0,0,1,1,"","",""
132,194,9542,13,22,0,0,0,1,1,"","",""
133,262,9545,13,24,0,0,0,1,1,"","",""
134,198,9546,13,26,0,0,0,1,1,"","",""
135,200,9548,16,34,0,0,0,1,1,"","",""
136,203,9551,16,36,0,0,0,1,1,"","",""
137,205,9555,6,14,0,1,4,1,1,"","",""
138,206,9556,2,6,0,0,0,1,1,"","",""
139,209,9559,16,38,0,0,0,1,1,"","",""
140,210,9560,3,6,0,0,0,1,1,"","",""
141,213,9563,3,8,0,0,0,1,1,"","",""
142,215,9565,1,9,0,0,0,1,1,"","",""
143,217,9567,2,7,0,0,0,1,1,"","",""
144,218,9568,16,40,0,0,0,1,1,"","",""
145,220,9569,15,34,0,0,0,1,1,"","",""
146,221,9570,15,36,0,0,0,1,1,"","",""
147,222,9571,5,2,0,0,0,1,1,"","",""
148,223,9572,6,16,0,2,3,1,1,"","",""
149,233,9577,2,8,0,0,0,1,1,"","",""
150,234,9578,18,0,0,0,0,1,1,"","",""
151,235,9583,7,8,0,2,3,1,1,"","",""
152,237,9638,18,1,0,0,0,1,1,"","",""
153,239,9640,1,10,0,0,0,1,1,"","",""
154,240,9641,1,11,0,0,0,1,1,"","",""
155,241,9642,1,12,0,0,0,1,1,"","",""
156,242,9643,2,9,0,0,0,1,1,"","",""
157,243,9644,2,10,0,0,0,1,1,"","",""
158,244,9645,2,11,0,0,0,1,1,"","",""
159,245,9646,12,8,0,0,0,1,1,"","",""
160,247,9648,14,26,0,0,0,1,1,"","",""
161,248,9649,8,16,0,0,0,1,1,"","",""
162,250,9651,6,18,0,2,3,1,1,"","",""
163,251,9652,1,13,0,0,0,1,1,"","",""
164,252,9653,8,18,0,2,3,1,1,"","",""
165,253,9654,2,12,0,0,0,1,1,"","",""
166,254,9655,2,13,0,0,0,1,1,"","",""
167,255,9656,0,0,0,0,0,1,1,"","",""
168,257,9657,16,42,0,0,0,1,1,"","",""
169,256,9658,15,38,0,0,0,1,1,"","",""
170,258,7586,14,28,0,0,0,"","","","",""
171,259,9659,9,16,0,0,0,1,1,"","",""
172,261,9671,15,40,0,0,0,1,1,"","",""
173,279,9687,7,10,0,0,0,1,1,"","",""
174,264,9672,15,42,0,0,0,1,1,"","",""
175,266,9673,16,44,0,0,0,1,1,"","",""
176,265,9675,16,46,0,0,0,1,1,"","",""
177,268,9676,14,30,0,0,0,1,1,"","",""
178,269,9677,14,32,0,0,0,1,1,"","",""
179,271,9679,7,12,0,0,0,1,1,"","",""
180,272,9680,8,20,0,0,0,1,1,"","",""
181,281,9690,9,18,0,0,0,1,1,"","",""
182,282,9691,0,1,0,0,0,1,1,"","",""
183,283,9697,1,14,0,0,0,1,1,"","",""
184,285,9707,15,44,0,0,0,1,1,"","",""
185,286,9711,6,20,0,0,0,1,1,"","",""
186,288,9713,3,10,0,0,0,1,1,"","",""
187,289,9714,6,22,0,2,3,1,1,"","",""
188,290,9715,15,46,0,0,0,1,1,"","",""
189,292,9730,2,14,0,0,0,1,1,"","",""
190,293,9731,15,48,0,0,0,1,1,"","",""
191,294,9732,2,15,0,0,0,1,1,"","",""
192,295,9735,7,14,0,2,3,1,1,"","",""
193,296,9733,12,10,0,0,0,1,1,"","",""
194,297,9734,14,34,0,0,0,1,1,"","",""
195,298,9736,2,16,0,0,0,1,1,"","",""
196,299,9737,2,17,0,0,0,1,1,"","",""
197,300,9738,2,18,0,0,0,1,1,"","",""
198,301,9739,2,19,0,0,0,1,1,"","",""
199,302,9744,0,2,0,0,0,1,1,"","",""
200,303,9745,0,3,0,0,0,1,1,"","",""
201,305,9747,16,48,0,0,0,1,1,"","",""
202,306,9740,12,12,0,0,0,1,1,"","",""
203,309,9742,12,14,0,0,0,1,1,"","",""
204,308,9743,15,50,0,0,0,1,1,"","",""
205,321,9770,5,3,0,0,0,1,1,"","",""
206,320,9771,8,22,0,2,3,1,1,"","",""
207,322,9783,13,28,0,0,0,"","","","",""
208,324,9792,18,2,0,0,0,1,1,"","",""
209,326,9796,15,52,0,0,0,1,1,"","",""
210,327,9797,17,28,0,0,0,1,1,"","",""
211,329,9799,17,30,0,0,0,1,1,"","",""
212,333,9803,7,16,0,2,3,1,1,"","",""
213,337,9807,10,4,0,0,0,1,1,"","",""
214,339,9809,4,4,0,0,0,1,1,"","",""
215,340,9810,16,50,0,0,0,1,1,"","",""
216,342,9709,8,24,0,1,4,"","","","",""
217,343,9927,16,52,0,0,0,1,1,"","",""
218,344,9824,13,30,0,0,0,1,1,"","",""
219,345,9826,8,26,0,2,3,1,1,"","",""
220,346,9828,10,6,0,0,0,1,1,"","",""
221,347,9829,13,32,0,0,0,1,1,"","",""
222,348,9830,14,36,0,0,0,1,1,"","",""
223,350,9832,16,54,0,0,0,1,1,"","",""
224,351,9834,2,20,0,0,0,1,1,"","",""
225,353,9836,13,34,0,0,0,1,1,"","",""
226,354,9837,11,2,0,0,0,1,1,"","",""
227,355,9838,11,4,0,0,0,1,1,"","",""
228,356,9842,10,8,0,0,0,1,1,"","",""
229,357,9843,14,38,0,0,0,1,1,"","",""
230,358,9844,12,16,0,0,0,1,1,"","",""
231,359,9845,0,4,0,0,0,1,1,"","",""
232,360,9846,13,36,0,0,0,1,1,"","",""
233,362,9921,15,54,0,0,0,1,1,"","",""
234,363,9922,16,56,0,0,0,1,1,"","",""
235,364,9923,7,18,0,0,0,1,1,"","",""
236,365,9925,15,56,0,0,0,1,1,"","",""
237,366,9926,8,28,0,2,3,1,1,"","",""
238,65,7818,11,6,0,0,0,1,1,"","",""
239,367,9928,5,4,0,0,0,1,1,"","",""
240,368,7405,12,18,0,0,0,"","","","",""
241,370,9940,11,8,0,0,0,1,1,"","",""
242,371,9941,15,58,0,0,0,1,1,"","",""
243,372,9947,11,10,0,0,0,1,1,"","",""
244,373,9950,9,20,0,0,0,1,1,"","",""
245,374,9951,6,24,0,2,3,1,1,"","",""
246,378,9952,14,40,0,0,0,1,1,"","",""
247,379,9954,6,26,0,1,3,1,1,"","",""
248,380,9955,11,12,0,0,0,1,1,"","",""
249,382,9957,0,5,0,0,0,1,1,"","",""
250,383,9958,10,10,0,0,0,1,1,"","",""
251,386,9959,18,3,0,0,0,1,1,"","",""
252,387,9961,17,32,0,0,0,1,1,"","",""
253,388,9960,17,34,0,0,0,1,1,"","",""
254,390,9998,2,21,0,0,0,1,1,"","",""
255,391,9999,4,5,0,0,0,1,1,"","",""
256,392,10055,0,6,0,0,0,1,1,"","",""
257,394,10057,6,28,0,2,3,1,1,"","",""
258,396,10196,14,42,0,0,0,1,1,"","",""
259,397,10197,14,44,0,0,0,1,1,"","",""
260,398,10198,15,60,0,0,0,1,1,"","",""
261,399,10199,5,5,0,0,0,1,1,"","",""
262,400,9795,7,20,0,2,3,1,1,"","",""
263,401,10201,13,38,0,0,0,1,1,"","",""
264,402,10202,13,40,0,0,0,1,1,"","",""
265,403,10203,13,42,0,0,0,1,1,"","",""
266,404,10204,7,22,0,0,0,1,1,"","",""
267,406,10206,6,30,0,0,0,1,1,"","",""
268,407,10207,8,30,0,2,3,1,1,"","",""
269,408,10709,11,14,0,0,0,1,1,"","",""
270,410,10739,2,22,0,0,0,1,1,"","",""
271,412,10712,17,36,0,0,0,1,1,"","",""
272,413,10713,6,32,0,0,0,1,1,"","",""
273,414,10714,17,38,0,0,0,1,1,"","",""
274,418,7369,2,23,0,0,0,"","","","",""
275,420,10716,10,12,0,0,0,1,1,"","",""
276,421,7390,1,15,0,0,0,"","","","",""
277,422,10727,10,14,0,0,0,1,1,"","",""
278,424,10717,10,16,0,0,0,1,1,"","",""
279,425,10729,12,20,0,0,0,1,1,"","",""
280,427,10731,12,22,0,0,0,1,1,"","",""
281,429,10733,2,24,0,0,0,1,1,"","",""
282,430,10734,5,6,0,0,0,1,1,"","",""
283,431,10735,1,16,0,0,0,1,1,"","",""
284,432,10736,17,40,0,0,0,1,1,"","",""
285,433,10737,12,24,0,0,0,1,1,"","",""
286,434,10738,16,58,0,0,0,1,1,"","",""
287,435,10741,11,16,0,0,0,1,1,"","",""
288,436,11270,13,44,0,0,0,1,1,"","",""
289,437,11275,12,26,0,0,0,1,1,"","",""
290,438,11276,2,25,0,0,0,1,1,"","",""
291,439,11277,2,26,0,0,0,"","","","",""
292,440,11278,9,22,0,0,0,1,1,"","",""
293,441,11279,1,17,0,0,0,1,1,"","",""
294,442,11280,2,27,0,0,0,1,1,"","",""
295,443,11281,2,28,0,0,0,1,1,"","",""
296,445,11283,2,29,0,0,0,1,1,"","",""
297,446,11284,15,62,0,0,0,1,1,"","",""
298,447,11285,16,60,0,0,0,1,1,"","",""
299,448,11286,8,32,0,2,3,1,1,"","",""
300,449,11287,0,7,0,0,0,1,1,"","",""
301,450,11298,15,64,0,0,0,1,1,"","",""
302,451,11304,1,18,0,0,0,1,1,"","",""
303,452,11311,16,62,0,0,0,1,1,"","",""
304,453,11312,16,64,0,0,0,1,1,"","",""
305,454,10718,10,18,0,0,0,1,1,"","",""
306,455,11318,13,46,0,0,0,1,1,"","",""
307,464,11325,2,30,0,0,0,1,1,"","",""
308,465,11326,2,31,0,0,0,1,1,"","",""
309,466,11327,12,28,0,0,0,1,1,"","",""
310,467,11328,10,20,0,0,0,1,1,"","",""
311,469,11329,15,66,0,0,0,1,1,"","",""
312,470,11330,4,6,0,0,0,1,1,"","",""
313,471,7854,1,19,0,0,0,1,1,"","",""
314,472,11331,10,22,0,0,0,1,1,"","",""
315,473,11337,7,24,0,2,3,1,1,"","",""
316,474,11332,8,34,0,2,3,1,1,"","",""
317,475,11413,13,48,0,0,0,1,1,"","",""
318,476,11333,8,36,0,2,3,1,1,"","",""
319,477,11334,8,38,0,2,3,1,1,"","",""
320,478,11335,6,34,0,2,3,"","","","",""
321,479,11338,6,36,0,1,3,1,1,"","",""
322,480,11339,13,50,0,0,0,1,1,"","",""
323,481,11340,15,68,0,0,0,1,1,"","",""
324,483,11342,0,8,0,0,0,1,1,"","",""
325,484,11343,3,12,0,0,0,1,1,"","",""
326,485,11344,10,24,0,0,0,1,1,"","",""
327,486,11345,1,20,0,0,0,1,1,"","",""
328,487,11346,1,21,0,0,0,1,1,"","",""
329,488,11347,15,70,0,0,0,1,1,"","",""
330,489,11348,13,52,0,0,0,1,1,"","",""
331,171,9462,18,4,0,0,0,1,1,"","",""
332,177,9524,18,5,0,0,0,1,1,"","",""
333,207,9557,18,6,0,0,0,1,1,"","",""
334,230,9574,18,7,0,0,0,1,1,"","",""
335,409,10710,18,8,0,0,0,1,1,"","",""
336,490,11411,5,7,0,0,0,1,1,"","",""
337,492,11421,7,26,0,0,0,1,1,"","",""
338,936,11422,19,0,0,0,0,1,1,"","",""
339,493,11422,19,0,0,0,0,"","",338,"",""
340,495,11423,19,1,0,0,0,"",1,"","",""
341,496,11424,19,2,0,0,0,1,1,"","",""
342,497,11425,19,3,0,0,0,"","","","",""
343,498,11426,19,4,0,0,0,1,1,"","",""
344,499,11427,19,5,0,0,0,1,1,"","",""
345,502,11429,19,6,0,0,0,"","","","",""
346,501,11430,19,7,0,0,0,"","","","",""
347,503,11431,19,8,0,0,0,"","","","",""
348,504,11432,19,9,0,0,0,1,1,"","",""
349,505,11433,19,10,0,0,0,1,1,"","",""
350,507,11435,19,11,0,0,0,"","","","",""
351,508,11436,19,12,0,0,0,"","","","",""
352,509,11437,19,13,0,0,0,"","","","",""
353,510,11438,19,14,0,0,0,"","","","",""
354,512,11440,19,15,0,0,0,"","","","",""
355,514,11442,19,16,0,0,0,"","","","",""
356,515,11443,19,17,0,0,0,"","","","",""
357,516,11444,19,18,0,0,0,1,1,"","",""
358,518,11445,19,19,0,0,0,"","","","",""
359,520,11447,19,20,0,0,0,1,1,"","",""
360,521,11448,19,21,0,0,0,1,1,"","",""
361,522,11449,19,22,0,0,0,"","","","",""
362,523,11450,19,23,0,0,0,"","","","",""
363,524,11451,19,24,0,0,0,"","","","",""
364,527,11454,19,25,0,0,0,1,1,"","",""
365,528,11455,19,26,0,0,0,1,1,"","",""
366,530,11456,19,27,0,0,0,1,1,"","",""
367,529,11457,19,28,0,0,0,1,1,"","",""
368,531,11458,19,29,0,0,0,"","","","",""
369,532,11459,19,30,0,0,0,1,1,"","",""
370,533,11460,19,31,0,0,0,"","","","",""
371,534,11461,19,32,0,0,0,"","","","",""
372,535,11462,19,33,0,0,0,"","","","",""
373,536,11463,19,34,0,0,0,"","","","",""
374,537,11464,19,35,0,0,0,"","","","",""
375,539,11466,19,36,0,0,0,"","","","",""
376,540,11467,19,37,0,0,0,"","","","",""
377,542,11468,19,38,0,0,0,1,1,"","",""
378,541,11469,19,39,0,0,0,"","","","",""
379,543,11470,19,40,0,0,0,"","","","",""
380,544,11471,19,41,0,0,0,"","","","",""
381,546,11473,19,42,0,0,0,"","","","",""
382,547,11474,19,43,0,0,0,1,1,"","",""
383,548,11475,19,44,0,0,0,"","","","",""
384,550,11477,19,45,0,0,0,"","","","",""
385,551,11478,19,46,0,0,0,1,1,"","",""
386,552,11479,19,47,0,0,0,1,1,"","",""
387,553,11480,19,48,0,0,0,1,1,"","",""
388,554,11481,2,32,0,0,0,1,1,"","",""
389,555,11482,19,49,0,0,0,"","","","",""
390,556,11483,19,50,0,0,0,"","","","",""
391,557,11484,19,51,0,0,0,"","","","",""
392,558,11485,19,52,0,0,0,1,1,"","",""
393,559,11486,19,53,0,0,0,1,1,"","",""
394,560,11487,19,54,0,0,0,"","","","",""
395,561,11488,19,55,0,0,0,"","","","",""
396,562,11489,19,56,0,0,0,1,1,"","",""
397,563,11492,19,57,0,0,0,"","","","",""
398,564,11493,15,72,0,0,0,1,1,"","",""
399,565,11494,4,7,0,0,0,1,1,"","",""
400,566,11495,4,8,0,0,0,1,1,"","",""
401,568,11497,5,8,0,0,0,1,1,"","",""
402,569,11498,10,26,0,0,0,1,1,"","",""
403,570,11499,3,14,0,0,0,1,1,"","",""
404,571,11500,17,42,0,0,0,1,1,"","",""
405,572,11501,7,28,0,2,3,1,1,"","",""
406,573,11502,7,30,0,2,3,1,1,"","",""
407,574,11503,6,38,0,1,3,1,1,"","",""
408,575,11504,6,40,0,2,3,1,1,"","",""
409,576,11505,8,40,0,2,3,1,1,"","",""
410,577,11506,8,42,0,2,3,1,1,"","",""
411,578,11507,8,44,0,2,3,1,1,"","",""
412,579,11508,10,28,0,0,0,1,1,"","",""
413,580,11544,2,33,0,0,0,1,1,"","",""
414,581,11545,2,34,0,0,0,1,1,"","",""
415,582,11546,2,35,0,0,0,1,1,"","",""
416,583,11547,17,44,0,0,0,1,1,"","",""
417,584,11548,17,46,0,0,0,1,1,"","",""
418,585,11549,17,48,0,0,0,1,1,"","",""
419,586,11403,17,50,0,2,3,"","","","",""
420,587,11953,14,46,0,0,0,1,1,"","",""
421,588,11954,14,48,0,0,0,1,1,"","",""
422,589,11955,14,50,0,0,0,1,1,"","",""
423,590,11956,17,52,0,0,0,1,1,"","",""
424,591,11957,8,46,0,0,0,1,1,"","",""
425,592,11958,16,66,0,0,0,1,1,"","",""
426,593,11959,16,68,0,0,0,1,1,"","",""
427,594,11960,2,36,0,0,0,1,1,"","",""
428,597,11965,3,16,0,0,0,1,1,"","",""
429,599,11974,14,52,0,0,0,1,1,"","",""
430,600,11975,17,54,0,0,0,1,1,"","",""
431,601,11976,2,37,0,0,0,1,1,"","",""
432,602,11977,0,9,0,0,0,1,1,"","",""
433,603,11978,1,22,0,0,0,1,1,"","",""
434,604,11979,19,58,0,0,0,"","","","",""
435,605,11980,19,59,0,0,0,"","","","",""
436,606,11981,19,60,0,0,0,"","","","",""
437,607,11982,19,61,0,0,0,"","","","",""
438,608,11983,19,62,0,0,0,"","","","",""
439,609,10719,10,30,0,0,0,1,1,"","",""
440,610,10711,18,9,0,0,0,1,1,"","",""
441,611,12007,12,30,0,0,0,1,1,"","",""
442,612,12008,12,32,0,0,0,1,1,"","",""
443,613,12009,12,34,0,0,0,1,1,"","",""
444,614,12010,1,23,0,0,0,1,1,"","",""
445,615,12017,7,32,0,0,0,1,1,"","",""
446,616,12018,0,10,0,0,0,1,1,"","",""
447,617,12019,17,56,0,0,0,1,1,"","",""
448,618,12020,14,54,0,0,0,1,1,"","",""
449,619,12021,19,63,0,0,0,1,1,"","",""
450,621,12023,9,24,0,0,0,1,1,"","",""
451,622,12024,13,54,0,0,0,1,1,"","",""
452,623,12025,0,11,0,0,0,1,1,"","",""
453,624,12026,19,64,0,0,0,"","","","",""
454,625,12027,19,65,0,0,0,"","","","",""
455,626,12028,19,66,0,0,0,"","","","",""
456,627,12029,19,67,0,0,0,"","","","",""
457,628,12030,10,32,0,0,0,1,1,"","",""
458,634,12031,5,9,0,0,0,1,1,"","",""
459,635,12032,13,56,0,0,0,1,1,"","",""
460,636,12033,8,48,0,2,3,"","","","",""
461,637,12034,19,68,0,0,0,"","","","",""
462,638,12038,6,42,0,1,4,"","","","",""
463,639,12039,3,18,0,0,0,"","","","",""
464,640,12040,1,24,0,0,0,1,1,"","",""
465,641,12041,6,44,0,2,4,1,1,"","",""
466,642,12043,19,69,0,0,0,1,1,"","",""
467,643,12044,19,70,0,0,0,"","","","",""
468,644,12045,19,71,0,0,0,"","","","",""
469,645,12046,19,72,0,0,0,"","","","",""
470,646,12062,9,26,0,0,0,1,1,"","",""
471,648,12047,5,10,0,0,0,1,1,"","",""
472,649,12048,5,11,0,0,0,1,1,"","",""
473,651,12050,8,50,0,2,3,1,1,"","",""
474,652,12051,8,52,0,2,3,1,1,"","",""
475,654,12053,12,36,0,0,0,1,1,"","",""
476,655,12064,1,25,0,0,0,1,1,"","",""
477,656,12067,2,38,0,0,0,1,1,"","",""
478,657,12069,1,26,0,0,0,1,1,"","",""
479,658,12071,1,27,0,0,0,1,1,"","",""
480,659,12072,1,28,0,0,0,1,1,"","",""
481,660,12073,1,29,0,0,0,1,1,"","",""
482,661,12074,1,30,0,0,0,1,1,"","",""
483,662,12075,2,39,0,0,0,1,1,"","",""
484,663,12076,7,34,0,2,3,1,1,"","",""
485,664,12077,6,46,0,2,3,1,1,"","",""
486,665,12078,11,18,0,0,0,1,1,"","",""
487,666,12079,18,10,0,0,0,1,1,"","",""
488,669,11490,15,74,0,0,0,"","","","",""
489,670,12106,0,12,0,0,0,1,1,"","",""
490,672,12107,7,36,0,0,0,1,1,"","",""
491,671,12108,17,58,0,0,0,1,1,"","",""
492,675,12054,12,38,0,0,0,1,1,"","",""
493,667,12081,1,31,0,0,0,1,1,"","",""
494,677,12093,3,20,0,0,0,1,1,"","",""
495,679,12095,10,34,0,0,0,1,1,"","",""
496,686,12109,8,54,0,0,0,1,1,"","",""
497,688,12111,4,9,0,0,0,1,1,"","",""
498,689,12112,8,56,0,2,3,1,1,"","",""
499,690,12113,8,58,0,2,3,1,1,"","",""
500,692,12115,6,48,0,2,3,1,1,"","",""
501,694,12117,6,50,0,1,4,1,1,"","",""
502,695,12118,5,12,0,0,0,1,1,"","",""
503,696,12119,8,60,0,1,4,"","","","",""
504,697,12120,0,13,0,0,0,1,1,"","",""
505,699,12122,15,76,0,0,0,1,1,"","",""
506,700,12123,8,62,0,2,3,1,1,"","",""
507,701,12124,6,52,0,2,3,1,1,"","",""
508,702,12125,15,78,0,0,0,"","","","",""
509,703,12126,14,56,0,0,0,1,1,"","",""
510,704,12127,15,80,0,0,0,1,1,"","",""
511,705,12128,0,14,0,0,0,1,1,"","",""
512,707,12132,3,22,0,0,0,1,1,"","",""
513,708,12133,19,73,0,0,0,"","","","",""
514,710,12135,17,60,0,0,0,"","","","",""
515,711,12136,19,74,0,0,0,"","","","",""
516,712,12137,9,28,0,0,0,1,1,"","",""
517,713,12138,19,75,0,0,0,"","","","",""
518,714,12139,19,76,0,0,0,"","","","",""
519,716,12141,16,70,0,0,0,1,1,"","",""
520,717,12142,19,77,0,0,0,1,1,"","",""
521,718,12143,19,78,0,0,0,1,1,"","",""
522,719,12144,19,79,0,0,0,1,1,"","",""
523,720,12145,19,80,0,0,0,1,1,"","",""
524,721,12146,17,62,0,0,0,1,1,"","",""
525,723,12148,18,11,0,0,0,"","","","",""
526,724,12149,6,54,0,2,3,1,1,"","",""
527,728,12279,14,58,0,0,0,1,1,"","",""
528,731,12282,15,82,0,0,0,1,1,"","",""
529,732,12283,19,81,0,0,0,1,1,"","",""
530,732,12284,19,82,0,0,0,1,1,"","",""
531,732,12285,19,83,0,0,0,1,1,"","",""
532,733,12286,12,40,0,0,0,1,1,"","",""
533,734,12287,16,72,0,0,0,1,1,"","",""
534,735,12288,1,32,0,0,0,1,1,"","",""
