"rownum","rid","i32"
478,2112,258
479,2113,551
480,2114,1004
481,2115,1362
482,2116,1878
483,2117,30
484,2118,78
485,2119,195
486,2120,310
487,2121,417
488,2122,517
489,2123,661
490,2124,794
491,2125,1205
492,2126,1303
493,2127,1635
494,2128,1890
495,2129,2253
496,2130,30
497,2131,118
498,2132,310
499,2133,491
500,2134,661
501,2135,904
502,2136,1205
503,2137,1518
504,2138,1635
505,2139,1759
506,2140,2253
507,2141,30
508,2142,98
509,2143,310
510,2144,517
511,2145,661
512,2146,829
513,2147,1205
514,2148,1462
515,2149,1635
516,2150,1759
517,2151,2253
518,2152,30
519,2153,67
520,2154,174
521,2155,310
522,2156,394
523,2157,517
524,2158,661
525,2159,829
526,2160,1205
527,2161,1462
528,2162,1635
529,2163,1823
530,2164,2253
531,2165,30
532,2166,78
533,2167,153
534,2168,310
535,2169,372
536,2170,466
537,2171,661
538,2172,794
539,2173,1205
540,2174,1462
541,2175,1635
542,2176,1823
543,2177,2253
544,2178,250
545,2179,250
546,2180,250
547,2181,250
548,2182,250
549,2183,250
550,2184,250
551,2185,250
552,2186,250
553,2187,250
554,2188,250
555,2189,1500
556,2190,1500
557,2191,1500
558,2192,1500
559,2193,1500
560,2194,1500
561,2195,1500
562,2196,1500
563,2197,1500
564,2198,1500
565,2199,1000
566,2200,1000
567,2201,1000
568,2202,1000
569,2203,1000
570,2204,1000
571,2205,1000
572,2206,1000
573,2207,1000
574,2208,1000
575,2209,1000
576,2210,800
577,2211,800
578,2212,800
579,2213,800
580,2214,800
581,2215,800
582,2216,800
583,2217,800
584,2218,800
585,2219,800
586,2220,800
587,2221,30
588,2222,50
589,2223,80
590,2224,120
591,2225,200
592,2226,350
593,2227,700
594,2228,1400
595,2229,2500
596,2230,30
597,2231,50
598,2232,80
599,2233,120
600,2234,200
601,2235,350
602,2236,700
603,2237,1400
604,2238,2500
605,2239,750
606,2240,750
607,2241,750
608,2242,750
609,2243,750
610,2244,600
611,2245,750
612,2246,600
613,2247,600
614,2248,600
615,2249,900
616,2250,900
617,483,1000
618,484,1000
619,485,1000
620,2253,5000
621,2254,2500
622,2255,2000
623,2256,2000
624,2264,300
625,2265,360
626,2266,300
627,2267,360
628,2268,300
629,2269,360
630,2270,300
631,2271,300
632,2272,300
633,2273,360
634,2274,300
635,2275,300
636,2276,360
637,2277,300
638,2278,360
639,2279,300
640,2280,350
641,2281,350
642,2282,350
643,2283,350
644,2284,350
645,2285,350
646,2286,350
647,2287,300
648,2288,300
649,2289,300
650,2290,300
651,2291,300
652,2292,300
653,2293,250
654,2294,250
655,2295,250
656,2296,250
657,2297,250
658,2298,250
659,2299,250
660,2300,250
661,2301,250
662,2302,250
663,2303,250
664,2304,250
665,2305,300
666,2306,300
667,2307,300
668,2308,300
669,2309,300
670,2310,500
671,2311,1500
672,2312,1000
673,2313,800
674,2689,228
675,2691,228
676,2314,1300
677,2315,1429
678,2316,1565
679,2317,1760
680,2318,1970
681,2319,2138
682,2320,1891
683,2321,2078
684,2322,2277
685,2323,2560
686,2324,2865
687,2325,3110
688,2326,1891
689,2327,2078
690,2328,2277
691,2329,2560
692,2330,2865
693,2331,3110
694,2332,1300
695,2333,1429
696,2334,1565
697,2335,1760
698,2336,1970
699,2337,2138
700,2338,1891
701,2339,2078
702,2340,2277
703,2341,2560
704,2342,2865
705,2343,3110
706,2344,1969
707,2345,2165
708,2346,2372
709,2347,2667
710,2348,2985
711,2349,3239
712,2350,1969
713,2351,2165
714,2352,2372
715,2353,2667
716,2354,2985
717,2355,3239
718,2356,1969
719,2357,2165
720,2358,2372
721,2359,2667
722,2360,2985
723,2361,3239
724,2362,1969
725,2363,2165
726,2364,2372
727,2365,2667
728,2366,2985
729,2367,3239
730,2368,1969
731,2369,2165
732,2370,2372
733,2371,2667
734,2372,2985
735,2373,3239
736,2374,1969
737,2375,2165
738,2376,2372
739,2377,2667
740,2378,2985
741,2379,3239
742,2380,1182
743,2381,1299
744,2382,1423
745,2383,1600
746,2384,1791
747,2385,1182
748,2386,1299
749,2387,1423
750,2388,1600
751,2389,1791
752,2390,1182
753,2391,1299
754,2392,1466
755,2393,1600
756,2394,1791
757,2395,1182
758,2396,1299
759,2397,1423
760,2398,1600
761,2399,1791
762,2400,1182
763,2401,1299
764,2402,1423
765,2403,1600
766,2404,1791
767,2405,1182
768,2406,1299
769,2407,1423
770,2408,1600
771,2409,1791
772,2410,985
773,2411,1186
774,2412,1333
775,2413,1492
776,2414,985
777,2415,1186
778,2416,1333
779,2417,1492
780,2418,985
781,2419,1186
782,2420,1333
783,2421,1492
784,2422,985
785,2423,1186
786,2424,1492
787,2425,985
788,2426,1186
789,2427,1492
790,2428,985
791,2429,1186
792,2430,1492
793,2431,985
794,2432,1186
795,2433,1333
796,2434,1492
797,2435,985
798,2436,1186
799,2437,1333
800,2438,1492
801,2439,985
802,2440,1186
803,2441,1333
804,2442,1492
805,2443,985
806,2444,1186
807,2445,1492
808,2446,985
809,2447,1186
810,2448,1492
811,2449,985
812,2450,1186
813,2451,1492
814,2452,1182
815,2453,1299
816,2454,1423
817,2455,1600
818,2456,1791
819,2457,1892
820,2458,1182
821,2459,1299
822,2460,1423
823,2461,1600
824,2462,1791
825,2463,1944
826,2464,1182
827,2465,1299
828,2466,1423
829,2467,1600
830,2468,1791
831,2469,1944
832,2470,1182
833,2471,1299
834,2472,1423
835,2473,1600
836,2474,1791
837,2475,1892
838,2476,1182
839,2477,1299
840,2478,1423
841,2479,1600
842,2480,1791
843,2481,1892
844,2482,3509
845,2483,3992
846,2484,4522
847,2485,3509
848,2486,3992
849,2487,4522
850,2488,3509
851,2489,3992
852,2490,4522
853,2491,3509
854,2492,3992
855,2493,3992
856,2494,3992
857,2495,4522
858,2496,3509
859,2497,3992
860,2498,4522
861,2499,3509
862,2500,3992
863,2501,4522
864,2502,2105
865,2503,2395
866,2504,2713
867,2505,2105
868,2506,2395
869,2507,2713
870,2508,2105
871,2509,2395
872,2510,2713
873,2511,2105
874,2512,2395
875,2513,2713
876,2514,2105
877,2515,2395
878,2516,2713
879,2517,2105
880,2518,2395
881,2519,2713
882,2520,1754
883,2521,1996
884,2522,2261
885,2523,1754
886,2524,1996
887,2525,2261
888,2526,1754
889,2527,1996
890,2528,2261
891,2529,1754
892,2530,1996
893,2531,2261
894,2532,1754
895,2533,1996
896,2534,2261
897,2535,1754
898,2536,1996
899,2537,2261
900,2538,1754
901,2539,1996
902,2540,2261
903,2541,1754
904,2542,1996
905,2543,2261
906,2544,1754
907,2545,1996
908,2546,2261
909,2547,1754
910,2548,1996
911,2549,2261
912,2550,1754
913,2551,1996
914,2552,2261
915,2553,1754
916,2554,1996
917,2555,2261
918,2556,2105
919,2557,2395
920,2558,2713
921,2559,2105
922,2560,2395
923,2561,2713
924,2562,2105
925,2563,2395
926,2564,2713
927,2565,2105
928,2566,2395
929,2567,2713
930,2568,2105
931,2569,2395
932,2570,2713
933,2571,2448
934,2572,2780
935,2573,3144
936,2574,3221
937,2575,3299
938,2576,3144
939,2577,3561
940,2578,4044
941,2579,4573
942,2580,4684
943,2581,4798
944,2582,4573
945,2583,3561
946,2584,4044
947,2585,4573
948,2586,4684
949,2587,4798
950,2588,4573
951,2589,2448
952,2590,2780
953,2591,3144
954,2592,3221
955,2593,3299
956,2594,3144
957,2595,3561
958,2596,4044
959,2597,4573
960,2598,4684
961,2599,4798
962,2600,4573
963,2665,4546
964,2666,9092
965,2667,13638
966,2668,4546
967,2669,9092
968,2670,13638
969,516,5000
970,517,6000
971,518,7000
972,519,8000
973,520,9000
974,521,10000
975,522,11000
976,523,12000
977,524,13000
978,525,14000
979,526,15000
980,527,16000
981,528,17000
982,529,18000
983,530,19000
984,531,20000
985,3010,20000
986,3011,20000
987,3012,20000
988,585,20000
989,621,20000
990,626,20000
