"rownum","Id","MonsterVarietiesKey","MonsterGroupNamesId"
72,"ProxyKey73",3696,20
73,"ProxyKey74",3701,20
74,"ProxyKey75",3705,20
75,"ProxyKey76",3709,21
76,"ProxyKey77",3713,21
77,"ProxyKey92",3693,32
78,"ProxyKey105",3702,32
79,"ProxyKey106",3703,32
80,"ProxyKey107",3706,32
81,"ProxyKey108",3707,32
82,"ProxyKey109",3711,32
83,"ProxyKey110",3692,32
84,"ProxyKey111",3694,32
85,"ProxyKey112",3695,32
86,"ProxyKey113",3697,32
87,"ProxyKey114",3698,32
88,"ProxyKey115",3699,32
89,"ProxyKey116",3700,32
90,"ProxyKey117",3708,32
91,"ProxyKey118",3710,32
92,"ProxyKey119",3712,32
93,"ProxyKey120",3696,32
94,"ProxyKey121",3701,32
95,"ProxyKey122",3705,32
96,"ProxyKey123",3709,32
97,"ProxyKey124",3713,32
98,"ProxyKey125",608,33
99,"ProxyKey126",611,33
100,"ProxyKey127",613,33
101,"ProxyKey128",731,34
102,"ProxyKey129",732,34
103,"ProxyKey130",733,34
104,"ProxyKey131",734,34
105,"ProxyKey132",735,34
106,"ProxyKey133",4586,35
107,"ProxyKey135",4588,35
108,"ProxyKey136",4589,35
109,"ProxyKey137",4590,35
110,"ProxyKey139",4592,35
111,"ProxyKey140",4593,35
112,"ProxyKey141",4594,35
113,"ProxyKey134",1017,36
114,"ProxyKey142",1018,36
115,"ProxyKey143",1019,36
116,"ProxyKey144",1020,36
117,"ProxyKey145",1033,36
118,"ProxyKey146",2527,36
119,"ProxyKey147",2528,36
120,"ProxyKey148",2529,36
121,"ProxyKey149",2530,36
122,"ProxyKey150",2531,36
123,"ProxyKey151",2532,36
124,"ProxyKey152",2533,36
125,"ProxyKey153",2534,36
126,"ProxyKey154",2535,36
127,"ProxyKey155",2536,36
128,"ProxyKey156",2537,36
129,"ProxyKey157",2538,36
130,"ProxyKey158",2539,36
131,"ProxyKey159",2540,36
132,"ProxyKey160",2541,36
133,"ProxyKey161",3554,37
134,"ProxyKey162",3555,37
135,"ProxyKey163",3556,37
136,"ProxyKey164",3557,37
137,"ProxyKey138",3004,38
138,"ProxyKey165",3005,38
139,"ProxyKey166",1035,39
140,"ProxyKey167",1036,39
141,"ProxyKey168",1037,39
142,"ProxyKey169",1038,39
143,"ProxyKey170",5058,40
144,"ProxyKey171",5059,40
145,"ProxyKey172",5062,40
146,"ProxyKey173",163,41
147,"ProxyKey174",171,41
148,"ProxyKey175",178,41
149,"ProxyKey176",167,41
150,"ProxyKey177",5639,42
151,"ProxyKey178",5640,42
152,"ProxyKey184",5649,42
153,"ProxyKey180",5650,43
154,"ProxyKey181",5651,43
155,"ProxyKey182",5652,43
156,"ProxyKey183",5645,44
157,"ProxyKey179",5655,44
158,"ProxyKey185",5638,45
159,"ProxyKey186",5644,45
160,"ProxyKey187",5643,45
161,"ProxyKey188",5647,45
162,"ProxyKey189",5641,45
163,"ProxyKey190",1026,46
164,"ProxyKey191",1027,46
165,"ProxyKey192",1028,46
166,"ProxyKey193",1029,46
167,"ProxyKey194",1030,46
168,"ProxyKey196",1031,46
169,"ProxyKey197",1032,46
170,"ProxyKey198",5946,47
171,"ProxyKey199",5947,47
172,"ProxyKey200",5948,47
173,"ProxyKey201",5889,48
174,"ProxyKey202",5891,48
175,"ProxyKey203",5893,48
176,"ProxyKey204",5895,48
177,"ProxyKey205",5897,48
178,"ProxyKey218",5560,49
179,"ProxyKey219",5563,49
180,"ProxyKey220",5566,49
181,"ProxyKey221",5569,49
182,"ProxyKey222",5572,49
183,"ProxyKey223",5575,49
184,"ProxyKey224",5578,49
185,"ProxyKey225",5581,49
186,"ProxyKey226",5584,49
187,"ProxyKey227",5586,50
188,"ProxyKey214",5587,50
189,"ProxyKey215",5588,50
190,"ProxyKey216",5589,50
191,"ProxyKey228",5590,50
192,"ProxyKey229",5591,50
193,"ProxyKey230",5592,50
194,"ProxyKey231",5593,50
195,"ProxyKey232",5594,50
196,"ProxyKey195",5627,51
197,"ProxyKey206",5628,51
198,"ProxyKey207",5629,51
199,"ProxyKey208",5630,51
200,"ProxyKey209",5631,51
201,"ProxyKey210",5890,52
202,"ProxyKey211",5892,52
203,"ProxyKey212",5894,52
204,"ProxyKey213",5896,52
205,"ProxyKey217",5898,52
206,"ProxyKey233",6013,53
207,"ProxyKey255",6018,53
208,"ProxyKey234",6014,54
209,"ProxyKey257",6136,54
210,"ProxyKey235",6013,55
211,"ProxyKey259",6018,55
212,"ProxyKey260",6024,55
213,"ProxyKey236",6013,56
214,"ProxyKey261",6018,56
215,"ProxyKey262",6026,56
216,"ProxyKey263",6018,57
217,"ProxyKey264",6028,57
218,"ProxyKey265",6026,57
219,"ProxyKey266",6021,57
220,"ProxyKey267",6018,58
221,"ProxyKey268",6013,58
222,"ProxyKey269",6028,58
223,"ProxyKey270",6026,58
224,"ProxyKey271",6013,59
225,"ProxyKey272",6028,59
226,"ProxyKey273",6021,59
227,"ProxyKey274",6026,59
228,"ProxyKey237",6031,60
229,"ProxyKey250",6036,60
230,"ProxyKey238",6034,61
231,"ProxyKey251",3975,61
232,"ProxyKey252",6036,61
233,"ProxyKey239",6031,62
234,"ProxyKey253",6034,62
235,"ProxyKey254",5257,62
236,"ProxyKey240",6041,63
237,"ProxyKey241",4892,66
238,"ProxyKey242",4896,66
239,"ProxyKey243",4900,66
240,"ProxyKey244",6012,67
241,"ProxyKey245",6017,67
242,"ProxyKey276",6136,67
243,"ProxyKey246",5926,68
244,"ProxyKey247",5927,68
245,"ProxyKey248",5928,69
246,"ProxyKey249",5929,69
247,"ProxyKey256",5930,70
248,"ProxyKey275",5931,70
249,"ProxyKey277",5927,68
250,"ProxyKey278",5927,68
251,"ProxyKey279",5929,69
252,"ProxyKey280",5929,69
253,"ProxyKey281",5931,70
254,"ProxyKey282",5931,70
255,"ProxyKey283",6014,71
256,"ProxyKey284",6033,72
257,"ProxyKey285",6030,72
258,"ProxyKey286",313,73
259,"ProxyKey287",219,73
260,"ProxyKey288",894,73
261,"ProxyKey289",423,73
262,"ProxyKey290",56,74
263,"ProxyKey291",61,74
264,"ProxyKey292",1338,74
265,"ProxyKey293",1272,74
266,"ProxyKey294",82,74
267,"ProxyKey295",1407,75
268,"ProxyKey296",1568,75
269,"ProxyKey297",1437,75
270,"ProxyKey298",1457,75
271,"ProxyKey300",6014,64
272,"ProxyKey301",6019,64
273,"ProxyKey302",6023,65
274,"ProxyKey303",6035,65
275,"ProxyKey258",6319,76
276,"ProxyKey299",6349,76
277,"ProxyKey304",6350,76
278,"ProxyKey305",6351,76
279,"ProxyKey306",6617,77
280,"ProxyKey307",6618,77
281,"ProxyKey308",6619,77
282,"ProxyKey309",2544,78
283,"ProxyKey310",2545,78
284,"ProxyKey311",2546,78
285,"ProxyKey312",2547,78
286,"ProxyKey313",2548,78
287,"ProxyKey314",2549,78
288,"ProxyKey315",5561,79
289,"ProxyKey316",5564,79
290,"ProxyKey317",5567,79
291,"ProxyKey318",5570,79
292,"ProxyKey319",5573,79
293,"ProxyKey320",5576,79
294,"ProxyKey321",5579,79
295,"ProxyKey322",5582,79
296,"ProxyKey323",5585,79
297,"ProxyKey327",7174,82
298,"ProxyKey328",7176,82
299,"ProxyKey329",7178,82
300,"ProxyKey330",6530,83
301,"ProxyKey331",6532,83
302,"ProxyKey332",6531,84
303,"ProxyKey333",6533,84
304,"ProxyKey334",7432,85
305,"ProxyKey335",7430,85
306,"ProxyKey336",7572,88
307,"ProxyKey344",7573,88
308,"ProxyKey345",7574,88
309,"ProxyKey355",7822,89
310,"ProxyKey356",7823,89
311,"ProxyKey357",7824,89
312,"ProxyKey358",7825,89
313,"ProxyKey359",7826,89
314,"ProxyKey360",7827,89
315,"ProxyKey361",7828,89
316,"ProxyKey362",7836,89
317,"ProxyKey363",7837,89
318,"ProxyKey364",7872,90
319,"ProxyKey365",7873,90
320,"ProxyKey366",7874,90
321,"ProxyKey367",7879,90
322,"ProxyKey368",8018,91
323,"ProxyKey369",8020,91
324,"ProxyKey370",8026,92
325,"ProxyKey371",8027,94
326,"ProxyKey382",8027,94
327,"ProxyKey383",8027,94
328,"ProxyKey384",8027,94
329,"ProxyKey385",8027,94
330,"ProxyKey372",8028,95
331,"ProxyKey373",8029,95
332,"ProxyKey378",8029,95
333,"ProxyKey379",8029,95
334,"ProxyKey380",8029,95
335,"ProxyKey381",8029,95
336,"ProxyKey374",8030,94
337,"ProxyKey375",8031,92
338,"ProxyKey386",8031,92
339,"ProxyKey387",8031,92
340,"ProxyKey388",8031,92
341,"ProxyKey389",8031,92
342,"ProxyKey376",8029,93
343,"ProxyKey377",8031,93
344,"ProxyKey390",8097,96
345,"ProxyKey391",8099,96
346,"ProxyKey392",8102,96
347,"ProxyKey393",8104,96
348,"ProxyKey394",8106,96
349,"ProxyKey395",8108,97
350,"ProxyKey396",8110,97
351,"ProxyKey397",8113,97
352,"ProxyKey398",8115,97
353,"ProxyKey399",8118,97
354,"ProxyKey400",8121,98
355,"ProxyKey401",8124,98
356,"ProxyKey402",8127,98
357,"ProxyKey403",8129,98
358,"ProxyKey404",8132,98
359,"ProxyKey405",8135,99
360,"ProxyKey406",8138,99
361,"ProxyKey408",8141,99
362,"ProxyKey409",8144,99
363,"ProxyKey410",8147,99
364,"ProxyKey411",8149,100
365,"ProxyKey412",8151,100
366,"ProxyKey413",8153,100
367,"ProxyKey414",8155,100
368,"ProxyKey415",8157,100
369,"ProxyKey417",8160,101
370,"ProxyKey418",8162,101
371,"ProxyKey419",8165,101
372,"ProxyKey420",8169,101
373,"ProxyKey421",8172,101
374,"ProxyKey422",8173,102
375,"ProxyKey423",8176,102
376,"ProxyKey424",8179,102
377,"ProxyKey426",8182,102
378,"ProxyKey427",8185,102
379,"ProxyKey428",8187,103
380,"ProxyKey429",8189,103
381,"ProxyKey430",8191,103
382,"ProxyKey431",8192,103
383,"ProxyKey432",8194,103
384,"ProxyKey433",8196,104
385,"ProxyKey434",8199,104
386,"ProxyKey435",8202,104
387,"ProxyKey436",8204,104
388,"ProxyKey437",8207,104
389,"ProxyKey407",5633,105
390,"ProxyKey416",5634,105
391,"ProxyKey425",5635,105
392,"ProxyKey438",5636,105
393,"ProxyKey439",5637,105
394,"ProxyKey440",8387,106
395,"ProxyKey444",8388,106
396,"ProxyKey441",8384,107
397,"ProxyKey442",8385,107
398,"ProxyKey443",8386,107
399,"444",8384,107
400,"445",8385,107
401,"446",8421,108
402,"447",8425,108
403,"448",8417,109
404,"449",8412,109
405,"450",8461,110
406,"451",8463,110
407,"452",8464,110
408,"453",8462,110
409,"454",8461,110
410,"455",8462,110
411,"456",8445,111
412,"457",8446,111
413,"458",8447,111
414,"459",8448,111
415,"460",8450,111
416,"461",8451,111
417,"462",8452,111
418,"463",8445,111
419,"464",8446,111
420,"465",8447,111
421,"466",8448,111
422,"467",8450,111
423,"468",8451,111
424,"469",8426,112
425,"470",8422,112
426,"471",8413,113
427,"472",8418,113
428,"473",8471,114
429,"474",8473,114
430,"475",8482,115
431,"476",8483,115
432,"477",8488,116
433,"478",8490,116
434,"479",5296,117
435,"480",5321,117
436,"481",2555,118
437,"482",2556,118
438,"483",5945,119
439,"484",5944,119
440,"485",5943,119
441,"486",5605,120
442,"487",5606,120
443,"488",5607,120
444,"489",5608,120
445,"490",5609,120
446,"491",5610,120
447,"492",8758,121
448,"493",8760,121
449,"494",8763,121
450,"495",8765,121
451,"496",8768,121
452,"497",8769,121
453,"498",8772,121
454,"499",8778,121
455,"500",3362,122
456,"501",3308,122
457,"502",3347,122
458,"503",3311,122
459,"504",3314,122
460,"505",3319,122
461,"506",3323,122
462,"507",3335,122
463,"508",3342,122
464,"509",3344,122
465,"510",3327,122
466,"511",3316,122
467,"512",3351,122
468,"513",3349,122
469,"514",3338,122
470,"515",3333,122
471,"516",3340,122
472,"517",3321,122
473,"518",3353,122
474,"519",3329,122
475,"520",3331,122
476,"521",3365,122
477,"522",3355,122
478,"523",3325,122
479,"524",3357,122
480,"525",3359,122
481,"526",3367,122
482,"527",3368,122
483,"528",3373,122
484,"529",3370,122
485,"530",3370,122
486,"531",5515,122
487,"532",5516,122
488,"533",5511,122
489,"534",4978,122
490,"535",4978,122
491,"536",5514,122
492,"537",5517,122
493,"538",5746,122
494,"539",5512,122
495,"540",3346,122
496,"541",3335,122
497,"542",3325,122
498,"543",3340,122
499,"544",3327,122
500,"545",3333,122
501,"546",3331,122
502,"547",3355,122
503,"548",3357,122
504,"549",3333,122
505,"550",3329,122
506,"551",3370,122
507,"552",4978,122
508,"553",3367,122
509,"554",3340,122
510,"555",3355,122
511,"556",2581,123
512,"557",2656,123
513,"558",2629,123
514,"559",2590,123
515,"560",2583,123
516,"561",2599,123
517,"562",2573,124
518,"563",2652,124
519,"564",2658,124
520,"565",2622,124
521,"566",2631,124
522,"567",2597,124
523,"568",2573,125
524,"569",2643,125
525,"570",2626,125
526,"571",2618,125
527,"572",2649,125
528,"573",2567,125
529,"574",2562,126
530,"575",2567,126
531,"576",2588,126
532,"577",2595,126
533,"578",2647,126
534,"579",2633,126
535,"580",2573,127
536,"581",2578,127
537,"582",2601,127
538,"583",2603,127
539,"584",2608,127
540,"585",2611,127
541,"586",2557,127
542,"587",2635,127
543,"588",2570,127
544,"589",2613,127
545,"590",2620,127
546,"591",1961,132
547,"592",1382,132
548,"593",3007,132
549,"594",2346,132
550,"595",1929,132
551,"596",8254,132
552,"597",4997,132
553,"598",4110,132
554,"599",5903,132
555,"601",5766,132
556,"602",3858,132
557,"603",4536,132
558,"604",4976,132
559,"605",5807,132
560,"606",4478,132
561,"608",2616,132
562,"609",5744,132
563,"610",8299,132
564,"611",2314,132
565,"612",4701,132
566,"613",5230,132
567,"614",5818,132
568,"615",8306,132
569,"616",2332,132
570,"617",2320,132
571,"618",5468,132
572,"619",4565,132
573,"620",253,132
574,"621",1391,132
575,"622",2430,132
576,"624",3912,132
577,"625",1179,132
578,"626",2434,132
579,"627",3448,132
580,"628",1622,132
581,"629",2339,132
582,"631",4232,132
583,"632",4145,132
584,"633",2470,132
585,"635",5877,132
586,"637",2406,132
587,"638",2455,132
588,"639",7159,132
589,"641",3181,132
590,"642",1416,132
591,"644",3935,132
592,"645",5291,132
593,"647",2349,132
594,"648",8258,132
595,"649",2565,132
596,"650",4159,132
597,"651",5873,132
598,"652",2419,132
599,"653",4036,132
600,"654",2638,132
601,"655",4153,132
602,"656",2426,131
603,"657",2336,131
604,"658",2460,131
605,"659",2368,131
606,"660",4049,131
607,"661",8291,131
608,"663",1548,131
609,"664",5277,131
610,"665",5442,131
611,"666",5887,131
612,"667",8282,131
613,"668",2512,131
614,"669",8312,131
615,"670",1453,131
616,"671",2515,131
617,"672",4503,131
618,"673",5977,131
619,"674",2361,131
620,"675",5509,128
621,"676",2464,128
622,"677",2497,128
623,"678",2416,128
624,"679",5235,128
625,"680",2364,128
626,"681",4102,128
627,"683",8497,128
628,"684",2326,128
629,"685",4135,128
630,"686",2712,128
631,"688",1007,128
632,"690",4609,128
633,"691",5521,128
634,"692",5865,128
635,"693",5732,128
636,"694",5431,128
637,"695",2343,128
638,"696",6355,128
639,"697",74,128
640,"698",5417,128
641,"699",1315,128
642,"700",4506,128
643,"701",5089,128
644,"702",4015,128
645,"703",1040,129
646,"704",2376,129
647,"705",5393,129
648,"706",4165,129
649,"707",8267,129
650,"708",8523,129
651,"709",1503,129
652,"710",2027,129
653,"711",5407,129
654,"712",5252,129
655,"713",5779,129
656,"714",2399,129
657,"715",4246,129
658,"716",74,129
659,"717",8270,129
660,"718",8273,129
661,"719",2352,129
662,"720",5882,130
663,"722",5919,130
664,"723",2493,130
665,"724",2355,130
666,"725",1369,130
667,"726",2371,130
668,"727",4986,130
669,"728",4224,130
670,"729",2506,130
671,"730",4491,130
672,"731",5242,130
673,"732",1612,130
674,"733",4307,130
675,"734",1047,130
676,"735",2467,130
677,"736",8500,130
678,"737",2476,130
679,"738",8262,130
680,"689",9207,133
681,"721",9210,133
682,"749",9213,133
683,"748",9215,133
684,"739",9208,134
685,"740",9211,134
686,"746",9214,134
687,"741",9209,135
688,"742",9212,135
689,"747",9216,135
690,"743",9224,136
691,"744",9228,136
692,"745",9232,136
693,"750",6586,137
694,"751",6587,137
695,"752",6588,137
696,"753",6589,137
697,"754",6590,137
698,"755",6591,137
699,"756",6592,137
700,"757",6593,137
701,"758",6594,137
702,"759",6595,137
703,"760",6596,137
704,"761",6597,137
705,"762",6598,137
706,"763",6599,137
707,"764",6600,137
708,"765",6601,137
709,"766",6602,137
710,"767",6603,137
711,"768",6604,137
712,"769",6605,137
713,"770",6606,137
714,"771",6607,137
715,"772",6608,137
716,"773",6609,137
717,"774",6610,137
718,"775",6329,138
719,"776",6333,138
720,"777",6326,138
721,"778",6311,138
722,"779",6302,138
723,"780",6299,138
724,"781",6292,138
725,"782",6269,138
726,"783",6264,138
727,"784",6220,138
728,"785",6226,138
729,"786",6192,138
730,"787",6199,138
731,"788",6180,138
732,"789",6186,138
733,"790",6208,138
734,"792",9417,139
735,"791",9421,139
736,"793",9418,140
737,"794",9422,140
