"rownum","MonsterVarietiesKey","BestiaryGroupsKey","Name","BestiaryEncountersKey","bool","IconSmall","Icon","Boss_MonsterVarietiesKey","BestiaryGenusKey","bool","BestiaryCapturableMonstersKey","IsDisabled","i32","bool"
26,272,1,"Colossus Crusher",6,"","","","",1,"","","",1275,1
27,293,2,"Arctic Wolf",7,"","","","",4,"","","",1275,1
28,294,2,"Snow Wolf",7,"","","","",4,"","","",1275,1
29,295,2,"Freezing Wolf",7,"","","","",4,"","","",1275,1
30,297,2,"Dire Wolf",7,"","","","",4,"","",1,1275,""
31,310,0,"Elder-Blessed Hellion",1,"","","","",3,"","",1,1275,""
32,313,0,"Flame Hellion",1,"","","","",3,"","","",1275,1
33,317,0,"Dune Hellion",1,"","","","",3,"","","",1275,1
34,318,0,"Ruins Hellion",1,"","","","",3,"","","",1275,1
35,321,0,"Mountain Hellion",2,"","","","",3,"","","",1275,1
36,323,0,"Mountain Hellion Alpha",2,"","","","",3,"","","",1275,1
37,325,0,"Enslaved Hellion",1,"","","","",3,"","","",1275,1
38,327,0,"Enslaved Hellion",1,"","","","",3,"",37,"",1275,1
39,333,0,"Shackled Hellion",1,"","","","",3,"","","",1275,1
40,335,0,"Shackled Hellion",1,"","","",333,3,"",39,1,1275,""
41,336,0,"Shackled Hellion",1,"","","",333,3,"",39,1,1275,""
42,337,0,"Shackled Hellion",1,"","","",333,3,"",39,1,1275,""
43,339,1,"Blood Ape",5,"","","","",5,"","","",1275,1
44,342,1,"Dread Primate",5,"","","","",5,"","","",1275,1
45,343,1,"Dread Primate",5,"","","","",5,"",44,"",1275,1
46,344,1,"Stygian Ape",5,"","","","",5,"","","",1275,1
47,350,1,"Infested Ape",5,"","","","",5,"","","",1275,1
48,351,1,"Infested Ape",5,"","","","",5,"",47,"",1275,1
49,352,1,"Blood Chieftain",4,"","","","",28,"","","",1275,1
50,356,1,"Carnage Chieftain",4,"","","","",28,"","","",1275,1
51,357,1,"Stygian Silverback",4,"","","","",28,"","","",1275,1
52,361,1,"Host Chieftain",4,"","","","",28,"","","",1275,1
53,362,1,"Host Chieftain",4,"","","","",28,"",52,"",1275,1
54,364,1,"Carnage Ape",5,"","","","",5,"","","",1275,1
55,366,1,"Barrow Ape",5,"","","","",5,"","","",1275,1
56,416,5,"Rhoa Mare",16,"","","","",6,"","","",1275,1
57,417,5,"Elder-Blessed Rhoa",16,"","","","",6,"","",1,1275,""
58,422,5,"Albino Rhoa",16,"","Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/AlbinoRhoa","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/AlbinoRhoa","",6,"","",1,1275,""
59,424,5,"Tercel Rhoa",16,"","","","",6,"","","",1275,1
60,425,5,"Murk Runner",16,"","","","",6,"","","",1275,1
61,432,5,"Bone Rhoa",16,"","","","",6,"","","",1275,1
62,436,5,"Corrupted Rhoa",16,"","","","",6,"","","",1275,1
63,439,5,"Bone Scavenger",16,"","","","",6,"","",1,1275,""
64,441,5,"Zombie Rhoa",16,"","","","",6,"","",1,1275,""
65,444,5,"Infested Rhoa",16,"","","","",6,"","","",1275,1
66,445,5,"Infested Rhoa",16,"","","","",6,"",65,"",1275,1
67,446,10,"Gravel Eater",31,"","","","",7,"","","",1275,1
68,450,10,"Scrabbling Spitter",31,"","","","",7,"","",1,1275,""
69,452,10,"Granite Eater",31,"","","","",7,"","","",1275,1
70,453,10,"Rock Spitter",31,"","","","",7,"","","",1275,1
71,454,10,"Crustacean Sniper",31,"","","","",7,"","","",1275,1
72,455,10,"Crustacean Pelter",31,"","","","",7,"","",1,1275,""
73,456,10,"Crustacean Pelter",31,"","","","",7,"",72,1,1275,""
74,457,10,"Crustacean Sniper",31,"","","",454,7,"",71,"",1275,1
75,458,10,"Infested Sniper",31,"","","","",7,"","",1,1275,""
76,459,10,"Obsidian Eater",31,"","","","",7,"","",1,1275,""
77,461,10,"Obsidian Eater",31,"","","","",7,"",76,"",1275,1
78,464,10,"Crustacean Sniper",31,"","","","",7,"",71,1,1275,""
79,465,10,"Crustacean Sniper",31,"","","","",7,"",71,"",1275,1
80,472,10,"Gravel Eater",31,"","","",446,7,"",67,"",1275,1
81,475,9,"Merveil's Favoured",29,"","","","",8,"","",1,1275,""
82,476,9,"Merveil's Favoured",29,"","","","",8,"",81,"",1275,1
83,481,9,"Merveil's Daughter",29,"","","","",8,"","","",1275,1
84,482,9,"Merveil's Attendant",29,"","","","",8,"","","",1275,1
85,483,9,"Merveil's Chosen",29,"","","","",8,"","","",1275,1
86,484,9,"Merveil's Retainer",29,"","","","",8,"","","",1275,1
87,488,9,"Singing Siren",29,"","","","",8,"","","",1275,1
88,490,9,"Merveil's Blessed",29,"","","","",8,"","","",1275,1
89,492,9,"Singing Siren",29,"","","","",8,"",87,"",1275,1
90,494,10,"Scrabbling Menace",32,"","","","",9,"","",1,1275,1
91,495,10,"Cave Crustacean",32,"","","","",9,"","",1,1275,1
92,496,10,"Invading Crustacean",32,"","","","",9,"","",1,1275,1
93,497,10,"Infested Crustacean",32,"","","","",9,"","",1,1275,1
94,498,10,"Deep Crustacean",32,"","","","",9,"","",1,1275,""
95,499,10,"Deep Crustacean",32,"","","","",9,"",94,"",1275,1
96,501,10,"Shield Crab",32,"","","","",9,"","",1,1275,1
97,502,10,"Bleached Crustacean",32,"","","","",9,"","",1,1275,""
98,863,6,"Night Adder",18,"","","","",10,"","","",1275,1
99,864,6,"Host Adder",18,"","","","",10,"","","",1275,1
100,865,6,"Host Adder",18,"","","","",10,"",99,"",1275,1
101,873,6,"Bramble Cobra",18,"","","","",10,"","","",1275,1
102,875,6,"Elder-Blessed Cobra",18,"","","","",10,"","",1,1275,""
103,877,6,"Host Cobra",18,"","","","",10,"","","",1275,1
104,878,6,"Host Cobra",18,"","","","",10,"",103,"",1275,1
105,880,6,"Acid Slitherer",18,"","","","",10,"","","",1275,1
106,882,6,"Glade Mamba",18,"","","","",10,"","","",1275,1
107,886,9,"Cursed Spawn",29,"","","","",11,"","","",1275,1
108,887,9,"Fathom Screamer",29,"","","","",11,"","",1,1275,""
109,889,9,"Siren's Spawn",29,"","","","",11,"","",1,1275,""
110,890,9,"Slimy Bloodsucker",29,"","","","",11,"","",1,1275,""
111,898,9,"Slimy Bloodsucker",29,"","","",890,11,"",110,1,1275,""
112,902,9,"Unstable Larva",29,"","","","",11,"","",1,1275,""
113,905,9,"Slimy Nemesis",29,"","","","",11,"","","",1275,1
114,906,9,"Venomous Spawn",29,"","","","",11,"","","",1275,1
115,915,8,"Lurking Venom",26,"","","",918,12,"","","",1275,1
116,924,8,"Vaal Recluse",26,"","","","",12,"","","",1275,1
117,925,8,"Noxious Tarantula",26,"","","","",12,"","","",1275,1
118,926,8,"Deadly Tarantula",26,"","","","",12,"","",1,1275,""
119,928,8,"Leaping Spider",26,"","","","",12,"","","",1275,1
120,929,8,"Arakaali's Daughter",26,"","","","",12,"",121,"",1275,1
121,930,8,"Arakaali's Daughter",26,"","","","",12,"","","",1275,1
122,931,8,"Arakaali's Daughter",26,"","","","",12,"",121,"",1275,1
123,932,8,"Arakaali's Daughter",26,"","","","",12,"",121,"",1275,1
124,933,8,"Webbed Spider",26,"","","","",12,"","","",1275,1
125,934,8,"Virulent Spider",26,"","","","",12,"","","",1275,1
126,936,8,"Ink Spinner",26,"","","","",12,"",396,"",1275,1
127,938,8,"Corrupted Arach",26,"","","","",12,"","","",1275,1
128,940,8,"Crypt Weaver",26,"","","","",12,"","","",1275,1
129,941,8,"Mutant Arach",26,"","","","",12,"","","",1275,1
130,942,8,"Crypt Ambusher",26,"","","","",12,"","","",1275,1
131,943,8,"Corrupted Spitter",26,"","","","",12,"","","",1275,1
132,944,8,"Cave Skitterer",26,"","","","",12,"","","",1275,1
133,945,8,"Spindle Spider",26,"","","","",12,"","","",1275,1
134,947,8,"Hatchling",26,"","","","",12,"","",1,1275,""
135,949,8,"Hatchling",26,"","","","",12,"",134,"",1275,1
136,958,8,"Brooding Tarantula",26,"","","","",12,"","",1,1275,""
137,959,8,"Brooding Tarantula",26,"","","","",12,"",136,"",1275,1
138,960,8,"Buried Tarantula",26,"","","","",12,"","",1,1275,""
139,961,8,"Maligaro's Inspiration",26,"","","","",12,"","",1,1275,""
140,962,8,"Enraptured Arachnid",26,"","","","",12,"","","",1275,1
141,963,8,"Enraptured Arachnid",26,"","","","",12,"",140,"",1275,1
142,1446,11,"Fetid Maw",35,"","","","",13,"","","",1275,1
143,1448,11,"Filth Maw",35,"","","","",13,"","","",1275,1
144,1452,11,"Infested Maw",35,"","","","",13,"","","",1275,1
145,1453,11,"Infested Maw",35,"","","","",13,"",144,"",1275,1
146,1457,6,"Plumed Chimeral",20,"","","","",14,"","","",1275,1
147,1458,6,"Plumed Chimeral",20,"","","","",14,"",146,"",1275,1
148,1460,6,"Feral Chimeral",20,"","","","",14,"","","",1275,1
149,1461,6,"Chrome-touched Chimeral",20,"","","","",14,"","","",1275,1
150,1462,6,"Chrome-infused Chimeral",20,"","","","",14,"","","",1275,1
151,1470,11,"Chimeric Croaker",36,"","","","",40,"","","",1275,1
152,1472,11,"Chimeric Croaker",36,"","","","",40,"",151,"",1275,1
153,1473,11,"Vaulting Croaker",36,"","","","",40,"","","",1275,1
154,1474,11,"Chrome-touched Croaker",36,"","","","",40,"","","",1275,1
155,1476,11,"Chrome-infused Croaker",36,"","","","",40,"","","",1275,1
156,1477,11,"Chimeric Croaker",36,"","","","",40,"",151,"",1275,1
157,1509,7,"Carrion Queen",21,"","","","",15,"","","",1275,1
158,1516,7,"Carrion Minion",21,"","","","",16,"","",1,1275,1
159,1518,7,"Carrion Swarmer",21,"","","","",16,"","","",1275,1
160,1519,7,"Carrion Swarmer",21,"","","","",16,"",159,"",1275,1
161,1520,7,"Carrion Burrower",21,"","","","",16,"","","",1275,1
162,1523,7,"Scum Crawler",21,"","","","",16,"","","",1275,1
163,1524,7,"Scum Crawler",21,"","","","",16,"",162,"",1275,1
164,1531,5,"Avian Retch",14,"","","","",17,"","","",1275,1
165,1533,5,"Elder-Blessed Retch",14,"","","","",17,"","",1,1275,""
166,1536,5,"Gluttonous Gull",14,"","","","",17,"","","",1275,1
167,1592,10,"Sewage Crawler",31,"","","","",7,"",168,1,1275,""
168,1593,10,"Sewage Crawler",31,"","","","",7,"","","",1275,1
169,1594,10,"Toxic Crawler",31,"","","","",7,"","","",1275,1
170,1615,6,"Spine Serpent",19,"","","","",10,"","","",1275,1
171,1617,6,"Infested Serpent",19,"","","","",10,"","","",1275,1
172,1618,6,"Barb Serpent",19,"","","","",10,"","","",1275,1
173,1619,6,"Sand Serpent",19,"","","","",10,"","","",1275,1
174,1621,4,"Porcupine Goliath",13,"","","","",18,"","","",1275,1
175,1623,4,"Porcupine Goliath",13,"","","","",18,"",174,"",1275,1
176,1627,4,"Chrome-touched Goliath",13,"","","","",18,"","","",1275,1
177,1631,4,"Chrome-infused Goliath",13,"","","","",18,"","","",1275,1
178,1633,4,"Chrome-infused Goliath",13,"","","","",18,"",177,"",1275,1
179,1635,4,"Porcupine Goliath",13,"","","","",18,"",174,"",1275,1
180,2620,8,"Devourer",23,"","","","",19,"","","",1275,1
181,2625,8,"Devourer",23,"","","","",19,"",180,"",1275,1
182,2626,8,"Devourer",23,"","","",2620,19,"",180,"",1275,1
183,2629,8,"Devourer",23,"","","",2620,19,"",180,"",1275,1
184,2633,8,"Devourer",23,"","","",2625,19,"",180,"",1275,1
185,3028,9,"Soulless Watcher",30,"","","","",20,"","","",1275,1
186,3029,9,"Drifting Eye",30,"","","","",20,"","",1,1275,""
187,3030,9,"Cavern Drifter",30,"","","","",20,"","","",1275,1
188,3031,9,"Sewer Drifter",30,"","","","",20,"","","",1275,1
189,3083,3,"Plummeting Ursa",11,"","","",3085,21,"","","",1275,1
190,3085,3,"Plummeting Ursa",11,"","","","",21,"",189,"",1275,1
191,3088,3,"Tunnelfiend",11,"","","",3090,21,"","","",1275,1
192,3090,3,"Tunnelfiend",11,"","","","",21,"",191,"",1275,1
193,3091,3,"Infested Tunnelfiend",11,"","","",3095,21,"","","",1275,1
194,3093,3,"Infested Tunnelfiend",11,"","","",3100,21,"",193,"",1275,1
195,3095,3,"Infested Tunnelfiend",11,"","","","",21,"",193,"",1275,1
196,3100,3,"Infested Tunnelfiend",11,"","","","",21,"",193,"",1275,1
197,3101,3,"Woods Ursa",11,"","","",3103,21,"","","",1275,1
198,3103,3,"Woods Ursa",11,"","","","",21,"",197,"",1275,1
199,3104,3,"Infested Ursa",11,"","","",3108,21,"","","",1275,1
200,3106,3,"Infested Ursa",11,"","","",3110,21,"",199,"",1275,1
201,3108,3,"Infested Ursa",11,"","","","",21,"",199,"",1275,1
202,3110,3,"Infested Ursa",11,"","","","",21,"",199,"",1275,1
203,3113,3,"Plummeting Ursa",11,"","","","",21,"",189,"",1275,1
204,3117,3,"Plummeting Ursa",11,"","","",3113,21,"",189,"",1275,1
205,3759,5,"Mindless Scavenger",15,"","","","",22,"","","",1275,1
206,3760,5,"Scavenging Vulture",15,"","","","",22,"","","",1275,1
207,3761,5,"Rotting Vulture",15,"","","","",22,"","","",1275,1
208,3762,5,"Mindless Scavenger",15,"","","","",22,"",205,"",1275,1
209,3763,5,"Infested Vulture",15,"","","","",22,"","","",1275,1
210,3853,7,"Dust Scrabbler",22,"","","","",23,"","","",1275,1
211,3854,7,"Dust Scrabbler",22,"","","","",23,"",210,"",1275,1
212,3859,7,"Dirt Scrabbler",22,"","","","",23,"","","",1275,1
213,3860,7,"Infested Skitterer",22,"","","","",23,"","","",1275,1
214,3861,7,"Lowlands Hopper",22,"","","","",23,"","","",1275,1
215,3862,7,"Sand Skitterer",22,"","","","",23,"","","",1275,1
216,3863,7,"Sand Leaper",22,"","","","",23,"","","",1275,1
217,3978,2,"Fury Hound",8,"","","","",24,"","","",1275,1
218,3979,2,"War Hound",8,"","","","",24,"","","",1275,1
219,4017,2,"Pitbull Demon",9,"","","","",25,"","","",1275,1
220,4018,2,"Vicious Hound",9,"","","","",25,"","","",1275,1
221,4027,5,"Rooster Fiend",42,"","","","",26,"","","",1275,1
222,4028,5,"Rooster Demon",42,"","","","",26,"","",1,1275,""
223,4029,5,"Talon Archer",42,"","","","",26,"","","",1275,1
224,4038,5,"Feral Fowl",42,"","","","",26,"","","",1275,1
225,4055,4,"Fighting Bull",12,"","","","",27,"","","",1275,1
226,4056,4,"Avalanche Rider",12,"","","","",27,"","","",1275,1
227,4057,4,"Grazing Taurus",12,"","","","",27,"","","",1275,1
228,4220,10,"Savage Crab",33,"","","","",30,"",230,"",1275,1
229,4223,10,"Infested Crawler",33,"","","","",30,"",233,"",1275,1
230,4225,10,"Savage Crab",33,"","","","",30,"","","",1275,1
231,4227,10,"Infested Crab",33,"","","","",30,"","","",1275,1
232,4228,10,"Enraptured Crab",33,"","","","",30,"","","",1275,1
233,4230,10,"Infested Crawler",33,"","","","",30,"","","",1275,1
234,4232,10,"Savage Crab",33,"","","","",30,"",230,"",1275,1
235,4233,10,"Infested Crab",33,"","","","",30,"",231,"",1275,1
236,4234,10,"Enraptured Crab",33,"","","","",30,"",232,"",1275,1
237,4236,10,"Infested Crawler",33,"","","","",30,"",233,"",1275,1
238,4237,10,"Savage Crab",33,"","","","",30,"",230,"",1275,1
239,4240,10,"Bleached Crawler",33,"","","","",30,"",240,"",1275,1
240,4241,10,"Bleached Crawler",33,"","","","",30,"","","",1275,1
241,4242,10,"Bleached Crawler",33,"","","","",30,"",240,"",1275,1
242,6004,10,"Spider Crab",33,"","","","",30,"","",1,1275,""
243,4778,7,"Parasite",41,"","","","",29,"","","",1275,1
244,4779,7,"Ravenous Parasite",41,"","","","",29,"","","",1275,1
245,4780,7,"Ravenous Parasite",41,"","","","",29,"",244,"",1275,1
246,4786,7,"Poisonous Parasite",41,"","","","",29,"","",1,1275,""
247,4789,7,"Plated Parasite",41,"","","","",29,"","","",1275,1
248,4793,7,"Spitting Parasite",41,"","","","",29,"","","",1275,1
249,4797,7,"Vicious Parasite",41,"","","","",29,"","","",1275,1
250,4846,2,"Purge Hound",43,"","","","",31,"","","",1275,1
251,4847,2,"Purge Hound",43,"","","",4846,31,"",250,1,1275,""
252,5341,8,"Plagued Arachnid",24,"","","","",12,"","","",1275,1
253,5342,8,"Diseased Arachnid",24,"","","","",12,"","",1,1275,""
254,5344,8,"Plagued Arachnid",24,"","","","",12,"",252,"",1275,1
255,5345,8,"Maligaro's Muse",24,"","","","",12,"","",1,1275,""
256,5351,8,"Hybrid Arachnid",25,"","","","",33,"","","",1275,1
257,5352,8,"Scalding Arachnid",25,"","","","",33,"","","",1275,1
258,5616,10,"Waste Lurcher",34,"","","","",32,"","","",1275,1
259,5150,10,"Sulphurspawn",34,"","","","",32,"","","",1275,1
260,5700,5,"Wild Rhex",17,"","","","",34,"","","",1275,1
261,5702,5,"Maternal Rhex",17,"","","","",34,"","","",1275,1
262,5703,5,"Adolescent Rhex",17,"","","","",34,"","","",1275,1
263,5704,5,"Escaped Rhex",17,"","","","",34,"","","",1275,1
264,5741,8,"Black Scorpion",27,"","","","",35,"","","",1275,1
265,5744,8,"Sulphuric Scorpion",27,"","","","",35,"","","",1275,1
266,5745,8,"Sand Scorpion",27,"","","","",35,"","","",1275,1
267,5748,8,"Predatory Scorpion",27,"","","","",35,"","","",1275,1
268,4800,9,"Brine Vassal",28,"","","","",39,"","","",1275,1
269,4801,9,"Swarthy Mollusc",28,"","","","",39,"","","",1275,1
270,5839,0,"Mountain Lynx",3,"","","","",36,"","","",1275,1
271,6064,5,"Saqawine Rhoa",16,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RhoaBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RhoaBestiaryBoss","",6,"","","",1275,""
272,6104,0,"Farric Tiger Alpha",0,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Tiger","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Tiger","",37,"","","",1275,""
273,6092,0,"Farric Flame Hellion Alpha",1,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Hellion1","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Hellion1","",3,"","","",1275,""
274,6094,0,"Farric Frost Hellion Alpha",2,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Hellion2","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Hellion2","",3,"","","",1275,""
275,6099,0,"Farric Lynx Alpha",3,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Lynx","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Lynx","",36,"","","",1275,""
276,6173,1,"Farric Chieftain",4,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BloodChieftain","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BloodChieftain","",28,"","","",1275,""
277,6176,1,"Farric Ape",5,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BloodMonkeyBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BloodMonkeyBestiaryBoss","",5,"","","",1275,""
278,6179,1,"Farric Goatman",6,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/GoatmanBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/GoatmanBestiaryBoss","",1,"","","",1275,""
279,6110,2,"Farric Wolf Alpha",7,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Wolf","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Wolf","",4,"","","",1275,""
280,6183,2,"Farric Magma Hound",8,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/HoundBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/HoundBestiaryBoss","",24,"","","",1275,""
281,6186,2,"Farric Pit Hound",9,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/PitbullBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/PitbullBestiaryBoss","",25,"","","",1275,""
282,6192,3,"Farric Gargantuan",10,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CaveBeast","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CaveBeast","",0,"","","",1275,""
283,6195,3,"Farric Ursa",11,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/DropBearBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/DropBearBestiaryBoss","",21,"","","",1275,""
284,6153,4,"Farric Taurus",12,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/BullBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/BullBestiaryBoss","",27,"","","",1275,""
285,6148,4,"Farric Goliath",13,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SpikerBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SpikerBestiaryBoss","",18,"","","",1275,""
286,6070,5,"Saqawine Retch",14,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Kiweth","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Kiweth","",17,"","","",1275,""
287,6067,5,"Saqawine Vulture",15,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/VultureBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/VultureBestiaryBoss","",22,"","","",1275,""
288,6057,5,"Saqawine Rhex",17,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/MarakethBird","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/MarakethBird","",34,"","","",1275,""
289,6076,6,"Saqawine Cobra",18,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Snake1","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Snake1","",10,"","","",1275,""
290,6083,6,"Saqawine Blood Viper",19,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Snake2","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Snake2","",10,"","","",1275,""
291,6086,6,"Saqawine Chimeral",20,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/IguanaBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/IguanaBestiaryBoss","",14,"","","",1275,""
292,6117,7,"Fenumal Queen",21,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/InsectSpawner","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/InsectSpawner","",15,"","","",1275,""
293,6120,7,"Fenumal Scrabbler",22,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SandLeaper","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SandLeaper","",23,"","","",1275,""
294,6124,8,"Fenumal Devourer",23,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/RootSpiderBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/RootSpiderBestiaryBoss","",19,"","","",1275,""
295,6133,8,"Fenumal Plagued Arachnid",24,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/PlagueSpider","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/PlagueSpider","",12,"","","",1275,""
296,6138,8,"Fenumal Hybrid Arachnid",25,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/PlatedSpider","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/PlatedSpider","",33,"","","",1275,""
297,6145,8,"Fenumal Widow",26,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ScaleSpider","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ScaleSpider","",12,"","","",1275,""
298,6129,8,"Fenumal Scorpion",27,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Scorpion","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Scorpion","",35,"","","",1275,""
299,6217,9,"Craicic Vassal",28,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ParasiticSquid","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ParasiticSquid","",39,"","","",1275,""
300,6221,9,"Craicic Squid",29,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SeawitchSpawnBestiaryBoss","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SeawitchSpawnBestiaryBoss","",8,"","","",1275,""
301,6225,9,"Craicic Watcher",30,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Squid","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Squid","",20,"","","",1275,""
302,6198,10,"Craicic Sand Spitter",31,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/SandSpitter","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/SandSpitter","",7,"","","",1275,""
303,6201,10,"Craicic Shield Crab",32,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/ShieldCrab","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/ShieldCrab","",9,"","","",1275,""
304,6204,10,"Craicic Savage Crab",33,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CrabParasite","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CrabParasite","",30,"","","",1275,""
305,6207,10,"Craicic Spider Crab",34,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/CrabSpider","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/CrabSpider","",38,"","","",1275,""
306,6210,11,"Craicic Maw",35,1,"Art/2DArt/UIImages/InGame/Bestiary/SmallIcons/Frog","Art/2DArt/UIImages/InGame/Bestiary/ItemIcons/Frog","",13,"","","",1275,""
