"rownum","Id","Text","StatsKeys1","CharacterPanelDescriptionModesKey","StatsKeys2","StatsKeys3","CharacterPanelTabsKey","bool","[i32]","i32"
25,"MH_AttackSpeedIncr","Main Hand Attack Speed modifier",[291],7,[7655],"[435,1635]",0,1,[],0
26,"MH_CritChance","Main Hand Critical Strike Chance",[549],1,[7655],"[435,1635]",0,1,[14],0
27,"MH_CritMulti","Main Hand Critical Strike Multiplier",[607],1,"[7655,549]","[435,1635]",0,1,[],0
28,"MH_Stun","Main Hand Stun Threshold reduction",[300],1,[7655],"[435,1635]",0,1,[],0
29,"MH_Knockback","Main Hand chance to Knockback",[480],1,[7655],"[435,1635,2646]",0,1,[],0
30,"MH_CritKnockback","Main Hand Knockback on Critical Strike",[465],4,[7655],"[435,1635,2646]",0,1,[],0
31,"MH_Blind","Main Hand chance to Blind",[974],1,[7655],"[435,1635]",0,1,[],0
32,"MH_Flee","Main Hand chance to cause Flee",[682],1,[7655],"[435,1635]",0,1,[],0
33,"MH_BlockReduce","Main Hand Enemy Block reduction",[282],1,[7655],"[435,1635]",0,1,[],0
34,"OH_TotalDamage","Off Hand Total Combined Damage","[669,670]",2,[7656],"[435,1635]",0,1,[],0
35,"OH_PhysicalDamage","Off Hand Physical Damage","[278,279]",2,[7656],"[435,1635]",0,1,[],0
36,"OH_FireDamage","Off Hand Fire Damage","[266,267]",2,[7656],"[435,1635]",0,1,[],0
37,"OH_ColdDamage","Off Hand Cold Damage","[262,263]",2,[7656],"[435,1635]",0,1,[],0
38,"OH_LightningDamage","Off Hand Lightning Damage","[270,271]",2,[7656],"[435,1635]",0,1,[],0
39,"OH_ChaosDamage","Off Hand Chaos Damage","[274,275]",2,[7656],"[435,1635]",0,1,[],0
40,"OH_Accuracy","Off Hand Accuracy Rating",[290],0,[7656],"[435,1635]",0,1,[],0
41,"OH_AttackSpeedIncr","Off Hand Attack Speed modifier",[292],7,[7656],"[435,1635]",0,1,[],0
42,"OH_CritChance","Off Hand Critical Strike Chance",[550],1,[7656],"[435,1635]",0,1,[14],0
43,"OH_CritMulti","Off Hand Critical Strike Multiplier",[608],1,"[7656,550]","[435,1635]",0,1,[],0
44,"OH_Stun","Off Hand Stun Threshold reduction",[301],1,[7656],"[435,1635]",0,1,[],0
45,"OH_Knockback","Off Hand chance to Knockback",[481],1,[7656],"[435,1635,2646]",0,1,[],0
46,"OH_CritKnockback","Off Hand Knockback on Critical Strike",[466],4,[7656],"[435,1635,2646]",0,1,[],0
47,"OH_Blind","Off Hand chance to Blind",[975],1,[7656],"[435,1635]",0,1,[],0
48,"OH_Flee","Off Hand chance to cause Flee",[683],1,[7656],"[435,1635]",0,1,[],0
49,"OH_BlockReduce","Off Hand Enemy Block reduction",[283],1,[7656],"[435,1635]",0,1,[],0
50,"Spell_TotalDamage","Spell Total Combined Damage","[671,672]",2,[435],[1635],0,1,[],0
51,"Spell_PhysicalDamage","Spell Physical Damage","[258,259]",2,[435],[1635],0,1,[],0
52,"Spell_FireDamage","Spell Fire Damage","[252,253]",2,[435],[1635],0,1,[],0
53,"Spell_ColdDamage","Spell Cold Damage","[250,251]",2,[435],[1635],0,1,[],0
54,"Spell_LightningDamage","Spell Lightning Damage","[254,256]",2,[435],[1635],0,1,[],0
55,"Spell_ChaosDamage","Spell Chaos Damage","[255,257]",2,[435],[1635],0,1,[],0
56,"CastSpeedIncr","Cast Speed modifier",[293],7,[435],[8145],0,1,[],0
57,"Spell_CritChance","Spell Critical Strike Chance",[551],1,[435],[1635],0,1,[14],0
58,"Spell_CritMulti","Spell Critical Strike Multiplier",[609],1,"[435,551]",[1635],0,1,[],0
59,"Spell_BlockReduce","Enemy Block reduction",[2272],1,[435],[],0,1,[],0
60,"Secondary_TotalDamage","Total Combined Damage","[1636,1637]",2,[1635],[],0,1,[],0
61,"Secondary_PhysicalDamage","Physical Damage","[704,705]",2,[1635],[],0,1,[],0
62,"Secondary_FireDamage","Fire Damage","[708,709]",2,[1635],[],0,1,[],0
63,"Secondary_ColdDamage","Cold Damage","[706,707]",2,[1635],[],0,1,[],0
64,"Secondary_LightningDamage","Lightning Damage","[710,711]",2,[1635],[],0,1,[],0
65,"Secondary_ChaosDamage","Chaos Damage","[712,713]",2,[1635],[],0,1,[],0
66,"CritChance","Critical Strike Chance",[715],1,[1635],[],0,1,[14],0
67,"CritMulti","Critical Strike Multiplier",[714],1,"[1635,715]",[],0,1,[],0
68,"Stun","Stun Threshold reduction",[108],1,[435],[],0,1,[],0
69,"Knockback","Chance to Knockback",[2320],1,[435],[2646],0,1,[],0
70,"KnockbackOnCrit","Knockback on Critical Strike",[461],1,[435],[2646],0,1,[],0
71,"KnockbackDistance","Knockback distance modifier",[12133],7,[],[2646],0,1,[],0
72,"Blind","Chance to Blind",[973],1,[435],[],0,1,[],0
73,"Flee","Chance to cause Flee",[680],1,[435],[],0,1,[],0
74,"AttackStunDuration","Stun Duration modifier",[203],7,[],[435],0,1,[],0
75,"SpellstunDuration","Stun Duration modifier",[341],7,[435],[],0,1,[],0
76,"MH_BleedingChance","Chance to inflict Bleeding from Main Hand hits",[6484],1,[7655],"[435,2686,1635]",0,1,[],0
77,"OH_BleedingChance","Chance to inflict Bleeding from Off Hand hits",[6485],1,[7656],"[435,2686,1635]",0,1,[],0
78,"MH_BleedingDamage","Bleeding Damage per second from Main Hand hits","[10200,10201]",2,[7655],"[435,1635]",0,1,"[2,0]",0
79,"MH_BleedingCritDamage","Bleeding Damage per second from Main Hand Critical Strikes","[10196,10197]",2,[7655],"[435,1635]",0,1,"[2,0]",0
80,"OH_BleedingDamage","Bleeding Damage per second from Off Hand hits","[10202,10203]",2,[7656],"[435,1635]",0,1,"[2,0]",0
81,"OH_BleedingCritDamage","Bleeding Damage per second from Off Hand Critical Strikes","[10198,10199]",2,[7656],"[435,1635]",0,1,"[2,0]",0
82,"MH_ChanceToIgnite","Chance to Ignite from Main Hand hits",[6486],1,[7655],"[435,2757,10906,1635]",0,1,[],0
83,"OH_ChanceToIgnite","Chance to Ignite from Off Hand hits",[6487],1,[7656],"[435,2757,10906,1635]",0,1,[],0
84,"Spell_ChanceToIgnite","Chance to Ignite",[6488],1,[435],"[1635,2757,10906]",0,1,[],0
85,"Secondary_ChanceToIgnite","Chance to Ignite",[6489],1,[1635],"[2757,10906]",0,1,[],0
86,"MH_IgniteDamage","Ignite Damage per second from Main Hand hits","[5941,5942]",2,[7655],"[435,1635]",0,1,"[2,0]",0
87,"MH_IgniteCritDamage","Ignite Damage per second from Main Hand Critical Strikes","[10204,10205]",2,[7655],"[435,1635]",0,1,"[2,0]",0
88,"OH_IgniteDamage","Ignite Damage per second from Off Hand hits","[5943,5944]",2,[7656],"[435,1635]",0,1,"[2,0]",0
89,"OH_IgniteCritDamage","Ignite Damage per second from Off Hand Critical Strikes","[10206,10207]",2,[7656],"[435,1635]",0,1,"[2,0]",0
90,"Spell_IgniteDamage","Ignite Damage per second","[5945,5946]",2,[435],[1635],0,1,"[2,0]",0
91,"Spell_IgniteCritDamage","Ignite Damage per second from Critical Strikes","[10208,10209]",2,[435],[1635],0,1,"[2,0]",0
92,"Secondary_IgniteDamage","Ignite Damage per second","[5947,5948]",2,[1635],[],0,1,"[2,0]",0
93,"Secondary_IgniteCritDamage","Ignite Damage per second from Critical Strikes","[10210,10211]",2,[1635],[],0,1,"[2,0]",0
94,"IgniteDuration","Ignite Duration modifier",[2655],7,[],[],0,1,[],0
95,"ScorchChance","Chance to Scorch",[8667],1,[],[2757],0,1,[],0
96,"ScorchDuration","Scorch Duration modifier",[8773],7,[8667],[],0,1,[],0
97,"ScorchEffectiveness","Scorch Effectiveness",[8774],7,[8667],[],0,1,[],0
98,"ChillDuration","Chill Duration modifier",[2658],7,[],[],0,1,[],0
99,"ChillEffectiveness","Chill Effectiveness",[6552],7,[],[],0,1,[],0
100,"ChanceToFreeze","Chance to Freeze",[1883],1,[],"[2757,8671]",0,1,[],0
101,"FreezeDuration","Freeze Duration modifier",[2657],7,[],[],0,1,[],0
102,"BrittleChance","Chance to inflict Brittle",[8668],1,[],[2757],0,1,[],0
103,"BrittleDuration","Brittle Duration modifier",[8775],7,[8668],[],0,1,[],0
104,"BrittleEffectiveness","Brittle Effectiveness",[8776],7,[8668],[],0,1,[],0
105,"ChanceToShock","Chance to Shock",[1882],1,[],"[2757,1325]",0,1,[],0
106,"ShockDuration","Shock Duration modifier",[2656],7,[],[],0,1,[],0
107,"ShockEffectiveness","Shock Effectiveness",[6551],7,[],[],0,1,[],0
108,"SappedChance","Chance to Sap",[8669],1,[],[2757],0,1,[],0
109,"SappedDuration","Sapped Duration",[8777],7,[8669],[],0,1,[],0
110,"SappedEffectiveness","Sapped Effectiveness",[8778],7,[8669],[],0,1,[],0
111,"MH_ChanceToPoison","Chance to Poison from Main Hand hits",[6490],1,[7655],[435],0,1,[],0
112,"OH_ChanceToPoison","Chance to Poison from Off Hand hits",[6491],1,[7656],[435],0,1,[],0
113,"Spell_ChanceToPoison","Chance to Poison",[6492],1,[435],[1635],0,1,[],0
114,"Secondary_ChanceToPoison","Chance to Poison",[6493],1,[1635],[],0,1,[],0
115,"OnlyChaosChanceToPoison","Chance to Poison from only Chaos Damage",[6265],1,[],[],0,1,[],0
116,"MH_PoisonDamage","Poison Damage per second from Main Hand hits","[6005,6006]",2,[7655],"[435,1635]",0,1,"[2,0]",0
117,"MH_PoisonCritDamage","Poison Damage per second from Main Hand Critical Strikes","[10212,10213]",2,[7655],"[435,1635]",0,1,"[2,0]",0
118,"OH_PoisonDamage","Poison Damage per second from Off Hand hits","[6007,6008]",2,[7656],"[435,1635]",0,1,"[2,0]",0
119,"OH_PoisonCritDamage","Poison Damage per second from Off Hand Critical Strikes","[10214,10215]",2,[7656],"[435,1635]",0,1,"[2,0]",0
120,"Spell_PoisonDamage","Poison Damage per second","[6009,6010]",2,[435],[1635],0,1,"[2,0]",0
121,"Spell_PoisonCritDamage","Poison Damage per second from Critical Strikes","[10216,10217]",2,[435],[1635],0,1,"[2,0]",0
122,"Secondary_PoisonDamage","Poison Damage per second","[6011,6012]",2,[1635],[],0,1,"[2,0]",0
123,"Secondary_PoisonCritDamage","Poison Damage per second from Critical Strikes","[10218,10219]",2,[1635],[],0,1,"[2,0]",0
124,"MH_PoisonDamageAlways","Poison Damage per second from Main Hand only Chaos Damage","[6013,6014]",2,[7655],"[435,1635]",0,1,"[2,0]",0
125,"MH_PoisonCritDamageAlways","Poison Damage per second from Main Hand only Critical Chaos Damage","[10220,10221]",2,[7655],"[435,1635]",0,1,"[2,0]",0
126,"OH_PoisonDamageAlways","Poison Damage per second from Off Hand only Chaos Damage","[6015,6016]",2,[7656],"[435,1635]",0,1,"[2,0]",0
127,"OH_PoisonCritDamageAlways","Poison Damage per second from Off Hand only Critical Chaos Damage","[10222,10223]",2,[7656],"[435,1635]",0,1,"[2,0]",0
128,"Spell_PoisonDamageAlways","Poison Damage per second from only Chaos Damage","[6017,6018]",2,[435],[1635],0,1,"[2,0]",0
129,"Spell_PoisonCritDamageAlways","Poison Damage per second from only Critical Chaos Damage","[10224,10225]",2,[435],[1635],0,1,"[2,0]",0
130,"Secondary_PoisonDamageAlways","Poison Damage per second from only Chaos Damage","[6019,6020]",2,[1635],[],0,1,"[2,0]",0
131,"Secondary_PoisonCritDamageAlways","Poison Damage per second from only Critical Chaos Damage","[10226,10227]",2,[1635],[],0,1,"[2,0]",0
132,"NumArrows","Number of Arrows to fire",[723],0,[],[],0,1,[],0
133,"ArrowPierce","Number of targets to Pierce with Arrows",[6238],0,[723],[],0,1,[],0
134,"NumProjectiles","Number of Projectiles to fire",[722],0,[],[],0,1,[],0
135,"Pierce","Number of targets to Pierce with Projectiles",[6237],0,[722],[],0,1,[],0
136,"MH_FirePenetration","Main Hand Fire Resistance Penetration",[14268],1,[7655],[435],0,1,[],0
137,"MH_ColdPenetration","Main Hand Cold Resistance Penetration",[14269],1,[7655],[435],0,1,[],0
138,"MH_LightningPenetration","Main Hand Lightning Resistance Penetration",[14270],1,[7655],[435],0,1,[],0
139,"MH_ChaosPenetration","Main Hand Chaos Resistance Penetration",[14278],1,[7655],[435],0,1,[],0
140,"OH_FirePenetration","Off Hand Fire Resistance Penetration",[14271],1,[7656],[435],0,1,[],0
141,"OH_ColdPenetration","Off Hand Cold Resistance Penetration",[14272],1,[7656],[435],0,1,[],0
142,"OH_LightningPenetration","Off Hand Lightning Resistance Penetration",[14273],1,[7656],[435],0,1,[],0
143,"OH_ChaosPenetration","Off Hand Chaos Resistance Penetration",[14279],1,[7656],[435],0,1,[],0
144,"FirePenetration","Fire Resistance Penetration",[591],1,[435],[],0,1,[],0
145,"ColdPenetration","Cold Resistance Penetration",[590],1,[435],[],0,1,[],0
146,"LightningPenetration","Lightning Resistance Penetration",[592],1,[435],[],0,1,[],0
147,"ChaosPenetration","Chaos Resistance Penetration",[597],1,[435],[],0,1,[],0
148,"MainhandDoubleDamageChilled","Main Hand Attacks double Damage to Chilled Enemies",[4106],4,[7655],[435],0,1,[],0
149,"OffhandDoubleDamageChilled","Off Hand Attacks double Damage to Chilled Enemies",[4107],4,[7656],[435],0,1,[],0
150,"MH_ChanceToImpale","Chance to Impale with Main Hand hits",[8801],1,[7655],[435],0,1,[],0
151,"OH_ChanceToImpale","Chance to Impale with Off Hand hits",[8802],1,[7656],[435],0,1,[],0
152,"Spell_ChanceToImpale","Chance to Impale",[15403],1,[435],"[1635,1198]",0,1,[],0
153,"Secondary_ChanceToImpale","Chance to Impale",[12993],1,[1635],[1198],0,1,[],0
154,"Ward","Ward",[14341],0,[],[],1,1,[],0
155,"WardDelay","Ward Restoration time",[14346],9,[14341],[],1,"",[9],0
156,"Armour","Armour",[240],0,[],[],1,1,[],4
157,"ArmourVsProjectiles","Armour against Projectiles",[1067],0,[5177],[],1,"",[],0
158,"PhysicalImmunity","Immune to Physical Damage",[716],4,[],[],1,1,[],0
159,"ArmourEstimateReduction","Estimated Physical Damage reduction",[718],1,[],[],1,1,[],0
160,"ArmourVsProjEstimateReduction","Estimated Physical Damage reduction against Projectiles",[1072],1,[5177],[],1,"",[],0
161,"ArmourVsHitsEstimateReduction","Estimated Physical Damage reduction against Hits",[7335],1,[7334],[],1,"",[],0
162,"Evasion","Evasion Rating",[281],0,[],[],1,1,[],4
163,"EvadeChance","Estimated chance to Evade Attacks",[677],1,[],[],1,1,[],0
164,"SpellDodgeChance","Chance to Dodge Spells",[835],1,[],[],1,1,[],0
165,"LifeRecharge","Life Recharge per second",[9402],0,[],[],1,1,[2],0
166,"ES","Maximum Energy Shield",[246],0,[],[],1,1,[],4
167,"ESRecharge","Energy Shield Recharge per second",[249],0,[],[],1,1,[2],0
168,"ESDelay","Energy Shield Recharge Occurrence modifier",[3861],7,[],[],1,1,[],0
169,"LifeRegen","Life Regeneration per Second",[247],0,[],[],1,1,[2],0
170,"ManaRegen","Mana Regeneration per Second",[248],0,[],[],1,1,[2],0
171,"ESRegen","Energy Shield Regeneration per Second",[1054],0,[],[],1,1,[2],0
172,"SpellSupressChance","Spell Damage Suppression Chance",[14770],1,[],[],1,1,[],0
173,"SpelSuppressAmount","Suppressed Spell Damage Prevention",[14774],1,[],[],1,1,[],0
174,"StunImmune","Cannot be Stunned",[1187],4,[],[],1,1,[],0
175,"StunImmuneSpells","Cannot be Stunned by Spells",[7357],4,[],[1187],1,1,[],0
176,"StunImmuneAttacks","Cannot be Stunned by Attacks",[7358],4,[],[1187],1,1,[],0
177,"FireImmunity","Immune to Fire Damage",[4453],4,[],[],1,1,[],0
178,"FireResist","Fire Resistance","[307,2047]",5,[],[],1,"",[],4
179,"ColdImmunity","Immune to Cold Damage",[4454],4,[],[],1,1,[],0
180,"ColdResist","Cold Resistance","[306,2048]",5,[],[],1,"",[],4
181,"LightningImmunity","Immune to Lightning Damage",[4455],4,[],[],1,1,[],0
182,"LightningResist","Lightning Resistance","[308,2049]",5,[],[],1,"",[],4
183,"ChaosImmunity","Immune to Chaos Damage",[4456],4,[],[],1,1,[],0
184,"ChaosResist","Chaos Resistance","[309,2050]",5,[],[],1,"",[],4
185,"ChaosResistAgainstDegen","Chaos Resistance against Damage over time","[5840,6097]",5,[6094],[696],1,"",[],0
186,"BlockChance","Chance to Block Attack Damage","[940,14815]",5,[7249],[],1,1,[],0
187,"ProjBlockChance","Chance to Block Projectile Attack Damage",[1071],1,"[1068,7249]",[],1,1,[],0
188,"SpellBlockChance","Chance to Block Spell Damage",[241],1,[7250],[],1,1,[],0
189,"SpellProjBlockChance","Chance to Block Projectile Spell Damage",[1070],1,"[1068,7250,8162]",[],1,1,[],0
190,"BlockRec","Block Recovery modifier",[22],7,[],[],1,1,[],0
191,"StunRec","Stun Recovery modifier",[280],7,[],[],1,1,[],0
192,"StunAvoid","Stun Avoidance",[194],1,[],[],1,1,[],0
193,"EnemyCritReduce","Enemy Crit Extra Damage reduction",[4952],1,[],[],1,1,[],0
194,"IgniteAvoid","Ignite Avoidance",[628],1,[],[],1,1,[],0
195,"IgniteDurationRed","Ignite Duration on self reduction",[633],1,[],[],1,1,[],0
196,"ChillAvoid","Chill Avoidance",[626],1,[],[],1,1,[],0
197,"ChillDurationRed","Chill Duration on self reduction",[630],1,[],[],1,1,[],0
198,"FreezeAvoid","Freeze Avoidance",[627],1,[],[],1,1,[],0
199,"FreezeDurationRed","Freeze Duration on self reduction",[632],1,[],[],1,1,[],0
200,"ShockAvoid","Shock Avoidance",[629],1,[],[],1,1,[],0
201,"ShockDurationRed","Shock Duration on self reduction",[631],1,[],[],1,1,[],0
202,"PhysicalReflect","Physical Damage Reflected to Melee Attackers","[763,758]",6,[],[],1,1,[],0
203,"FireReflect","Fire Damage Reflected to Melee Attackers","[764,759]",6,[],[],1,1,[],0
204,"ColdReflect","Cold Damage Reflected to Melee Attackers","[765,760]",6,[],[],1,1,[],0
205,"LightningReflect","Lightning Damage Reflected to Melee Attackers","[766,761]",6,[],[],1,1,[],0
206,"ChaosReflect","Chaos Damage Reflected to Melee Attackers","[767,762]",6,[],[],1,1,[],0
207,"MoveSpeed","Movement Speed modifier",[242],7,[],[],1,1,[],0
208,"ActionSpeed","Action Speed modifier",[9285],7,[],[],1,1,[],0
209,"Omniscience","Omniscience",[15429],0,[],[],2,1,[],0
210,"OmniscienceForRequirements","Attribute Requirements met by Omniscience",[15672],0,[],[],2,1,[],0
211,"AoE","Skill Area of Effect modifier",[212],7,[],[],2,1,[],0
212,"SkillDuration","Skill Duration modifier",[215],7,[],[],2,1,[],0
213,"BuffDuration","Buff Duration modifier",[168],7,[],[],2,1,[],0
214,"CurseEffect","Curse Effect modifier",[4297],7,[],[],2,1,[],0
215,"FlaskDuraiton","Flask Duration modifier",[739],7,[],[],2,1,[],0
216,"FlaskRate","Flask Recovery rate modifier",[401],7,[],[],2,1,[],0
217,"FlaskLifeAmount","Flask Life amount modifier",[399],7,[],[],2,1,[],0
218,"FlaskLifeSpeed","Flask Life Recovery rate modifier",[740],7,[],[],2,1,[],0
219,"FlaskManaAmount","Flask Mana amount modifier",[400],7,[],[],2,1,[],0
220,"FlaskManaSpeed","Flask Mana Recovery rate modifier",[741],7,[],[],2,1,[],0
221,"FlaskChargesUsed","Flask Charges Used modifier",[738],7,[],[],2,1,[],0
222,"FlaskChargesGained","Flask Charges Gained modifier",[460],7,[],[],2,1,[],0
223,"MH_LifeLeech","Main Hand Life Leech from Physical Attacks",[302],1,[7655],"[435,1635,1336]",2,1,[14],0
224,"OH_LifeLeech","Off Hand Life Leech from Physical Attack Damage",[303],1,[7656],"[435,1635,1336]",2,1,[14],0
225,"Spell_LifeLeech","Life Leech from Spell Damage",[3097],1,[435],"[1338,1635]",2,1,[14],0
226,"LifeLeechFromAttacks","Life Leech from any Attack Damage",[5503],1,[],"[1338,435]",2,1,[14],0
227,"LifeLeechPhysicalDamage","Life Leech from Physical Damage",[2197],1,[],[1338],2,1,[14],0
228,"LifeLeechFireDamage","Life Leech from Fire Damage",[2198],1,[],[1338],2,1,[14],0
229,"LifeLeechColdDamage","Life Leech from Cold Damage",[2199],1,[],[1338],2,1,[14],0
230,"LifeLeechLightningDamage","Life Leech from Lightning Damage",[2200],1,[],[1338],2,1,[14],0
231,"LifeLeechChaosDamage","Life Leech from Chaos Damage",[2201],1,[],[1338],2,1,[14],0
232,"MaxLifeLeechAmount","Base Maximum Recovery per Life Leech","[9197,9271]",10,[],[1338],2,"","[0,0]",0
233,"LifeLeechSpeed","Life Leech total Recovery per second modifier",[2931],7,[],[1338],2,1,[],0
234,"MaxLifeLeechRecoveryRate","Maximum total Life Recovery per second from Leech","[9200,6838]",10,[],[1338],2,"","[6,0]",0
235,"MH_ManaLeech","Main Hand Mana Leech from Physical Attacks",[304],1,[7655],"[435,1635,1337]",2,1,[14],0
236,"OH_ManaLeech","Off Hand Mana Leech from Physical Attack Damage",[305],1,[7656],"[435,1635,1337]",2,1,[14],0
237,"Spell_ManaLeech","Mana Leech from Spell Damage",[3098],1,[435],"[1339,1635]",2,1,[14],0
238,"ManaLeechFromAttacks","Mana Leech from any Attack Damage",[5504],1,[],"[1339,435]",2,1,[14],0
239,"ManaLeechPhysicalDamage","Mana Leech from Physical Damage",[2202],1,[],[1339],2,1,[14],0
240,"ManaLeechFireDamage","Mana Leech from Fire Damage",[2203],1,[],[1339],2,1,[14],0
241,"ManaLeechColdDamage","Mana Leech from Cold Damage",[2204],1,[],[1339],2,1,[14],0
242,"ManaLeechLightningDamage","Mana Leech from Lightning Damage",[2205],1,[],[1339],2,1,[14],0
243,"ManaLeechChaosDamage","Mana Leech from Chaos Damage",[2206],1,[],[1339],2,1,[14],0
244,"MaxManaLeechAmount","Base Maximum Recovery per Mana Leech","[9198,9272]",10,[],[1339],2,"","[0,0]",0
245,"ManaLeechSpeed","Mana Leech total Recovery per second modifier",[2933],7,[],[1339],2,1,[],0
246,"MaxManaLeechRecoveryRate","Maximum total Mana Recovery per second from Leech","[9201,9267]",10,[],[1339],2,"","[6,0]",0
247,"Spell_EnergyShieldLeech","Energy Shield Leech from Spell Damage",[8830],1,[435],"[8833,1635]",2,1,[14],0
248,"EnergyShieldLeechPhysicalDamage","Energy Shield Leech from Physical Damage",[8868],1,[],[8833],2,1,[14],0
249,"EnergyShieldLeechFireDamage","Energy Shield Leech from Fire Damage",[8828],1,[],[8833],2,1,[14],0
250,"EnergyShieldLeechColdDamage","Energy Shield Leech from Cold Damage",[8824],1,[],[8833],2,1,[14],0
251,"EnergyShieldLeechLightningDamage","Energy Shield Leech from Lightning Damage",[8826],1,[],[8833],2,1,[14],0
252,"EnergyShieldLeechChaosDamage","Energy Shield Leech from Chaos Damage",[8869],1,[],[8833],2,1,[14],0
253,"MaxEnergyShieldLeechAmount","Base Maximum Recovery per Energy Shield Leech","[9199,9273]",10,[],[8833],2,"","[0,0]",0
254,"EnergyShieldLeechSpeed","Energy Shield Leech total Recovery per second modifier",[8838],7,[],[],2,1,[],0
255,"MaxEnergyShieldLeechRecoveryRate","Maximum total Energy Shield Recovery per second from Leech","[9202,8821]",10,[],[8833],2,"","[6,0]",0
256,"MH_LifeOnHit","Life gained on Main Hand Hit",[3078],0,[7655],[435],2,1,[],0
257,"OH_LifeOnHit","Life gained on Off Hand Hit",[3079],0,[7656],[435],2,1,[],0
258,"LifeOnSpellHit","Life gained on Hit",[1919],0,[435],[],2,1,[],0
259,"MH_ManaOnHit","Mana gained on Main Hand Hit",[3083],0,[7655],[435],2,1,[],0
260,"OH_ManaOnHit","Mana gained on Off Hand Hit",[3084],0,[7656],[435],2,1,[],0
261,"ManaOnSpellHit","Mana gained on Hit",[7040],0,[435],[],2,1,[],0
262,"ESOnSpellHit","Energy Shield gained on Hit",[7254],0,[435],[],2,1,[],0
263,"ESOnHit","Energy Shield gained on Hit",[2791],0,[],[435],2,1,[],0
264,"LifeOnKill","Life gained on Kill",[2292],0,[],[],2,1,[],0
265,"ManaOnKill","Mana gained on Kill",[2407],0,[],[],2,1,[],0
266,"ESonKill","Energy Shield gained on Kill",[2408],0,[],[],2,1,[],0
267,"MinionDamage","Minion Damage modifier",[2449],7,[],[],2,1,[],0
268,"MinionLife","Minion Life modifier",[159],7,[],[],2,1,[],0
269,"MinionMana","Minion Mana modifier",[3224],7,[],[],2,1,[],0
270,"MinionEnergyShield","Minion Energy Shield modifier",[3225],7,[],[],2,1,[],0
271,"ProjectileSpeed","Projectile Speed modifier",[1399],7,[],[],2,1,[],0
272,"IIQ","Increased Quantity of items dropped by slain monsters",[662],7,[],[],2,1,[],0
273,"IIR","Increased Rarity of items dropped by slain monsters",[663],7,[],[],2,1,[],0
274,"Experience","Experience Gain modifier",[157],7,[],[],2,1,[],0
275,"TotemDuration","Totem Duration modifier",[430],7,[],[],2,1,[],0
276,"TotemRange","Totem Range modifier",[167],7,[],[],2,1,[],0
277,"TotemLife","Totem Life modifier",[166],7,[],[],2,1,[],0
278,"TotemMana","Totem Mana modifier",[3222],7,[],[],2,1,[],0
279,"TotemEnergyShield","Totem Energy Shield modifier",[3223],7,[],[],2,1,[],0
280,"TrapDuration","Trap Duration modifier",[311],7,[],[],2,1,[],0
281,"TrapTriggerRadius","Trap Trigger Radius modifier",[312],7,[],[],2,1,[],0
282,"TrapThrowSpeed","Trap Throwing Speed modifier",[7775],7,[],[],2,1,[],0
283,"MineDuration","Mine Duration modifier",[1821],7,[],[],2,1,[],0
