"rownum","MonsterVarietiesKey","[rid]","[i32]","Name"
226,1242,"[1085,9553,717]","[30,15,50]","Blackguard Mage"
227,1269,[717],[50],"Blackguard Elite"
228,1299,"[1085,9553,717]","[30,15,50]","Blackguard Elite"
229,1307,"[1085,9553,717]","[30,15,50]","Blackguard Scout"
230,1311,"[1085,9553,717]","[30,15,50]","Blackguard Soldier"
231,1494,[717],[50],"Assault Ribbon"
232,1495,[717],[50],"Galvanic Ribbon"
233,1496,[717],[50],"Flame Sentinel"
234,1481,[],[],"The Infernal Seal"
235,1482,[],[],"The Voltaic Seal"
236,1483,[717],[50],"Galvanic Ribbon"
237,1485,[717],[50],"Flame Sentinel"
238,1491,[717],[50],"Assault Ribbon"
239,1478,[717],[50],"Banner of Passion"
240,1479,[717],[50],"Banner of Knowledge"
241,1480,[717],[50],"Banner of Action"
242,1883,"[483,717]","[80,50]","Holy Water"
243,1638,[],[],"The Goddess of Purity"
244,1546,[717],[50],"Voidbearer"
245,1549,[],[],"The Shipyard Terror"
246,2044,[717],[50],"Dockhand Wraith"
247,2046,[717],[50],"Dockhand Wraith"
248,2048,[717],[50],"Dockhand Wraith"
249,2055,[717],[50],"Brittle Longshoreman"
250,2057,[717],[50],"Brittle Corsair"
251,1446,[717],[50],"Fetid Maw"
252,1574,[717],[50],"Undying Alchemist"
253,1911,[717],[50],"Stinking Undying"
254,1980,[717],[50],"Stinking Undying"
255,2025,[717],[50],"Undying Grappler"
256,3028,[717],[50],"Soulless Watcher"
257,1243,"[2090,9553,717]","[20,10,50]","Blackguard Arcmage"
258,1298,"[1085,9553,717]","[20,10,50]","Blackguard Elite"
259,1304,[717],[50],"Mortality Experimenter"
260,1310,"[1085,9553,717]","[20,10,50]","Blackguard Soldier"
261,1319,"[1085,9553]","[30,15]","General Gravicius"
262,1240,[],[],"Fleshrend, Grand Inquisitor"
263,1305,[717],[50],"Reanimator"
264,1366,[],[],"Kole"
265,1374,[717],[50],"Piety's Miscreation"
266,1388,[717],[50],"Drenched Miscreation"
267,1392,[717],[50],"Burned Miscreation"
268,1395,[717],[50],"Shocked Miscreation"
269,1306,[717],[50],"Flesh Sculptor"
270,1334,[],[],"Piety"
271,1403,[],[],"Spinecrack"
272,1405,[717],[50],"Whipping Miscreation"
273,1425,"[482,717]","[50,50]","Tentacle Miscreation"
274,1847,[717],[50],"Blood Elemental"
275,1531,[717],[50],"Avian Retch"
276,1621,[717],[25],"Porcupine Goliath"
277,1637,[717],[25],"Thistlesage"
278,2640,[6912],[1],"The Conqueror Wurm"
279,3750,[717],[50],"Pale Blackguard"
280,432,[717],[50],"Bone Rhoa"
281,633,[717],[50],"Thunder Keeper"
282,732,[],[],"Colossal Bonestalker"
283,1910,[717],[50],"Undying Archivist"
284,588,[717],[50],"Frost Keeper"
285,1925,[],[],"Trinian, Intellectus Prime"
286,1457,[717],[50],"Plumed Chimeral"
287,1470,[717],[50],"Chimeric Croaker"
288,1919,[717],[50],"Undying Evangelist"
289,1929,[717],[50],"Undying Aristocrat"
290,1960,[717],[50],"Undying Evangelist"
291,1964,[717],[50],"Undying Aristocrat"
292,1974,[],[],"Caliga, Imperatrix"
293,959,[717],[50],"Brooding Tarantula"
294,1257,"[2090,9553]","[20,10]","Compulsor Octavia Sparkfist"
295,1282,[],[],"Draconarius Wilhelm Flamebrand"
296,1284,"[1085,9553]","[20,10]","Imperator Stantinus Bitterblade "
297,1296,"[1085,9553,717]","[20,10,50]","Praetorian Guard"
298,1373,[717],[50],"Miscreation"
299,1418,[717],[50],"Whipping Miscreation"
300,1436,"[482,717]","[50,50]","Tentacle Miscreation"
301,1465,[],[],"Paradisae Venenum"
302,1548,[717],[50],"Voidbearer"
303,1585,[],[],"Dominus, Ascendant"
304,3763,[717],[50],"Infested Vulture"
305,3768,[],[],"The Hundred Foot Shadow"
306,3775,[717],[50],"Voll's Fallen"
307,3793,"[1085,9553,717]","[20,10,50]","Voll's Fallen"
308,3807,[717],[50],"Impure Archer"
309,3830,[717],[25],"Maelström"
310,3759,[717],[50],"Mindless Scavenger"
311,3811,[717],[50],"Voll's Vanguard"
312,3822,[717],[50],"Nightwane"
313,3845,"[1085,9553]","[20,10]","Voll, Emperor of Purity"
314,3853,"[484,717]","[80,75]","Dust Scrabbler"
315,3865,[717],[25],"Knitted Horror"
316,3888,[717],[50],"Shrieker"
317,3901,[717],[50],"Pocked Miner"
318,3905,[717],[50],"Pikerivet"
319,3915,[717],[50],"Pocked Miner"
320,3920,[717],[50],"Pocked Lanternbearer"
321,3939,[717],[0],"Pocked Goliath"
322,3890,[],[],"Voidscream"
323,3897,[717],[50],"Pocked Miner"
324,3930,[717],[50],"Tunneler"
325,3935,[],[],"Hammerstorm"
326,3889,[717],[50],"Shrieker"
327,3903,[717],[50],"Pocked Plunderer"
328,3917,[717],[50],"Pocked Plunderer"
329,3924,[717],[50],"Pocked Illuminator"
330,3926,[717],[25],"The Burning Man"
331,3934,[717],[50],"Burrower"
332,3943,[717],[0],"Pocked Behemoth"
333,1557,[717],[25],"Living Fury"
334,3978,[717],[50],"Fury Hound"
335,3984,[717],[125],"Inua Totem"
336,3989,[],[],"Torchoak Grove"
337,4000,[],[],"Rakango"
338,4002,[],[],"Triskeriaki"
339,4178,[717],[75],"Volcanic Golem"
340,3969,[717],[50],"Hyrri's Sister"
341,3971,[717],[50],"Kaom's Chosen"
342,3972,[717],[50],"Kaom's Chosen"
343,3973,[717],[50],"Lavianga's Acolyte"
344,3988,[717],[50],"Vakali Totem"
345,4010,[],[],"King Kaom"
346,4183,[717],[75],"Volcanic Golem"
347,1227,[717],[50],"Rotten Gladiator"
348,1230,[717],[50],"Rotten Gladiator"
349,4017,[717],[50],"Pitbull Demon"
350,4019,[],[],"Steelchaw"
351,4027,[717],[50],"Rooster Fiend"
352,4028,[717],[50],"Rooster Demon"
353,4030,[],[],"Eyepecker"
354,4039,[],[],"Barkhul"
355,4050,[717],[50],"Mad Gladiator"
356,4054,"[1085,9553,717]","[30,15,50]","Mad Gladiator"
357,4055,[],[],"Fighting Bull"
358,4068,[],[],"Daresso, King of Swords"
359,4145,[717],[75],"Icy Manifestation"
360,4402,[],[],"Rudiarius Felix"
361,4404,"[1085,9553]","[30,15]","Mevion"
362,4406,"[1085,9553]","[20,10]","Dimachaeri Cassius"
363,560,[717],[50],"Bonewarped Archer"
364,562,[717],[50],"Bonewarped Archer"
365,719,[717],[50],"Bonewarped Warrior"
366,722,[717],[50],"Bonewarped Warrior"
367,4078,[717],[50],"Wandering Eye"
368,4089,[717],[100],"Eye Hatchery"
369,4095,[717],[50],"Gut Flayer"
370,4103,[717],[50],"Gut Spiker"
371,4108,[717],[50],"Noisome Ophidian"
372,4391,[717],[25],"Stygian Revenant"
373,4395,[],[],"The Bone Queen"
374,1337,[],[],"Piety, the Abomination"
375,1850,[717],[50],"Aggravated Wound"
376,1868,[717],[50],"Aggravated Wound"
377,4112,"[949,1831]","[60,5000]","Maligaro, The Inquisitor"
378,4119,[],[],"Doedre Darktongue"
379,4127,[],[],"Shavronne of Umbra"
380,4134,[],[],"Malachai, The Nightmare"
381,4243,[717],[50],"Primordial Creation"
382,4245,[717],[50],"Primordial Creation"
383,230,[717],[50],"Alpine Devil"
384,269,[717],[50],"Alpine Shaman"
385,321,[717],[50],"Mountain Hellion"
386,323,[717],[50],"Mountain Hellion Alpha"
387,5151,[],[],"Vendigo"
388,5153,[],[],"The White Death"
389,5154,"[1085,9553,717]","[20,10,50]","Blackguard Jaeger"
390,5156,[717],[50],"Blackguard Jaeger"
391,5158,[717],[50],"Risen Jaeger"
392,4878,[],[],"Overseer Krow"
393,5230,[717],[50],"Indoctrinated Slave"
394,5232,[717],[50],"Truth Extractor"
395,5274,[717],[50],"Oriath Enforcer"
396,5276,"[1085,9553,717]","[20,10,50]","Oriath Enforcer"
397,5550,[],[],"Karui Rebel"
398,5551,[],[],"Karui Rebel"
399,4876,[717],[50],"Slave Driver"
400,4891,"[1085,9553]","[30,15]","Justicar Casticus"
401,4902,[717],[50],"Slave Catcher"
402,4846,[717],[50],"Purge Hound"
403,4896,[717],[50],"Blackguard Stalker"
404,4897,[717],[50],"Blackguard Stalker"
405,4979,[],[],"Flame Mother"
406,4981,[],[],"The Matriarch"
407,4996,"[1085,9553,717]","[20,10,50]","Temple Ward"
408,4998,[717],[50],"Temple Guardian"
409,5563,[717],[50],"Frightened Citizen"
410,5564,[717],[50],"Frightened Citizen"
411,5566,[717],[50],"Frightened Citizen"
412,5567,[717],[50],"Frightened Citizen"
413,5568,[717],[50],"Frightened Citizen"
414,5569,[717],[50],"Frightened Citizen"
415,1362,[717],[50],"Crimson Scholar"
416,4904,[717],[50],"Deranged Slaver"
417,4906,[717],[50],"Depraved Slaver"
418,4985,[717],[50],"The Risen Matriarch"
419,5000,"[1085,9553,717]","[20,10,50]","Heretical Ward"
420,5002,"[1085,9553,717]","[20,10,50]","Heretical Ward"
421,5004,[717],[50],"Heretical Guardian"
422,5270,[717],[50],"Heretical Adjudicator"
423,5399,[],[],"Utula, Stone and Steel"
424,5571,[717],[50],"Kitava Zealot"
425,5573,[717],[50],"Kitava Zealot"
426,5575,[717],[50],"Kitava Zealot"
427,4885,[717],[50],"Temple Justicar"
428,5267,[717],[50],"Temple Adjudicator"
429,1356,[],[],"Cato, Scholar of Light"
430,4887,[717],[50],"Twisted Justicar"
431,4889,[717],[50],"Depraved Justicar"
432,4994,[717],[50],"Sanguine Sister"
433,1354,[717],[50],"Temple Scholar"
434,4991,[717],[50],"Blessed Sister"
435,5126,[],[],"Innocence, God-Emperor of Eternity"
436,5249,[717],[50],"Prayer Guard"
437,603,[717],[50],"Desecrated Saint"
438,645,[717],[50],"Brittle Cleric"
439,647,[717],[50],"Brittle Cleric"
440,737,[],[],"Awoken Giant"
441,5661,[717],[75],"Restless Pauper"
442,5663,[717],[75],"Restless Pauper"
443,5665,[717],[75],"Restless Pauper"
444,5691,[],[],"Bone Husk"
445,5802,[],[],"Bone Stalker"
446,601,[717],[50],"Gleaming Saint"
447,668,[717],[50],"Risen Saint"
448,2987,[717],[100],"Living Memorial"
449,2989,[717],[100],"Living Memorial"
450,2991,[717],[100],"Living Memorial"
451,2993,[717],[100],"Living Memorial"
452,5638,[717],[50],"Vengeful Soul"
453,5640,[717],[50],"Vengeful Soul"
454,5642,[717],[50],"Vengeful Soul"
455,5644,[717],[50],"Vengeful Soul"
456,5646,[717],[50],"Desperate Soul"
457,5648,[717],[50],"Desperate Soul"
458,5650,[717],[50],"Desperate Soul"
459,5652,[717],[50],"Desperate Soul"
460,5162,[],[],"Kitava's Herald"
461,5628,[717],[50],"Wailing Widow"
462,5186,[717],[50],"Noble Dead"
463,5194,[717],[50],"Noble Dead"
464,5196,[717],[50],"Noble Dead"
465,5198,[717],[50],"Noble Dead"
466,5200,[717],[50],"Rhys of Abram"
467,5211,[717],[50],"Noble Dead"
468,5216,[717],[50],"Noble Dead"
469,5218,[717],[50],"Noble Dead"
470,5220,[717],[50],"Noble Dead"
471,454,[717],[100],"Crustacean Sniper"
472,3974,[717],[50],"Tukohama's Scout"
473,3975,[717],[50],"Tukohama's Warrior"
474,3976,[717],[50],"Tukohama's Warrior"
475,3977,[717],[50],"Tukohama's Vanguard"
476,3979,[717],[50],"War Hound"
477,3982,[],[],"Raihara, Tukohama's Loyal"
478,457,[717],[100],"Crustacean Sniper"
479,496,[717],[100],"Invading Crustacean"
480,1066,[717],[50],"Clearwater Strider"
481,1072,[483],[80],"Riptide"
482,4237,[717],[50],"Savage Crab"
483,5553,[717],[25],"The Dishonoured Queen"
484,5557,[717],[50],"Forgotten Warrior"
485,5559,[717],[50],"Forgotten Warrior"
486,5561,[717],[50],"Forgotten Warrior"
487,5410,[],[],"Tukohama, Karui God of War"
488,521,[717],[50],"Timeless Hunter"
489,655,[717],[50],"Timeless Wanderer"
490,1617,"[485,717]","[30,50]","Infested Serpent"
491,3860,"[484,717]","[80,75]","Infested Skitterer"
492,5242,[],[],"Fleetfreak"
493,619,[717],[50],"Brittle Arsonist"
494,766,[717],[50],"Flame Guardian"
495,1566,[717],[25],"Ash Prophet"
496,5175,[717],[25],"Rattling Condemned"
497,407,[717],[25],"Thunder Whisperer"
498,543,[717],[50],"Thunder Thrall"
499,780,"[484,717]","[50,50]","Thunder Guardian"
500,2029,[717],[50],"Shavronne's Gemling"
501,5133,[],[],"Reassembled Brutus"
502,218,[717],[50],"Goatman Stomper"
503,266,[717],[50],"Goatman Fire-raiser"
504,325,[717],[50],"Enslaved Hellion"
505,327,[717],[50],"Enslaved Hellion"
506,446,[717],[100],"Gravel Eater"
507,5620,[],[],"Abberath, the Cloven One"
508,80,[717],[50],"Stag Acolyte"
509,84,[717],[50],"Stag Acolyte"
510,85,[717],[50],"Bear Acolyte"
511,88,[717],[50],"Bear Acolyte"
512,89,"[1085,9553,717]","[20,10,50]","Boar Acolyte"
513,92,"[1085,9553,717]","[20,10,50]","Boar Acolyte"
514,958,[717],[50],"Brooding Tarantula"
515,962,[717],[50],"Enraptured Arachnid"
516,963,[717],[50],"Enraptured Arachnid"
517,1093,[717],[50],"Alira's Dearest"
518,3752,[717],[50],"Pale Blackguard"
519,4467,[],[],"Defiled Proclamation"
520,101,[],[],"The Animal Pack"
521,350,[717],[100],"Infested Ape"
522,351,[717],[100],"Infested Ape"
523,361,[717],[25],"Host Chieftain"
524,362,[717],[25],"Host Chieftain"
525,877,"[485,717]","[30,50]","Host Cobra"
526,878,"[485,717]","[30,50]","Host Cobra"
527,1452,[717],[50],"Infested Maw"
528,1453,[717],[50],"Infested Maw"
529,444,[717],[50],"Infested Rhoa"
530,445,[717],[50],"Infested Rhoa"
531,1511,[485],[50],"Ryslatha, the Puppet Mistress"
532,4778,[],[],"Parasite"
533,4779,[],[],"Ravenous Parasite"
534,363,[],[],"Hollowskull, the Willing Host"
535,497,[717],[100],"Infested Crustacean"
536,4227,[717],[50],"Infested Crab"
537,4233,[717],[50],"Infested Crab"
538,191,"[484,717]","[50,50]","Spectral Corsair"
539,492,[717],[50],"Singing Siren"
540,501,[717],[100],"Shield Crab"
541,3030,[717],[50],"Cavern Drifter"
542,4223,[717],[100],"Infested Crawler"
543,4236,[717],[50],"Infested Crawler"
544,5615,[],[],"Brinecrack"
545,527,[717],[50],"Brittle Poacher"
546,534,[717],[50],"Weathered Watchman"
547,657,[717],[50],"Sandworn Watchman"
548,1063,"[483,717]","[80,50]","Sand Strider"
549,4230,[717],[75],"Infested Crawler"
550,4464,[717],[50],"Animated Reef"
551,4800,[717],[50],"Brine Vassal"
552,4801,[717],[50],"Swarthy Mollusc"
553,5143,[],[],"Tsoagoth, The Brine King"
554,106,[],[],"Enraptured Beast"
555,107,[],[],"Enraptured Beast"
556,393,[717],[25],"Rubble Golem"
557,548,[717],[50],"Disbanded Dead"
558,550,[717],[50],"Disbanded Dead"
559,553,[717],[50],"Disbanded Dead"
560,556,[717],[50],"Disbanded Dead"
561,688,"[1085,9553,717]","[20,10,50]","Brittle Bandit"
562,690,"[1085,9553,717]","[20,10,50]","Brittle Bandit"
563,693,"[1085,9553,717]","[20,10,50]","Brittle Bandit"
564,696,"[1085,9553,717]","[20,10,50]","Brittle Bandit"
565,3760,[717],[50],"Scavenging Vulture"
566,4780,[],[],"Ravenous Parasite"
567,663,[717],[50],"Ash Harvester"
568,3576,[],[],"Fire Trap"
569,3581,[],[],"Blast Rain Trap"
570,415,[717],[25],"Bringer of Souls"
571,525,[717],[50],"Brittle Born-again"
572,665,[717],[50],"Brittle Born-again"
573,1177,[717],[50],"Devout Dead"
574,1180,[717],[50],"Devout Dead"
575,1183,[717],[50],"Devout Dead"
576,1665,[717],[50],"Idolised Saint"
577,1667,[717],[50],"Idolised Saint"
578,1669,[717],[50],"Idolised Saint"
579,3876,[],[],"Bundle of Woe"
580,193,[717],[50],"Spectral Mage"
581,671,[717],[50],"Vault Guardian"
582,942,[717],[50],"Crypt Ambusher"
583,3651,[717],[50],"Wraith"
584,1397,[717],[50],"Augmented Dead"
585,1092,[717],[50],"Plague Retch"
586,1886,[717],[50],"Undying Subject"
587,1955,[717],[50],"Undying Subject"
588,1888,[717],[50],"Undying Inductor"
589,1957,[717],[50],"Undying Inductor"
590,4082,[717],[100],"Wide-eyed Assemblage"
591,4097,[717],[50],"Arranged Anatomy"
592,5332,[],[],"Maligaro, the Artist"
593,5337,[],[],"Black Death, Pain Unending"
594,5339,[],[],"Fidelitas, Loyalty Undying"
595,5351,[717],[50],"Hybrid Arachnid"
596,5352,[717],[50],"Scalding Arachnid"
597,112,[],[],"The Great White Bones"
598,414,[],[],"The Bone Sculptor"
599,3088,[717],[100],"Tunnelfiend"
600,3090,[717],[100],"Tunnelfiend"
601,3091,[717],[100],"Infested Tunnelfiend"
602,3093,[717],[100],"Infested Tunnelfiend"
603,3095,[717],[100],"Infested Tunnelfiend"
604,3100,[717],[100],"Infested Tunnelfiend"
605,81,[717],[50],"Ralakesh's Horn"
606,86,[717],[50],"Ralakesh's Claw"
607,90,"[1085,9553,717]","[20,10,50]","Ralakesh's Tusk"
608,5358,"[1085,9553]","[20,10]","Greust, Lord of the Forest"
609,5365,[],[],"Oak, Skullbreaker"
610,5368,"[2090,9553]","[20,10]","Alira Darktongue"
611,5371,[],[],"Kraityn, Scarbearer"
612,23,[717],[50],"Treacherous Deserter"
613,53,"[1085,9553,717]","[20,10,50]","Heartless Deserter"
614,864,"[485,717]","[30,50]","Host Adder"
615,865,"[485,717]","[30,50]","Host Adder"
616,936,[717],[50],"Ink Spinner"
617,2622,[6912],[1],"Tunnelworm"
618,2629,"[717,6912]","[25,1]","Devourer"
619,3101,[717],[100],"Woods Ursa"
620,3103,[717],[100],"Woods Ursa"
621,3104,[717],[100],"Infested Ursa"
622,3106,[717],[100],"Infested Ursa"
623,3108,[717],[100],"Infested Ursa"
