"rownum","BaseItemType","i32","i32"
696,535,0,0
697,531,250,229
698,515,190,229
699,527,0,0
700,523,0,0
701,519,250,229
702,510,240,229
703,514,335,0
704,2278,0,0
705,2030,150,0
706,2280,0,330
707,2281,0,0
708,2283,0,0
709,2282,0,0
710,2284,0,0
711,1155,0,0
712,1150,0,0
713,1152,0,0
714,1154,0,0
715,1151,0,0
716,1153,0,0
717,1607,130,113
718,1609,80,65
719,1608,80,65
720,1610,250,229
721,1162,0,0
722,1157,0,0
723,1159,0,0
724,1161,0,0
725,1158,0,0
726,1160,0,0
727,1823,150,0
728,987,80,0
729,1869,170,337
730,417,70,62
731,484,0,0
732,578,180,200
733,1059,190,0
734,2292,320,411
735,2294,180,272
736,2293,180,272
737,2295,150,189
738,2287,130,91
739,2286,100,133
740,2289,80,52
741,2297,80,161
742,2291,230,244
743,2288,80,52
744,2290,250,184
745,1061,260,510
746,454,0,0
747,447,35,50
748,1069,50,97
749,896,150,0
750,1071,40,97
751,1169,0,0
752,1170,0,0
753,1164,0,0
754,1166,0,0
755,1168,0,0
756,1165,0,0
757,1167,0,0
758,474,0,0
759,601,160,131
760,472,0,0
761,661,310,510
762,1991,0,0
763,982,100,0
764,984,80,0
765,2120,280,0
766,986,310,0
767,983,80,0
768,985,250,0
769,835,0,303
770,436,155,338
771,719,190,338
772,718,190,338
773,714,130,113
774,758,150,200
775,716,80,65
776,469,160,131
777,715,80,65
778,717,250,229
779,1814,130,160
780,1816,80,110
781,1815,80,110
782,1817,250,300
783,446,25,50
784,2014,130,0
785,2016,80,0
786,2013,230,0
787,2015,80,0
788,2017,250,0
789,1041,320,411
790,1007,180,272
791,1784,180,0
792,1034,150,189
793,1028,130,133
794,1030,80,52
795,1008,80,161
796,1032,230,244
797,1029,80,52
798,1031,250,184
799,613,0,0
800,734,0,0
801,735,0,0
802,745,0,0
803,733,0,0
804,493,0,0
805,492,140,165
806,495,125,97
807,489,75,97
808,1078,100,113
809,1080,80,65
810,1082,230,303
811,1079,80,65
812,1081,250,229
813,1188,180,0
814,932,80,0
815,1949,0,0
816,1947,0,0
817,1943,0,0
818,1945,0,0
819,1944,0,0
820,1946,0,0
821,1948,0,0
822,991,100,0
823,993,80,0
824,992,80,0
825,994,250,0
826,996,30,0
827,995,30,0
828,895,150,0
829,382,0,0
830,867,320,650
831,798,0,0
832,791,0,0
833,793,0,0
834,792,0,0
835,794,0,0
836,1229,190,405
837,860,220,0
838,711,0,0
839,712,0,0
840,710,0,0
841,939,0,0
842,941,0,0
843,943,0,0
844,940,0,0
845,942,0,0
846,383,0,0
847,1760,640,821
848,926,0,0
849,1775,360,544
850,1993,360,0
851,1768,300,377
852,1780,200,181
853,1754,260,266
854,1756,160,106
855,1783,160,322
856,1763,460,489
857,1755,160,106
858,1757,500,370
859,1589,270,650
860,1813,300,580
861,440,85,131
862,2099,185,338
863,1851,160,0
864,1833,80,165
865,644,130,88
866,646,80,42
867,470,70,62
868,2098,230,0
869,645,80,42
870,647,250,136
871,894,150,0
872,729,100,97
873,1879,320,411
874,1889,180,272
875,1891,180,272
876,1887,150,189
877,1881,100,91
878,1882,130,133
879,1884,80,52
880,1890,80,161
881,1880,230,244
882,1885,80,52
883,1883,250,184
884,2340,0,476
885,2341,0,234
886,2336,130,166
887,2338,80,97
888,2254,80,200
889,2337,80,97
890,2339,250,338
891,795,0,0
892,779,0,0
893,781,0,0
894,780,0,0
895,782,0,0
896,1930,0,0
897,1932,0,0
898,1931,0,0
899,1933,0,0
900,1936,0,0
901,1938,0,0
902,1937,0,0
903,1939,0,0
904,617,0,0
905,616,0,0
906,615,0,0
907,367,55,97
908,1591,0,0
909,1606,210,338
910,1594,0,0
911,1596,0,0
912,1595,0,0
913,1597,0,0
914,859,290,407
915,705,125,165
916,1628,130,113
917,1630,80,65
918,1632,160,303
919,1629,80,65
920,1631,250,229
921,1809,290,0
922,2108,100,0
923,2109,130,145
924,2111,80,100
925,2110,80,100
926,2112,250,275
927,1715,130,0
928,1717,80,0
929,1716,80,0
930,1718,250,0
931,2060,320,244
932,2069,180,272
933,2068,150,189
934,2062,100,133
935,2063,130,91
936,2064,80,52
937,2073,80,161
938,2067,180,272
939,2061,230,411
940,2065,80,52
941,2066,250,184
942,738,390,510
943,654,0,0
944,775,130,113
945,777,80,65
946,776,80,65
947,778,250,229
948,927,0,0
949,581,0,0
950,2167,0,653
951,460,270,338
952,392,220,0
953,760,130,88
954,762,80,42
955,465,175,131
956,1016,80,97
957,761,80,42
958,763,250,136
959,2269,0,0
960,1088,0,0
961,1083,0,0
962,1085,0,0
963,1087,0,0
964,1084,0,0
965,1086,0,0
966,928,0,0
967,2249,0,236
968,944,0,234
969,946,0,131
970,948,0,0
971,2246,100,0
972,945,0,131
973,947,0,441
974,914,100,0
975,1582,180,338
976,1598,180,338
977,1626,160,165
978,931,0,0
979,959,0,331
980,961,0,155
981,963,0,0
982,960,0,155
983,962,0,504
984,603,0,0
985,865,150,165
986,730,160,200
987,2306,640,821
988,2307,300,377
989,2301,260,181
990,2300,200,266
991,2303,160,106
992,2308,160,322
993,2305,460,489
994,2302,160,106
995,2304,500,370
996,1054,175,165
997,453,70,50
998,1708,130,0
999,1710,80,0
1000,1712,320,580
1001,1709,80,0
1002,1711,250,0
1003,964,180,272
1004,378,200,0
1005,713,60,97
1006,1554,320,411
1007,1562,180,272
1008,1563,180,272
1009,2021,180,0
1010,1568,150,189
1011,1564,180,0
1012,1560,100,91
1013,1556,130,133
1014,1558,80,52
1015,1565,80,161
1016,1555,230,244
1017,1557,80,52
1018,1559,250,184
1019,862,320,510
1020,459,280,480
1021,384,220,0
1022,1112,210,200
1023,640,130,113
1024,642,80,65
1025,464,120,131
1026,2055,180,0
1027,641,80,65
1028,643,250,229
1029,727,200,338
1030,1641,80,165
1031,1665,100,0
1032,2223,180,338
1033,2222,210,338
1034,2226,150,235
1035,2217,130,145
1036,2219,80,100
1037,2218,80,100
1038,2220,250,275
1039,2221,210,407
1040,1097,320,411
1041,1132,180,272
1042,1210,180,272
1043,1190,150,189
1044,1214,100,91
1045,1197,130,133
1046,1199,80,52
1047,1129,80,161
1048,366,95,97
1049,1201,230,244
1050,1198,80,52
1051,1200,250,184
1052,807,320,407
1053,796,0,0
1054,783,0,0
1055,785,0,0
1056,784,0,0
1057,786,0,0
1058,602,180,407
1059,2074,320,244
1060,2083,180,272
1061,2082,150,189
1062,2076,100,133
1063,2077,130,91
1064,2079,80,52
1065,2087,80,161
1066,2081,180,272
1067,2075,230,411
1068,2078,80,52
1069,2080,250,184
1070,365,65,97
1071,364,65,97
1072,889,150,165
1073,1005,100,91
1074,834,220,407
1075,652,0,0
1076,1656,0,0
1077,1658,0,0
1078,1657,0,0
1079,1659,0,0
1080,452,0,0
1081,1581,0,0
1082,1855,130,0
1083,1857,80,0
1084,1858,80,0
1085,1856,250,0
1086,1584,0,0
1087,1586,0,0
1088,1588,0,0
1089,1585,0,0
1090,1587,0,0
1091,2315,320,411
1092,2317,180,272
1093,2316,180,272
1094,2318,150,189
1095,2310,130,91
1096,2309,100,133
1097,2312,80,52
1098,2320,80,161
1099,2314,230,244
1100,2311,80,52
1101,2313,250,184
1102,1048,0,0
1103,1042,0,0
1104,1044,0,0
1105,1022,0,0
1106,1024,0,0
1107,1023,0,0
1108,1046,0,0
1109,1018,100,0
1110,1043,0,0
1111,1045,0,0
1112,1645,150,0
1113,363,30,97
1114,362,0,0
1115,393,50,97
1116,1871,170,160
1117,1734,130,145
1118,1736,80,100
1119,1735,80,100
1120,1737,250,275
1121,445,20,50
1122,421,25,62
1123,893,150,0
1124,709,115,97
1125,836,0,0
1126,1534,130,113
1127,1536,80,65
1128,1533,160,165
1129,1535,80,65
1130,1537,250,229
1131,1742,50,0
1132,1872,170,280
1133,1738,80,0
1134,1740,80,0
1135,1739,80,0
1136,1741,250,0
1137,1810,0,420
1138,906,320,0
1139,813,150,0
1140,678,130,0
1141,680,80,0
1142,471,175,0
1143,679,80,0
1144,681,250,0
1145,892,150,0
1146,1807,150,0
1147,747,130,88
1148,749,80,42
1149,748,80,42
1150,750,250,136
1151,1729,320,0
1152,462,220,338
1153,477,220,0
1154,1613,210,0
1155,694,130,113
1156,696,80,65
1157,476,120,131
1158,695,80,65
1159,697,250,229
1160,841,300,0
1161,731,120,200
1162,2122,130,145
1163,2124,80,100
1164,2123,80,100
1165,2125,250,275
1166,576,180,200
1167,1790,0,0
1168,622,90,131
1169,623,90,131
1170,356,0,0
1171,1096,320,411
1172,1131,180,272
1173,1209,180,272
1174,1189,150,189
1175,1213,100,91
1176,1192,130,133
1177,1194,80,52
1178,1128,80,161
1179,361,95,97
1180,1196,230,244
1181,1193,80,52
1182,1195,250,184
1183,1095,640,0
1184,1211,360,0
1185,1191,300,0
1186,1215,200,0
1187,1202,260,0
1188,1204,160,0
1189,1206,460,0
1190,1203,160,0
1191,1205,500,0
1192,1021,90,0
1193,903,75,97
1194,990,250,407
1195,1625,310,580
1196,1621,130,145
1197,1623,80,100
1198,1622,80,100
1199,1624,250,275
1200,1759,320,411
1201,1765,180,272
1202,1868,180,0
1203,1767,150,189
1204,1779,100,91
1205,1750,130,133
1206,1752,80,52
1207,1782,80,161
1208,1762,230,244
1209,1774,180,272
1210,1751,80,52
1211,1753,250,184
1212,633,130,97
1213,1067,40,0
1214,354,140,0
1215,2136,130,145
1216,2138,80,100
1217,2137,80,100
1218,2139,250,275
1219,2135,275,650
1220,1062,120,88
1221,1064,70,42
1222,1063,70,42
1223,1065,220,136
1224,456,0,0
1225,457,0,0
1226,799,0,0
1227,800,0,0
1228,801,0,0
1229,1977,0,0
1230,1976,0,0
1231,1970,0,0
1232,1971,0,0
1233,1973,0,0
1234,1972,0,0
1235,1974,0,0
1236,1975,0,0
1237,870,250,0
1238,1919,130,145
1239,1921,80,100
1240,1920,80,100
1241,1922,250,275
1242,929,0,0
1243,949,0,234
1244,951,0,131
1245,953,0,0
1246,950,0,131
1247,952,0,441
1248,443,120,131
1249,467,80,62
1250,1039,200,338
1251,833,200,0
1252,1793,0,0
1253,1795,0,0
1254,1794,0,0
1255,1796,0,0
1256,823,290,407
1257,756,150,200
1258,1111,190,200
1259,1925,160,235
1260,755,80,97
1261,1843,340,0
1262,1845,190,340
1263,1841,165,340
1264,1847,165,0
1265,1842,165,340
1266,1834,0,166
1267,1835,130,270
1268,1837,80,166
1269,1846,95,200
1270,1836,80,166
1271,1838,250,478
1272,751,80,113
1273,753,80,65
1274,2100,320,580
1275,1832,175,0
1276,752,80,65
1277,754,250,229
1278,2042,0,0
1279,2044,0,0
1280,2043,0,0
1281,2045,0,0
1282,2040,0,0
1283,1185,0,0
1284,1186,0,0
1285,1180,0,0
1286,1182,0,0
1287,1184,0,0
1288,1181,0,0
1289,1183,0,0
1290,455,0,0
1291,888,220,0
1292,371,80,97
1293,864,0,0
1294,902,95,97
1295,2329,640,821
1296,2330,300,377
1297,2324,260,181
1298,2323,200,266
1299,2326,160,106
1300,2331,160,322
1301,2328,460,489
1302,2325,160,106
1303,2327,500,370
1304,577,180,200
1305,1075,90,110
1306,979,30,0
1307,978,30,0
1308,977,60,0
1309,973,60,0
1310,975,50,0
1311,974,50,0
1312,976,175,0
1313,554,350,510
1314,1997,130,145
1315,1999,80,100
1316,1998,80,100
1317,2000,250,275
1318,2001,250,407
1319,736,150,407
1320,638,200,338
1321,737,150,165
1322,375,250,165
1323,634,130,113
1324,636,80,65
1325,635,80,65
1326,637,250,229
1327,829,0,0
1328,422,95,0
1329,863,90,0
1330,1805,90,0
1331,1819,100,0
1332,855,325,0
1333,856,130,0
1334,853,80,0
1335,854,80,0
1336,852,250,0
1337,380,0,0
1338,1713,200,338
1339,2115,200,338
1340,2114,60,97
1341,1035,100,91
1342,866,150,165
1343,1870,0,0
1344,891,150,0
1345,2143,0,0
1346,2145,0,0
1347,2146,0,0
1348,2148,0,0
1349,2147,0,0
1350,2149,0,0
1351,1634,0,0
1352,1636,0,0
1353,1635,0,0
1354,1637,0,0
1355,1638,0,0
1356,575,120,200
1357,1985,0,0
1358,1987,0,0
1359,1986,0,0
1360,1981,0,0
1361,1980,0,0
1362,1983,0,0
1363,1982,0,0
1364,1984,0,0
1365,2113,190,0
1366,2023,0,0
1367,490,0,0
1368,1646,0,0
1369,1649,0,0
1370,1893,320,411
1371,1904,180,272
1372,1906,180,272
1373,1902,150,189
1374,1895,100,91
1375,1896,100,0
1376,1897,130,133
1377,1899,80,52
1378,1905,80,161
1379,1894,230,244
1380,1900,80,52
1381,1898,250,184
1382,2348,180,338
1383,2349,0,234
1384,2343,0,166
1385,2345,0,97
1386,2344,0,97
1387,2346,0,338
1388,1651,0,0
1389,1654,0,0
1390,1660,0,0
1391,1662,0,0
1392,1664,0,0
1393,1661,0,0
1394,1663,0,0
1395,981,170,338
1396,2026,170,405
1397,1994,170,338
1398,1829,80,97
1399,1825,130,113
1400,1827,80,65
1401,1826,80,65
1402,1828,250,229
1403,900,0,0
1404,884,220,0
1405,876,75,97
1406,879,130,0
1407,881,80,0
1408,880,80,0
1409,882,250,0
1410,877,55,0
1411,883,200,0
1412,875,130,0
1413,873,80,0
1414,874,80,0
1415,872,250,0
1416,908,0,0
1417,910,0,0
1418,878,80,97
1419,912,0,0
1420,909,0,0
1421,911,0,0
1422,797,0,0
1423,787,0,0
1424,789,0,0
1425,788,0,0
1426,790,0,0
1427,1145,110,165
1428,691,0,0
1429,687,0,0
1430,2018,340,650
1431,868,275,338
1432,1217,190,200
1433,1223,210,338
1434,1027,175,303
1435,861,160,113
1436,1529,130,0
1437,1531,80,65
1438,822,150,131
1439,1530,80,65
1440,1532,250,229
1441,812,320,0
1442,463,195,0
1443,806,190,0
1444,802,120,113
1445,804,70,65
1446,803,70,65
1447,805,220,229
1448,1644,200,0
1449,369,65,97
1450,376,60,97
1451,831,0,405
1452,839,0,165
1453,857,0,0
1454,858,0,200
1455,1099,320,0
1456,989,0,97
1457,988,0,97
1458,810,175,165
1459,444,35,50
1460,1072,140,165
1461,416,15,62
1462,2159,0,0
1463,419,15,62
1464,611,190,0
1465,2151,0,0
1466,2152,0,0
1467,1758,320,411
1468,1764,180,272
1469,1811,180,0
1470,1766,150,189
1471,2153,0,0
1472,2155,0,0
1473,2154,0,0
1474,2156,0,0
1475,1778,100,91
1476,1746,130,133
1477,1748,80,52
1478,1781,80,161
1479,1761,230,244
1480,1747,80,52
1481,1749,250,184
1482,1773,180,272
1483,2335,100,0
1484,1056,80,110
1485,904,175,0
1486,915,250,0
1487,917,130,130
1488,919,80,80
1489,918,80,80
1490,920,250,280
1491,1068,50,0
1492,890,150,0
1493,1070,40,0
1494,1053,175,165
1495,1877,100,0
1496,1605,100,0
1497,930,0,0
1498,954,0,331
1499,956,0,115
1500,958,0,0
1501,955,0,115
1502,957,0,503
1503,674,0,0
1504,676,0,0
1505,675,0,0
1506,677,0,0
1507,809,175,165
1508,764,120,88
1509,766,70,42
1510,1714,0,0
1511,765,70,42
1512,767,240,136
1513,851,300,407
1514,2272,0,0
1515,2273,0,0
1516,2275,0,0
1517,2274,0,0
1518,2276,0,0
1519,566,20,0
1520,565,20,62
1521,573,220,200
1522,572,180,200
1523,571,180,200
1524,1859,80,0
1525,650,0,0
1526,648,0,0
1527,1686,320,411
1528,1695,180,272
1529,1693,180,272
1530,1690,150,189
1531,1694,180,0
1532,1681,130,133
1533,1691,100,91
1534,1683,80,52
1535,1692,80,161
1536,1685,230,244
1537,1682,80,52
1538,1684,250,184
1539,1958,0,0
1540,1953,0,0
1541,1954,0,0
1542,1956,0,0
1543,1952,0,0
1544,1957,0,0
1545,1955,0,0
