"rownum","BaseItemTypesKey","ItemCurrentLevel","Experience"
150,5542,11,3183608
151,5542,12,4911487
152,5542,13,6703256
153,5542,14,9056935
154,5542,15,12127847
155,5542,16,21223313
156,5542,17,37263203
157,5542,18,67080320
158,5542,19,129975376
159,5542,20,342026975
160,5543,1,0
161,5543,2,70
162,5543,3,378
163,5543,4,1932
164,5543,5,8599
165,5543,6,34646
166,5543,7,84371
167,5543,8,180085
168,5543,9,349680
169,5543,10,633439
170,5543,11,1087435
171,5543,12,1790563
172,5543,13,2851786
173,5543,14,4917656
174,5543,15,7424766
175,5543,16,13223702
176,5543,17,28307621
177,5543,18,56100356
178,5543,19,99970095
179,5543,20,342051651
180,5545,1,0
181,5545,2,15249
182,5545,3,56766
183,5545,4,138749
184,5545,5,286717
185,5545,6,537274
186,5545,7,942360
187,5545,8,1390078
188,5545,9,2005396
189,5545,10,2840035
190,5545,11,4410795
191,5545,12,6044782
192,5545,13,8195812
193,5545,14,11008001
194,5545,15,16107361
195,5545,16,25508092
196,5545,17,40781458
197,5545,18,67068040
198,5545,19,129958630
199,5545,20,342004647
200,5546,1,0
201,5546,2,252595
202,5546,3,566989
203,5546,4,955723
204,5546,5,1433160
205,5546,6,2016946
206,5546,7,2727305
207,5546,8,4082816
208,5546,9,5221693
209,5546,10,6589926
210,5546,11,8228264
211,5546,12,10184912
212,5546,13,13840096
213,5546,14,16857423
214,5546,15,20433655
215,5546,16,29598386
216,5546,17,47459814
217,5546,18,93492200
218,5546,19,180740239
219,5546,20,338712291
220,5547,1,0
221,5547,2,70
222,5547,3,378
223,5547,4,1932
224,5547,5,8599
225,5547,6,34646
226,5547,7,84371
227,5547,8,180085
228,5547,9,349680
229,5547,10,633439
230,5547,11,1087435
231,5547,12,1790563
232,5547,13,2851786
233,5547,14,4917656
234,5547,15,7424766
235,5547,16,13223702
236,5547,17,28307621
237,5547,18,56100356
238,5547,19,99970095
239,5547,20,342051651
240,5548,1,0
241,5548,2,9569
242,5548,3,37758
243,5548,4,96904
244,5548,5,208096
245,5548,6,401896
246,5548,7,722176
247,5548,8,1081266
248,5548,9,1579774
249,5548,10,2261831
250,5548,11,3183608
251,5548,12,4911487
252,5548,13,6703256
253,5548,14,9056935
254,5548,15,12127847
255,5548,16,21223313
256,5548,17,37263203
257,5548,18,67080320
258,5548,19,129975376
259,5548,20,342026975
260,5549,1,0
261,5549,2,49725
262,5549,3,145439
263,5549,4,315034
264,5549,5,514379
265,5549,6,800194
266,5549,7,1201538
267,5549,8,1755917
268,5549,9,2510966
269,5549,10,3527499
270,5549,11,5426101
271,5549,12,7390120
272,5549,13,9963851
273,5549,14,14640290
274,5549,15,17657617
275,5549,16,25480618
276,5549,17,40744826
277,5549,18,67017671
278,5549,19,129889945
279,5549,20,341913067
280,5552,1,0
281,5552,2,841
282,5552,3,3940
283,5552,4,11373
284,5552,5,34268
285,5552,6,83993
286,5552,7,179707
287,5552,8,349302
288,5552,9,633061
289,5552,10,1087057
290,5552,11,1790185
291,5552,12,2851408
292,5552,13,4917278
293,5552,14,7424388
294,5552,15,9998119
295,5552,16,17609470
296,5552,17,31047378
297,5552,18,56099525
298,5552,19,99968961
299,5552,20,342050139
300,5555,1,0
301,5555,2,9569
302,5555,3,37758
303,5555,4,96904
304,5555,5,208096
305,5555,6,401896
306,5555,7,722176
307,5555,8,1081266
308,5555,9,1579774
309,5555,10,2261831
310,5555,11,3183608
311,5555,12,4911487
312,5555,13,6703256
313,5555,14,9056935
314,5555,15,12127847
315,5555,16,21223313
316,5555,17,37263203
317,5555,18,67080320
318,5555,19,129975376
319,5555,20,342026975
320,5560,1,0
321,5560,2,70
322,5560,3,378
323,5560,4,1932
324,5560,5,8599
325,5560,6,34646
326,5560,7,84371
327,5560,8,180085
328,5560,9,349680
329,5560,10,633439
330,5560,11,1087435
331,5560,12,1790563
332,5560,13,2851786
333,5560,14,4917656
334,5560,15,7424766
335,5560,16,13223702
336,5560,17,28307621
337,5560,18,56100356
338,5560,19,99970095
339,5560,20,342051651
340,5561,1,0
341,5561,2,3231
342,5561,3,12800
343,5561,4,40989
344,5561,5,100135
345,5561,6,211327
346,5561,7,405127
347,5561,8,725407
348,5561,9,1233246
349,5561,10,1787625
350,5561,11,2542674
351,5561,12,3559207
352,5561,13,5457809
353,5561,14,7421828
354,5561,15,9995559
355,5561,16,17606398
356,5561,17,31043282
357,5561,18,56093893
358,5561,19,99961281
359,5561,20,342039899
360,5562,1,0
361,5562,2,69833
362,5562,3,198382
363,5562,4,352935
364,5562,5,578309
365,5562,6,898981
366,5562,7,1346699
367,5562,8,1962017
368,5562,9,2796656
369,5562,10,4367416
370,5562,11,6001403
371,5562,12,8152433
372,5562,13,10964622
373,5562,14,14619806
374,5562,15,17637133
375,5562,16,25456038
376,5562,17,40712051
377,5562,18,66972606
378,5562,19,129828493
379,5562,20,341831131
380,5564,1,0
381,5564,2,3231
382,5564,3,12800
383,5564,4,40989
384,5564,5,100135
385,5564,6,211327
386,5564,7,405127
387,5564,8,725407
388,5564,9,1233246
389,5564,10,1787625
390,5564,11,2542674
391,5564,12,3559207
392,5564,13,5457809
393,5564,14,7421828
394,5564,15,9995559
395,5564,16,17606398
396,5564,17,31043282
397,5564,18,56093893
398,5564,19,99961281
399,5564,20,342039899
400,5563,1,0
401,5563,2,388734
402,5563,3,866171
403,5563,4,1449957
404,5563,5,2160316
405,5563,6,3515827
406,5563,7,4654704
407,5563,8,6022937
408,5563,9,7661275
409,5563,10,9617923
410,5563,11,13273107
411,5563,12,16290434
412,5563,13,19866666
413,5563,14,24098333
414,5563,15,26493411
415,5563,16,34914474
416,5563,17,51074457
417,5563,18,92244824
418,5563,19,179039272
419,5563,20,336444335
420,5566,1,0
421,5566,2,285815
422,5566,3,538410
423,5566,4,852804
424,5566,5,1241538
425,5566,6,1718975
426,5566,7,2302761
427,5566,8,3013120
428,5566,9,4368631
429,5566,10,5507508
430,5566,11,6875741
431,5566,12,8514079
432,5566,13,10470727
433,5566,14,14125911
434,5566,15,17143238
435,5566,16,24863364
436,5566,17,39921819
437,5566,18,65886037
438,5566,19,128346808
439,5566,20,339855551
440,5567,1,0
441,5567,2,3231
442,5567,3,12800
443,5567,4,40989
444,5567,5,100135
445,5567,6,211327
446,5567,7,405127
447,5567,8,725407
448,5567,9,1233246
449,5567,10,1787625
450,5567,11,2542674
451,5567,12,3559207
452,5567,13,5457809
453,5567,14,7421828
454,5567,15,9995559
455,5567,16,17606398
456,5567,17,31043282
457,5567,18,56093893
458,5567,19,99961281
459,5567,20,342039899
460,5569,1,0
461,5569,2,388734
462,5569,3,866171
463,5569,4,1449957
464,5569,5,2160316
465,5569,6,3515827
466,5569,7,4654704
467,5569,8,6022937
468,5569,9,7661275
469,5569,10,9617923
470,5569,11,13273107
471,5569,12,16290434
472,5569,13,19866666
473,5569,14,24098333
474,5569,15,26493411
475,5569,16,34914474
476,5569,17,51074457
477,5569,18,92244824
478,5569,19,179039272
479,5569,20,336444335
480,5570,1,0
481,5570,2,3231
482,5570,3,12800
483,5570,4,40989
484,5570,5,100135
485,5570,6,211327
486,5570,7,405127
487,5570,8,725407
488,5570,9,1233246
489,5570,10,1787625
490,5570,11,2542674
491,5570,12,3559207
492,5570,13,5457809
493,5570,14,7421828
494,5570,15,9995559
495,5570,16,17606398
496,5570,17,31043282
497,5570,18,56093893
498,5570,19,99961281
499,5570,20,342039899
500,5550,1,0
501,5550,2,49725
502,5550,3,145439
503,5550,4,315034
504,5550,5,514379
505,5550,6,800194
506,5550,7,1201538
507,5550,8,1755917
508,5550,9,2510966
509,5550,10,3527499
510,5550,11,5426101
511,5550,12,7390120
512,5550,13,9963851
513,5550,14,14640290
514,5550,15,17657617
515,5550,16,25480618
516,5550,17,40744826
517,5550,18,67017671
518,5550,19,129889945
519,5550,20,341913067
520,5551,1,0
521,5551,2,70
522,5551,3,378
523,5551,4,1932
524,5551,5,8599
525,5551,6,34646
526,5551,7,84371
527,5551,8,180085
528,5551,9,349680
529,5551,10,633439
530,5551,11,1087435
531,5551,12,1790563
532,5551,13,2851786
533,5551,14,4917656
534,5551,15,7424766
535,5551,16,13223702
536,5551,17,28307621
537,5551,18,56100356
538,5551,19,99970095
539,5551,20,342051651
540,5556,1,0
541,5556,2,70
542,5556,3,378
543,5556,4,1932
544,5556,5,8599
545,5556,6,34646
546,5556,7,84371
547,5556,8,180085
548,5556,9,349680
549,5556,10,633439
550,5556,11,1087435
551,5556,12,1790563
552,5556,13,2851786
553,5556,14,4917656
554,5556,15,7424766
555,5556,16,13223702
556,5556,17,28307621
557,5556,18,56100356
558,5556,19,99970095
559,5556,20,342051651
560,5571,1,0
561,5571,2,9569
562,5571,3,37758
563,5571,4,96904
564,5571,5,208096
565,5571,6,401896
566,5571,7,722176
567,5571,8,1081266
568,5571,9,1579774
569,5571,10,2261831
570,5571,11,3183608
571,5571,12,4911487
572,5571,13,6703256
573,5571,14,9056935
574,5571,15,12127847
575,5571,16,21223313
576,5571,17,37263203
577,5571,18,67080320
578,5571,19,129975376
579,5571,20,342026975
580,5572,1,0
581,5572,2,49725
582,5572,3,145439
583,5572,4,315034
584,5572,5,514379
585,5572,6,800194
586,5572,7,1201538
587,5572,8,1755917
588,5572,9,2510966
589,5572,10,3527499
590,5572,11,5426101
591,5572,12,7390120
592,5572,13,9963851
593,5572,14,14640290
594,5572,15,17657617
595,5572,16,25480618
596,5572,17,40744826
597,5572,18,67017671
598,5572,19,129889945
599,5572,20,341913067
600,5574,1,0
601,5574,2,9569
602,5574,3,37758
603,5574,4,96904
604,5574,5,208096
605,5574,6,401896
606,5574,7,722176
607,5574,8,1081266
608,5574,9,1579774
609,5574,10,2261831
610,5574,11,3183608
611,5574,12,4911487
612,5574,13,6703256
613,5574,14,9056935
614,5574,15,12127847
615,5574,16,21223313
616,5574,17,37263203
617,5574,18,67080320
618,5574,19,129975376
619,5574,20,342026975
620,5575,1,0
621,5575,2,49725
622,5575,3,145439
623,5575,4,315034
624,5575,5,514379
625,5575,6,800194
626,5575,7,1201538
627,5575,8,1755917
628,5575,9,2510966
629,5575,10,3527499
630,5575,11,5426101
631,5575,12,7390120
632,5575,13,9963851
633,5575,14,14640290
634,5575,15,17657617
635,5575,16,25480618
636,5575,17,40744826
637,5575,18,67017671
638,5575,19,129889945
639,5575,20,341913067
640,5576,1,0
641,5576,2,9569
642,5576,3,37758
643,5576,4,96904
644,5576,5,208096
645,5576,6,401896
646,5576,7,722176
647,5576,8,1081266
648,5576,9,1579774
649,5576,10,2261831
650,5576,11,3183608
651,5576,12,4911487
652,5576,13,6703256
653,5576,14,9056935
654,5576,15,12127847
655,5576,16,21223313
656,5576,17,37263203
657,5576,18,67080320
658,5576,19,129975376
659,5576,20,342026975
660,5578,1,0
661,5773,1,0
662,5577,1,0
663,5577,2,199345
664,5577,3,485160
665,5577,4,886504
666,5577,5,1440883
667,5577,6,1918320
668,5577,7,2502106
669,5577,8,3212465
670,5577,9,4567976
671,5577,10,5706853
672,5577,11,7075086
673,5577,12,8713424
674,5577,13,10670072
675,5577,14,14325256
676,5577,15,17342583
677,5577,16,25102578
678,5577,17,40240771
679,5577,18,66324596
680,5577,19,128944843
681,5577,20,340652931
682,5568,1,0
683,5568,2,3231
684,5568,3,12800
685,5568,4,40989
686,5568,5,100135
687,5568,6,211327
688,5568,7,405127
689,5568,8,725407
690,5568,9,1233246
691,5568,10,1787625
692,5568,11,2542674
693,5568,12,3559207
694,5568,13,5457809
695,5568,14,7421828
696,5568,15,9995559
697,5568,16,17606398
698,5568,17,31043282
699,5568,18,56093893
700,5568,19,99961281
701,5568,20,342039899
702,5579,1,0
703,5579,2,285815
704,5579,3,538410
705,5579,4,852804
706,5579,5,1241538
707,5579,6,1718975
708,5579,7,2302761
709,5579,8,3013120
710,5579,9,4368631
711,5579,10,5507508
712,5579,11,6875741
713,5579,12,8514079
714,5579,13,10470727
715,5579,14,14125911
716,5579,15,17143238
717,5579,16,24863364
718,5579,17,39921819
719,5579,18,65886037
720,5579,19,128346808
721,5579,20,339855551
722,5580,1,0
723,5580,2,3231
724,5580,3,12800
725,5580,4,40989
726,5580,5,100135
727,5580,6,211327
728,5580,7,405127
729,5580,8,725407
730,5580,9,1233246
731,5580,10,1787625
732,5580,11,2542674
733,5580,12,3559207
734,5580,13,5457809
735,5580,14,7421828
736,5580,15,9995559
737,5580,16,17606398
738,5580,17,31043282
739,5580,18,56093893
740,5580,19,99961281
741,5580,20,342039899
742,5581,1,0
743,5581,2,69833
744,5581,3,198382
745,5581,4,352935
746,5581,5,578309
747,5581,6,898981
748,5581,7,1346699
749,5581,8,1962017
750,5581,9,2796656
751,5581,10,4367416
752,5581,11,6001403
753,5581,12,8152433
754,5581,13,10964622
755,5581,14,14619806
756,5581,15,17637133
757,5581,16,25456038
758,5581,17,40712051
759,5581,18,66972606
760,5581,19,129828493
761,5581,20,341831131
762,5582,1,0
763,5582,2,3231
764,5582,3,12800
765,5582,4,40989
766,5582,5,100135
767,5582,6,211327
768,5582,7,405127
769,5582,8,725407
770,5582,9,1233246
771,5582,10,1787625
772,5582,11,2542674
773,5582,12,3559207
774,5582,13,5457809
775,5582,14,7421828
776,5582,15,9995559
777,5582,16,17606398
778,5582,17,31043282
779,5582,18,56093893
780,5582,19,99961281
781,5582,20,342039899
782,5583,1,0
783,5583,2,285815
784,5583,3,538410
785,5583,4,852804
786,5583,5,1241538
787,5583,6,1718975
788,5583,7,2302761
789,5583,8,3013120
790,5583,9,4368631
791,5583,10,5507508
792,5583,11,6875741
793,5583,12,8514079
794,5583,13,10470727
795,5583,14,14125911
796,5583,15,17143238
797,5583,16,24863364
798,5583,17,39921819
799,5583,18,65886037
800,5583,19,128346808
801,5583,20,339855551
802,5584,1,0
803,5584,2,285815
804,5584,3,538410
805,5584,4,852804
806,5584,5,1241538
807,5584,6,1718975
808,5584,7,2302761
809,5584,8,3013120
810,5584,9,4368631
811,5584,10,5507508
812,5584,11,6875741
813,5584,12,8514079
814,5584,13,10470727
815,5584,14,14125911
816,5584,15,17143238
817,5584,16,24863364
818,5584,17,39921819
819,5584,18,65886037
820,5584,19,128346808
821,5584,20,339855551
822,5585,1,0
823,5585,2,285815
824,5585,3,538410
825,5585,4,852804
826,5585,5,1241538
827,5585,6,1718975
828,5585,7,2302761
829,5585,8,3013120
830,5585,9,4368631
831,5585,10,5507508
832,5585,11,6875741
833,5585,12,8514079
834,5585,13,10470727
835,5585,14,14125911
836,5585,15,17143238
837,5585,16,24863364
838,5585,17,39921819
839,5585,18,65886037
840,5585,19,128346808
841,5585,20,339855551
842,5587,1,0
843,5587,2,70
844,5587,3,378
845,5587,4,1932
846,5587,5,8599
847,5587,6,34646
848,5587,7,84371
849,5587,8,180085
850,5587,9,349680
851,5587,10,633439
852,5587,11,1087435
853,5587,12,1790563
854,5587,13,2851786
855,5587,14,4917656
856,5587,15,7424766
857,5587,16,13223702
858,5587,17,28307621
859,5587,18,56100356
860,5587,19,99970095
861,5587,20,342051651
862,5588,1,0
863,5588,2,9569
864,5588,3,37758
865,5588,4,96904
866,5588,5,208096
867,5588,6,401896
868,5588,7,722176
869,5588,8,1081266
870,5588,9,1579774
871,5588,10,2261831
872,5588,11,3183608
873,5588,12,4911487
874,5588,13,6703256
875,5588,14,9056935
876,5588,15,12127847
877,5588,16,21223313
878,5588,17,37263203
879,5588,18,67080320
880,5588,19,129975376
881,5588,20,342026975
882,5589,1,0
883,5589,2,70
884,5589,3,378
885,5589,4,1932
886,5589,5,8599
887,5589,6,34646
888,5589,7,84371
889,5589,8,180085
890,5589,9,349680
891,5589,10,633439
892,5589,11,1087435
893,5589,12,1790563
894,5589,13,2851786
895,5589,14,4917656
896,5589,15,7424766
897,5589,16,13223702
898,5589,17,28307621
899,5589,18,56100356
900,5589,19,99970095
901,5589,20,342051651
902,5590,1,0
903,5590,2,3231
904,5590,3,12800
905,5590,4,40989
906,5590,5,100135
907,5590,6,211327
908,5590,7,405127
909,5590,8,725407
910,5590,9,1233246
911,5590,10,1787625
912,5590,11,2542674
913,5590,12,3559207
914,5590,13,5457809
915,5590,14,7421828
916,5590,15,9995559
917,5590,16,17606398
918,5590,17,31043282
919,5590,18,56093893
920,5590,19,99961281
921,5590,20,342039899
922,5591,1,0
923,5591,2,15249
924,5591,3,56766
925,5591,4,138749
926,5591,5,286717
927,5591,6,537274
928,5591,7,942360
929,5591,8,1390078
930,5591,9,2005396
931,5591,10,2840035
932,5591,11,4410795
933,5591,12,6044782
934,5591,13,8195812
935,5591,14,11008001
936,5591,15,16107361
937,5591,16,25508092
938,5591,17,40781458
939,5591,18,67068040
940,5591,19,129958630
941,5591,20,342004647
942,5592,1,0
943,5592,2,70
944,5592,3,378
945,5592,4,1932
946,5592,5,8599
947,5592,6,34646
948,5592,7,84371
949,5592,8,180085
950,5592,9,349680
951,5592,10,633439
952,5592,11,1087435
953,5592,12,1790563
954,5592,13,2851786
955,5592,14,4917656
956,5592,15,7424766
957,5592,16,13223702
958,5592,17,28307621
959,5592,18,56100356
960,5592,19,99970095
961,5592,20,342051651
962,5593,1,0
963,5593,2,3231
964,5593,3,12800
965,5593,4,40989
966,5593,5,100135
967,5593,6,211327
968,5593,7,405127
969,5593,8,725407
970,5593,9,1233246
971,5593,10,1787625
972,5593,11,2542674
973,5593,12,3559207
974,5593,13,5457809
975,5593,14,7421828
976,5593,15,9995559
977,5593,16,17606398
978,5593,17,31043282
979,5593,18,56093893
980,5593,19,99961281
981,5593,20,342039899
982,5594,1,0
983,5594,2,199345
984,5594,3,485160
985,5594,4,886504
986,5594,5,1440883
987,5594,6,1918320
988,5594,7,2502106
989,5594,8,3212465
990,5594,9,4567976
991,5594,10,5706853
992,5594,11,7075086
993,5594,12,8713424
994,5594,13,10670072
995,5594,14,14325256
996,5594,15,17342583
997,5594,16,25102578
998,5594,17,40240771
999,5594,18,66324596
1000,5594,19,128944843
1001,5594,20,340652931
1002,5595,1,0
1003,5595,2,15249
1004,5595,3,56766
1005,5595,4,138749
1006,5595,5,286717
1007,5595,6,537274
1008,5595,7,942360
1009,5595,8,1390078
1010,5595,9,2005396
1011,5595,10,2840035
1012,5595,11,4410795
1013,5595,12,6044782
1014,5595,13,8195812
1015,5595,14,11008001
1016,5595,15,16107361
1017,5595,16,25508092
1018,5595,17,40781458
1019,5595,18,67068040
1020,5595,19,129958630
1021,5595,20,342004647
1022,5596,1,0
1023,5596,2,70
1024,5596,3,378
1025,5596,4,1932
1026,5596,5,8599
1027,5596,6,34646
1028,5596,7,84371
1029,5596,8,180085
1030,5596,9,349680
1031,5596,10,633439
1032,5596,11,1087435
1033,5596,12,1790563
1034,5596,13,2851786
1035,5596,14,4917656
1036,5596,15,7424766
1037,5596,16,13223702
1038,5596,17,28307621
1039,5596,18,56100356
1040,5596,19,99970095
1041,5596,20,342051651
1042,5597,1,0
1043,5597,2,841
1044,5597,3,3940
1045,5597,4,11373
1046,5597,5,34268
1047,5597,6,83993
1048,5597,7,179707
1049,5597,8,349302
1050,5597,9,633061
1051,5597,10,1087057
1052,5597,11,1790185
1053,5597,12,2851408
1054,5597,13,4917278
1055,5597,14,7424388
1056,5597,15,9998119
1057,5597,16,17609470
1058,5597,17,31047378
1059,5597,18,56099525
1060,5597,19,99968961
1061,5597,20,342050139
1062,5598,1,0
1063,5598,2,70
1064,5598,3,378
1065,5598,4,1932
1066,5598,5,8599
1067,5598,6,34646
1068,5598,7,84371
1069,5598,8,180085
1070,5598,9,349680
1071,5598,10,633439
1072,5598,11,1087435
1073,5598,12,1790563
1074,5598,13,2851786
1075,5598,14,4917656
1076,5598,15,7424766
1077,5598,16,13223702
1078,5598,17,28307621
1079,5598,18,56100356
1080,5598,19,99970095
1081,5598,20,342051651
1082,5599,1,0
1083,5599,2,199345
1084,5599,3,485160
1085,5599,4,886504
1086,5599,5,1440883
1087,5599,6,1918320
1088,5599,7,2502106
1089,5599,8,3212465
1090,5599,9,4567976
1091,5599,10,5706853
1092,5599,11,7075086
1093,5599,12,8713424
1094,5599,13,10670072
1095,5599,14,14325256
1096,5599,15,17342583
1097,5599,16,25102578
1098,5599,17,40240771
1099,5599,18,66324596
1100,5599,19,128944843
1101,5599,20,340652931
1102,5600,1,0
1103,5600,2,199345
1104,5600,3,485160
1105,5600,4,886504
1106,5600,5,1440883
1107,5600,6,1918320
1108,5600,7,2502106
1109,5600,8,3212465
1110,5600,9,4567976
1111,5600,10,5706853
1112,5600,11,7075086
1113,5600,12,8713424
1114,5600,13,10670072
1115,5600,14,14325256
1116,5600,15,17342583
1117,5600,16,25102578
1118,5600,17,40240771
1119,5600,18,66324596
1120,5600,19,128944843
1121,5600,20,340652931
1122,5601,1,0
1123,5601,2,70
1124,5601,3,378
1125,5601,4,1932
1126,5601,5,8599
1127,5601,6,34646
1128,5601,7,84371
1129,5601,8,180085
1130,5601,9,349680
1131,5601,10,633439
1132,5601,11,1087435
1133,5601,12,1790563
1134,5601,13,2851786
1135,5601,14,4917656
1136,5601,15,7424766
1137,5601,16,13223702
1138,5601,17,28307621
1139,5601,18,56100356
1140,5601,19,99970095
1141,5601,20,342051651
1142,5603,1,0
1143,5603,2,252595
1144,5603,3,566989
1145,5603,4,955723
1146,5603,5,1433160
1147,5603,6,2016946
1148,5603,7,2727305
1149,5603,8,4082816
1150,5603,9,5221693
1151,5603,10,6589926
1152,5603,11,8228264
1153,5603,12,10184912
1154,5603,13,13840096
1155,5603,14,16857423
1156,5603,15,20433655
1157,5603,16,29598386
1158,5603,17,47459814
1159,5603,18,93492200
1160,5603,19,180740239
1161,5603,20,338712291
1162,5604,1,0
1163,5604,2,69833
1164,5604,3,198382
1165,5604,4,352935
1166,5604,5,578309
1167,5604,6,898981
1168,5604,7,1346699
1169,5604,8,1962017
1170,5604,9,2796656
1171,5604,10,4367416
1172,5604,11,6001403
1173,5604,12,8152433
1174,5604,13,10964622
1175,5604,14,14619806
1176,5604,15,17637133
1177,5604,16,25456038
1178,5604,17,40712051
1179,5604,18,66972606
1180,5604,19,129828493
1181,5604,20,341831131
1182,5605,1,0
1183,5605,2,118383
1184,5605,3,294199
1185,5605,4,548260
1186,5605,5,907350
1187,5605,6,1405858
1188,5605,7,2087915
1189,5605,8,3009692
1190,5605,9,4737571
1191,5605,10,5876448
1192,5605,11,7244681
1193,5605,12,8883019
1194,5605,13,10839667
1195,5605,14,14494851
1196,5605,15,17512178
1197,5605,16,25306092
1198,5605,17,40512123
1199,5605,18,66697705
1200,5605,19,129453628
1201,5605,20,341331311
1202,5606,1,0
1203,5606,2,285815
1204,5606,3,538410
1205,5606,4,852804
1206,5606,5,1241538
1207,5606,6,1718975
1208,5606,7,2302761
1209,5606,8,3013120
1210,5606,9,4368631
1211,5606,10,5507508
1212,5606,11,6875741
1213,5606,12,8514079
1214,5606,13,10470727
1215,5606,14,14125911
1216,5606,15,17143238
1217,5606,16,24863364
1218,5606,17,39921819
1219,5606,18,65886037
1220,5606,19,128346808
1221,5606,20,339855551
1222,5607,1,0
1223,5607,2,69833
1224,5607,3,198382
1225,5607,4,352935
1226,5607,5,578309
1227,5607,6,898981
1228,5607,7,1346699
1229,5607,8,1962017
1230,5607,9,2796656
1231,5607,10,4367416
1232,5607,11,6001403
1233,5607,12,8152433
1234,5607,13,10964622
1235,5607,14,14619806
1236,5607,15,17637133
1237,5607,16,25456038
1238,5607,17,40712051
1239,5607,18,66972606
1240,5607,19,129828493
1241,5607,20,341831131
1242,5608,1,0
1243,5608,2,199345
1244,5608,3,485160
1245,5608,4,886504
1246,5608,5,1440883
1247,5608,6,1918320
1248,5608,7,2502106
1249,5608,8,3212465
1250,5608,9,4567976
1251,5608,10,5706853
1252,5608,11,7075086
1253,5608,12,8713424
1254,5608,13,10670072
1255,5608,14,14325256
1256,5608,15,17342583
1257,5608,16,25102578
1258,5608,17,40240771
1259,5608,18,66324596
1260,5608,19,128944843
1261,5608,20,340652931
1262,5609,1,0
1263,5609,2,118383
1264,5609,3,294199
1265,5609,4,548260
1266,5609,5,907350
1267,5609,6,1405858
1268,5609,7,2087915
1269,5609,8,3009692
1270,5609,9,4737571
1271,5609,10,5876448
1272,5609,11,7244681
1273,5609,12,8883019
1274,5609,13,10839667
1275,5609,14,14494851
1276,5609,15,17512178
1277,5609,16,25306092
1278,5609,17,40512123
1279,5609,18,66697705
1280,5609,19,129453628
1281,5609,20,341331311
1282,5610,1,0
1283,5610,2,118383
1284,5610,3,294199
1285,5610,4,548260
1286,5610,5,907350
1287,5610,6,1405858
1288,5610,7,2087915
1289,5610,8,3009692
