"rownum","Id","Text","XBoxText","XBoxText2","HASH32","PlaystationText"
126,"HUDPassiveAllocation","{0} unconfirmed Passive Skill allocation","","",-1155730225,""
127,"HUDPassiveAllocations","{0} unconfirmed Passive Skill allocations","","",1610163065,""
128,"HUDPassiveRefund","{0} unconfirmed Passive Skill refund","","",-2040716697,""
129,"HUDPassiveRefunds","{0} unconfirmed Passive Skill refunds","","",-122625795,""
130,"PassiveTreePanelTitle","Skills","Passives","",15793221,""
131,"PassiveTreeRefundLeft","{0} Refund Point Left","","",2084859550,""
132,"PassiveTreeRefundsLeft","{0} Refund Points Left","","",864457643,""
133,"PassiveTreePointLeft","{0} Point Left","","",-1674276914,""
134,"PassiveTreePointsLeft","{0} Points Left","","",-792769238,""
135,"PassiveTreeAscendancyPointLeft","{0} Ascendancy Point Left","","",-799440400,""
136,"PassiveTreeAscendancyPointsLeft","{0} Ascendancy Points Left","","",160192305,""
137,"PassiveTreeApplyPoints","Apply Points","","",416132940,""
138,"PassiveTreeApplyRefunds","Apply Refunds","","",76675089,""
139,"PassiveTreeRefundMode","Refund Passives","","",634281553,""
140,"PassiveTreeResetButton","Reset all Passives","","",851652802,""
141,"PassiveTreeResetButtonWarning","This will reset all of your passive skills. We are unable to reset them again later if you make a mistake re-allocating them. Do you want to proceed?","","",1755892621,""
142,"PassiveTreeResetMessageTitle","Full Passive Skill Reset","","",-1213184895,""
143,"PassiveTreeResetMessageDescription","Your character has been granted a one-use full passive skill reset. If you allocate or refund any other passives before using this opportunity then it will be lost.","","",-1097846459,""
144,"PassiveTreeResetApplyWarning","Allocating or refunding a passive skill will remove your ability to take advantage of the one-off full passive skill reset.","","",-2104811063,""
145,"PassiveTreeStrengthRequired","{0} more Strength required","","",869053623,""
146,"PassiveTreeDexterityRequired","{0} more Dexterity required","","",-606705066,""
147,"PassiveTreeIntelligenceRequired","{0} more Intelligence required","","",-1071740361,""
148,"PassiveTreeItemRequirements","Item Requirements:","","",1450941909,""
149,"PassiveTreeChangeConfirmation","Do you want to apply your passive skill changes?","","",1291024192,""
150,"PassiveTreeConfirmation","Do you want to proceed?","","",1737871819,""
151,"PassiveNodeAllocate","Click to allocate","","",1690177838,""
152,"PassiveNodeUnallocate","Click to unallocate","","",-600198949,""
153,"PassiveNodeRequirementsNotMet","Requirements not met","","",-1016603985,""
154,"PassiveNodeUnallocated","Unallocated","","",1906264842,""
155,"PassiveTreeSaveBuild","Save Plan","","",2108726996,""
156,"PassiveTreeSaveAllocated","Save Build","","",-1265821129,""
157,"PassiveTreeModifyBuild","Modify Plan","","",320097626,""
158,"PassiveTreeClearBuild","Clear Plan","","",-126419763,""
159,"PassiveTreeErrorWrongClass","This build is intended for {0} characters.","","",1874388753,""
160,"PassiveTreeErrorPassiveDoesNotExist","Cannot read from file.\nThe build file may be using an older version of the skill tree or may contain corrupted data.","","",-889520967,""
161,"PassiveTreeBuildLoaded","Build Loaded: ","","",-1591539845,""
162,"PassiveTreeBuildSaved","Build Saved: ","","",1737272639,""
163,"Level","Level","","",1564186719,""
164,"Experience","Experience","","",1135644432,""
165,"StrengthDescription","2 Strength = +1 Life\r\n5 Strength = +1% Melee Physical Damage","","",502591132,""
166,"DexterityDescription","1 Dexterity = +2 Accuracy\r\n5 Dexterity = +1% Evasion","","",133325521,""
167,"IntelligenceDescription","2 Intelligence = +1 Mana\r\n5 Intelligence = +1% Energy Shield","","",1789395335,""
168,"Strength","Strength","","",1433993798,""
169,"Dexterity","Dexterity","","",-2094509340,""
170,"Intelligence","Intelligence","","",-5150471,""
171,"StrengthShort","Str","","",-1020230084,""
172,"DexterityShort","Dex","","",1681666402,""
173,"IntelligenceShort","Int","","",1927062563,""
174,"CharacterPanelTitle","Character","","",-1848670338,""
175,"ExperienceBarPopup1","Level {1} ({0}{2}%)","","",-1308010044,""
176,"ExperienceBarPopup2","Current Exp: {0} / Next Level: {1}","","",135563749,""
177,"ExperienceBarPopup3","Exp Per Hour: {0}","","",-1844234656,""
178,"MapOverlayMonsterLevel","Monster Level: {0}","","",1532933650,""
179,"MapOverlayLeague","{0} League","","",-262660390,""
180,"MapOverlayRealm","{0} Realm","","",1106390316,""
181,"Continue","Continue","","",1508132616,""
182,"Goodbye","Goodbye","","",1453395088,""
183,"Quality","Quality","","",-1436181817,""
184,"ItemViewSocketsNotShown","[Sockets not shown]","","",527743866,""
185,"ItemViewDefencesNotShown","[Defences not shown]","","",1734671844,""
186,"ItemViewSocketsAndDefencesNotShown","[Sockets and Defences not shown]","","",-1076723803,""
187,"ItemViewSkillGemReadyToLevel","This skill gem is ready to level up.","","",-1390667991,""
188,"ItemLevelPopup","Item Level: {0}","","",29425737,""
189,"WorldPanelTitle","World","","",-54959225,""
190,"WorldPanelAct","Act {0}","","",-1481531217,""
191,"WorldPanelPart","Part {0}","","",396361781,""
192,"MapLegendTitle","Map Legend","","",-569030625,""
193,"MapLegendCurrentLocation","Current Location","","",868323728,""
194,"MapLegendTown","Town","","",-1147308563,""
195,"MapLegendUnknownArea","Unknown Area","","",95254404,""
196,"MapLegendKnownArea","Visited Area","","",1315035060,""
197,"MapLegendKnownAreaWaypoint","Area with Inactive Waypoint","","",-857873869,""
198,"MapLegendKnownAreaWaypointEnabled","Area with Active Waypoint","","",645213164,""
199,"MapLegendQuestLocation","Quest Location","","",-692669766,""
200,"MapLegendConnection","Connection","","",451681003,""
201,"MapLegendCannotTravel","Blockage (Hover for Info)","Blockage","",-1420683073,""
202,"MapLegendHideout","Hideout","","",1680633138,""
203,"ChatErrorUnknownRealm","That realm does not exist.","","",140865553,""
204,"ChatTimeoutMessage","Timeout while joining {0} chat.","","",1739553442,""
205,"ChatTimeoutMessageChannel","Timeout while joining {0} chat channel {1}","","",2127175811,""
206,"ChatTimeoutMessageTrade","trade","","",-1802371188,""
207,"ChatTimeoutMessageGlobal","global","","",-110638274,""
208,"ChatBoxChannelNameGlobal","Global","","",-1513965727,""
209,"ChatBoxChannelNameLocal","Local","","",-2069539438,""
210,"ChatBoxChannelNameTrade","Trade","","",1912556515,""
211,"ChatBoxChannelNameParty","Party","","",516553854,""
212,"ChatBoxChannelNameWhisper","Whisper","","",-179491477,""
213,"ChatBoxChannelNameGuild","Guild","","",-1652478600,""
214,"ChatBoxChannelNameServer","Server","","",470669185,""
215,"ChatBoxGlobalCheckboxLabel","Global","","",1160490904,""
216,"ChatBoxTradeCheckboxLabel","Trade","","",-1180029831,""
217,"ChatBoxGuildCheckboxLabel","Guild","","",-1647025540,""
218,"ChatBoxChannelPopupJoining","Joining {0} channel {1}...","","",447716955,""
219,"ChatBoxChannelPopupJoiningWithLanguage","Joining {0} channel {2} {1}...","","",-2088687901,""
220,"ChatBoxChannelPopupNotConnected","Not Connected","","",1357317222,""
221,"ChatBoxChannelPopupConnectedTo","Connected to {0} channel {1}","","",992628252,""
222,"ChatBoxChannelPopupConnectedToWithLanguage","Connected to {0} channel {2} {1}","","",220747818,""
223,"WhisperHelp","Use \""@CharacterName\"" to whisper characters by name.","","",1485310221,""
224,"WeaponClassDisplayNameOneHandedSword","One Handed Sword","","",-1140764028,""
225,"WeaponClassDisplayNameTwoHandedSword","Two Handed Sword","","",-727159551,""
226,"WeaponClassDisplayNameOneHandedMace","One Handed Mace","","",850707106,""
227,"WeaponClassDisplayNameTwoHandedMace","Two Handed Mace","","",2022499250,""
228,"WeaponClassDisplayNameSceptre","Sceptre","","",-118054127,""
229,"WeaponClassDisplayNameWand","Wand","","",-232273688,""
230,"WeaponClassDisplayNameOneHandedAxe","One Handed Axe","","",251851927,""
231,"WeaponClassDisplayNameTwoHandedAxe","Two Handed Axe","","",-567689056,""
232,"WeaponClassDisplayNameBow","Bow","","",-2115312458,""
233,"WeaponClassDisplayNameDagger","Dagger","","",1096774080,""
234,"WeaponClassDisplayNameStaff","Staff","","",354333148,""
235,"WeaponClassDisplayNameClaw","Claw","","",1775170174,""
236,"WeaponClassDisplayNameShield","Shield","","",-1387436244,""
237,"WeaponClassDisplayNameUnarmed","Unarmed","","",-821526449,""
238,"WeaponClassDisplayNameFishingRod","Fishing Rod","","",1855601942,""
239,"WeaponClassDisplayNameRuneDagger","Rune Dagger","","",826366632,""
240,"WeaponClassDisplayNameWarstaff","Warstaff","","",306844186,""
241,"WeaponClassDisplayNameNotWeapon","NotWeapon","","",-1413479344,""
242,"ItemDisplayMapTier","Map Tier","","",1831694152,""
243,"ItemDisplayTalismanTier","Talisman Tier: {0}","","",1389049833,""
244,"ItemDisplayMapQuantityIncrease","Item Quantity","","",-1558031329,""
245,"ItemDisplaySkillGemLevel","{0}","","",-475100215,""
246,"ItemDisplaySkillGemMaxLevel","{0} (Max)","","",1544082856,""
247,"ItemDisplaySkillGemMinusLevelFromItem","-{0} Level from Item","","",1683922793,""
248,"ItemDisplaySkillGemMinusLevelsFromItem","-{0} Levels from Item","","",-2045760469,""
249,"ItemDisplaySkillGemMinusLevelFromSupport","-{0} Level from Support","","",413540045,""
250,"ItemDisplaySkillGemMinusLevelsFromSupport","-{0} Levels from Support","","",947408441,""
251,"ItemDisplaySkillGemMinusLevelFromGlobalStats","-{0} Level from Global Modifiers","","",703724808,""
252,"ItemDisplaySkillGemMinusLevelsFromGlobalStats","-{0} Levels from Global Modifiers","","",1104904762,""
253,"ItemDisplaySkillGemPlusLevelFromItem","+{0} Level from Item","","",1835791182,""
254,"ItemDisplaySkillGemPlusLevelsFromItem","+{0} Levels from Item","","",683113201,""
255,"ItemDisplaySkillGemPlusLevelFromSupport","+{0} Level from Support","","",411784538,""
256,"ItemDisplaySkillGemPlusLevelsFromSupport","+{0} Levels from Support","","",297852432,""
257,"ItemDisplaySkillGemPlusLevelFromGlobalStats","+{0} Level from Global Modifiers","","",-744338406,""
258,"ItemDisplaySkillGemPlusLevelsFromGlobalStats","+{0} Levels from Global Modifiers","","",1800126194,""
259,"ItemDisplaySkillGemPlusQualityFromItem","+{0}% Quality from Item","","",1364163031,""
260,"ItemDisplaySkillGemPlusQualityFromSupport","+{0}% Quality from Support","","",752704220,""
261,"ItemDisplaySkillGemPlusQualityFromGlobalStats","+{0}% Quality from Global Modifiers","","",-917654444,""
262,"ItemDisplaySkillGemExperience","{0}/{1}","","",-1001082999,""
263,"ItemDisplaySkillGemManaMultiplier","Cost & Reservation Multiplier","","",-1179095641,""
264,"ItemDisplaySkillGemManaReserved","Reservation","","",1656068422,""
265,"ItemDisplaySkillGemManaCost","Cost","","",-1484593968,""
266,"ItemDisplaySkillGemCastTime","Cast Time","","",54696662,""
267,"ItemDisplaySkillGemCastTimeValue","{0} sec","","",-2092655472,""
268,"ItemDisplaySkillGemCriticalStrikeChance","Critical Strike Chance","","",-325237076,""
269,"ItemDisplaySkillGemOffHandCriticalStrikeChanceOverride","Critical Strike Chance","","",-733640222,""
270,"ItemDisplaySkillGemCooldownTime","Cooldown Time","","",-1451351256,""
271,"ItemDisplaySkillGemCooldownValue","{0} sec","","",-996217433,""
272,"ItemDisplaySkillGemCooldownValueCount","{0} sec ({1} uses)","","",821866276,""
273,"ItemDisplaySkillGemSoulsPerUse","Souls Per Use","","",-966707720,""
274,"ItemDisplaySkillGemPreventSoulGainDuration","Soul Gain Prevention","","",-1766563052,""
275,"ItemDisplaySkillGemSoulsCanStoreUse","Can Store {0} Use","","",-1965495192,""
276,"ItemDisplaySkillGemSoulsCanStoreUses","Can Store {0} Uses","","",-1763823994,""
277,"ItemDisplaySkillGemDamageEffectiveness","Effectiveness of Added Damage","","",706244730,""
278,"ItemDisplayFlaskLifeRecovery1Second","Recovers {0} Life over {1} Second","","",1613644445,""
279,"ItemDisplayFlaskLifeRecoveryNSeconds","Recovers {0} Life over {1} Seconds","","",-711215168,""
280,"ItemDisplayFlaskManaRecovery1Second","Recovers {0} Mana over {1} Second","","",-1490353233,""
281,"ItemDisplayFlaskManaRecoveryNSeconds","Recovers {0} Mana over {1} Seconds","","",164984628,""
282,"ItemDisplayFlaskBuffDuration1Second","Lasts {0} Second","","",554074271,""
283,"ItemDisplayFlaskBuffDurationNSeconds","Lasts {0} Seconds","","",-366832398,""
284,"ItemDisplayChargesConsumptionOnUse1Charge","Consumes {0} of {1} Charge on use","","",1336633687,""
285,"ItemDisplayChargesConsumptionOnUseNCharges","Consumes {0} of {1} Charges on use","","",-1340720597,""
286,"ItemDisplayCharges1Charge","Currently has {0} Charge","","",-461758261,""
287,"ItemDisplayChargesNCharges","Currently has {0} Charges","","",239890451,""
288,"ItemDisplayWeaponPhysicalDamage","Physical Damage","","",-1140231960,""
289,"ItemDisplayWeaponElementalDamage","Elemental Damage","","",1854685400,""
290,"ItemDisplayWeaponChaosDamage","Chaos Damage","","",-1855539579,""
291,"ItemDisplayWeaponCriticalStrikeChance","Critical Strike Chance","","",-187841051,""
292,"ItemDisplayWeaponAttacksPerSecond","Attacks per Second","","",428547462,""
293,"ItemDisplayShieldBlockChance","Chance to Block","","",-1053562278,""
294,"ItemDisplayArmourArmour","Armour","","",-428601825,""
295,"ItemDisplayArmourEvasionRating","Evasion Rating","","",1203224446,""
296,"ItemDisplayArmourEnergyShield","Energy Shield","","",-1418869478,""
297,"ItemDisplayStackSize","Stack Size","","",260910150,""
298,"ItemDisplayStackSizeValue","{0}/{1}","","",-1907141881,""
299,"ItemDisplayStackDescription","Shift click to unstack.","","",1949148880,""
300,"ItemDisplayHasEffect","Has {0}","","",1726370554,""
301,"ItemDisplayHasReskin","Has {0} Skin. You can reclaim this by shift-clicking this item.","Has {0} Skin. You can reclaim this by pressing <<xbox_button_rstick>> + <<xbox_button_b>>.","",-178234142,""
302,"ItemDisplayImprintImprinted","Imprinted","","",1136296550,""
303,"ItemDisplayImprintUnidentified","Unidentified","","",1069912939,""
304,"ItemDisplayRequirementFromGem","(gem)","","",-418451958,""
305,"ItemDisplayRequirementFromJewel","(jewel)","","",-399204438,""
306,"ItemPopupCannotUseItem","You cannot use this item. Its stats will be ignored","","",-1862642577,""
307,"ItemPopupCannotTradeOrModify","Cannot be traded or modified","","",1915746310,""
308,"ItemPopupLockedToAccount","Account-bound","","",-1723465316,""
309,"ItemPopupStolen","Contraband","","",245848207,""
310,"ItemPopupUnidentified","Unidentified","","",1390808194,""
311,"ItemPopupMirrored","Mirrored","","",563664229,""
312,"ItemPopupCorrupted","Corrupted","","",-1950446065,""
313,"ItemPopupDroppedInMaps","Map Drop","","",-1079915471,""
314,"ItemPopupNextLevel","Next Level","","",-1428477558,""
315,"LoadingScreenMessage","Loading...","","",47644815,""
316,"GraphicsOptionsApplySettings","Apply Display Settings","","",-229636207,""
317,"GraphicsOptionsApplySettingsPopup","Click to apply your display settings changes","","",104966066,""
318,"GraphicsOptionsAdapterLabel","Display","","",-440667767,""
319,"GraphicsOptionsDisplayModeLabel","Mode","","",1320337203,""
320,"GraphicsOptionsDisplayModeWindowed","Windowed","","",-2024356535,""
321,"GraphicsOptionsDisplayModeFullscreen","Fullscreen","","",-1088895199,""
322,"GraphicsOptionsDisplayModeWindowedFullscreen","Windowed Fullscreen","","",-1861760694,""
323,"GraphicsOptionsResolutionLabel","Resolution","","",-1584673844,""
324,"GraphicsOptionsResolutionCustom","{0} (Custom)","","",291157603,""
325,"GraphicsOptionsVSyncLabel","VSync","","",-33233137,""
326,"GraphicsOptionsDynamicResolution","Dynamic Resolution","","",160064564,""
327,"GraphicsOptionsTargetFps","Target Framerate","","",-1350470082,""
328,"GraphicsOptionsTargetFpsTooltip","The rendering engine will lower your resolution or remove non-essential particles to maintain this target framerate. It's advised that you set it to the lowest framerate you're comfortable with while playing. Setting it to a value that's too high will cause unnecessary resolution drop.","","",1217300196,""
329,"GraphicsOptionsWaterDetail","Water Detail Level","","",-1860702593,""
330,"GraphicsOptionsWaterDetailDownscaled","Low","","",-1013081660,""
331,"GraphicsOptionsWaterDetailFullres","High (Default)","","",-800427939,""
332,"GraphicsOptionsScreenspaceEffects","Lighting","","",-1510490525,""
333,"GraphicsOptionsScreenspaceEffectsOff","No Shadows (DirectX9 Only)","","",-1373997333,""
334,"GraphicsOptionsScreenspaceEffectsSSS","Shadows (Default)","","",1254670511,""
335,"GraphicsOptionsScreenspaceEffectsGI","Shadows + Global Illumination","","",-43492962,""
336,"GraphicsOptionsSSSTooltip","This setting allows the rendering engine to calculate shadows from light sources using image that's already on your screen.","","",1380291128,""
337,"GraphicsOptionsGITooltip","Global Illumination extends Point Light Shadows and allows the rendering engine to treat every bright pixel on your screen as an individual light source to produce advanced lighting effects such as ambient occlusion and indirect lighting. While it can significantly improve the look of the game, it can be demanding on GPU, especially on high screen resolutions. ","","",-1655679058,""
338,"GraphicsOptionsScreenspaceResolution","Shadow","","",-554505290,""
339,"GraphicsOptionsScreenspaceResolutionLow","Low (Default)","","",-1449135746,""
340,"GraphicsOptionsScreenspaceResolutionMedium","High","","",-1929714999,""
341,"GraphicsOptionsScreenspaceResolutionUltra","Ultra","","",1338890893,""
342,"GraphicsOptionsScreenspaceResolutionTooltip","Shadow + GI Quality<size:3>{\n}<size:29>{\r\nThis setting controls the quality and performance cost for both non-sun shadows and Global Illumination. The cost for this setting is fixed, so when there is more action on the screen, it will not get slower.<size:3>{\n}\r\n<b>{Low (Default):} Shadows and GI both have a very low cost on this setting.<size:3>{\n}\r\n<b>{High (Recommended):} Shadows look good, but don't cost too much.<size:3>{\n}\r\n<b>{Ultra:} This setting is for very powerful graphics cards. If GI is enabled, this has a very high cost.}","","",1348856953,""
343,"GraphicsOptionsShadowQualityLabel","Sun Shadow Quality","","",1485656395,""
344,"GraphicsOptionsShadowQualityOff","Off","","",-508814221,""
345,"GraphicsOptionsShadowQualityLow","Low","","",254832493,""
346,"GraphicsOptionsShadowQualityHigh","High (Default)","","",-1597184266,""
347,"GraphicsOptionsShadowQualityOLDVariance","OLD Variance Shadow Mapping","","",694166723,""
348,"GraphicsOptionsShadowQualityOLDBasic","OLD Basic Shadow Mapping","","",404532710,""
349,"GraphicsOptionsAntialiasingLabel","Antialiasing Quality","","",-414212145,""
350,"GraphicsOptionsDX9SMAAOff","Off (Default)","","",-1922890767,""
351,"GraphicsOptionsDX9SMAAMedium","SMAA Low","","",533950820,""
352,"GraphicsOptionsDX9SMAAHigh","SMAA High","","",565163958,""
353,"GraphicsOptionsDX11MSAAOff","Off (Default)","","",-1786940309,""
354,"GraphicsOptionsDX11MSAA4","MSAA x4","","",-448818137,""
355,"GraphicsOptionsDX11MSAA8","MSAA x8 (Very Slow)","","",-1134583935,""
356,"GraphicsOptionsTextureQualityLabel","Texture Quality","","",826609662,""
357,"GraphicsOptionsTextureQualityMedium","Medium","","",-1121204237,""
358,"GraphicsOptionsTextureQualityHigh","High (Default)","","",755683079,""
359,"GraphicsOptionsTextureFilteringLabel","Texture Filtering","","",226546200,""
360,"GraphicsOptionsTextureFilteringTrilinear","Trilinear Filtering","","",1345203949,""
361,"GraphicsOptionsTextureFilteringAnisotropic","{0}x Anisotropic Filtering","","",88180192,""
362,"GraphicsOptionsBloomStrengthLabel","Bloom","","",-1890687344,""
363,"GraphicsOptionsIncursionEffectLabel","Incursion/Ultimatum Effect","","",-1136442826,""
364,"GraphicsOptionsScreenShakeLabel","Screen Shake","","",-1044702112,""
365,"GraphicsOptionsCameraZRotationLabel","Camera Rotation Effects","","",-693174610,""
366,"GraphicsOptionsCameraZRotationPopup","Enable lateral camera rotation effects and cinematic camera swings","","",1821877696,""
367,"AudioOptionsDeviceLabel","Device","","",1945070835,""
