"rownum","Id","[rid]","i32","i32","rid"
85,"igniting_flask_explode_fire",[5570],1,0,14314
86,"igniting_flask_explode_cold",[5571],1,0,14334
87,"igniting_flask_explode_cold_wall",[5585],1,0,14334
88,"igniting_flask_explode_lightning",[5572],1,0,14332
89,"igniting_flask_explode_base_lite",[5639],1,0,""
90,"igniting_flask_explode_base_wall_lite",[5643],1,0,""
91,"igniting_flask_explode_fire_lite",[5640],1,0,14314
92,"igniting_flask_explode_cold_lite",[5641],1,0,14334
93,"igniting_flask_explode_cold_wall_lite",[5644],1,0,14334
94,"igniting_flask_explode_lightning_lite",[5642],1,0,14332
95,"infernal_blow_explode_big",[2138],3,0,""
96,"infernal_blow_explode_small",[2139],3,0,""
97,"infernal_blow_explode_big",[5552],3,1,""
98,"infernal_blow_explode_small",[5553],3,1,""
99,"smoke_mine_poof",[247],3,0,""
100,"smoke_mine_poof",[5555],3,1,""
101,"chain_strike_beam",[2981],3,0,""
102,"chain_strike_area",[2982],1,0,""
103,"chain_strike_area",[5557],1,1,""
104,"chain_strike_kickup",[2984],1,0,""
105,"chain_strike_kickup",[5559],1,1,""
106,"chain_strike_cone",[2983],1,0,""
107,"chain_strike_cone",[5558],1,1,""
108,"chain_strike_circle_area",[3292],1,0,""
109,"chain_strike_circle_area",[5560],1,1,""
110,"arcane_cloak_block",[3076],1,0,""
111,"arcane_cloak_block",[3076],1,1,""
112,"orb_of_storms_cloud",[666],1,0,""
113,"orb_of_storms_cloud",[1605],1,1,""
114,"orb_of_storms_cloud",[5564],1,2,""
115,"orb_of_storms_charged_cloud",[680],1,0,""
116,"orb_of_storms_charged_cloud",[1606],1,1,""
117,"orb_of_storms_charged_cloud",[5562],1,2,""
118,"orb_of_storms_range_indicator",[720],1,0,""
119,"orb_of_storms_range_indicator",[1608],1,1,""
120,"orb_of_storms_range_indicator",[5565],1,2,""
121,"dual_strike_impact_main",[3427],1,0,""
122,"dual_strike_impact_main",[5575],1,2,""
123,"dual_strike_impact_secondary",[3465],1,0,""
124,"dual_strike_impact_secondary",[5576],1,2,""
125,"dual_strike_audio",[157],1,0,""
126,"dual_strike_audio",[5574],1,2,""
127,"dual_strike_surge",[5577],1,2,""
128,"weapon_trap_spinner",[5580],1,0,""
129,"weapon_trap_start",[5581],1,0,""
130,"weapon_trap_end",[5582],1,0,""
131,"weapon_trap_trap",[5627],1,0,""
132,"shield_waves",[5579],1,0,""
133,"shield_waves_swipe",[5583],1,0,""
134,"void_burst",[5481],1,0,""
135,"void_burst_corpse_explosion",[5681],3,0,""
136,"void_burst_buildup",[5602],1,0,""
137,"bladefall",[655],1,0,""
138,"bladefall",[833],1,1,""
139,"bladefall",[1471],1,2,""
140,"bladefall",[656],1,5,""
141,"bladefall",[3946],1,6,""
142,"bladefall",[5606],1,7,""
143,"bladefall_ground_blade",[3905],3,0,11761
144,"bladefall_ground_blade",[3898],3,1,11761
145,"bladefall_ground_blade",[3897],3,2,11761
146,"bladefall_ground_blade","[3899,3900,3901,3902]",3,5,11761
147,"bladefall_ground_blade",[3948],3,6,11761
148,"bladefall_ground_blade",[5607],3,7,11761
149,"bladefall_lite",[3938],1,0,""
150,"bladefall_lite",[3942],1,1,""
151,"bladefall_lite",[3941],1,2,""
152,"bladefall_lite",[2989],1,3,""
153,"bladefall_lite",[2990],1,4,""
154,"bladefall_lite",[3939],1,5,""
155,"bladefall_lite",[3947],1,6,""
156,"bladefall_lite",[5608],1,7,""
157,"blade_blast",[3756],3,0,""
158,"blade_blast",[3933],3,1,""
159,"blade_blast",[3943],3,2,""
160,"blade_blast",[5609],3,3,""
161,"blade_blast_wide",[3888],3,0,""
162,"blade_blast_wide",[3934],3,1,""
163,"blade_blast_wide",[3944],3,2,""
164,"blade_blast_wide",[5610],3,3,""
165,"rage_slash",[5482],3,0,""
166,"rage_slash_spinner",[5614],1,0,""
167,"rage_slash_sweep",[5618],1,0,""
168,"shock_nova_circle",[3268],1,0,""
169,"shock_nova_circle",[981],1,1,""
170,"shock_nova_circle",[3173],1,2,""
171,"shock_nova_circle",[3430],1,3,""
172,"shock_nova_circle",[5615],1,4,""
173,"shock_nova_circle",[5631],1,5,""
174,"shock_nova_donut",[3269],1,0,""
175,"shock_nova_donut",[980],1,1,""
176,"shock_nova_donut",[5603],1,2,""
177,"shock_nova_donut",[3431],1,3,""
178,"shock_nova_donut",[5616],1,4,""
179,"shock_nova_donut",[5632],1,5,""
180,"boneshatter_shockwave",[5604],3,0,""
181,"boneshatter_shockwave",[6537],3,1,""
182,"cold_snap_impact",[2130],1,0,""
183,"cold_snap_impact",[167],1,1,""
184,"cold_snap_impact",[2221],1,2,""
185,"cold_snap_impact",[2221],1,3,""
186,"cold_snap_impact",[5633],1,4,""
187,"cold_snap_secondary_impact",[166],1,1,""
188,"cold_snap_ground_effect",[2131],1,0,""
189,"cold_snap_ground_effect",[2131],1,1,""
190,"cold_snap_ground_effect",[2222],1,2,""
191,"cold_snap_ground_effect",[2376],1,3,""
192,"cold_snap_ground_effect",[5634],1,4,""
193,"vaal_cold_snap_ground_effect",[2174],1,0,""
194,"vaal_cold_snap_ground_effect",[2174],1,1,""
195,"vaal_cold_snap_ground_effect",[2223],1,2,""
196,"vaal_cold_snap_ground_effect",[2223],1,3,""
197,"vaal_cold_snap_ground_effect",[5636],1,4,""
198,"blood_rage",[11],1,0,""
199,"blood_rage",[5637],1,1,""
200,"ambush_end",[5630],3,0,""
201,"lightning_strike_slash",[95],1,0,""
202,"lightning_strike_slash",[95],1,1,""
203,"lightning_strike_slash",[5649],1,2,""
204,"lightning_strike_slash",[6244],1,3,""
205,"lightning_strike_projectile_ground","[93,94]",1,0,""
206,"lightning_strike_projectile_ground",[169],1,1,""
207,"lightning_strike_projectile_ground",[169],1,2,""
208,"lightning_strike_projectile_ground",[169],1,3,""
209,"lightning_strike_vaal_orb",[2015],1,0,""
210,"lightning_strike_vaal_orb",[2015],1,1,""
211,"lightning_strike_vaal_orb",[5650],1,2,""
212,"lightning_strike_vaal_orb",[6245],1,3,""
213,"lightning_strike_slash_lite",[96],1,0,""
214,"lightning_strike_slash_lite",[96],1,1,""
215,"lightning_strike_slash_lite",[5649],1,2,""
216,"lightning_strike_slash_lite",[6244],1,3,""
217,"vortex_explode",[937],1,0,""
218,"vortex_explode",[936],1,1,""
219,"vortex_explode",[5651],1,5,""
220,"burning_arrow_attached_arrow",[3547],1,0,""
221,"burning_arrow_vaal_explode",[69],1,0,""
222,"burning_arrow_attached_arrow",[5660],1,1,""
223,"burning_arrow_vaal_explode",[5661],1,1,""
224,"dash_start",[3245],1,1,""
225,"dash_start",[5706],1,5,""
226,"dash_start",[6249],1,6,""
227,"dash_player_start",[6250],1,6,""
228,"dash_player_end",[6251],1,6,""
229,"dash_audio_start",[3033],1,0,""
230,"dash_audio_end",[3035],1,0,""
231,"dash_audio_afterimage",[3034],1,0,""
232,"dash_audio_start",[3033],1,1,""
233,"dash_audio_end",[3035],1,1,""
234,"dash_audio_afterimage",[3034],1,1,""
235,"dash_audio_start",[3033],1,2,""
236,"dash_audio_end",[3035],1,2,""
237,"dash_audio_afterimage",[3034],1,2,""
238,"dash_audio_start",[3033],1,3,""
239,"dash_audio_end",[3035],1,3,""
240,"dash_audio_afterimage",[3034],1,3,""
241,"dash_audio_start",[3033],1,4,""
242,"dash_audio_end",[3035],1,4,""
243,"dash_audio_afterimage",[3034],1,4,""
244,"dash_audio_start",[5738],1,5,""
245,"dash_audio_end",[5740],1,5,""
246,"dash_audio_afterimage",[5739],1,5,""
247,"dash_audio_start",[3033],1,6,""
248,"dash_audio_end",[3035],1,6,""
249,"cyclone_spin",[2937],1,0,""
250,"cyclone_spin",[176],1,1,""
251,"cyclone_spin",[178],1,2,""
252,"cyclone_spin",[181],1,3,""
253,"cyclone_spin",[3297],1,4,""
254,"cyclone_spin",[3356],1,5,""
255,"cyclone_spin",[1530],1,8,""
256,"cyclone_spin",[2430],1,9,""
257,"cyclone_spin",[3987],1,10,""
258,"cyclone_spin",[4967],1,11,""
259,"cyclone_spin",[5239],1,12,""
260,"cyclone_spin",[5240],1,13,""
261,"cyclone_spin",[5451],1,14,""
262,"cyclone_spin",[5663],1,15,""
263,"cyclone_spin",[5726],1,16,""
264,"cyclone_spin",[5751],1,17,""
265,"cyclone_spin",[6171],1,18,""
266,"cyclone_spin_scaled",[2935],1,0,""
267,"cyclone_spin_scaled",[3116],1,1,""
268,"cyclone_spin_scaled",[3117],1,2,""
269,"cyclone_spin_scaled",[3118],1,3,""
270,"cyclone_spin_scaled",[3298],1,4,""
271,"cyclone_spin_scaled",[3357],1,5,""
272,"cyclone_spin_scaled",[3115],1,8,""
273,"cyclone_spin_scaled",[3119],1,9,""
274,"cyclone_spin_scaled",[3988],1,10,""
275,"cyclone_spin_scaled",[5664],1,15,""
276,"cyclone_spin_scaled",[5727],1,16,""
277,"cyclone_spin_scaled",[5752],1,17,""
278,"cyclone_spin_scaled",[6172],1,18,""
279,"cyclone_impact_sound_override",[183],1,3,""
280,"cyclone_impact_ao",[3300],1,4,""
281,"cyclone_impact_ao",[3359],1,5,""
282,"cyclone_impact_ao",[3990],1,10,""
283,"cyclone_impact_ao",[5666],1,15,""
284,"cyclone_impact_ao",[3300],1,6,""
285,"cyclone_impact_ao",[6174],1,18,""
286,"cyclone_spin_end",[177],1,1,""
287,"cyclone_spin_end",[179],1,2,""
288,"cyclone_spin_end",[182],1,3,""
289,"cyclone_spin_end",[1531],1,8,""
290,"cyclone_spin_end",[2431],1,9,""
291,"cyclone_spin_end",[5730],1,16,""
292,"cyclone_vaal_pull",[3288],1,0,""
293,"cyclone_vaal_pull",[3288],1,1,""
294,"cyclone_vaal_pull",[3288],1,2,""
295,"cyclone_vaal_pull",[3288],1,3,""
296,"cyclone_vaal_pull",[3299],1,4,""
297,"cyclone_vaal_pull",[3358],1,5,""
298,"cyclone_vaal_pull",[3288],1,6,""
299,"cyclone_vaal_pull",[3288],1,7,""
300,"cyclone_vaal_pull",[3288],1,8,""
301,"cyclone_vaal_pull",[3288],1,9,""
302,"cyclone_vaal_pull",[3989],1,10,""
303,"cyclone_vaal_pull",[3288],1,11,""
304,"cyclone_vaal_pull",[3288],1,12,""
305,"cyclone_vaal_pull",[3288],1,13,""
306,"cyclone_vaal_pull",[3288],1,14,""
307,"cyclone_vaal_pull",[5675],1,15,""
308,"cyclone_vaal_pull",[6173],1,18,""
309,"herald_of_ash_impact",[408],3,0,""
310,"herald_of_ash_impact",[733],3,1,""
311,"herald_of_ash_impact",[971],3,2,""
312,"herald_of_ash_impact",[1218],3,3,""
313,"herald_of_ash_impact",[1221],3,4,""
314,"herald_of_ash_impact",[1535],3,5,""
315,"herald_of_ash_impact",[1894],3,6,""
316,"herald_of_ash_impact",[1898],3,7,""
317,"herald_of_ash_impact",[2144],3,8,""
318,"herald_of_ash_impact",[2155],3,9,""
319,"herald_of_ash_impact",[2192],3,10,""
320,"herald_of_ash_impact",[2224],3,11,""
321,"herald_of_ash_impact",[2246],3,12,""
322,"herald_of_ash_impact",[2930],3,13,""
323,"herald_of_ash_impact",[3015],3,14,""
324,"herald_of_ash_impact",[3477],3,15,""
325,"herald_of_ash_impact",[3889],3,16,""
326,"herald_of_ash_impact",[3956],3,17,""
327,"herald_of_ash_impact","[4028,4029,4030]",3,18,""
328,"herald_of_ash_impact",[4504],3,19,""
329,"herald_of_ash_impact","[4999,5000,5001,5002,5003]",3,20,""
330,"herald_of_thunder_strike",[451],3,0,""
331,"herald_of_thunder_strike",[313],3,1,""
332,"herald_of_thunder_strike",[973],3,2,""
333,"herald_of_thunder_strike",[1220],3,3,""
334,"herald_of_thunder_strike",[1223],3,4,""
335,"herald_of_thunder_strike",[1537],3,5,""
336,"herald_of_thunder_strike",[1896],3,6,""
337,"herald_of_thunder_strike",[1900],3,7,""
338,"herald_of_thunder_strike",[2146],3,8,""
339,"herald_of_thunder_strike",[2157],3,9,""
340,"herald_of_thunder_strike",[2194],3,10,""
341,"herald_of_thunder_strike",[2226],3,11,""
342,"herald_of_thunder_strike",[2251],3,12,""
343,"herald_of_thunder_strike",[2932],3,13,""
344,"herald_of_thunder_strike",[3019],3,14,""
345,"herald_of_thunder_strike",[3479],3,15,""
346,"herald_of_thunder_strike",[3891],3,16,""
347,"herald_of_thunder_strike",[3958],3,17,""
348,"herald_of_thunder_strike",[4032],3,18,""
349,"herald_of_thunder_strike",[4506],3,19,""
350,"herald_of_thunder_strike",[5009],3,20,""
351,"herald_of_ice_impact",[409],3,0,""
352,"herald_of_ice_impact",[409],3,1,""
353,"herald_of_ice_impact",[972],3,2,""
354,"herald_of_ice_impact",[1219],3,3,""
355,"herald_of_ice_impact",[1222],3,4,""
356,"herald_of_ice_impact",[1536],3,5,""
357,"herald_of_ice_impact",[1895],3,6,""
358,"herald_of_ice_impact",[1899],3,7,""
359,"herald_of_ice_impact",[2145],3,8,""
360,"herald_of_ice_impact",[2156],3,9,""
361,"herald_of_ice_impact",[2193],3,10,""
362,"herald_of_ice_impact",[2225],3,11,""
363,"herald_of_ice_impact","[2247,2248,2249,2250]",3,12,""
364,"herald_of_ice_impact",[2931],3,13,""
365,"herald_of_ice_impact","[3016,3017,3018]",3,14,""
366,"herald_of_ice_impact","[3478,3524,3525,3526]",3,15,""
367,"herald_of_ice_impact",[3890],3,16,""
368,"herald_of_ice_impact",[3957],3,17,""
369,"herald_of_ice_impact",[4031],3,18,""
370,"herald_of_ice_impact",[4505],3,19,""
371,"herald_of_ice_impact","[5004,5005,5006,5007]",3,20,""
372,"herald_of_purity_summon",[2446],3,10,""
373,"herald_of_purity_summon",[2393],3,11,""
374,"herald_of_purity_summon",[2413],3,12,""
375,"herald_of_purity_summon",[2940],3,13,""
376,"herald_of_purity_summon",[3020],3,14,""
377,"herald_of_purity_summon",[3480],3,15,""
378,"herald_of_purity_summon",[3892],3,16,""
379,"herald_of_purity_summon",[3952],3,17,""
380,"herald_of_purity_summon",[4025],3,18,""
381,"herald_of_purity_summon",[4501],3,19,""
382,"herald_of_purity_summon",[4996],3,20,""
383,"herald_of_purity_death",[2394],3,11,""
384,"herald_of_purity_death",[2941],3,13,""
385,"herald_of_purity_death",[3020],3,14,""
386,"herald_of_purity_death",[3480],3,15,""
387,"herald_of_purity_death",[3892],3,16,""
388,"herald_of_purity_death",[3952],3,17,""
389,"herald_of_purity_death",[4025],3,18,""
390,"herald_of_purity_death",[4501],3,19,""
391,"herald_of_purity_death",[4996],3,20,""
392,"cyclone_impact_sound",[180],1,15,""
393,"cyclone_impact_ao",[5728],1,16,""
394,"cyclone_vaal_pull",[5729],1,16,""
395,"cyclone_impact_ao",[5753],1,17,""
396,"cyclone_vaal_pull",[5754],1,17,""
397,"eye_of_winter_end",[5624],1,0,""
398,"eye_of_winter_end",[5731],1,1,""
399,"eye_of_winter_impact",[5625],1,0,""
400,"eye_of_winter_impact",[5732],1,1,""
401,"spectral_helix_throw",[5566],1,0,""
402,"spectral_helix_throw",[5734],1,1,""
403,"spectral_helix_impact",[5567],1,0,""
404,"spectral_helix_impact",[5735],1,1,""
405,"spectral_helix_bounce",[5568],1,0,""
406,"spectral_helix_bounce",[5736],1,1,""
407,"earthquake_impact",[684],1,0,""
408,"earthquake_impact",[692],1,1,""
409,"earthquake_impact",[927],1,2,""
410,"earthquake_impact",[927],1,3,""
411,"earthquake_impact",[1113],1,4,""
412,"earthquake_impact",[1502],1,5,""
413,"earthquake_impact",[1510],1,6,""
414,"earthquake_impact",[684],1,7,""
415,"earthquake_impact",[2041],1,9,""
416,"earthquake_impact",[2062],1,10,""
417,"earthquake_impact",[684],1,12,""
418,"earthquake_impact",[6305],1,13,""
419,"earthquake_crack",[683],1,0,""
420,"earthquake_crack",[691],1,1,""
421,"earthquake_crack",[926],1,2,""
422,"earthquake_crack",[926],1,3,""
423,"earthquake_crack",[1114],1,4,""
424,"earthquake_crack",[1501],1,5,""
425,"earthquake_crack",[1509],1,6,""
426,"earthquake_crack",[683],1,7,""
427,"earthquake_crack",[1409],1,8,""
428,"earthquake_crack",[2040],1,9,""
429,"earthquake_crack",[2061],1,10,""
430,"earthquake_crack",[2092],1,11,""
431,"earthquake_crack",[4287],1,12,""
432,"earthquake_crack",[6306],1,13,""
433,"earthquake_impact_shockwave",[685],1,0,""
434,"earthquake_impact_shockwave",[693],1,1,""
435,"earthquake_impact_shockwave",[928],1,2,""
436,"earthquake_impact_shockwave",[928],1,3,""
437,"earthquake_impact_shockwave",[1115],1,4,""
438,"earthquake_impact_shockwave",[1503],1,5,""
439,"earthquake_impact_shockwave",[1511],1,6,""
440,"earthquake_impact_shockwave",[685],1,7,""
441,"earthquake_impact_shockwave","[1410,1416,1417,1418]",1,8,""
442,"earthquake_impact_shockwave",[2042],1,9,""
443,"earthquake_impact_shockwave",[2063],1,10,""
444,"earthquake_impact_shockwave",[2093],1,11,""
445,"earthquake_impact_shockwave",[685],1,12,""
446,"earthquake_impact_shockwave",[6307],1,13,""
447,"earthquake_timed_explosion",[686],1,0,""
448,"earthquake_timed_explosion",[686],1,1,""
449,"earthquake_timed_explosion",[929],1,2,""
450,"earthquake_timed_explosion",[929],1,3,""
451,"earthquake_timed_explosion",[1116],1,4,""
452,"earthquake_timed_explosion",[1504],1,5,""
453,"earthquake_timed_explosion",[1512],1,6,""
454,"earthquake_timed_explosion",[686],1,7,""
455,"earthquake_timed_explosion","[1410,1416,1417,1418]",1,8,""
456,"earthquake_timed_explosion",[2043],1,9,""
457,"earthquake_timed_explosion",[2064],1,10,""
458,"earthquake_timed_explosion",[2091],1,11,""
459,"earthquake_timed_explosion",[4288],1,12,""
460,"earthquake_timed_explosion",[6308],1,13,""
461,"earthquake_spikes","[687,688,689,690]",1,0,""
462,"earthquake_spikes","[695,696,697,698]",1,1,""
463,"earthquake_spikes","[930,931,932,933]",1,2,""
464,"earthquake_spikes","[930,931,932,933]",1,3,""
465,"earthquake_spikes","[1117,1118,1119,1120]",1,4,""
466,"earthquake_spikes","[1505,1506,1507,1508]",1,5,""
467,"earthquake_spikes","[1513,1514,1515,1516]",1,6,""
468,"earthquake_spikes","[687,688,689,690]",1,7,""
469,"earthquake_spikes","[2044,2045,2046,2047]",1,9,""
470,"earthquake_spikes","[2065,2066,2067,2068]",1,10,""
471,"earthquake_spikes",[4289],1,12,""
472,"earthquake_spikes","[6309,6310,6311,6312]",1,13,""
473,"earthquake_impact_ancestral",[684],1,0,11895
474,"earthquake_impact_ancestral",[927],1,2,11895
475,"earthquake_impact_ancestral",[2041],1,9,11895
476,"earthquake_impact_ancestral",[2062],1,10,11895
477,"earthquake_impact_ancestral",[6305],1,13,11895
478,"earthquake_crack_ancestral",[699],1,0,11895
479,"earthquake_crack_ancestral",[4467],1,2,11895
480,"earthquake_crack_ancestral",[2040],1,9,11895
481,"earthquake_crack_ancestral",[2061],1,10,11895
482,"earthquake_crack_ancestral",[6313],1,13,11895
483,"earthquake_impact_shockwave_ancestral",[700],1,0,11895
484,"earthquake_impact_shockwave_ancestral",[928],1,2,11895
485,"earthquake_impact_shockwave_ancestral",[2042],1,9,11895
486,"earthquake_impact_shockwave_ancestral",[2063],1,10,11895
487,"earthquake_impact_shockwave_ancestral",[6314],1,13,11895
488,"earthquake_timed_explosion_ancestral",[701],1,0,11895
489,"earthquake_timed_explosion_ancestral",[4468],1,2,11895
490,"earthquake_timed_explosion_ancestral",[4413],1,9,11895
491,"earthquake_timed_explosion_ancestral",[4418],1,10,11895
492,"earthquake_timed_explosion_ancestral",[6315],1,13,11895
493,"earthquake_spikes_ancestral","[702,703,704,705]",1,0,11895
494,"earthquake_spikes_ancestral","[4469,4470,4471,4472]",1,2,11895
495,"earthquake_spikes_ancestral","[4414,4415,4416,4417]",1,9,11895
496,"earthquake_spikes_ancestral","[4419,4420,4421,4422]",1,10,11895
497,"earthquake_spikes_ancestral","[6316,6317,6318,6319]",1,13,11895
498,"earthquake_impact_lite",[684],1,0,""
499,"earthquake_crack_lite",[4276],1,0,""
500,"earthquake_impact_shockwave_lite",[685],1,0,""
501,"earthquake_timed_explosion_lite",[4277],1,0,""
502,"earthquake_spikes_lite","[4278,4279,4280,4281]",1,0,""
503,"earthquake_impact_lite",[6305],1,13,""
504,"earthquake_crack_lite",[6320],1,13,""
505,"earthquake_impact_shockwave_lite",[6307],1,13,""
506,"earthquake_timed_explosion_lite",[6321],1,13,""
507,"earthquake_spikes_lite","[6322,6323,6324,6325]",1,13,""
508,"earthshatter_impact",[4079],1,0,""
509,"earthshatter_impact",[5168],1,1,""
510,"earthshatter_impact",[6527],1,2,""
511,"earthshatter_explosion",[4077],1,0,""
512,"earthshatter_explosion",[5166],1,1,""
513,"earthshatter_explosion",[6525],1,2,""
514,"earthshatter_crack","[4069,4070,4071,4072]",1,0,""
515,"earthshatter_crack","[5160,5161,5162]",1,1,""
516,"earthshatter_crack","[6517,6518,6519,6520]",1,2,""
517,"earthshatter_spike","[4145,4146,4147]",3,0,""
518,"earthshatter_spike","[5170,5171,5172]",3,1,""
519,"earthshatter_spike","[6529,6530]",3,2,""
520,"earthshatter_impact_ancestral",[4080],1,0,11895
521,"earthshatter_impact_ancestral",[5169],1,1,11895
522,"earthshatter_impact_ancestral",[6528],1,2,11895
523,"earthshatter_explosion_ancestral",[4078],1,0,11895
524,"earthshatter_explosion_ancestral",[5167],1,1,11895
525,"earthshatter_explosion_ancestral",[6526],1,2,11895
526,"earthshatter_crack_ancestral","[4073,4074,4075]",1,0,11895
527,"earthshatter_crack_ancestral","[5163,5164,5165]",1,1,11895
528,"earthshatter_crack_ancestral","[6521,6522,6523,6524]",1,2,11895
529,"earthshatter_spike_ancestral","[4148,4149,4150]",3,0,11895
530,"earthshatter_spike_ancestral","[5173,5174,5175]",3,1,11895
531,"earthshatter_spike_ancestral","[6531,6532]",3,2,11895
532,"ground_slam_impact",[358],1,0,""
533,"ground_slam_impact",[364],1,1,""
534,"ground_slam_impact",[545],1,2,""
535,"ground_slam_impact",[1126],1,3,""
536,"ground_slam_impact",[1200],1,4,""
537,"ground_slam_impact",[358],1,6,""
538,"ground_slam_impact",[5485],1,7,""
539,"ground_slam_impact",[6136],1,9,""
540,"ground_slam_impact",[6152],1,10,""
541,"ground_slam_clusters","[2126,2127,2128,2129]",1,0,""
542,"ground_slam_spikes","[361,362,363]",1,1,""
543,"ground_slam_spikes","[542,543,544]",1,2,""
544,"ground_slam_spikes","[1123,1124,1125]",1,3,""
545,"ground_slam_spikes","[1202,1203,1204]",1,4,""
546,"ground_slam_spikes","[1277,1278,1279,1280,1281]",1,5,""
547,"ground_slam_spikes","[355,356,357]",1,6,""
548,"ground_slam_clusters","[5486,5487,5488,5489]",1,7,""
549,"ground_slam_spikes","[5676,5677,5678,5679,5680]",1,8,""
550,"ground_slam_clusters","[6137,6138,6139,6140]",1,9,""
551,"ground_slam_clusters","[6153,6154,6155,6156]",1,10,""
552,"ground_slam_impact_ancestral",[4106],1,0,11895
553,"ground_slam_impact_ancestral",[5495],1,7,11895
554,"ground_slam_impact_ancestral",[6146],1,9,11895
555,"ground_slam_impact_ancestral",[6162],1,10,11895
556,"ground_slam_clusters_ancestral","[4107,4108,4109,4110]",1,0,11895
557,"ground_slam_clusters_ancestral","[5496,5497,5498,5499]",1,7,11895
558,"ground_slam_clusters_ancestral","[6148,6149,6150,6151]",1,9,11895
559,"ground_slam_clusters_ancestral","[6164,6165,6166,6167]",1,10,11895
560,"ice_crash_primary",[569],1,0,""
561,"ice_crash_primary",[4459],1,1,""
562,"ice_crash_secondary",[503],1,0,""
563,"ice_crash_secondary",[4457],1,1,""
564,"ice_crash_tertiary",[504],1,0,""
565,"ice_crash_tertiary",[4458],1,1,""
566,"ice_crash_primary_lite",[4329],1,0,""
567,"ice_crash_primary_lite",[4465],1,1,""
568,"ice_crash_secondary_lite",[4327],1,0,""
